split,family,quantizer,q0,q1,interval_role,metric,value_q0,value_q1,observed_delta,delta_ci95_low,delta_ci95_high,bootstrap_reps,resampling_unit
audit_test,ae32,uint8,0.5,0.7,in_distribution,veh_recall,0.9121171770972037,0.9121171770972037,0.0,-0.0032261723078209127,0.0032679738562091387,2000,trajectory_block_with_all_q_rows
audit_test,ae32,uint8,0.5,0.7,in_distribution,ped_precision,0.6130769230769231,0.6119174942704354,-0.0011594288064876723,-0.006135445462382388,0.00413363986601048,2000,trajectory_block_with_all_q_rows
audit_test,ae32,uint8,0.5,0.7,in_distribution,ped_recall,0.8469713071200851,0.8512221041445271,0.004250797024442088,0.0009999500998004007,0.008955307449315664,2000,trajectory_block_with_all_q_rows
audit_test,ae32,uint8,0.5,0.7,in_distribution,fp_per_frame,1.4350453172205437,1.4358006042296072,0.0007552870090634656,-0.019956762749445734,0.021807395472808994,2000,trajectory_block_with_all_q_rows
audit_test,ae32,uint8,0.5,0.7,in_distribution,xy_mae_m,0.9177425920374888,0.9240832322222814,0.006340640184792634,-0.0028032283614821186,0.015386712250327148,2000,trajectory_block_with_all_q_rows
audit_test,ae32,uint8,0.5,0.7,in_distribution,xy_rmse_m,1.227249470996646,1.2301457405168537,0.002896269520207717,-0.01144467503515651,0.01663106727098651,2000,trajectory_block_with_all_q_rows
audit_test,ae32,uint8,0.5,0.7,in_distribution,miou,0.7760986247691267,0.7623150559509612,-0.013783568818165559,-0.01763695177542288,-0.009292171407685457,2000,trajectory_block_with_all_q_rows
audit_test,ae32,uint8,0.5,0.7,in_distribution,iou_vehicle,0.7847799744414791,0.7524156068813025,-0.03236436756017658,-0.0411749422546557,-0.021580055623050338,2000,trajectory_block_with_all_q_rows
audit_test,ae32,uint8,0.5,0.7,in_distribution,iou_person,0.5517005163792685,0.5440779545285866,-0.007622561850681886,-0.013315257789978718,-0.0017938178596540889,2000,trajectory_block_with_all_q_rows
audit_test,ae32,uint8,0.7,0.9,extrapolation_reference,payload_bytes_mean,81115.48640483383,34668.16616314199,-46447.32024169184,-46561.62368988075,-46330.637976786275,2000,trajectory_block_with_all_q_rows
audit_test,ae32,uint8,0.7,0.9,extrapolation_reference,veh_precision,0.4958378574013753,0.4947747747747748,-0.0010630826266005422,-0.006426449602133592,0.0040336163869564914,2000,trajectory_block_with_all_q_rows
audit_test,ae32,uint8,0.7,0.9,extrapolation_reference,veh_recall,0.9121171770972037,0.9141145139813582,0.001997336884154488,-0.0037720119895091665,0.00781822826850608,2000,trajectory_block_with_all_q_rows
audit_test,ae32,uint8,0.7,0.9,extrapolation_reference,ped_precision,0.6119174942704354,0.6178988326848249,0.005981338414389525,-0.002571093340535588,0.01500004030000787,2000,trajectory_block_with_all_q_rows
audit_test,ae32,uint8,0.7,0.9,extrapolation_reference,ped_recall,0.8512221041445271,0.8437832093517534,-0.007438894792773709,-0.01833897449600662,0.0032716269113731954,2000,trajectory_block_with_all_q_rows
audit_test,ae32,uint8,0.7,0.9,extrapolation_reference,fp_per_frame,1.4358006042296072,1.4297583081570997,-0.0060422960725075026,-0.031461263750147385,0.019608199384404855,2000,trajectory_block_with_all_q_rows
audit_test,ae32,uint8,0.7,0.9,extrapolation_reference,xy_mae_m,0.9240832322222814,0.9464786613042324,0.022395429081951024,0.007945212605137924,0.037989252663720406,2000,trajectory_block_with_all_q_rows
audit_test,ae32,uint8,0.7,0.9,extrapolation_reference,xy_rmse_m,1.2301457405168537,1.2637706706530423,0.03362493013618861,0.010647241047551909,0.05956356279862195,2000,trajectory_block_with_all_q_rows
audit_test,ae32,uint8,0.7,0.9,extrapolation_reference,miou,0.7623150559509612,0.7057353277710926,-0.05657972817986856,-0.06513298442714989,-0.04766036622237824,2000,trajectory_block_with_all_q_rows
audit_test,ae32,uint8,0.7,0.9,extrapolation_reference,iou_vehicle,0.7524156068813025,0.6140927376880848,-0.13832286919321768,-0.15635291077157704,-0.11834092104803999,2000,trajectory_block_with_all_q_rows
audit_test,ae32,uint8,0.7,0.9,extrapolation_reference,iou_person,0.5440779545285866,0.5172522029654246,-0.026825751563162026,-0.04250975549213392,-0.011949627618950623,2000,trajectory_block_with_all_q_rows
audit_test,ae32,uint8,0.9,0.98,extrapolation_reference,payload_bytes_mean,34668.16616314199,11333.705438066465,-23334.46072507553,-23512.293354159858,-23172.050498776014,2000,trajectory_block_with_all_q_rows
audit_test,ae32,uint8,0.9,0.98,extrapolation_reference,veh_precision,0.4947747747747748,0.48715124816446403,-0.007623526610310738,-0.019384740843366603,0.004126572158835766,2000,trajectory_block_with_all_q_rows
audit_test,ae32,uint8,0.9,0.98,extrapolation_reference,veh_recall,0.9141145139813582,0.8834886817576565,-0.030625832223701743,-0.0458098114050224,-0.01600397869958552,2000,trajectory_block_with_all_q_rows
audit_test,ae32,uint8,0.9,0.98,extrapolation_reference,ped_precision,0.6178988326848249,0.5931297709923664,-0.024769061692458516,-0.040679621810421174,-0.00962890940203175,2000,trajectory_block_with_all_q_rows
audit_test,ae32,uint8,0.9,0.98,extrapolation_reference,ped_recall,0.8437832093517534,0.8257173219978746,-0.018065887353878818,-0.04439752675934468,0.008876765744776334,2000,trajectory_block_with_all_q_rows
audit_test,ae32,uint8,0.9,0.98,extrapolation_reference,fp_per_frame,1.4297583081570997,1.457703927492447,0.027945619335347338,-0.02585394418669874,0.08369753998496503,2000,trajectory_block_with_all_q_rows
audit_test,ae32,uint8,0.9,0.98,extrapolation_reference,xy_mae_m,0.9464786613042324,1.0429899247331507,0.09651126342891825,0.0593769716634193,0.133502013420945,2000,trajectory_block_with_all_q_rows
audit_test,ae32,uint8,0.9,0.98,extrapolation_reference,xy_rmse_m,1.2637706706530423,1.3556517650677244,0.09188109441468217,0.03735347100390703,0.1450838676792979,2000,trajectory_block_with_all_q_rows
audit_test,ae32,uint8,0.9,0.98,extrapolation_reference,miou,0.7057353277710926,0.6089309515600346,-0.09680437621105797,-0.10463284348052503,-0.08902655179314328,2000,trajectory_block_with_all_q_rows
audit_test,ae32,uint8,0.9,0.98,extrapolation_reference,iou_vehicle,0.6140927376880848,0.37870022063381314,-0.23539251705427167,-0.2490550631347779,-0.22173136778514252,2000,trajectory_block_with_all_q_rows
audit_test,ae32,uint8,0.9,0.98,extrapolation_reference,iou_person,0.5172522029654246,0.4701677674892373,-0.04708443547618735,-0.06525714764567397,-0.02914136998278235,2000,trajectory_block_with_all_q_rows
audit_test,ae64,uint4,0.0,0.3,in_distribution,payload_bytes_mean,103547.32930513595,77059.1827794562,-26488.146525679753,-26674.49830381592,-26293.41758673272,2000,trajectory_block_with_all_q_rows
audit_test,ae64,uint4,0.0,0.3,in_distribution,veh_precision,0.5078358208955224,0.503517215845983,-0.0043186050495394035,-0.00905289397979038,0.00017354355199360427,2000,trajectory_block_with_all_q_rows
audit_test,ae64,uint4,0.0,0.3,in_distribution,veh_recall,0.9061251664447404,0.9054593874833555,-0.0006657789613848664,-0.0072372995290523184,0.005940987215862557,2000,trajectory_block_with_all_q_rows
audit_test,ae64,uint4,0.0,0.3,in_distribution,ped_precision,0.638648860958366,0.63671875,-0.001930110958366038,-0.00915462359852679,0.004804577523156092,2000,trajectory_block_with_all_q_rows
audit_test,ae64,uint4,0.0,0.3,in_distribution,ped_recall,0.8639744952178533,0.8660998937300743,0.002125398512221044,-0.0033117176646992818,0.008130702866661732,2000,trajectory_block_with_all_q_rows
audit_test,ae64,uint4,0.0,0.3,in_distribution,fp_per_frame,1.343655589123867,1.36404833836858,0.020392749244712904,0.0015324208124946116,0.038865210749162105,2000,trajectory_block_with_all_q_rows
audit_test,ae64,uint4,0.0,0.3,in_distribution,xy_mae_m,0.8869865136743125,0.8819534963626591,-0.005033017311653398,-0.016084432099289274,0.005727105878908473,2000,trajectory_block_with_all_q_rows
audit_test,ae64,uint4,0.0,0.3,in_distribution,xy_rmse_m,1.1889158330616356,1.1832697647847261,-0.005646068276909499,-0.02472435659506269,0.012171063834260082,2000,trajectory_block_with_all_q_rows
audit_test,ae64,uint4,0.0,0.3,in_distribution,miou,0.8231958367308659,0.7405083611533426,-0.08268747557752332,-0.09377339690942081,-0.07161018250120676,2000,trajectory_block_with_all_q_rows
audit_test,ae64,uint4,0.0,0.3,in_distribution,iou_vehicle,0.9088532821779705,0.6706298985432033,-0.23822338363476714,-0.26912114150905675,-0.20684580348376685,2000,trajectory_block_with_all_q_rows
audit_test,ae64,uint4,0.0,0.3,in_distribution,iou_person,0.5642421438860863,0.5660861790193865,0.0018440351333002258,0.00012605922669324532,0.0034832088418852948,2000,trajectory_block_with_all_q_rows
audit_test,ae64,uint4,0.3,0.5,in_distribution,payload_bytes_mean,77059.1827794562,62815.2250755287,-14243.957703927495,-14337.790443403796,-14148.478476930613,2000,trajectory_block_with_all_q_rows
audit_test,ae64,uint4,0.3,0.5,in_distribution,veh_precision,0.503517215845983,0.5033284023668639,-0.00018881347911903212,-0.007659639720444816,0.0065628714318635125,2000,trajectory_block_with_all_q_rows
audit_test,ae64,uint4,0.3,0.5,in_distribution,veh_recall,0.9054593874833555,0.9061251664447404,0.0006657789613848664,-0.00749369984068132,0.008598144542369797,2000,trajectory_block_with_all_q_rows
audit_test,ae64,uint4,0.3,0.5,in_distribution,ped_precision,0.63671875,0.6439749608763693,0.007256210876369296,-0.0060078318090859536,0.020152830775308783,2000,trajectory_block_with_all_q_rows
audit_test,ae64,uint4,0.3,0.5,in_distribution,ped_recall,0.8660998937300743,0.8746014877789585,0.008501594048884176,-0.005519069038269967,0.023236588800664155,2000,trajectory_block_with_all_q_rows
audit_test,ae64,uint4,0.3,0.5,in_distribution,fp_per_frame,1.36404833836858,1.3580060422960725,-0.0060422960725075026,-0.03868635291250852,0.02989855942998581,2000,trajectory_block_with_all_q_rows
audit_test,ae64,uint4,0.3,0.5,in_distribution,xy_mae_m,0.8819534963626591,0.9533049293186914,0.0713514329560323,0.04692283708446923,0.09295444116364589,2000,trajectory_block_with_all_q_rows
audit_test,ae64,uint4,0.3,0.5,in_distribution,xy_rmse_m,1.1832697647847261,1.2726899472184012,0.08942018243367511,0.05446139853951777,0.12257285607447871,2000,trajectory_block_with_all_q_rows
audit_test,ae64,uint4,0.3,0.5,in_distribution,miou,0.7405083611533426,0.6993351629606152,-0.04117319819272747,-0.05228506124881262,-0.030189915899354935,2000,trajectory_block_with_all_q_rows
audit_test,ae64,uint4,0.3,0.5,in_distribution,iou_vehicle,0.6706298985432033,0.5602799901411741,-0.11034990840202918,-0.1417083508631519,-0.07999893096842678,2000,trajectory_block_with_all_q_rows
audit_test,ae64,uint4,0.3,0.5,in_distribution,iou_person,0.5660861790193865,0.5612028814863101,-0.0048832975330763695,-0.008267726757604427,-0.0013040272647205013,2000,trajectory_block_with_all_q_rows
audit_test,ae64,uint4,0.5,0.7,in_distribution,payload_bytes_mean,62815.2250755287,45626.60347432024,-17188.621601208462,-17303.99369350131,-17076.521940145132,2000,trajectory_block_with_all_q_rows
audit_test,ae64,uint4,0.5,0.7,in_distribution,veh_precision,0.5033284023668639,0.497983131646498,-0.005345270720365947,-0.010720279633019764,-0.0003665324754490928,2000,trajectory_block_with_all_q_rows
audit_test,ae64,uint4,0.5,0.7,in_distribution,veh_recall,0.9061251664447404,0.9041278295605859,-0.001997336884154488,-0.00758351562920534,0.0030122300797391743,2000,trajectory_block_with_all_q_rows
audit_test,ae64,uint4,0.5,0.7,in_distribution,ped_precision,0.6439749608763693,0.6418495297805643,-0.002125431095804986,-0.008895161560160158,0.004527689535465722,2000,trajectory_block_with_all_q_rows
audit_test,ae64,uint4,0.5,0.7,in_distribution,ped_recall,0.8746014877789585,0.8703506907545164,-0.004250797024442088,-0.009657954498104115,0.0011863455346551388,2000,trajectory_block_with_all_q_rows
audit_test,ae64,uint4,0.5,0.7,in_distribution,fp_per_frame,1.3580060422960725,1.3791540785498488,0.02114803625377637,-0.001581090258153145,0.04400690514953877,2000,trajectory_block_with_all_q_rows
audit_test,ae64,uint4,0.5,0.7,in_distribution,xy_mae_m,0.9533049293186914,0.9424211603570272,-0.010883768961664209,-0.022824850221982183,0.0007878690586145604,2000,trajectory_block_with_all_q_rows
audit_test,ae64,uint4,0.5,0.7,in_distribution,xy_rmse_m,1.2726899472184012,1.2613159120802457,-0.011374035138155492,-0.029942495303232786,0.006807474147597258,2000,trajectory_block_with_all_q_rows
audit_test,ae64,uint4,0.5,0.7,in_distribution,miou,0.6993351629606152,0.647643256732715,-0.05169190622790021,-0.06083346962799373,-0.04172921302236359,2000,trajectory_block_with_all_q_rows
audit_test,ae64,uint4,0.5,0.7,in_distribution,iou_vehicle,0.5602799901411741,0.42888720219263926,-0.13139278794853487,-0.15545396230851663,-0.10647273995921316,2000,trajectory_block_with_all_q_rows
audit_test,ae64,uint4,0.5,0.7,in_distribution,iou_person,0.5612028814863101,0.5514381817253643,-0.00976469976094585,-0.017601576168427176,-0.002866322615499472,2000,trajectory_block_with_all_q_rows
audit_test,ae64,uint4,0.7,0.9,extrapolation_reference,payload_bytes_mean,45626.60347432024,23669.30740181269,-21957.29607250755,-22085.212109712866,-21837.878821156773,2000,trajectory_block_with_all_q_rows
audit_test,ae64,uint4,0.7,0.9,extrapolation_reference,veh_precision,0.497983131646498,0.4938181818181818,-0.004164949828316167,-0.011105239254741729,0.002736084196756464,2000,trajectory_block_with_all_q_rows
audit_test,ae64,uint4,0.7,0.9,extrapolation_reference,veh_recall,0.9041278295605859,0.9041278295605859,0.0,-0.007185199164902687,0.007488342351798601,2000,trajectory_block_with_all_q_rows
audit_test,ae64,uint4,0.7,0.9,extrapolation_reference,ped_precision,0.6418495297805643,0.6342042755344418,-0.0076452542461225015,-0.017570767902527616,0.0021615302499231872,2000,trajectory_block_with_all_q_rows
audit_test,ae64,uint4,0.7,0.9,extrapolation_reference,ped_recall,0.8703506907545164,0.8512221041445271,-0.019128586609989284,-0.03518790849673205,-0.003458929694872552,2000,trajectory_block_with_all_q_rows
audit_test,ae64,uint4,0.7,0.9,extrapolation_reference,fp_per_frame,1.3791540785498488,1.4003021148036254,0.021148036253776592,-0.009789341049200578,0.05171201046350784,2000,trajectory_block_with_all_q_rows
audit_test,ae64,uint4,0.7,0.9,extrapolation_reference,xy_mae_m,0.9424211603570272,0.9321376338703788,-0.01028352648664832,-0.030267060924599565,0.009479738738545062,2000,trajectory_block_with_all_q_rows
audit_test,ae64,uint4,0.7,0.9,extrapolation_reference,xy_rmse_m,1.2613159120802457,1.2334615761748529,-0.02785433590539288,-0.05725208787206905,0.001595645343894818,2000,trajectory_block_with_all_q_rows
audit_test,ae64,uint4,0.7,0.9,extrapolation_reference,miou,0.647643256732715,0.4679478190853912,-0.17969543764732376,-0.22926519137179383,-0.11813444771618545,2000,trajectory_block_with_all_q_rows
audit_test,ae64,uint4,0.7,0.9,extrapolation_reference,iou_vehicle,0.42888720219263926,0.15697361551111794,-0.2719135866815213,-0.3114721217021346,-0.22834077028990304,2000,trajectory_block_with_all_q_rows
audit_test,ae64,uint4,0.7,0.9,extrapolation_reference,iou_person,0.5514381817253643,0.3716701036006869,-0.17976807812467738,-0.32149238584909207,-0.020836332639676974,2000,trajectory_block_with_all_q_rows
audit_test,ae64,uint4,0.9,0.98,extrapolation_reference,payload_bytes_mean,23669.30740181269,9948.275679758308,-13721.031722054382,-13883.311660061045,-13553.923270509715,2000,trajectory_block_with_all_q_rows
audit_test,ae64,uint4,0.9,0.98,extrapolation_reference,veh_precision,0.4938181818181818,0.49027522935779816,-0.0035429524603836637,-0.015013789714669986,0.009051292472432533,2000,trajectory_block_with_all_q_rows
audit_test,ae64,uint4,0.9,0.98,extrapolation_reference,veh_recall,0.9041278295605859,0.8894806924101198,-0.01464713715046606,-0.028020361727633523,-0.001190235042517319,2000,trajectory_block_with_all_q_rows
audit_test,ae64,uint4,0.9,0.98,extrapolation_reference,ped_precision,0.6342042755344418,0.6160370084811102,-0.018167267053331604,-0.03413574833532444,-0.001894952286693162,2000,trajectory_block_with_all_q_rows
audit_test,ae64,uint4,0.9,0.98,extrapolation_reference,ped_recall,0.8512221041445271,0.8490967056323061,-0.002125398512221044,-0.023001036866359466,0.02151576224371942,2000,trajectory_block_with_all_q_rows
audit_test,ae64,uint4,0.9,0.98,extrapolation_reference,fp_per_frame,1.4003021148036254,1.4252265861027191,0.024924471299093698,-0.031152705707931792,0.07924797220687847,2000,trajectory_block_with_all_q_rows
audit_test,ae64,uint4,0.9,0.98,extrapolation_reference,xy_mae_m,0.9321376338703788,1.0554552922882035,0.1233176584178246,0.08771561678712397,0.16158086334432,2000,trajectory_block_with_all_q_rows
audit_test,ae64,uint4,0.9,0.98,extrapolation_reference,xy_rmse_m,1.2334615761748529,1.3655792655222612,0.1321176893474083,0.07970485427308135,0.18551854731914466,2000,trajectory_block_with_all_q_rows
audit_test,ae64,uint4,0.9,0.98,extrapolation_reference,miou,0.4679478190853912,0.4760768478374264,0.008129028752035194,-0.052855204856663465,0.061814758699436215,2000,trajectory_block_with_all_q_rows
audit_test,ae64,uint4,0.9,0.98,extrapolation_reference,iou_vehicle,0.15697361551111794,0.10522887174537787,-0.051744743765740064,-0.07134794323605885,-0.03144139166395845,2000,trajectory_block_with_all_q_rows
audit_test,ae64,uint4,0.9,0.98,extrapolation_reference,iou_person,0.3716701036006869,0.4561425492612757,0.08447244566058876,-0.0864877062746261,0.2395877318367137,2000,trajectory_block_with_all_q_rows
audit_test,ae64,uint6,0.0,0.3,in_distribution,payload_bytes_mean,208004.30287009064,152172.40709969788,-55831.89577039276,-56078.23419293924,-55576.54060008244,2000,trajectory_block_with_all_q_rows
audit_test,ae64,uint6,0.0,0.3,in_distribution,veh_precision,0.5061179087875417,0.5044313146233382,-0.0016865941642034699,-0.00417323663492508,0.0007763831952393099,2000,trajectory_block_with_all_q_rows
audit_test,ae64,uint6,0.0,0.3,in_distribution,veh_recall,0.9087882822902796,0.9094540612516645,0.0006657789613848664,-0.0013996291652097787,0.0030807978599840104,2000,trajectory_block_with_all_q_rows
audit_test,ae64,uint6,0.0,0.3,in_distribution,ped_precision,0.6348096348096348,0.6348837209302326,7.408612059778275e-05,-0.0035014318278576094,0.003955999019332839,2000,trajectory_block_with_all_q_rows
audit_test,ae64,uint6,0.0,0.3,in_distribution,ped_recall,0.8682252922422954,0.8703506907545164,0.002125398512221044,0.0,0.005767680939187691,2000,trajectory_block_with_all_q_rows
audit_test,ae64,uint6,0.0,0.3,in_distribution,fp_per_frame,1.3610271903323263,1.3693353474320242,0.0083081570996979,-0.002295686223232124,0.019143153590319158,2000,trajectory_block_with_all_q_rows
audit_test,ae64,uint6,0.0,0.3,in_distribution,xy_mae_m,0.8781082054839964,0.8775454310072375,-0.0005627744767588982,-0.007321826885067437,0.0068704332853390835,2000,trajectory_block_with_all_q_rows
audit_test,ae64,uint6,0.0,0.3,in_distribution,xy_rmse_m,1.1895753720961744,1.1902574713722702,0.00068209927609586,-0.01276331377983223,0.01603850612247154,2000,trajectory_block_with_all_q_rows
audit_test,ae64,uint6,0.0,0.3,in_distribution,miou,0.8243633327163625,0.797405234126841,-0.026958098589521584,-0.03363102507681758,-0.018918036461149913,2000,trajectory_block_with_all_q_rows
audit_test,ae64,uint6,0.0,0.3,in_distribution,iou_vehicle,0.9094051316890679,0.8300374100163593,-0.07936772167270856,-0.09733523562559507,-0.056786079903472356,2000,trajectory_block_with_all_q_rows
audit_test,ae64,uint6,0.0,0.3,in_distribution,iou_person,0.5671713778344061,0.5687193803629541,0.0015480025285480314,5.9462150290551245e-05,0.0032268865053229844,2000,trajectory_block_with_all_q_rows
audit_test,ae64,uint6,0.3,0.5,in_distribution,payload_bytes_mean,152172.40709969788,120699.55891238671,-31472.848187311174,-31602.164153337668,-31338.33215856724,2000,trajectory_block_with_all_q_rows
audit_test,ae64,uint6,0.3,0.5,in_distribution,veh_precision,0.5044313146233382,0.5050279329608939,0.0005966183375556433,-0.0063587351192952914,0.0070443199902386,2000,trajectory_block_with_all_q_rows
audit_test,ae64,uint6,0.3,0.5,in_distribution,veh_recall,0.9094540612516645,0.9027962716378163,-0.0066577896138482195,-0.01480959097320167,0.0007258220236124733,2000,trajectory_block_with_all_q_rows
audit_test,ae64,uint6,0.3,0.5,in_distribution,ped_precision,0.6348837209302326,0.6339009287925697,-0.0009827921376629467,-0.012017708023592425,0.00953728166522384,2000,trajectory_block_with_all_q_rows
audit_test,ae64,uint6,0.3,0.5,in_distribution,ped_recall,0.8703506907545164,0.8703506907545164,0.0,-0.01139363612664016,0.01116664274093205,2000,trajectory_block_with_all_q_rows
audit_test,ae64,uint6,0.3,0.5,in_distribution,fp_per_frame,1.3693353474320242,1.3610271903323263,-0.0083081570996979,-0.03866327662565304,0.024284324694829898,2000,trajectory_block_with_all_q_rows
audit_test,ae64,uint6,0.3,0.5,in_distribution,xy_mae_m,0.8775454310072375,0.9355692116142891,0.0580237806070516,0.038606257177881194,0.07804099008591649,2000,trajectory_block_with_all_q_rows
audit_test,ae64,uint6,0.3,0.5,in_distribution,xy_rmse_m,1.1902574713722702,1.2628808310091268,0.07262335963685662,0.04571863448966888,0.09945347283147972,2000,trajectory_block_with_all_q_rows
audit_test,ae64,uint6,0.3,0.5,in_distribution,miou,0.797405234126841,0.7815567481774589,-0.01584848594938204,-0.020283772603057353,-0.011006706526212329,2000,trajectory_block_with_all_q_rows
audit_test,ae64,uint6,0.3,0.5,in_distribution,iou_vehicle,0.8300374100163593,0.7888479497991804,-0.04118946021717895,-0.05364671410986254,-0.027477124582008718,2000,trajectory_block_with_all_q_rows
audit_test,ae64,uint6,0.3,0.5,in_distribution,iou_person,0.5687193803629541,0.5641663926256192,-0.004552987737334924,-0.00803777352342869,-0.0014794166718870266,2000,trajectory_block_with_all_q_rows
audit_test,ae64,uint6,0.5,0.7,in_distribution,payload_bytes_mean,120699.55891238671,82930.25075528701,-37769.3081570997,-37945.22164430867,-37603.34077418005,2000,trajectory_block_with_all_q_rows
audit_test,ae64,uint6,0.5,0.7,in_distribution,veh_precision,0.5050279329608939,0.499266862170088,-0.0057610707908059,-0.009266767809294585,-0.0024758131083194913,2000,trajectory_block_with_all_q_rows
audit_test,ae64,uint6,0.5,0.7,in_distribution,veh_recall,0.9027962716378163,0.9067909454061251,0.003994673768308865,0.0006285256420379193,0.007824098289504366,2000,trajectory_block_with_all_q_rows
audit_test,ae64,uint6,0.5,0.7,in_distribution,ped_precision,0.6339009287925697,0.6362229102167183,0.0023219814241486336,-0.0016211169958034177,0.0063489612628883805,2000,trajectory_block_with_all_q_rows
audit_test,ae64,uint6,0.5,0.7,in_distribution,ped_recall,0.8703506907545164,0.873538788522848,0.0031880977683316214,0.0,0.007194429641471963,2000,trajectory_block_with_all_q_rows
audit_test,ae64,uint6,0.5,0.7,in_distribution,fp_per_frame,1.3610271903323263,1.3867069486404835,0.025679758308157163,0.011286257723024162,0.04108553679515781,2000,trajectory_block_with_all_q_rows
audit_test,ae64,uint6,0.5,0.7,in_distribution,xy_mae_m,0.9355692116142891,0.9373873925024444,0.0018181808881553296,-0.005485042744111599,0.009156320377528764,2000,trajectory_block_with_all_q_rows
audit_test,ae64,uint6,0.5,0.7,in_distribution,xy_rmse_m,1.2628808310091268,1.2631034571834854,0.00022262617435853116,-0.01303020337168424,0.013374675190857574,2000,trajectory_block_with_all_q_rows
audit_test,ae64,uint6,0.5,0.7,in_distribution,miou,0.7815567481774589,0.7583682786360858,-0.023188469541373102,-0.03236654809569107,-0.013450152907831513,2000,trajectory_block_with_all_q_rows
audit_test,ae64,uint6,0.5,0.7,in_distribution,iou_vehicle,0.7888479497991804,0.7274126022516741,-0.061435347547506236,-0.08711010058617805,-0.03401012848300203,2000,trajectory_block_with_all_q_rows
audit_test,ae64,uint6,0.5,0.7,in_distribution,iou_person,0.5641663926256192,0.5587605103500745,-0.005405882275544727,-0.009816752206025358,-0.001445405544778299,2000,trajectory_block_with_all_q_rows
audit_test,ae64,uint6,0.7,0.9,extrapolation_reference,payload_bytes_mean,82930.25075528701,38556.69033232628,-44373.56042296073,-44535.65495259958,-44206.749733709505,2000,trajectory_block_with_all_q_rows
audit_test,ae64,uint6,0.7,0.9,extrapolation_reference,veh_precision,0.499266862170088,0.49224106820642366,-0.007025793963664317,-0.01355201336972672,-0.0004019889104340502,2000,trajectory_block_with_all_q_rows
audit_test,ae64,uint6,0.7,0.9,extrapolation_reference,veh_recall,0.9067909454061251,0.9081225033288948,0.0013315579227696217,-0.005140182214240052,0.00794846752357036,2000,trajectory_block_with_all_q_rows
audit_test,ae64,uint6,0.7,0.9,extrapolation_reference,ped_precision,0.6362229102167183,0.6271585557299842,-0.009064354486734039,-0.018857904607180627,3.186745335917197e-05,2000,trajectory_block_with_all_q_rows
audit_test,ae64,uint6,0.7,0.9,extrapolation_reference,ped_recall,0.873538788522848,0.8490967056323061,-0.02444208289054195,-0.045161621514208126,-0.00898851183495372,2000,trajectory_block_with_all_q_rows
audit_test,ae64,uint6,0.7,0.9,extrapolation_reference,fp_per_frame,1.3867069486404835,1.4214501510574018,0.034743202416918306,0.005804053567571472,0.06497629092810317,2000,trajectory_block_with_all_q_rows
audit_test,ae64,uint6,0.7,0.9,extrapolation_reference,xy_mae_m,0.9373873925024444,0.9315617817206879,-0.005825610781756474,-0.02418345887367481,0.012192324037984922,2000,trajectory_block_with_all_q_rows
audit_test,ae64,uint6,0.7,0.9,extrapolation_reference,xy_rmse_m,1.2631034571834854,1.236298213799009,-0.02680524338447632,-0.05595211347707279,0.0011722738481615177,2000,trajectory_block_with_all_q_rows
audit_test,ae64,uint6,0.7,0.9,extrapolation_reference,miou,0.7583682786360858,0.6850146875313493,-0.07335359110473649,-0.09170316131197473,-0.055054923312906096,2000,trajectory_block_with_all_q_rows
audit_test,ae64,uint6,0.7,0.9,extrapolation_reference,iou_vehicle,0.7274126022516741,0.5427163947761273,-0.18469620747554683,-0.23321132692836158,-0.13621783921373853,2000,trajectory_block_with_all_q_rows
audit_test,ae64,uint6,0.7,0.9,extrapolation_reference,iou_person,0.5587605103500745,0.532846856226276,-0.025913654123798424,-0.04534251939503048,-0.007867199085214379,2000,trajectory_block_with_all_q_rows
audit_test,ae64,uint6,0.9,0.98,extrapolation_reference,payload_bytes_mean,38556.69033232628,14082.444108761329,-24474.24622356495,-24729.205019868477,-24219.47174537448,2000,trajectory_block_with_all_q_rows
audit_test,ae64,uint6,0.9,0.98,extrapolation_reference,veh_precision,0.49224106820642366,0.49374079528718706,0.0014997270807634022,-0.009438269683097626,0.012990705145600441,2000,trajectory_block_with_all_q_rows
audit_test,ae64,uint6,0.9,0.98,extrapolation_reference,veh_recall,0.9081225033288948,0.892809587217044,-0.015312916111850816,-0.027942180703060718,-0.003232312742152634,2000,trajectory_block_with_all_q_rows
audit_test,ae64,uint6,0.9,0.98,extrapolation_reference,ped_precision,0.6271585557299842,0.6144393241167435,-0.012719231613240733,-0.029183426691067483,0.003541611326313003,2000,trajectory_block_with_all_q_rows
audit_test,ae64,uint6,0.9,0.98,extrapolation_reference,ped_recall,0.8490967056323061,0.8501594048884166,0.0010626992561104665,-0.020619524708387713,0.02622641428442648,2000,trajectory_block_with_all_q_rows
audit_test,ae64,uint6,0.9,0.98,extrapolation_reference,fp_per_frame,1.4214501510574018,1.4176737160120847,-0.003776435045317106,-0.058657618950192045,0.04647970801446941,2000,trajectory_block_with_all_q_rows
audit_test,ae64,uint6,0.9,0.98,extrapolation_reference,xy_mae_m,0.9315617817206879,1.050285729409034,0.11872394768834604,0.08208273475842931,0.15877472268641601,2000,trajectory_block_with_all_q_rows
audit_test,ae64,uint6,0.9,0.98,extrapolation_reference,xy_rmse_m,1.236298213799009,1.3640888554470696,0.12779064164806053,0.07437385168394722,0.18327996413138525,2000,trajectory_block_with_all_q_rows
