split,family,quantizer,protocol,q_left,q_target,q_right,metric,actual,linear_prediction,signed_error,absolute_error,relative_absolute_error,decision_eligible,reason_not_decision_eligible
audit_test,ae128,uint6,coarse_leave_one_current_anchor_out,0.0,0.3,0.5,payload_bytes_mean,197491.8648036254,201888.4099697885,-4396.545166163123,4396.545166163123,0.022261905170295478,False,target is an existing coarse anchor; dense midpoint q outputs are missing
audit_test,ae128,uint6,coarse_leave_one_current_anchor_out,0.0,0.3,0.5,veh_precision,0.5034939315924972,0.49686224042888094,0.006631691163616282,0.006631691163616282,0.013171342785882157,False,target is an existing coarse anchor; dense midpoint q outputs are missing
audit_test,ae128,uint6,coarse_leave_one_current_anchor_out,0.0,0.3,0.5,veh_recall,0.9114513981358189,0.9134487350199734,-0.001997336884154488,0.001997336884154488,0.002191380569758978,False,target is an existing coarse anchor; dense midpoint q outputs are missing
audit_test,ae128,uint6,coarse_leave_one_current_anchor_out,0.0,0.3,0.5,ped_precision,0.6339421613394216,0.6222434807256235,0.011698680613798085,0.011698680613798085,0.018453861136291338,False,target is an existing coarse anchor; dense midpoint q outputs are missing
audit_test,ae128,uint6,coarse_leave_one_current_anchor_out,0.0,0.3,0.5,ped_recall,0.8852284803400637,0.8831030818278427,0.002125398512221044,0.002125398512221044,0.0024009603841536643,False,target is an existing coarse anchor; dense midpoint q outputs are missing
audit_test,ae128,uint6,coarse_leave_one_current_anchor_out,0.0,0.3,0.5,fp_per_frame,1.3829305135951662,1.4306646525679758,-0.04773413897280965,0.04773413897280965,0.03451665756417257,False,target is an existing coarse anchor; dense midpoint q outputs are missing
audit_test,ae128,uint6,coarse_leave_one_current_anchor_out,0.0,0.3,0.5,xy_mae_m,0.8828608222691353,0.921403852639002,-0.038543030369866726,0.038543030369866726,0.043656972195009344,False,target is an existing coarse anchor; dense midpoint q outputs are missing
audit_test,ae128,uint6,coarse_leave_one_current_anchor_out,0.0,0.3,0.5,xy_rmse_m,1.1968634663448163,1.2390983305923577,-0.042234864247541415,0.042234864247541415,0.035287955088582804,False,target is an existing coarse anchor; dense midpoint q outputs are missing
audit_test,ae128,uint6,coarse_leave_one_current_anchor_out,0.0,0.3,0.5,miou,0.759642857887297,0.7566219826406513,0.003020875246645738,0.003020875246645738,0.003976704599115607,False,target is an existing coarse anchor; dense midpoint q outputs are missing
audit_test,ae128,uint6,coarse_leave_one_current_anchor_out,0.0,0.3,0.5,iou_vehicle,0.7374426771911389,0.7368612143706907,0.0005814628204481309,0.0005814628204481309,0.0007884854490153418,False,target is an existing coarse anchor; dense midpoint q outputs are missing
audit_test,ae128,uint6,coarse_leave_one_current_anchor_out,0.0,0.3,0.5,iou_person,0.5530710028167289,0.5459399640595965,0.007131038757132391,0.007131038757132391,0.01289353215195663,False,target is an existing coarse anchor; dense midpoint q outputs are missing
audit_test,ae128,uint6,coarse_leave_one_current_anchor_out,0.3,0.5,0.7,payload_bytes_mean,158338.55589123868,154921.90219033233,3416.653700906347,3416.653700906347,0.021578153733151483,False,target is an existing coarse anchor; dense midpoint q outputs are missing
audit_test,ae128,uint6,coarse_leave_one_current_anchor_out,0.3,0.5,0.7,veh_precision,0.49318018664752333,0.4963179875121617,-0.003137800864638385,0.003137800864638385,0.006362382248095007,False,target is an existing coarse anchor; dense midpoint q outputs are missing
audit_test,ae128,uint6,coarse_leave_one_current_anchor_out,0.3,0.5,0.7,veh_recall,0.914780292942743,0.9131158455392809,0.0016644474034620549,0.0016644474034620549,0.0018195050946142697,False,target is an existing coarse anchor; dense midpoint q outputs are missing
audit_test,ae128,uint6,coarse_leave_one_current_anchor_out,0.3,0.5,0.7,ped_precision,0.6168154761904762,0.6233039230850275,-0.006488446894551303,0.006488446894551303,0.01051926734170923,False,target is an existing coarse anchor; dense midpoint q outputs are missing
audit_test,ae128,uint6,coarse_leave_one_current_anchor_out,0.3,0.5,0.7,ped_recall,0.8809776833156217,0.8846971307120085,-0.0037194473963868546,0.0037194473963868546,0.004221954161640567,False,target is an existing coarse anchor; dense midpoint q outputs are missing
audit_test,ae128,uint6,coarse_leave_one_current_anchor_out,0.3,0.5,0.7,fp_per_frame,1.4554380664652569,1.43202416918429,0.023413897280966767,0.023413897280966767,0.01608718214841723,False,target is an existing coarse anchor; dense midpoint q outputs are missing
audit_test,ae128,uint6,coarse_leave_one_current_anchor_out,0.3,0.5,0.7,xy_mae_m,0.9492790812830949,0.9191897289382691,0.030089352344825793,0.030089352344825793,0.031697056153555454,False,target is an existing coarse anchor; dense midpoint q outputs are missing
audit_test,ae128,uint6,coarse_leave_one_current_anchor_out,0.3,0.5,0.7,xy_rmse_m,1.2688406250798496,1.2373798896510928,0.031460735428756825,0.031460735428756825,0.02479486769804282,False,target is an existing coarse anchor; dense midpoint q outputs are missing
audit_test,ae128,uint6,coarse_leave_one_current_anchor_out,0.3,0.5,0.7,miou,0.7148969665066346,0.7085624050247822,0.006334561481852408,0.006334561481852408,0.0088608034145206,False,target is an existing coarse anchor; dense midpoint q outputs are missing
audit_test,ae128,uint6,coarse_leave_one_current_anchor_out,0.3,0.5,0.7,iou_vehicle,0.6230635695022423,0.6095419761931542,0.013521593309088087,0.013521593309088087,0.021701787700234697,False,target is an existing coarse anchor; dense midpoint q outputs are missing
audit_test,ae128,uint6,coarse_leave_one_current_anchor_out,0.3,0.5,0.7,iou_person,0.5407796589321642,0.5388243324375839,0.0019553264945803006,0.0019553264945803006,0.0036157545171749484,False,target is an existing coarse anchor; dense midpoint q outputs are missing
audit_test,ae128,uint8,coarse_leave_one_current_anchor_out,0.0,0.3,0.5,payload_bytes_mean,257861.5921450151,262924.6850453172,-5063.092900302116,5063.092900302116,0.01963492452747579,False,target is an existing coarse anchor; dense midpoint q outputs are missing
audit_test,ae128,uint8,coarse_leave_one_current_anchor_out,0.0,0.3,0.5,veh_precision,0.5027583670467084,0.49631230747251864,0.006446059574189755,0.006446059574189755,0.0128213869657805,False,target is an existing coarse anchor; dense midpoint q outputs are missing
audit_test,ae128,uint8,coarse_leave_one_current_anchor_out,0.0,0.3,0.5,veh_recall,0.9101198402130493,0.9125166444740347,-0.00239680426098543,0.00239680426098543,0.0026335040234090096,False,target is an existing coarse anchor; dense midpoint q outputs are missing
audit_test,ae128,uint8,coarse_leave_one_current_anchor_out,0.0,0.3,0.5,ped_precision,0.6324981017463933,0.6234625940058701,0.009035507740523196,0.009035507740523196,0.014285430605365006,False,target is an existing coarse anchor; dense midpoint q outputs are missing
audit_test,ae128,uint8,coarse_leave_one_current_anchor_out,0.0,0.3,0.5,ped_recall,0.8852284803400637,0.8809776833156217,0.004250797024442088,0.004250797024442088,0.004801920768307329,False,target is an existing coarse anchor; dense midpoint q outputs are missing
audit_test,ae128,uint8,coarse_leave_one_current_anchor_out,0.0,0.3,0.5,fp_per_frame,1.3867069486404835,1.4290030211480362,-0.04229607250755274,0.04229607250755274,0.03050108932461864,False,target is an existing coarse anchor; dense midpoint q outputs are missing
audit_test,ae128,uint8,coarse_leave_one_current_anchor_out,0.0,0.3,0.5,xy_mae_m,0.8848965178366341,0.9198497652234545,-0.034953247386820374,0.034953247386820374,0.0394998134609829,False,target is an existing coarse anchor; dense midpoint q outputs are missing
audit_test,ae128,uint8,coarse_leave_one_current_anchor_out,0.0,0.3,0.5,xy_rmse_m,1.20266676225589,1.2361308057442515,-0.03346404348836152,0.03346404348836152,0.027824867651278295,False,target is an existing coarse anchor; dense midpoint q outputs are missing
audit_test,ae128,uint8,coarse_leave_one_current_anchor_out,0.0,0.3,0.5,miou,0.7638013673663976,0.7690232697970766,-0.005221902430678993,0.005221902430678993,0.006836728308937463,False,target is an existing coarse anchor; dense midpoint q outputs are missing
audit_test,ae128,uint8,coarse_leave_one_current_anchor_out,0.0,0.3,0.5,iou_vehicle,0.7493521715646068,0.7714105556161953,-0.022058384051588553,0.022058384051588553,0.029436605228662836,False,target is an existing coarse anchor; dense midpoint q outputs are missing
audit_test,ae128,uint8,coarse_leave_one_current_anchor_out,0.0,0.3,0.5,iou_person,0.5530343527136178,0.5462546187687236,0.006779733944894173,0.006779733944894173,0.01225915517115259,False,target is an existing coarse anchor; dense midpoint q outputs are missing
audit_test,ae128,uint8,coarse_leave_one_current_anchor_out,0.3,0.5,0.7,payload_bytes_mean,205428.831570997,200951.03776435042,4477.793806646572,4477.793806646572,0.02179729968964473,False,target is an existing coarse anchor; dense midpoint q outputs are missing
audit_test,ae128,uint8,coarse_leave_one_current_anchor_out,0.3,0.5,0.7,veh_precision,0.49299820466786354,0.4965577549519256,-0.003559550284062074,0.003559550284062074,0.007220209425428169,False,target is an existing coarse anchor; dense midpoint q outputs are missing
audit_test,ae128,uint8,coarse_leave_one_current_anchor_out,0.3,0.5,0.7,veh_recall,0.9141145139813582,0.9121171770972037,0.001997336884154488,0.001997336884154488,0.0021849963583394326,False,target is an existing coarse anchor; dense midpoint q outputs are missing
audit_test,ae128,uint8,coarse_leave_one_current_anchor_out,0.3,0.5,0.7,ped_precision,0.6176250933532487,0.6229748454038692,-0.005349752050620493,0.005349752050620493,0.008661811361282757,False,target is an existing coarse anchor; dense midpoint q outputs are missing
audit_test,ae128,uint8,coarse_leave_one_current_anchor_out,0.3,0.5,0.7,ped_recall,0.8788522848034006,0.8836344314558979,-0.004782146652497321,0.004782146652497321,0.005441354292623917,False,target is an existing coarse anchor; dense midpoint q outputs are missing
audit_test,ae128,uint8,coarse_leave_one_current_anchor_out,0.3,0.5,0.7,fp_per_frame,1.4531722054380665,1.4297583081570997,0.023413897280966767,0.023413897280966767,0.016112266112266113,False,target is an existing coarse anchor; dense midpoint q outputs are missing
audit_test,ae128,uint8,coarse_leave_one_current_anchor_out,0.3,0.5,0.7,xy_mae_m,0.9449797179968581,0.9182990315762598,0.026680686420598287,0.026680686420598287,0.028234136577190535,False,target is an existing coarse anchor; dense midpoint q outputs are missing
audit_test,ae128,uint8,coarse_leave_one_current_anchor_out,0.3,0.5,0.7,xy_rmse_m,1.2616707495661537,1.2370325824604238,0.024638167105729858,0.024638167105729858,0.019528206637272123,False,target is an existing coarse anchor; dense midpoint q outputs are missing
audit_test,ae128,uint8,coarse_leave_one_current_anchor_out,0.3,0.5,0.7,miou,0.7355706964085563,0.7227297671932066,0.012840929215349739,0.012840929215349739,0.01745709729608034,False,target is an existing coarse anchor; dense midpoint q outputs are missing
audit_test,ae128,uint8,coarse_leave_one_current_anchor_out,0.3,0.5,0.7,iou_vehicle,0.6806224709440625,0.6480780711302936,0.03254439981376889,0.03254439981376889,0.04781564112719924,False,target is an existing coarse anchor; dense midpoint q outputs are missing
audit_test,ae128,uint8,coarse_leave_one_current_anchor_out,0.3,0.5,0.7,iou_person,0.5413431572332058,0.5388903761603062,0.0024527810728995902,0.0024527810728995902,0.00453091729363627,False,target is an existing coarse anchor; dense midpoint q outputs are missing
audit_test,ae32,uint4,coarse_leave_one_current_anchor_out,0.0,0.3,0.5,payload_bytes_mean,65647.0581570997,67243.27235649546,-1596.214199395763,1596.214199395763,0.02431509109785041,False,target is an existing coarse anchor; dense midpoint q outputs are missing
audit_test,ae32,uint4,coarse_leave_one_current_anchor_out,0.0,0.3,0.5,veh_precision,0.5023853211009174,0.5015092654958032,0.0008760556051141677,0.0008760556051141677,0.0017437922015603412,False,target is an existing coarse anchor; dense midpoint q outputs are missing
audit_test,ae32,uint4,coarse_leave_one_current_anchor_out,0.0,0.3,0.5,veh_recall,0.9114513981358189,0.9118508655126498,-0.000399467376830942,0.000399467376830942,0.00043827611395184436,False,target is an existing coarse anchor; dense midpoint q outputs are missing
audit_test,ae32,uint4,coarse_leave_one_current_anchor_out,0.0,0.3,0.5,ped_precision,0.6313328137178488,0.6286323950923783,0.0027004186254704354,0.0027004186254704354,0.0042773297487389735,False,target is an existing coarse anchor; dense midpoint q outputs are missing
audit_test,ae32,uint4,coarse_leave_one_current_anchor_out,0.0,0.3,0.5,ped_recall,0.8607863974495218,0.8563230605738577,0.004463336875664137,0.004463336875664137,0.005185185185185127,False,target is an existing coarse anchor; dense midpoint q outputs are missing
audit_test,ae32,uint4,coarse_leave_one_current_anchor_out,0.0,0.3,0.5,fp_per_frame,1.3814199395770392,1.387915407854985,-0.006495468277945671,0.006495468277945671,0.004702022963367998,False,target is an existing coarse anchor; dense midpoint q outputs are missing
audit_test,ae32,uint4,coarse_leave_one_current_anchor_out,0.0,0.3,0.5,xy_mae_m,0.8794109476245299,0.9139393615420739,-0.03452841391754402,0.03452841391754402,0.03926311585136889,False,target is an existing coarse anchor; dense midpoint q outputs are missing
audit_test,ae32,uint4,coarse_leave_one_current_anchor_out,0.0,0.3,0.5,xy_rmse_m,1.1818157659297812,1.2169310527595285,-0.035115286829747294,0.035115286829747294,0.02971299574948614,False,target is an existing coarse anchor; dense midpoint q outputs are missing
audit_test,ae32,uint4,coarse_leave_one_current_anchor_out,0.0,0.3,0.5,miou,0.7291850683566118,0.7229130862040478,0.006271982152563971,0.006271982152563971,0.008601358454444688,False,target is an existing coarse anchor; dense midpoint q outputs are missing
audit_test,ae32,uint4,coarse_leave_one_current_anchor_out,0.0,0.3,0.5,iou_vehicle,0.6446501464410581,0.6371841916541827,0.007465954786875395,0.007465954786875395,0.011581405554769428,False,target is an existing coarse anchor; dense midpoint q outputs are missing
audit_test,ae32,uint4,coarse_leave_one_current_anchor_out,0.0,0.3,0.5,iou_person,0.5595988142518104,0.5536713722708219,0.00592744198098849,0.00592744198098849,0.01059230618441096,False,target is an existing coarse anchor; dense midpoint q outputs are missing
audit_test,ae32,uint4,coarse_leave_one_current_anchor_out,0.3,0.5,0.7,payload_bytes_mean,50611.05513595166,50196.63821752266,414.41691842900036,414.41691842900036,0.008188268695758102,False,target is an existing coarse anchor; dense midpoint q outputs are missing
audit_test,ae32,uint4,coarse_leave_one_current_anchor_out,0.3,0.5,0.7,veh_precision,0.4990865911582024,0.500100162371289,-0.0010135712130865393,0.0010135712130865393,0.0020308524232927217,False,target is an existing coarse anchor; dense midpoint q outputs are missing
audit_test,ae32,uint4,coarse_leave_one_current_anchor_out,0.3,0.5,0.7,veh_recall,0.9094540612516645,0.910785619174434,-0.0013315579227695107,0.0013315579227695107,0.001464128843338071,False,target is an existing coarse anchor; dense midpoint q outputs are missing
audit_test,ae32,uint4,coarse_leave_one_current_anchor_out,0.3,0.5,0.7,ped_precision,0.621517027863777,0.6247291489193426,-0.0032121210555655644,0.0032121210555655644,0.005168194774334632,False,target is an existing coarse anchor; dense midpoint q outputs are missing
audit_test,ae32,uint4,coarse_leave_one_current_anchor_out,0.3,0.5,0.7,ped_recall,0.8533475026567482,0.8544102019128587,-0.0010626992561104665,0.0010626992561104665,0.0012453300124532364,False,target is an existing coarse anchor; dense midpoint q outputs are missing
audit_test,ae32,uint4,coarse_leave_one_current_anchor_out,0.3,0.5,0.7,fp_per_frame,1.404833836858006,1.3976586102719033,0.007175226586102701,0.007175226586102701,0.005107526881720417,False,target is an existing coarse anchor; dense midpoint q outputs are missing
audit_test,ae32,uint4,coarse_leave_one_current_anchor_out,0.3,0.5,0.7,xy_mae_m,0.9344463235642694,0.9055763639207022,0.0288699596435672,0.0288699596435672,0.030895257347097457,False,target is an existing coarse anchor; dense midpoint q outputs are missing
audit_test,ae32,uint4,coarse_leave_one_current_anchor_out,0.3,0.5,0.7,xy_rmse_m,1.2370081428441468,1.2073539278956271,0.02965421494851972,0.02965421494851972,0.023972530108280713,False,target is an existing coarse anchor; dense midpoint q outputs are missing
audit_test,ae32,uint4,coarse_leave_one_current_anchor_out,0.3,0.5,0.7,miou,0.6577433890912165,0.6796951574459632,-0.02195176835474666,0.02195176835474666,0.033374365624680366,False,target is an existing coarse anchor; dense midpoint q outputs are missing
audit_test,ae32,uint4,coarse_leave_one_current_anchor_out,0.3,0.5,0.7,iou_vehicle,0.4564204018910717,0.5195217112972037,-0.06310130940613201,0.06310130940613201,0.13825260471417672,False,target is an existing coarse anchor; dense midpoint q outputs are missing
audit_test,ae32,uint4,coarse_leave_one_current_anchor_out,0.3,0.5,0.7,iou_person,0.5513199121485818,0.5496574559603701,0.0016624561882117028,0.0016624561882117028,0.0030154111099177346,False,target is an existing coarse anchor; dense midpoint q outputs are missing
audit_test,ae32,uint6,coarse_leave_one_current_anchor_out,0.0,0.3,0.5,payload_bytes_mean,127415.67296072507,129443.52069486406,-2027.8477341389807,2027.8477341389807,0.01591521425126444,False,target is an existing coarse anchor; dense midpoint q outputs are missing
audit_test,ae32,uint6,coarse_leave_one_current_anchor_out,0.0,0.3,0.5,veh_precision,0.5042326094957674,0.4990645267636956,0.00516808273207181,0.00516808273207181,0.010249402031415408,False,target is an existing coarse anchor; dense midpoint q outputs are missing
audit_test,ae32,uint6,coarse_leave_one_current_anchor_out,0.0,0.3,0.5,veh_recall,0.9121171770972037,0.9118508655126498,0.00026631158455392434,0.00026631158455392434,0.0002919708029197039,False,target is an existing coarse anchor; dense midpoint q outputs are missing
audit_test,ae32,uint6,coarse_leave_one_current_anchor_out,0.0,0.3,0.5,ped_precision,0.6295436968290796,0.6199598232221776,0.00958387360690205,0.00958387360690205,0.015223524046344411,False,target is an existing coarse anchor; dense midpoint q outputs are missing
audit_test,ae32,uint6,coarse_leave_one_current_anchor_out,0.0,0.3,0.5,ped_recall,0.8650371944739639,0.8582359192348565,0.0068012752391073406,0.0068012752391073406,0.007862407862407871,False,target is an existing coarse anchor; dense midpoint q outputs are missing
audit_test,ae32,uint6,coarse_leave_one_current_anchor_out,0.0,0.3,0.5,fp_per_frame,1.3791540785498488,1.412537764350453,-0.033383685800604246,0.033383685800604246,0.024205914567360366,False,target is an existing coarse anchor; dense midpoint q outputs are missing
audit_test,ae32,uint6,coarse_leave_one_current_anchor_out,0.0,0.3,0.5,xy_mae_m,0.8792885415690841,0.9034060379435825,-0.02411749637449845,0.02411749637449845,0.027428421086280675,False,target is an existing coarse anchor; dense midpoint q outputs are missing
audit_test,ae32,uint6,coarse_leave_one_current_anchor_out,0.0,0.3,0.5,xy_rmse_m,1.1875384372212108,1.2141444560731085,-0.026606018851897728,0.026606018851897728,0.022404343318903154,False,target is an existing coarse anchor; dense midpoint q outputs are missing
audit_test,ae32,uint6,coarse_leave_one_current_anchor_out,0.0,0.3,0.5,miou,0.787334708459336,0.7857245961513523,0.001610112307983691,0.001610112307983691,0.0020450162944478517,False,target is an existing coarse anchor; dense midpoint q outputs are missing
audit_test,ae32,uint6,coarse_leave_one_current_anchor_out,0.0,0.3,0.5,iou_vehicle,0.8083947950792278,0.8099574815377619,-0.0015626864585340794,0.0015626864585340794,0.001933073379549563,False,target is an existing coarse anchor; dense midpoint q outputs are missing
audit_test,ae32,uint6,coarse_leave_one_current_anchor_out,0.0,0.3,0.5,iou_person,0.56104198672609,0.5547794528396801,0.006262533886409849,0.006262533886409849,0.011162326589769693,False,target is an existing coarse anchor; dense midpoint q outputs are missing
audit_test,ae32,uint6,coarse_leave_one_current_anchor_out,0.3,0.5,0.7,payload_bytes_mean,96471.25,95353.25264350453,1117.9973564954707,1117.9973564954707,0.011588917490915384,False,target is an existing coarse anchor; dense midpoint q outputs are missing
audit_test,ae32,uint6,coarse_leave_one_current_anchor_out,0.3,0.5,0.7,veh_precision,0.49512106975063247,0.5006638719229018,-0.005542802172269379,0.005542802172269379,0.011194842051583482,False,target is an existing coarse anchor; dense midpoint q outputs are missing
audit_test,ae32,uint6,coarse_leave_one_current_anchor_out,0.3,0.5,0.7,veh_recall,0.9121171770972037,0.9117842876165113,0.0003328894806924332,0.0003328894806924332,0.00036496350364966033,False,target is an existing coarse anchor; dense midpoint q outputs are missing
audit_test,ae32,uint6,coarse_leave_one_current_anchor_out,0.3,0.5,0.7,ped_precision,0.6122137404580152,0.6205822459680566,-0.008368505510041313,0.008368505510041313,0.013669254636102395,False,target is an existing coarse anchor; dense midpoint q outputs are missing
audit_test,ae32,uint6,coarse_leave_one_current_anchor_out,0.3,0.5,0.7,ped_recall,0.8522848034006376,0.8575982996811902,-0.005313496280552554,0.005313496280552554,0.006234413965087224,False,target is an existing coarse anchor; dense midpoint q outputs are missing
audit_test,ae32,uint6,coarse_leave_one_current_anchor_out,0.3,0.5,0.7,fp_per_frame,1.438821752265861,1.4044561933534743,0.034365558912386795,0.034365558912386795,0.0238845144356956,False,target is an existing coarse anchor; dense midpoint q outputs are missing
audit_test,ae32,uint6,coarse_leave_one_current_anchor_out,0.3,0.5,0.7,xy_mae_m,0.9187636152634523,0.9007135058260934,0.018050109437358852,0.018050109437358852,0.01964608647696943,False,target is an existing coarse anchor; dense midpoint q outputs are missing
audit_test,ae32,uint6,coarse_leave_one_current_anchor_out,0.3,0.5,0.7,xy_rmse_m,1.230219602384923,1.2075476799816829,0.02267192240324012,0.02267192240324012,0.018429166922139733,False,target is an existing coarse anchor; dense midpoint q outputs are missing
audit_test,ae32,uint6,coarse_leave_one_current_anchor_out,0.3,0.5,0.7,miou,0.7617152221467713,0.7653436931046432,-0.0036284709578718877,0.0036284709578718877,0.00476355316576926,False,target is an existing coarse anchor; dense midpoint q outputs are missing
audit_test,ae32,uint6,coarse_leave_one_current_anchor_out,0.3,0.5,0.7,iou_vehicle,0.7438212344759594,0.753552033269605,-0.009730798793645579,0.009730798793645579,0.013082173972219507,False,target is an existing coarse anchor; dense midpoint q outputs are missing
audit_test,ae32,uint6,coarse_leave_one_current_anchor_out,0.3,0.5,0.7,iou_person,0.5515996206090494,0.5525048478031667,-0.0009052271941172307,0.0009052271941172307,0.0016410946641292519,False,target is an existing coarse anchor; dense midpoint q outputs are missing
audit_test,ae32,uint8,coarse_leave_one_current_anchor_out,0.0,0.3,0.5,payload_bytes_mean,167281.9335347432,169040.92024169184,-1758.9867069486354,1758.9867069486354,0.010515102675946216,False,target is an existing coarse anchor; dense midpoint q outputs are missing
audit_test,ae32,uint8,coarse_leave_one_current_anchor_out,0.0,0.3,0.5,veh_precision,0.5040500736377025,0.49869147923080626,0.005358594406896233,0.005358594406896233,0.010631075536252864,False,target is an existing coarse anchor; dense midpoint q outputs are missing
audit_test,ae32,uint8,coarse_leave_one_current_anchor_out,0.0,0.3,0.5,veh_recall,0.9114513981358189,0.9121171770972037,-0.0006657789613848664,0.0006657789613848664,0.0007304601899197,False,target is an existing coarse anchor; dense midpoint q outputs are missing
