recv_raw_ns,recv_wall_ns,source_ip,ue_id,message_id,chunk_index,total_chunks,udp_payload_bytes,onwire_bytes,duplicate
897035593262736,1786682399226660038,192.168.70.134,1,736870912,0,7,60000,60028,0
897035659806087,1786682399293133245,192.168.70.134,1,736870912,1,7,60000,60028,0
897035725716262,1786682399359044277,192.168.70.134,1,736870912,2,7,60000,60028,0
897035799220688,1786682399432547408,192.168.70.134,1,736870912,3,7,60000,60028,0
897035872299326,1786682399505626058,192.168.70.134,1,736870912,4,7,60000,60028,0
897035945655000,1786682399578985981,192.168.70.134,1,736870912,5,7,60000,60028,0
897036008340987,1786682399641675738,192.168.70.134,1,736870912,6,7,49656,49684,0
897036380387052,1786682400013720572,192.168.70.134,0,368435456,0,7,60000,60028,0
897036455079653,1786682400088414388,192.168.70.134,0,368435456,1,7,60000,60028,0
897036529028096,1786682400162362250,192.168.70.134,0,368435456,2,7,60000,60028,0
897036603257167,1786682400236593032,192.168.70.134,0,368435456,3,7,60000,60028,0
897036677596142,1786682400310932473,192.168.70.134,0,368435456,4,7,60000,60028,0
897036751297370,1786682400384636575,192.168.70.134,0,368435456,5,7,60000,60028,0
897036813714346,1786682400447052174,192.168.70.134,0,368435456,6,7,49656,49684,0
897037499739228,1786682401133087205,192.168.70.134,1,736870913,0,7,60000,60028,0
897037574457637,1786682401207828140,192.168.70.134,1,736870913,1,7,60000,60028,0
897037647599152,1786682401280947443,192.168.70.134,1,736870913,2,7,60000,60028,0
897037721976753,1786682401355325757,192.168.70.134,1,736870913,3,7,60000,60028,0
897037795865562,1786682401429214973,192.168.70.134,1,736870913,4,7,60000,60028,0
897037869772768,1786682401503130264,192.168.70.134,1,736870913,5,7,60000,60028,0
897037932511654,1786682401565881912,192.168.70.134,1,736870913,6,7,49656,49684,0
897038187953879,1786682401821307070,192.168.70.134,0,368435457,0,7,60000,60028,0
897038266340451,1786682401899697678,192.168.70.134,0,368435457,1,7,60000,60028,0
897038369589834,1786682402002948512,192.168.70.134,0,368435457,2,7,60000,60028,0
897038443358384,1786682402076718059,192.168.70.134,0,368435457,3,7,60000,60028,0
897038516874056,1786682402150293360,192.168.70.134,0,368435457,4,7,60000,60028,0
897038590894549,1786682402224255816,192.168.70.134,0,368435457,5,7,60000,60028,0
897038653206459,1786682402286575471,192.168.70.134,0,368435457,6,7,49656,49684,0
897039912255044,1786682403545672511,192.168.70.134,1,736870914,0,7,60000,60028,0
897039987438248,1786682403620815904,192.168.70.134,1,736870914,1,7,60000,60028,0
897040062080828,1786682403695466430,192.168.70.134,1,736870914,2,7,60000,60028,0
897040136980927,1786682403770361838,192.168.70.134,1,736870914,3,7,60000,60028,0
897040211743095,1786682403845138927,192.168.70.134,1,736870914,4,7,60000,60028,0
897040286023758,1786682403919443235,192.168.70.134,1,736870914,5,7,60000,60028,0
897040406289517,1786682404039672331,192.168.70.134,0,368435458,0,7,60000,60028,0
897040583372306,1786682404216757204,192.168.70.134,1,736870914,6,7,49656,49684,0
897040589978011,1786682404223355670,192.168.70.134,0,368435458,1,7,60000,60028,0
897040664203940,1786682404297590118,192.168.70.134,0,368435458,2,7,60000,60028,0
897040738927728,1786682404372319030,192.168.70.134,0,368435458,3,7,60000,60028,0
897040811313408,1786682404444699099,192.168.70.134,0,368435458,4,7,60000,60028,0
897040890732534,1786682404524121106,192.168.70.134,0,368435458,5,7,60000,60028,0
897040948240579,1786682404581638175,192.168.70.134,0,368435458,6,7,49656,49684,0
897041945667681,1786682405579067241,192.168.70.134,1,736870916,0,7,60000,60028,0
897042020379154,1786682405653780603,192.168.70.134,1,736870916,1,7,60000,60028,0
897042094810313,1786682405728218203,192.168.70.134,1,736870916,2,7,60000,60028,0
897042168988152,1786682405802391462,192.168.70.134,1,736870916,3,7,60000,60028,0
897042242707065,1786682405876117891,192.168.70.134,1,736870916,4,7,60000,60028,0
897042316479657,1786682405949893340,192.168.70.134,1,736870916,5,7,60000,60028,0
897042378580765,1786682406011985150,192.168.70.134,1,736870916,6,7,49656,49684,0
897042764562170,1786682406397973999,192.168.70.134,0,368435460,0,7,60000,60028,0
897042843819079,1786682406477233318,192.168.70.134,0,368435460,1,7,60000,60028,0
897042926585183,1786682406559996379,192.168.70.134,0,368435460,2,7,60000,60028,0
897043001111344,1786682406634528915,192.168.70.134,0,368435460,3,7,60000,60028,0
897043074450212,1786682406707861618,192.168.70.134,0,368435460,4,7,60000,60028,0
897043148604091,1786682406782025269,192.168.70.134,0,368435460,5,7,60000,60028,0
897043211341846,1786682406844754660,192.168.70.134,0,368435460,6,7,49656,49684,0
