time,direction,dci_format,rnti_type,rnti,dci_frame,dci_slot,sched_frame,sched_slot,mcs,mcs_table,rb_start,rb_size,start_symbol,nr_symbols,tbs,harq_pid,ndi,rv,round,qam_mod_order,target_code_rate,tpc,n_cce,N_cce
19:23:47.547018,1,7,0,44027,894,2,894,8,28,0,0,5,0,13,480,5,1,0,0,6,9480,0,14,2
19:23:47.584548,0,1,0,44027,900,0,900,0,0,0,0,5,1,13,168,0,1,0,0,2,1200,1,14,2
19:23:47.610711,1,7,0,44027,904,2,904,8,28,0,0,5,0,12,437,6,1,0,0,6,9480,0,14,2
19:23:47.674560,1,7,0,44027,914,2,914,8,28,0,0,5,0,13,480,7,1,0,0,6,9480,0,14,2
19:23:47.737657,1,7,0,44027,924,2,924,8,28,0,0,5,0,13,480,8,1,0,0,6,9480,0,14,2
19:23:47.801708,1,7,0,44027,934,2,934,8,28,0,0,5,0,13,480,9,1,0,0,6,9480,0,14,2
19:23:47.865522,1,7,0,44027,944,2,944,8,28,0,0,5,0,12,437,10,1,0,0,6,9480,0,14,2
19:23:47.930543,1,7,0,44027,954,2,954,8,28,0,0,5,0,13,480,11,1,0,0,6,9480,0,14,2
19:23:48.000428,1,7,0,44027,964,2,964,8,28,0,0,5,0,13,480,12,1,0,0,6,9480,1,14,2
19:23:48.064236,1,7,0,44027,974,2,974,8,28,0,0,5,0,13,480,13,1,0,0,6,9480,0,14,2
19:23:48.128000,1,7,0,44027,984,2,984,8,28,0,0,5,0,12,437,14,1,0,0,6,9480,0,14,2
19:23:48.191771,1,7,0,44027,994,2,994,8,28,0,0,5,0,13,480,15,1,0,0,6,9480,0,14,2
19:23:48.228540,0,1,0,44027,1000,0,1000,0,0,0,0,5,1,12,152,8,1,0,0,2,1200,1,14,2
19:23:48.254546,1,7,0,44027,1004,2,1004,8,28,0,0,5,0,13,480,0,1,0,0,6,9480,0,14,2
19:23:48.317690,1,7,0,44027,1014,2,1014,8,28,0,0,5,0,13,480,1,1,0,0,6,9480,0,14,2
19:23:48.381093,1,7,0,44027,0,2,0,8,28,0,0,5,0,12,437,2,1,0,0,6,9480,0,14,2
19:23:48.444016,1,7,0,44027,10,2,10,8,28,0,0,5,0,13,480,3,1,0,0,6,9480,1,14,2
19:23:48.508202,1,7,0,44027,20,2,20,8,28,0,0,5,0,13,480,4,1,0,0,6,9480,0,14,2
19:23:48.536101,1,7,0,44027,24,11,24,17,28,0,0,5,10,3,106,5,1,0,0,6,9480,0,8,2
19:23:48.539297,1,7,0,44027,25,1,25,7,28,0,0,5,10,3,106,6,1,0,0,6,9480,1,2,2
19:23:48.542491,1,7,0,44027,25,11,25,17,28,0,0,106,10,3,2178,7,1,0,0,6,9480,0,8,2
19:23:48.542803,1,7,0,44027,25,12,25,18,28,0,0,106,0,13,10247,8,1,0,0,6,9480,1,6,2
19:23:48.543110,1,7,0,44027,25,13,25,19,28,0,12,85,0,13,8197,9,1,0,0,6,9480,1,12,2
19:23:48.545695,1,7,0,44027,26,1,26,7,28,0,0,106,10,3,2178,10,1,0,0,6,9480,0,2,2
19:23:48.546028,1,7,0,44027,26,2,26,8,28,0,0,106,0,13,10247,11,1,0,0,6,9480,1,14,2
19:23:48.546360,1,7,0,44027,26,3,26,9,28,0,0,85,0,13,8197,12,1,0,0,6,9480,1,8,2
19:23:48.547632,0,1,0,44027,26,7,26,7,0,0,0,10,1,5,120,9,1,0,0,2,1200,1,8,2
19:23:48.609606,1,7,0,44027,36,2,36,8,28,0,0,5,0,13,480,13,1,0,0,6,9480,0,14,2
19:23:48.637917,1,7,0,44027,40,11,40,17,28,0,0,5,10,3,106,14,1,0,0,6,9480,0,8,2
19:23:48.641084,1,7,0,44027,41,1,41,7,28,0,0,5,10,3,106,15,1,0,0,6,9480,0,2,2
