scenario,controller,frames,split_pct,skip_pct,degraded_tier_pct,over_budget_pct,shield_ood_pct,selected_true_safe_pct,selected_matched_true_safe_pct,false_admit_selected_pct,false_admit_selected_matched_pct,false_reject_frame_pct,mean_bound_m,p95_true_risk_m,p95_matched_true_risk_m,mean_reward,mean_prb_cost,mean_oracle_reward_gap_safe_only,oracle_action_set_mismatch_pct,attempts,capture_attempt_pct,delivery_pct_attempted,c1_estimate_miss_count,c1_estimate_miss_pct_attempted,truth_objects,observed_objects,unobserved_gt_objects,observation_coverage_pct
clear_to_fade,clairvoyant,240,1.25,98.75,0.0,98.33333333333333,0.0,1.6666666666666667,1.6666666666666667,0.0,0.0,0.0,50.30143036199763,95.49516696065174,95.49516696065174,-0.2200387092640028,0.002490810810810811,0.0,0.0,1,0.4166666666666667,100.0,0,0.0,240,240,0,100.0
clear_to_fade,shielded,240,1.25,98.75,0.0,98.33333333333333,0.0,1.6666666666666667,1.6666666666666667,0.0,0.0,0.0,50.30143036199763,95.49516696065174,95.49516696065174,-0.2201653816273759,0.0026174831741839146,0.0,0.0,1,0.4166666666666667,100.0,0,0.0,240,240,0,100.0
empty_clear,clairvoyant,120,0.0,100.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,0,,0,0,0,
empty_clear,shielded,120,0.0,100.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,0,,0,0,0,
fast_strong,clairvoyant,240,1.6666666666666667,98.33333333333333,1.6666666666666667,100.0,0.0,0.0,0.0,0.0,0.0,0.0,86.52229257606278,165.5424048941401,165.5424048941401,-1.2481192081541619,0.013489493333333331,0.0,0.0,4,1.6666666666666667,100.0,0,0.0,240,240,0,100.0
fast_strong,shielded,240,2.083333333333333,97.91666666666666,2.083333333333333,100.0,0.0,0.0,0.0,0.0,0.0,0.0,86.53079964644458,165.5424048941401,165.5424048941401,-1.2459144051368793,0.009064573067877899,0.0,1.25,2,0.8333333333333334,100.0,0,0.0,240,240,0,100.0
slow_clear,clairvoyant,240,8.333333333333332,91.66666666666666,0.0,86.66666666666667,0.0,13.333333333333334,13.333333333333334,0.0,0.0,0.0,12.549928676971195,25.22802175604459,25.22802175604459,0.7140478300410414,0.0033210810810810816,0.0,0.0,2,0.8333333333333334,100.0,0,0.0,240,240,0,100.0
slow_clear,shielded,240,8.333333333333332,91.66666666666666,0.0,86.66666666666667,0.0,13.333333333333334,13.333333333333334,0.0,0.0,0.0,12.549928676971195,25.22802175604459,25.22802175604459,0.7138623918156025,0.0035065193065201227,0.0,0.0,2,0.8333333333333334,100.0,0,0.0,240,240,0,100.0
