time,direction,dci_format,rnti_type,rnti,dci_frame,dci_slot,sched_frame,sched_slot,mcs,mcs_table,rb_start,rb_size,start_symbol,nr_symbols,tbs,harq_pid,ndi,rv,round,qam_mod_order,target_code_rate,tpc,n_cce,N_cce
20:02:44.948058,1,7,0,20070,860,2,860,8,28,0,0,5,0,13,480,5,1,0,0,6,9480,0,0,2
20:02:45.011002,1,7,0,20070,870,2,870,8,28,0,0,5,0,13,480,6,1,0,0,6,9480,0,0,2
20:02:45.035473,0,1,0,20070,874,0,874,0,0,0,0,5,1,13,168,0,1,0,0,2,1200,1,2,2
20:02:45.073858,1,7,0,20070,880,2,880,8,28,0,0,5,0,12,437,7,1,0,0,6,9480,0,0,2
20:02:45.137190,1,7,0,20070,890,2,890,8,28,0,0,5,0,13,480,8,1,0,0,6,9480,0,0,2
20:02:45.200071,1,7,0,20070,900,2,900,8,28,0,0,5,0,13,480,9,1,0,0,6,9480,0,0,2
20:02:45.263094,1,7,0,20070,910,2,910,8,28,0,0,5,0,13,480,10,1,0,0,6,9480,0,0,2
20:02:45.326065,1,7,0,20070,920,2,920,8,28,0,0,5,0,12,437,11,1,0,0,6,9480,0,0,2
20:02:45.390111,1,7,0,20070,930,2,930,8,28,0,0,5,0,13,480,12,1,0,0,6,9480,1,0,2
20:02:45.453970,1,7,0,20070,940,2,940,8,28,0,0,5,0,13,480,13,1,0,0,6,9480,0,0,2
20:02:45.518534,1,7,0,20070,950,2,950,8,28,0,0,5,0,13,480,14,1,0,0,6,9480,0,0,2
20:02:45.583224,1,7,0,20070,960,2,960,8,28,0,0,5,0,12,437,15,1,0,0,6,9480,0,0,2
20:02:45.647955,1,7,0,20070,970,2,970,8,28,0,0,5,0,13,480,0,1,0,0,6,9480,0,0,2
20:02:45.673089,0,1,0,20070,974,0,974,0,0,0,0,5,1,13,168,8,1,0,0,2,1200,1,2,2
20:02:45.712390,1,7,0,20070,980,2,980,8,28,0,0,5,0,13,480,1,1,0,0,6,9480,0,0,2
20:02:45.767215,1,7,0,20070,988,11,988,17,28,0,0,5,10,3,106,2,1,0,0,6,9480,0,2,2
20:02:45.770427,1,7,0,20070,989,1,989,7,28,0,0,5,10,3,106,3,1,0,0,6,9480,1,14,2
20:02:45.773596,1,7,0,20070,989,11,989,17,28,0,0,106,10,3,2178,4,1,0,0,6,9480,1,2,2
20:02:45.773918,1,7,0,20070,989,12,989,18,28,0,0,106,0,13,10247,5,1,0,0,6,9480,1,8,2
20:02:45.774234,1,7,0,20070,989,13,989,19,28,0,12,85,0,13,8197,6,1,0,0,6,9480,1,6,2
20:02:45.776831,1,7,0,20070,990,1,990,7,28,0,0,106,10,3,2178,7,1,0,0,6,9480,0,14,2
20:02:45.777172,1,7,0,20070,990,2,990,8,28,0,0,106,0,13,10247,8,1,0,0,6,9480,1,0,2
20:02:45.777505,1,7,0,20070,990,3,990,9,28,0,0,85,0,13,8197,9,1,0,0,6,9480,1,8,2
20:02:45.778770,0,1,0,20070,990,7,990,7,0,0,0,10,1,5,120,9,1,0,0,2,1200,1,0,2
20:02:45.841859,1,7,0,20070,1000,2,1000,8,28,0,0,5,0,12,437,10,1,0,0,6,9480,0,0,2
20:02:45.867489,1,7,0,20070,1004,1,1004,7,28,0,0,5,10,3,106,11,1,0,0,6,9480,0,14,2
20:02:45.870949,1,7,0,20070,1004,11,1004,17,28,0,0,5,10,3,106,12,1,0,0,6,9480,0,2,2
20:02:45.874106,1,7,0,20070,1005,1,1005,7,28,0,0,106,10,3,2178,13,1,0,0,6,9480,0,14,2
20:02:45.874438,1,7,0,20070,1005,2,1005,8,28,0,0,106,0,13,10247,14,1,0,0,6,9480,0,0,2
