ue_id,frame_id,message_id,scheduled_raw_ns,first_chunk_raw_ns,complete_raw_ns,complete_latency_ms,payload_bytes,chunks,onwire_bytes,checksum_expected,checksum_actual,checksum_ok,identity_ok,source_ip
1,200000000,736870912,893452348521052,893452569411787,893453408056515,1059.535463,409600,7,409852,3346413535,3346413535,1,1,192.168.70.134
0,100000000,368435456,893452698521052,893452852731919,893453758547497,1060.026445,409600,7,409852,3512885954,3512885954,1,1,192.168.70.134
1,200000001,736870913,893452998521052,893453555253243,893454468819415,1470.298363,409600,7,409852,3346413535,3346413535,1,1,192.168.70.134
0,100000001,368435457,893453298521052,893453916835194,893454820610845,1522.089793,409600,7,409852,3512885954,3512885954,1,1,192.168.70.134
1,200000002,736870914,893453598521052,893454616475517,893455586112294,1987.591242,409600,7,409852,3346413535,3346413535,1,1,192.168.70.134
0,100000002,368435458,893453948521052,893454968631426,893455963642249,2015.121197,409600,7,409852,3512885954,3512885954,1,1,192.168.70.134
1,200000003,736870915,893454248521052,893455745458500,893456708624056,2460.103004,409600,7,409852,3346413535,3346413535,1,1,192.168.70.134
0,100000003,368435459,893454548521052,893456122968143,893457086300102,2537.77905,409600,7,409852,3512885954,3512885954,1,1,192.168.70.134
1,200000004,736870916,893454898521052,893456869500240,893457812333467,2913.812415,409600,7,409852,3346413535,3346413535,1,1,192.168.70.134
0,100000004,368435460,893455198521052,893457245008354,893458184367512,2985.84646,409600,7,409852,3512885954,3512885954,1,1,192.168.70.134
1,200000005,736870917,893455498521052,893457969569939,893458929878713,3431.357661,409600,7,409852,3346413535,3346413535,1,1,192.168.70.134
0,100000005,368435461,893455848521052,893458342624773,893459311040357,3462.519305,409600,7,409852,3512885954,3512885954,1,1,192.168.70.134
1,200000006,736870918,893456148521052,893459090443985,893460078406021,3929.884969,409600,7,409852,3346413535,3346413535,1,1,192.168.70.134
0,100000006,368435462,893456448521052,893459511408501,893460510315815,4061.794763,409600,7,409852,3512885954,3512885954,1,1,192.168.70.134
1,200000007,736870919,893456798521052,893460246622863,893461211819556,4413.298504,409600,7,409852,3346413535,3346413535,1,1,192.168.70.134
0,100000007,368435463,893457098521052,893460667777151,893461610898864,4512.377812,409600,7,409852,3512885954,3512885954,1,1,192.168.70.134
1,200000008,736870920,893457398521052,893461370623710,893462302453031,4903.931979,409600,7,409852,3346413535,3346413535,1,1,192.168.70.134
0,100000008,368435464,893457698521052,893461767883175,893462680765082,4982.24403,409600,7,409852,3512885954,3512885954,1,1,192.168.70.134
1,200000009,736870921,893458048521052,893462478708028,893463347593439,5299.072387,409600,7,409852,3346413535,3346413535,1,1,192.168.70.134
0,100000009,368435465,893458348521052,893462829299893,893463780856361,5432.335309,409600,7,409852,3512885954,3512885954,1,1,192.168.70.134
1,200000010,736870922,893458648521052,893463564619055,893464489152733,5840.631681,409600,7,409852,3346413535,3346413535,1,1,192.168.70.134
0,100000010,368435466,893458998521052,893463929764472,893464866634251,5868.113199,409600,7,409852,3512885954,3512885954,1,1,192.168.70.134
1,200000011,736870923,893459298521052,893464651719856,893465535314649,6236.793597,409600,7,409852,3346413535,3346413535,1,1,192.168.70.134
0,100000011,368435467,893459598521052,893465014820209,893465902041591,6303.520539,409600,7,409852,3512885954,3512885954,1,1,192.168.70.134
1,200000012,736870924,893459948521052,893465690095578,893466715811582,6767.29053,409600,7,409852,3346413535,3346413535,1,1,192.168.70.134
0,100000012,368435468,893460248521052,893466057100606,893467069851762,6821.33071,409600,7,409852,3512885954,3512885954,1,1,192.168.70.134
1,200000013,736870925,893460548521052,893466864516099,893467858332602,7309.81155,409600,7,409852,3346413535,3346413535,1,1,192.168.70.134
0,100000013,368435469,893460848521052,893467218696441,893468207628952,7359.1079,409600,7,409852,3512885954,3512885954,1,1,192.168.70.134
1,200000014,736870926,893461198521052,893468007543216,893468865059836,7666.538784,409600,7,409852,3346413535,3346413535,1,1,192.168.70.134
0,100000014,368435470,893461498521052,893468343114166,893469215437226,7716.916174,409600,7,409852,3512885954,3512885954,1,1,192.168.70.134
1,200000015,736870927,893461798521052,893469013047042,893469924180760,8125.659708,409600,7,409852,3346413535,3346413535,1,1,192.168.70.134
0,100000015,368435471,893462148521052,893469364089099,893470286310477,8137.789425,409600,7,409852,3512885954,3512885954,1,1,192.168.70.134
1,200000016,736870928,893462448521052,893470079001232,893470971997237,8523.476185,409600,7,409852,3346413535,3346413535,1,1,192.168.70.134
0,100000016,368435472,893462748521052,893470433352959,893471333640600,8585.119548,409600,7,409852,3512885954,3512885954,1,1,192.168.70.134
1,200000017,736870929,893463098521052,893471123417237,893472026328719,8927.807667,409600,7,409852,3346413535,3346413535,1,1,192.168.70.134
0,100000017,368435473,893463398521052,893471486286679,893472395387633,8996.866581,409600,7,409852,3512885954,3512885954,1,1,192.168.70.134
1,200000018,736870930,893463698521052,893472177653894,893473149752756,9451.231704,409600,7,409852,3346413535,3346413535,1,1,192.168.70.134
0,100000018,368435474,893464048521052,893472550906445,893473481081872,9432.56082,409600,7,409852,3512885954,3512885954,1,1,192.168.70.134
1,200000019,736870931,893464348521052,893473299849355,893474135464442,9786.94339,409600,7,409852,3346413535,3346413535,1,1,192.168.70.134
0,100000019,368435475,893464648521052,893473622873216,893474465764270,9817.243218,409600,7,409852,3512885954,3512885954,1,1,192.168.70.134
1,200000020,736870932,893464948521052,893474274995709,893475163257126,10214.736074,409600,7,409852,3346413535,3346413535,1,1,192.168.70.134
0,100000020,368435476,893465298521052,893474604388143,893475497167161,10198.646109,409600,7,409852,3512885954,3512885954,1,1,192.168.70.134
1,200000021,736870933,893465598521052,893475303310747,893476172666145,10574.145093,409600,7,409852,3346413535,3346413535,1,1,192.168.70.134
0,100000021,368435477,893465898521052,893475635914464,893476521915281,10623.394229,409600,7,409852,3512885954,3512885954,1,1,192.168.70.134
1,200000022,736870934,893466248521052,893476315251958,893477197628116,10949.107064,409600,7,409852,3346413535,3346413535,1,1,192.168.70.134
0,100000022,368435478,893466548521052,893476667032837,893477515757050,10967.235998,409600,7,409852,3512885954,3512885954,1,1,192.168.70.134
1,200000023,736870935,893466848521052,893477337750544,893478206809001,11358.287949,409600,7,409852,3346413535,3346413535,1,1,192.168.70.134
0,100000023,368435479,893467198521052,893477646800081,893478517816865,11319.295813,409600,7,409852,3512885954,3512885954,1,1,192.168.70.134
1,200000024,736870936,893467498521052,893478334426658,893479099302493,11600.781441,409600,7,409852,3346413535,3346413535,1,1,192.168.70.134
0,100000024,368435480,893467798521052,893478649843528,893479422329211,11623.808159,409600,7,409852,3512885954,3512885954,1,1,192.168.70.134
1,200000025,736870937,893468148521052,893479228971473,893480102912831,11954.391779,409600,7,409852,3346413535,3346413535,1,1,192.168.70.134
0,100000025,368435481,893468448521052,893479552357133,893480416588204,11968.067152,409600,7,409852,3512885954,3512885954,1,1,192.168.70.134
1,200000026,736870938,893468748521052,893480235532644,893480996869350,12248.348298,409600,7,409852,3346413535,3346413535,1,1,192.168.70.134
0,100000026,368435482,893469048521052,893480546701270,893481336833334,12288.312282,409600,7,409852,3512885954,3512885954,1,1,192.168.70.134
1,200000027,736870939,893469398521052,893481127630100,893482069770670,12671.249618,409600,7,409852,3346413535,3346413535,1,1,192.168.70.134
0,100000027,368435483,893469698521052,893481485746392,893482423303404,12724.782352,409600,7,409852,3512885954,3512885954,1,1,192.168.70.134
1,200000028,736870940,893469998521052,893482223762824,893483211753349,13213.232297,409600,7,409852,3346413535,3346413535,1,1,192.168.70.134
0,100000028,368435484,893470348521052,893482572950550,893483555714072,13207.19302,409600,7,409852,3512885954,3512885954,1,1,192.168.70.134
1,200000029,736870941,893470648521052,893483357727138,893484291583755,13643.062703,409600,7,409852,3346413535,3346413535,1,1,192.168.70.134
0,100000029,368435485,893470948521052,893483702107224,893484634145045,13685.623993,409600,7,409852,3512885954,3512885954,1,1,192.168.70.134
1,200000030,736870942,893471298521052,893484437921228,893485300130300,14001.609248,409600,7,409852,3346413535,3346413535,1,1,192.168.70.134
0,100000030,368435486,893471598521052,893484787041253,893485683598092,14085.07704,409600,7,409852,3512885954,3512885954,1,1,192.168.70.134
1,200000031,736870943,893471898521052,893485480219684,893486456212513,14557.691461,409600,7,409852,3346413535,3346413535,1,1,192.168.70.134
0,100000031,368435487,893472198521052,893485842581042,893486812353245,14613.832193,409600,7,409852,3512885954,3512885954,1,1,192.168.70.134
1,200000032,736870944,893472548521052,893486604602616,893487541369345,14992.848293,409600,7,409852,3346413535,3346413535,1,1,192.168.70.134
0,100000032,368435488,893472848521052,893486983024058,893487907790626,15059.269574,409600,7,409852,3512885954,3512885954,1,1,192.168.70.134
1,200000033,736870945,893473148521052,893487701378830,893488679483215,15530.962163,409600,7,409852,3346413535,3346413535,1,1,192.168.70.134
0,100000033,368435489,893473498521052,893488059962460,893489042121905,15543.600853,409600,7,409852,3512885954,3512885954,1,1,192.168.70.134
1,200000034,736870946,893473798521052,893488831049578,893489740719920,15942.198868,409600,7,409852,3346413535,3346413535,1,1,192.168.70.134
0,100000034,368435490,893474098521052,893489193687019,893490102909860,16004.388808,409600,7,409852,3512885954,3512885954,1,1,192.168.70.134
