seq,request_bytes,source_ip,recv_wall_ns,recv_monotonic_ns
84,2048,192.168.70.134,1787375383515005437,1590028578549633
85,2048,192.168.70.134,1787375383663350558,1590028726894026
86,2048,192.168.70.134,1787375383696060567,1590028759604648
87,2048,192.168.70.134,1787375383844409759,1590028907953419
88,2048,192.168.70.134,1787375383924940550,1590028988484627
89,2048,192.168.70.134,1787375384007604776,1590029071148825
90,2048,192.168.70.134,1787375384095758576,1590029159302703
91,2048,192.168.70.134,1787375384260048798,1590029323592243
92,2048,192.168.70.134,1787375384307205349,1590029370749686
93,2048,192.168.70.134,1787375384456297312,1590029519841311
94,2048,192.168.70.134,1787375384535340431,1590029598884222
95,2048,192.168.70.134,1787375384630075318,1590029693619420
96,2048,192.168.70.134,1787375384708969022,1590029772512492
97,2048,192.168.70.134,1787375384861467544,1590029925011518
98,2048,192.168.70.134,1787375384940966522,1590030004510002
99,2048,192.168.70.134,1787375385021683123,1590030085226805
100,2048,192.168.70.134,1787375385156797810,1590030220341754
101,2048,192.168.70.134,1787375385224898581,1590030288441993
102,2048,192.168.70.134,1787375385301895161,1590030365439227
103,2048,192.168.70.134,1787375385454697263,1590030518241223
104,2048,192.168.70.134,1787375385535252763,1590030598796883
105,2048,192.168.70.134,1787375385616152144,1590030679696047
106,2048,192.168.70.134,1787375385696179488,1590030759723593
107,2048,192.168.70.134,1787375385848479848,1590030912024208
108,2048,192.168.70.134,1787375385929661710,1590030993206098
109,2048,192.168.70.134,1787375386009442116,1590031072986501
110,2048,192.168.70.134,1787375386176749292,1590031240293334
111,2048,192.168.70.134,1787375386251467765,1590031315011603
112,2048,192.168.70.134,1787375386325370105,1590031388914125
113,2048,192.168.70.134,1787375386397075300,1590031460619488
114,2048,192.168.70.134,1787375386536898852,1590031600442705
115,2048,192.168.70.134,1787375386610472078,1590031674016058
116,2048,192.168.70.134,1787375386750608908,1590031814152424
117,2048,192.168.70.134,1787375386822624066,1590031886168047
118,2048,192.168.70.134,1787375386941695577,1590032005239686
119,2048,192.168.70.134,1787375387007130271,1590032070674318
120,2048,192.168.70.134,1787375387176627370,1590032240171545
121,2048,192.168.70.134,1787375387250511350,1590032314055074
122,2048,192.168.70.134,1787375387324122839,1590032387667286
123,2048,192.168.70.134,1787375387398960838,1590032462505240
124,2048,192.168.70.134,1787375387538284230,1590032601827942
125,2048,192.168.70.134,1787375387637197976,1590032700741913
126,2048,192.168.70.134,1787375387709336944,1590032772881225
127,2048,192.168.70.134,1787375387845859786,1590032909403897
128,2048,192.168.70.134,1787375387917846852,1590032981391266
129,2048,192.168.70.134,1787375388029943764,1590033093487902
130,2048,192.168.70.134,1787375388101698833,1590033165242929
131,2048,192.168.70.134,1787375388237373762,1590033300917217
132,2048,192.168.70.134,1787375388308025869,1590033371569811
133,2048,192.168.70.134,1787375388430223614,1590033493767468
134,2048,192.168.70.134,1787375388500143439,1590033563687349
135,2048,192.168.70.134,1787375388637039543,1590033700583472
136,2048,192.168.70.134,1787375388706724255,1590033770268089
137,2048,192.168.70.134,1787375388841831511,1590033905375043
138,2048,192.168.70.134,1787375388906652505,1590033970196537
139,2048,192.168.70.134,1787375389003441244,1590034066984752
140,2048,192.168.70.134,1787375389106134814,1590034169678939
141,2048,192.168.70.134,1787375389248116806,1590034311660748
142,2048,192.168.70.134,1787375389322838859,1590034386382973
143,2048,192.168.70.134,1787375389397470873,1590034461014804
144,2048,192.168.70.134,1787375389539299568,1590034602843715
145,2048,192.168.70.134,1787375389641316970,1590034704860885
146,2048,192.168.70.134,1787375389716034253,1590034779578175
147,2048,192.168.70.134,1787375389851788797,1590034915332381
148,2048,192.168.70.134,1787375389925980184,1590034989524145
149,2048,192.168.70.134,1787375390001020602,1590035064564661
150,2048,192.168.70.134,1787375390130087125,1590035193630744
151,2048,192.168.70.134,1787375390205488995,1590035269033095
152,2048,192.168.70.134,1787375390348133453,1590035411677642
153,2048,192.168.70.134,1787375390422613019,1590035486156654
154,2048,192.168.70.134,1787375390497128458,1590035560672595
155,2048,192.168.70.134,1787375390638613192,1590035702157257
156,2048,192.168.70.134,1787375390713065933,1590035776610342
157,2048,192.168.70.134,1787375390849088331,1590035912632297
158,2048,192.168.70.134,1787375390957478951,1590036021022937
159,2048,192.168.70.134,1787375391032157724,1590036095701813
160,2048,192.168.70.134,1787375391106574033,1590036170118069
161,2048,192.168.70.134,1787375391201275242,1590036264818861
162,2048,192.168.70.134,1787375391344069490,1590036407613532
163,2048,192.168.70.134,1787375391401982116,1590036465526025
164,2048,192.168.70.134,1787375391542317012,1590036605861217
165,2048,192.168.70.134,1787375391617041345,1590036680585570
166,2048,192.168.70.134,1787375391761931743,1590036825475296
167,2048,192.168.70.134,1787375391799649604,1590036863193611
168,2048,192.168.70.134,1787375391940714506,1590037004258202
169,2048,192.168.70.134,1787375392015580988,1590037079124841
170,2048,192.168.70.134,1787375392170680801,1590037234224327
171,2048,192.168.70.134,1787375392244407859,1590037307951922
172,2048,192.168.70.134,1787375392353005764,1590037416549413
173,2048,192.168.70.134,1787375392421242848,1590037484786593
174,2048,192.168.70.134,1787375392496022572,1590037559566181
175,2048,192.168.70.134,1787375392636613332,1590037700157032
176,2048,192.168.70.134,1787375392710887999,1590037774432039
177,2048,192.168.70.134,1787375392853015806,1590037916559377
178,2048,192.168.70.134,1787375392926903132,1590037990447190
179,2048,192.168.70.134,1787375393042338927,1590038105882921
180,2048,192.168.70.134,1787375393116344100,1590038179888169
181,2048,192.168.70.134,1787375393258536274,1590038322080293
182,2048,192.168.70.134,1787375393332681427,1590038396225265
183,2048,192.168.70.134,1787375393407270952,1590038470814700
184,2048,192.168.70.134,1787375393516079226,1590038579623025
185,2048,192.168.70.134,1787375393659838361,1590038723382310
186,2048,192.168.70.134,1787375393734937081,1590038798481128
187,2048,192.168.70.134,1787375393809727259,1590038873270860
188,2048,192.168.70.134,1787375393953544811,1590039017088584
189,2048,192.168.70.134,1787375394027985005,1590039091528573
190,2048,192.168.70.134,1787375394108864945,1590039172404009
191,2048,192.168.70.134,1787375394263818430,1590039327361919
192,2048,192.168.70.134,1787375394338954466,1590039402498704
193,2048,192.168.70.134,1787375394415441191,1590039478984859
194,2048,192.168.70.134,1787375394561246778,1590039624790881
195,2048,192.168.70.134,1787375394637239689,1590039700783464
196,2048,192.168.70.134,1787375394712599579,1590039776143553
197,2048,192.168.70.134,1787375394859049652,1590039922593598
198,2048,192.168.70.134,1787375394935548280,1590039999092483
199,2048,192.168.70.134,1787375395059318518,1590040122862262
200,2048,192.168.70.134,1787375395135357123,1590040198901022
201,2048,192.168.70.134,1787375395212544735,1590040276088507
202,2048,192.168.70.134,1787375395357618356,1590040421162538
203,2048,192.168.70.134,1787375395436027934,1590040499571984
204,2048,192.168.70.134,1787375395545784312,1590040609328204
205,2048,192.168.70.134,1787375395621000800,1590040684544610
206,2048,192.168.70.134,1787375395696274250,1590040759818186
207,2048,192.168.70.134,1787375395840934314,1590040904477994
208,2048,192.168.70.134,1787375395916902836,1590040980446995
209,2048,192.168.70.134,1787375396061266117,1590041124810091
210,2048,192.168.70.134,1787375396136093743,1590041199637846
211,2048,192.168.70.134,1787375396220493423,1590041284037670
212,2048,192.168.70.134,1787375396361472302,1590041425016119
213,2048,192.168.70.134,1787375396436468465,1590041500012476
214,2048,192.168.70.134,1787375396513384675,1590041576928495
215,2048,192.168.70.134,1787375396660835190,1590041724379220
216,2048,192.168.70.134,1787375396695739757,1590041759284206
217,2048,192.168.70.134,1787375396819163229,1590041882706887
218,2048,192.168.70.134,1787375396893920034,1590041957463797
219,2048,192.168.70.134,1787375396996211145,1590042059754859
220,2048,192.168.70.134,1787375397179990104,1590042243533814
221,2048,192.168.70.134,1787375397238109503,1590042301653496
222,2048,192.168.70.134,1787375397309127020,1590042372670800
223,2048,192.168.70.134,1787375397427150402,1590042490694570
224,2048,192.168.70.134,1787375397502891512,1590042566435681
225,2048,192.168.70.134,1787375397645976683,1590042709520244
226,2048,192.168.70.134,1787375397720981571,1590042784525787
227,2048,192.168.70.134,1787375397795697830,1590042859242005
228,2048,192.168.70.134,1787375397940197373,1590043003741200
229,2048,192.168.70.134,1787375398015802630,1590043079346523
230,2048,192.168.70.134,1787375398178889186,1590043242433155
231,2048,192.168.70.134,1787375398255399146,1590043318943162
232,2048,192.168.70.134,1787375398331288812,1590043394833004
233,2048,192.168.70.134,1787375398407724778,1590043471268586
234,2048,192.168.70.134,1787375398553510877,1590043617054906
235,2048,192.168.70.134,1787375398628977100,1590043692520881
236,2048,192.168.70.134,1787375398701177099,1590043764720915
237,2048,192.168.70.134,1787375398836937787,1590043900481447
238,2048,192.168.70.134,1787375398909327657,1590043972871411
239,2048,192.168.70.134,1787375399046725265,1590044110268944
240,2048,192.168.70.134,1787375399119397334,1590044182941134
241,2048,192.168.70.134,1787375399231856351,1590044295400116
242,2048,192.168.70.134,1787375399302050986,1590044365595003
243,2048,192.168.70.134,1787375399425924771,1590044489468858
244,2048,192.168.70.134,1787375399495497779,1590044559041719
245,2048,192.168.70.134,1787375399618080386,1590044681624396
246,2048,192.168.70.134,1787375399740477979,1590044804022058
247,2048,192.168.70.134,1787375399805221340,1590044868765737
248,2048,192.168.70.134,1787375399927941720,1590044991485863
249,2048,192.168.70.134,1787375399992498938,1590045056043326
250,2048,192.168.70.134,1787375400121518414,1590045185062645
251,2048,192.168.70.134,1787375400192605036,1590045256149245
252,2048,192.168.70.134,1787375400327621503,1590045391165725
253,2048,192.168.70.134,1787375400398982350,1590045462526523
254,2048,192.168.70.134,1787375400532493586,1590045596037803
255,2048,192.168.70.134,1787375400603300899,1590045666845265
256,2048,192.168.70.134,1787375400748019729,1590045811563667
257,2048,192.168.70.134,1787375400817805003,1590045881349105
258,2048,192.168.70.134,1787375400950420952,1590046013965027
259,2048,192.168.70.134,1787375401019814714,1590046083358541
260,2048,192.168.70.134,1787375401163945090,1590046227489110
261,2048,192.168.70.134,1787375401234074479,1590046297618503
262,2048,192.168.70.134,1787375401303298000,1590046366842088
263,2048,192.168.70.134,1787375401435484576,1590046499028746
264,2048,192.168.70.134,1787375401506454716,1590046569998777
265,2048,192.168.70.134,1787375401609854467,1590046673398569
266,2048,192.168.70.134,1787375401744756894,1590046808300996
267,2048,192.168.70.134,1787375401818930937,1590046882474818
268,2048,192.168.70.134,1787375401898125271,1590046961669390
269,2048,192.168.70.134,1787375402034290189,1590047097833688
270,2048,192.168.70.134,1787375402104604593,1590047168148724
271,2048,192.168.70.134,1787375402249602828,1590047313146957
272,2048,192.168.70.134,1787375402338984238,1590047402528168
273,2048,192.168.70.134,1787375402409815371,1590047473359187
274,2048,192.168.70.134,1787375402546812919,1590047610356582
275,2048,192.168.70.134,1787375402617540649,1590047681084499
276,2048,192.168.70.134,1787375402718420588,1590047781964612
277,2048,192.168.70.134,1787375402850546888,1590047914086728
278,2048,192.168.70.134,1787375402920085014,1590047983628780
279,2048,192.168.70.134,1787375403033070618,1590048096614686
280,2048,192.168.70.134,1787375403102008195,1590048165552279
281,2048,192.168.70.134,1787375403237278232,1590048300822118
282,2048,192.168.70.134,1787375403307224115,1590048370768268
283,2048,192.168.70.134,1787375403443549315,1590048507093620
284,2048,192.168.70.134,1787375403512965050,1590048576508957
285,2048,192.168.70.134,1787375403649152658,1590048712697125
286,2048,192.168.70.134,1787375403719210621,1590048782754874
287,2048,192.168.70.134,1787375403852760986,1590048916305320
288,2048,192.168.70.134,1787375403923232592,1590048986776762
289,2048,192.168.70.134,1787375403992995879,1590049056540110
290,2048,192.168.70.134,1787375404127740046,1590049191284188
291,2048,192.168.70.134,1787375404221531241,1590049285075578
292,2048,192.168.70.134,1787375404292840863,1590049356385283
293,2048,192.168.70.134,1787375404427796878,1590049491340483
294,2048,192.168.70.134,1787375404492376979,1590049555921049
295,2048,192.168.70.134,1787375404627415817,1590049690959779
296,2048,192.168.70.134,1787375404698443594,1590049761987721
297,2048,192.168.70.134,1787375404834289051,1590049897833224
298,2048,192.168.70.134,1787375404905329148,1590049968873345
299,2048,192.168.70.134,1787375404994654330,1590050058198592
300,2048,192.168.70.134,1787375405129880610,1590050193424677
301,2048,192.168.70.134,1787375405218450566,1590050281994659
302,2048,192.168.70.134,1787375405340602879,1590050404147185
303,2048,192.168.70.134,1787375405412492318,1590050476036232
304,2048,192.168.70.134,1787375405533814760,1590050597358822
305,2048,192.168.70.134,1787375405608957158,1590050672501263
306,2048,192.168.70.134,1787375405750490313,1590050814034555
307,2048,192.168.70.134,1787375405821071912,1590050884615939
308,2048,192.168.70.134,1787375405952143043,1590051015687011
309,2048,192.168.70.134,1787375406026099782,1590051089643991
310,2048,192.168.70.134,1787375406100542695,1590051164086864
311,2048,192.168.70.134,1787375406242434610,1590051305978622
312,2048,192.168.70.134,1787375406316561286,1590051380105545
313,2048,192.168.70.134,1787375406457865508,1590051521409472
314,2048,192.168.70.134,1787375406532507099,1590051596051219
315,2048,192.168.70.134,1787375406606842381,1590051670386385
316,2048,192.168.70.134,1787375406748606957,1590051812151035
317,2048,192.168.70.134,1787375406822748143,1590051886292489
318,2048,192.168.70.134,1787375406897525343,1590051961069044
319,2048,192.168.70.134,1787375407039440186,1590052102983919
320,2048,192.168.70.134,1787375407113809763,1590052177353519
321,2048,192.168.70.134,1787375407255693291,1590052319237004
322,2048,192.168.70.134,1787375407329189373,1590052392733652
323,2048,192.168.70.134,1787375407403471208,1590052467015717
324,2048,192.168.70.134,1787375407544794323,1590052608338498
325,2048,192.168.70.134,1787375407617188932,1590052680733123
326,2048,192.168.70.134,1787375407757983235,1590052821527617
327,2048,192.168.70.134,1787375407827362795,1590052890907195
328,2048,192.168.70.134,1787375407897389287,1590052960933583
329,2048,192.168.70.134,1787375408023888082,1590053087432470
330,2048,192.168.70.134,1787375408093880490,1590053157424744
331,2048,192.168.70.134,1787375408230839711,1590053294384037
332,2048,192.168.70.134,1787375408300648007,1590053364192148
333,2048,192.168.70.134,1787375408434486870,1590053498030827
334,2048,192.168.70.134,1787375408507444355,1590053570988625
335,2048,192.168.70.134,1787375408652103214,1590053715647377
336,2048,192.168.70.134,1787375408727774372,1590053791318186
337,2048,192.168.70.134,1787375408804083873,1590053867627891
338,2048,192.168.70.134,1787375408948280985,1590054011824956
339,2048,192.168.70.134,1787375409024362836,1590054087907133
340,2048,192.168.70.134,1787375409100477922,1590054164022347
341,2048,192.168.70.134,1787375409247268349,1590054310812065
342,2048,192.168.70.134,1787375409325389299,1590054388933322
343,2048,192.168.70.134,1787375409404006128,1590054467550119
344,2048,192.168.70.134,1787375409542415606,1590054605959973
345,2048,192.168.70.134,1787375409659190147,1590054722733935
346,2048,192.168.70.134,1787375409736018253,1590054799562380
347,2048,192.168.70.134,1787375409814626584,1590054878170959
348,2048,192.168.70.134,1787375409914000536,1590054977544100
349,2048,192.168.70.134,1787375410061726015,1590055125269918
350,2048,192.168.70.134,1787375410137908466,1590055201452444
351,2048,192.168.70.134,1787375410215745913,1590055279289668
352,2048,192.168.70.134,1787375410321329279,1590055384873465
353,2048,192.168.70.134,1787375410451551356,1590055515095348
354,2048,192.168.70.134,1787375410517877626,1590055581421271
355,2048,192.168.70.134,1787375410618901867,1590055682445870
356,2048,192.168.70.134,1787375410750885819,1590055814429652
357,2048,192.168.70.134,1787375410821608898,1590055885152874
358,2048,192.168.70.134,1787375410892914424,1590055956458220
359,2048,192.168.70.134,1787375411034845673,1590056098389225
360,2048,192.168.70.134,1787375411125916852,1590056189460746
361,2048,192.168.70.134,1787375411197290088,1590056260833866
362,2048,192.168.70.134,1787375411346725832,1590056410269220
363,2048,192.168.70.134,1787375411418107509,1590056481651305
364,2048,192.168.70.134,1787375411555484768,1590056619028882
365,2048,192.168.70.134,1787375411627341605,1590056690885681
366,2048,192.168.70.134,1787375411698951653,1590056762495786
367,2048,192.168.70.134,1787375411837329907,1590056900873943
368,2048,192.168.70.134,1787375411908422283,1590056971966246
369,2048,192.168.70.134,1787375412045228152,1590057108772307
370,2048,192.168.70.134,1787375412116555626,1590057180099528
371,2048,192.168.70.134,1787375412221208233,1590057284752351
372,2048,192.168.70.134,1787375412293763992,1590057357308253
373,2048,192.168.70.134,1787375412443396910,1590057506940924
374,2048,192.168.70.134,1787375412513893739,1590057577437890
375,2048,192.168.70.134,1787375412602782297,1590057666326405
376,2048,192.168.70.134,1787375412737813057,1590057801357063
377,2048,192.168.70.134,1787375412840163249,1590057903707334
378,2048,192.168.70.134,1787375412894160231,1590057957704444
379,2048,192.168.70.134,1787375413023939527,1590058087483849
380,2048,192.168.70.134,1787375413094048350,1590058157592535
381,2048,192.168.70.134,1787375413250715332,1590058314259550
382,2048,192.168.70.134,1787375413309295370,1590058372839701
383,2048,192.168.70.134,1787375413460036456,1590058523580407
384,2048,192.168.70.134,1787375413535898237,1590058599442220
385,2048,192.168.70.134,1787375413630390940,1590058693935019
386,2048,192.168.70.134,1787375413704006609,1590058767550832
387,2048,192.168.70.134,1787375413831976100,1590058895520423
388,2048,192.168.70.134,1787375413906936255,1590058970480351
389,2048,192.168.70.134,1787375414048333133,1590059111877201
390,2048,192.168.70.134,1787375414122524540,1590059186068493
391,2048,192.168.70.134,1787375414209847362,1590059273391322
392,2048,192.168.70.134,1787375414352296376,1590059415795916
393,2048,192.168.70.134,1787375414426142441,1590059489686926
394,2048,192.168.70.134,1787375414508501063,1590059572045333
395,2048,192.168.70.134,1787375414652975366,1590059716519461
396,2048,192.168.70.134,1787375414730159207,1590059793703006
397,2048,192.168.70.134,1787375414807378372,1590059870922714
398,2048,192.168.70.134,1787375414926936663,1590059990480698
399,2048,192.168.70.134,1787375415004426124,1590060067970465
400,2048,192.168.70.134,1787375415163015780,1590060226560038
401,2048,192.168.70.134,1787375415241006878,1590060304550827
402,2048,192.168.70.134,1787375415317033002,1590060380576883
403,2048,192.168.70.134,1787375415400550729,1590060464094745
404,2048,192.168.70.134,1787375415550595418,1590060614139290
405,2048,192.168.70.134,1787375415626823636,1590060690367698
406,2048,192.168.70.134,1787375415703756856,1590060767301158
407,2048,192.168.70.134,1787375415851179299,1590060914723285
408,2048,192.168.70.134,1787375415927909263,1590060991453389
409,2048,192.168.70.134,1787375416004298205,1590061067842339
410,2048,192.168.70.134,1787375416129205920,1590061192750122
411,2048,192.168.70.134,1787375416223636268,1590061287180200
412,2048,192.168.70.134,1787375416355778463,1590061419322542
413,2048,192.168.70.134,1787375416431771278,1590061495315456
414,2048,192.168.70.134,1787375416508342850,1590061571886619
415,2048,192.168.70.134,1787375416624849652,1590061688393632
416,2048,192.168.70.134,1787375416701877103,1590061765421111
417,2048,192.168.70.134,1787375416848921360,1590061912465506
418,2048,192.168.70.134,1787375416926711134,1590061990255244
419,2048,192.168.70.134,1787375417003450761,1590062066994882
420,2048,192.168.70.134,1787375417162672373,1590062226216242
421,2048,192.168.70.134,1787375417239383981,1590062302928262
422,2048,192.168.70.134,1787375417315979094,1590062379523154
423,2048,192.168.70.134,1787375417415216317,1590062478760394
424,2048,192.168.70.134,1787375417494508262,1590062558052321
425,2048,192.168.70.134,1787375417643194147,1590062706738115
426,2048,192.168.70.134,1787375417721464198,1590062785008409
427,2048,192.168.70.134,1787375417799842432,1590062863386587
428,2048,192.168.70.134,1787375417953472290,1590063017016434
429,2048,192.168.70.134,1787375418030053297,1590063093597576
430,2048,192.168.70.134,1787375418107153037,1590063170697137
431,2048,192.168.70.134,1787375418193247885,1590063256791859
432,2048,192.168.70.134,1787375418329813763,1590063393357900
433,2048,192.168.70.134,1787375418400691360,1590063464235603
434,2048,192.168.70.134,1787375418534435993,1590063597979911
435,2048,192.168.70.134,1787375418605676238,1590063669220380
436,2048,192.168.70.134,1787375418725930478,1590063789474460
437,2048,192.168.70.134,1787375418799017350,1590063862561491
438,2048,192.168.70.134,1787375418945597915,1590064009141988
439,2048,192.168.70.134,1787375419021116614,1590064084660795
440,2048,192.168.70.134,1787375419174671695,1590064238216012
441,2048,192.168.70.134,1787375419249708962,1590064313253201
442,2048,192.168.70.134,1787375419360954719,1590064424498470
443,2048,192.168.70.134,1787375419436306905,1590064499850940
444,2048,192.168.70.134,1787375419512813334,1590064576357398
445,2048,192.168.70.134,1787375419639411741,1590064702955539
446,2048,192.168.70.134,1787375419725287818,1590064788831720
447,2048,192.168.70.134,1787375419829234337,1590064892778516
448,2048,192.168.70.134,1787375419905169610,1590064968713586
449,2048,192.168.70.134,1787375420050937453,1590065114481509
450,2048,192.168.70.134,1787375420127309858,1590065190853948
451,2048,192.168.70.134,1787375420216723474,1590065280267323
452,2048,192.168.70.134,1787375420364328385,1590065427872494
453,2048,192.168.70.134,1787375420441734336,1590065505278256
454,2048,192.168.70.134,1787375420520514523,1590065584058079
455,2048,192.168.70.134,1787375420597237477,1590065660781568
456,2048,192.168.70.134,1787375420756259526,1590065819803463
457,2048,192.168.70.134,1787375420833948345,1590065897491958
458,2048,192.168.70.134,1787375420911166840,1590065974710905
459,2048,192.168.70.134,1787375421014861600,1590066078405807
460,2048,192.168.70.134,1787375421162500179,1590066226043782
461,2048,192.168.70.134,1787375421231908824,1590066295452747
462,2048,192.168.70.134,1787375421308730458,1590066372274727
463,2048,192.168.70.134,1787375421456794023,1590066520337831
464,2048,192.168.70.134,1787375421536108258,1590066599651719
465,2048,192.168.70.134,1787375421612720728,1590066676264244
466,2048,192.168.70.134,1787375421761524643,1590066825068398
467,2048,192.168.70.134,1787375421838014636,1590066901558757
468,2048,192.168.70.134,1787375421915143628,1590066978687464
469,2048,192.168.70.134,1787375422062638306,1590067126181904
470,2048,192.168.70.134,1787375422122087305,1590067185631463
471,2048,192.168.70.134,1787375422211448081,1590067274991938
472,2048,192.168.70.134,1787375422358707956,1590067422251392
473,2048,192.168.70.134,1787375422435320959,1590067498864865
474,2048,192.168.70.134,1787375422512250996,1590067575794939
475,2048,192.168.70.134,1787375422628467642,1590067692011678
476,2048,192.168.70.134,1787375422702628602,1590067766172393
477,2048,192.168.70.134,1787375422845616574,1590067909160142
478,2048,192.168.70.134,1787375422919840809,1590067983384812
479,2048,192.168.70.134,1787375423014760293,1590068078303806
480,2048,192.168.70.134,1787375423156805226,1590068220348714
481,2048,192.168.70.134,1787375423229318863,1590068292862847
482,2048,192.168.70.134,1787375423319609692,1590068383153769
483,2048,192.168.70.134,1787375423412922080,1590068476465993
484,2048,192.168.70.134,1787375423544708500,1590068608252685
485,2048,192.168.70.134,1787375423615773698,1590068679317944
486,2048,192.168.70.134,1787375423702483082,1590068766027158
487,2048,192.168.70.134,1787375423808936835,1590068872480713
488,2048,192.168.70.134,1787375423955065962,1590069018610094
489,2048,192.168.70.134,1787375424030806146,1590069094349786
490,2048,192.168.70.134,1787375424106932140,1590069170476268
491,2048,192.168.70.134,1787375424252534281,1590069316078019
492,2048,192.168.70.134,1787375424328236506,1590069391780390
493,2048,192.168.70.134,1787375424404627547,1590069468171685
494,2048,192.168.70.134,1787375424550928471,1590069614472004
495,2048,192.168.70.134,1787375424626237679,1590069689781486
496,2048,192.168.70.134,1787375424702519063,1590069766062643
