seq,send_monotonic_ns,send_wall_ns,send_ok,acked,ack_monotonic_ns,ack_source_expected,ack_latency_ms
70,1590027147192673,1787375382083648185,1,1,1590027194658675,1,47.4660
71,1590027247210026,1787375382183665899,1,1,1590027286788414,1,39.5784
72,1590027347187175,1787375382283643026,1,1,1590027363966280,1,16.7791
73,1590027447165139,1787375382383620874,1,1,1590027507338376,1,60.1732
74,1590027547206324,1787375382483662227,1,1,1590027582766243,1,35.5599
75,1590027647202966,1787375382583658584,1,1,1590027672293849,1,25.0909
76,1590027747209331,1787375382683665149,1,1,1590027817390699,1,70.1814
77,1590027847208832,1787375382783664310,1,1,1590027894706254,1,47.4974
78,1590027947198279,1787375382883653911,1,1,1590027971122316,1,23.9240
79,1590028047192778,1787375382983648232,1,1,1590028115215484,1,68.0227
80,1590028147193012,1787375383083648368,1,1,1590028190507272,1,43.3143
81,1590028247192475,1787375383183648174,1,1,1590028289163249,1,41.9708
82,1590028347192807,1787375383283648431,1,1,1590028366494995,1,19.3022
83,1590028447193333,1787375383383648939,1,1,1590028518687997,1,71.4947
84,1590028547192970,1787375383483648673,1,1,1590028580590599,1,33.3976
85,1590028647221971,1787375383583677343,1,1,1590028729393004,1,82.1710
86,1590028747192146,1787375383683647658,1,1,1590028761941407,1,14.7493
87,1590028847191619,1787375383783647151,1,1,1590028910566782,1,63.3752
88,1590028947192018,1787375383883647543,1,1,1590028990126401,1,42.9344
89,1590029047192809,1787375383983648410,1,1,1590029072866112,1,25.6733
90,1590029147199484,1787375384083655070,1,1,1590029162141138,1,14.9417
91,1590029247192117,1787375384183647415,1,1,1590029324963112,1,77.7710
92,1590029347193807,1787375384283649124,1,1,1590029372767946,1,25.5741
93,1590029447199917,1787375384383655592,1,1,1590029521882345,1,74.6824
94,1590029547194543,1787375384483649972,1,1,1590029600533855,1,53.3393
95,1590029647197954,1787375384583653846,1,1,1590029695929007,1,48.7311
96,1590029747192863,1787375384683648444,1,1,1590029775199851,1,28.0070
97,1590029847200514,1787375384783656122,1,1,1590029926834408,1,79.6339
98,1590029947203147,1787375384883658744,1,1,1590030006477086,1,59.2739
99,1590030047312394,1787375384983768116,1,1,1590030087323661,1,40.0113
100,1590030147193615,1787375385083649412,1,1,1590030223504926,1,76.3113
101,1590030247193191,1787375385183649042,1,1,1590030291174824,1,43.9816
102,1590030347198706,1787375385283655159,1,1,1590030367806681,1,20.6080
103,1590030447197788,1787375385383653437,1,1,1590030520528884,1,73.3311
104,1590030547192994,1787375385483648683,1,1,1590030601424424,1,54.2314
105,1590030647193402,1787375385583649112,1,1,1590030682330910,1,35.1375
106,1590030747193948,1787375385683649633,1,1,1590030761700400,1,14.5065
107,1590030847192405,1787375385783648144,1,1,1590030914352017,1,67.1596
108,1590030947192293,1787375385883647854,1,1,1590030995874413,1,48.6821
109,1590031047194003,1787375385983649538,1,1,1590031075355453,1,28.1614
110,1590031147193478,1787375386083649280,1,1,1590031242843407,1,95.6499
111,1590031247197256,1787375386183652908,1,1,1590031318073531,1,70.8763
112,1590031347193840,1787375386283649628,1,1,1590031391826968,1,44.6331
113,1590031447200887,1787375386383656340,1,1,1590031464300077,1,17.0992
114,1590031547196821,1787375386483652879,1,1,1590031603501541,1,56.3047
115,1590031647192694,1787375386583648291,1,1,1590031676768692,1,29.5760
116,1590031747192856,1787375386683648587,1,1,1590031817154792,1,69.9619
117,1590031847198190,1787375386783653753,1,1,1590031889032418,1,41.8342
118,1590031947197023,1787375386883652916,1,1,1590032007391170,1,60.1941
119,1590032047197646,1787375386983653100,1,1,1590032072959863,1,25.7622
120,1590032147185757,1787375387083641181,1,1,1590032241986428,1,94.8007
121,1590032247171124,1787375387183626634,1,1,1590032316238085,1,69.0670
122,1590032347198097,1787375387283654239,1,1,1590032390554325,1,43.3562
123,1590032447192535,1787375387383648311,1,1,1590032465278236,1,18.0857
124,1590032547327230,1787375387483782650,1,1,1590032604022030,1,56.6948
125,1590032647191480,1787375387583646811,1,1,1590032703172452,1,55.9810
126,1590032747191688,1787375387683647287,1,1,1590032775877017,1,28.6853
127,1590032847194087,1787375387783649602,1,1,1590032912792850,1,65.5988
128,1590032947192942,1787375387883648314,1,1,1590032984992636,1,37.7997
129,1590033047202864,1787375387983658504,1,1,1590033096865971,1,49.6631
130,1590033147203461,1787375388083659265,1,1,1590033168990533,1,21.7871
131,1590033247200024,1787375388183655701,1,1,1590033303445633,1,56.2456
132,1590033347223279,1787375388283679060,1,1,1590033374861887,1,27.6386
133,1590033447199892,1787375388383655570,1,1,1590033496835571,1,49.6357
134,1590033547195983,1787375388483651580,1,1,1590033566915217,1,19.7192
135,1590033647197652,1787375388583653386,1,1,1590033703790246,1,56.5926
136,1590033747197755,1787375388683653191,1,1,1590033772631818,1,25.4341
137,1590033847196231,1787375388783651603,1,1,1590033908703623,1,61.5074
138,1590033947198145,1787375388883653515,1,1,1590033973247585,1,26.0494
139,1590034047197866,1787375388983653337,1,1,1590034069137466,1,21.9396
140,1590034147193587,1787375389083649021,1,1,1590034172293994,1,25.1004
141,1590034247196143,1787375389183651588,1,1,1590034313980768,1,66.7846
142,1590034347196581,1787375389283652258,1,1,1590034387619614,1,40.4230
143,1590034447200377,1787375389383655984,1,1,1590034462698827,1,15.4985
144,1590034547195862,1787375389483651415,1,1,1590034604537180,1,57.3413
145,1590034647194887,1787375389583650337,1,1,1590034705969041,1,58.7742
146,1590034747199937,1787375389683655505,1,1,1590034781488065,1,34.2881
147,1590034847195108,1787375389783650953,1,1,1590034916519703,1,69.3246
148,1590034947192206,1787375389883647557,1,1,1590034991329248,1,44.1370
149,1590035047210366,1787375389983665702,1,1,1590035066427980,1,19.2176
150,1590035147194302,1787375390083650098,1,1,1590035195516378,1,48.3221
151,1590035247200289,1787375390183656310,1,1,1590035270014002,1,22.8137
152,1590035347194106,1787375390283649687,1,1,1590035413437675,1,66.2436
153,1590035447192886,1787375390383648293,1,1,1590035488196920,1,41.0040
154,1590035547195087,1787375390483650545,1,1,1590035562328469,1,15.1334
155,1590035647200021,1787375390583655345,1,1,1590035703937778,1,56.7378
156,1590035747193383,1787375390683648841,1,1,1590035778026900,1,30.8335
157,1590035847192661,1787375390783648082,1,1,1590035914805880,1,67.6132
158,1590035947193126,1787375390883648499,1,1,1590036022812585,1,75.6195
159,1590036047192304,1787375390983647729,1,1,1590036097965604,1,50.7733
160,1590036147191621,1787375391083647318,1,1,1590036171667665,1,24.4760
161,1590036247191775,1787375391183647267,1,1,1590036266166561,1,18.9748
162,1590036347192686,1787375391283648096,1,1,1590036409197872,1,62.0052
163,1590036447191982,1787375391383647442,1,1,1590036467483437,1,20.2915
164,1590036547191834,1787375391483647312,1,1,1590036607204972,1,60.0131
165,1590036647193358,1787375391583648771,1,1,1590036683164108,1,35.9708
166,1590036747195338,1787375391683650885,1,1,1590036827846940,1,80.6516
167,1590036847192163,1787375391783647524,1,1,1590036865068740,1,17.8766
168,1590036947192788,1787375391883648436,1,1,1590037006320309,1,59.1275
169,1590037047192461,1787375391983647946,1,1,1590037080982793,1,33.7903
170,1590037147193348,1787375392083648708,1,1,1590037235558674,1,88.3653
171,1590037247192323,1787375392183647709,1,1,1590037310032561,1,62.8402
172,1590037347192758,1787375392283648080,1,1,1590037418336337,1,71.1436
173,1590037447192220,1787375392383647749,1,1,1590037486445318,1,39.2531
174,1590037547198024,1787375392483653655,1,1,1590037561102418,1,13.9044
175,1590037647192759,1787375392583648365,1,1,1590037702365977,1,55.1732
176,1590037747191855,1787375392683647239,1,1,1590037776193679,1,29.0018
177,1590037847192380,1787375392783647742,1,1,1590037918719587,1,71.5272
178,1590037947191529,1787375392883646871,1,1,1590037992811158,1,45.6196
179,1590038047193748,1787375392983649293,1,1,1590038107626537,1,60.4328
180,1590038147192703,1787375393083648225,1,1,1590038181136020,1,33.9433
181,1590038247192546,1787375393183648202,1,1,1590038324451570,1,77.2590
182,1590038347197163,1787375393283652536,1,1,1590038398395494,1,51.1983
183,1590038447194134,1787375393383649871,1,1,1590038472398220,1,25.2041
184,1590038547199933,1787375393483655693,1,1,1590038582054614,1,34.8547
185,1590038647194155,1787375393583649566,1,1,1590038724758310,1,77.5642
186,1590038747197675,1787375393683653300,1,1,1590038799770444,1,52.5728
187,1590038847193506,1787375393783649279,1,1,1590038874428071,1,27.2346
188,1590038947198254,1787375393883654011,1,1,1590039019210022,1,72.0118
189,1590039047192430,1787375393983647824,1,1,1590039092671883,1,45.4795
190,1590039147197084,1787375394083652736,1,1,1590039174238422,1,27.0413
191,1590039247203514,1787375394183659273,1,1,1590039328402897,1,81.1994
192,1590039347201874,1787375394283657253,1,1,1590039404090859,1,56.8890
193,1590039447199843,1787375394383655870,1,1,1590039480511054,1,33.3112
194,1590039547205935,1787375394483662094,1,1,1590039625969015,1,78.7631
195,1590039647207919,1787375394583663420,1,1,1590039702507638,1,55.2997
196,1590039747211701,1787375394683667760,1,1,1590039777806038,1,30.5943
197,1590039847209737,1787375394783665548,1,1,1590039924100191,1,76.8905
198,1590039947207732,1787375394883663680,1,1,1590040000672071,1,53.4643
199,1590040047204075,1787375394983659843,1,1,1590040125015060,1,77.8110
200,1590040147202552,1787375395083657944,1,1,1590040200334688,1,53.1321
201,1590040247194881,1787375395183650400,1,1,1590040277324173,1,30.1293
202,1590040347198865,1787375395283654597,1,1,1590040422142106,1,74.9432
203,1590040447205213,1787375395383661093,1,1,1590040501108936,1,53.9037
204,1590040547219729,1787375395483675508,1,1,1590040610412376,1,63.1926
205,1590040647197618,1787375395583653048,1,1,1590040685744553,1,38.5469
206,1590040747197637,1787375395683653163,1,1,1590040761184451,1,13.9868
207,1590040847198996,1787375395783654744,1,1,1590040905877636,1,58.6786
208,1590040947201290,1787375395883657339,1,1,1590040982275256,1,35.0740
209,1590041047203720,1787375395983659614,1,1,1590041126711358,1,79.5076
210,1590041147201186,1787375396083657052,1,1,1590041201309016,1,54.1078
211,1590041247203188,1787375396183659069,1,1,1590041285096333,1,37.8931
212,1590041347200239,1787375396283655871,1,1,1590041426774600,1,79.5744
213,1590041447301295,1787375396383757090,1,1,1590041501173356,1,53.8721
214,1590041547200387,1787375396483656370,1,1,1590041578152630,1,30.9522
215,1590041647199472,1787375396583655231,1,1,1590041725899673,1,78.7002
216,1590041747203564,1787375396683659225,1,1,1590041761315628,1,14.1121
217,1590041847203138,1787375396783658993,1,1,1590041884650622,1,37.4475
218,1590041947203999,1787375396883659597,1,1,1590041958946411,1,11.7424
219,1590042047193235,1787375396983648974,1,1,1590042061890724,1,14.6975
220,1590042147192510,1787375397083648257,1,1,1590042244967850,1,97.7753
221,1590042247196259,1787375397183651913,1,1,1590042304263396,1,57.0671
222,1590042347192630,1787375397283648357,1,1,1590042374595389,1,27.4028
223,1590042447192029,1787375397383647805,1,1,1590042492838221,1,45.6462
224,1590042547193555,1787375397483649203,1,1,1590042568455536,1,21.2620
225,1590042647193016,1787375397583648541,1,1,1590042711807795,1,64.6148
226,1590042747192868,1787375397683648296,1,1,1590042785750778,1,38.5579
227,1590042847196014,1787375397783651465,1,1,1590042861081635,1,13.8856
228,1590042947193483,1787375397883648973,1,1,1590043006156930,1,58.9634
229,1590043047244762,1787375397983700551,1,1,1590043080929333,1,33.6846
230,1590043147193151,1787375398083648721,1,1,1590043244784761,1,97.5916
231,1590043247195340,1787375398183650773,1,1,1590043320537598,1,73.3423
232,1590043347194841,1787375398283650398,1,1,1590043396761542,1,49.5667
233,1590043447193741,1787375398383649291,1,1,1590043472836258,1,25.6425
234,1590043547200902,1787375398483656906,1,1,1590043619340825,1,72.1399
235,1590043647193504,1787375398583648806,1,1,1590043694018931,1,46.8254
236,1590043747193590,1787375398683649108,1,1,1590043767428726,1,20.2351
237,1590043847192999,1787375398783648487,1,1,1590043903171835,1,55.9788
238,1590043947194929,1787375398883650364,1,1,1590043976223703,1,29.0288
239,1590044047193950,1787375398983649475,1,1,1590044113464843,1,66.2709
240,1590044147192515,1787375399083647844,1,1,1590044185999162,1,38.8066
241,1590044247193644,1787375399183649058,1,1,1590044298239897,1,51.0463
242,1590044347223744,1787375399283679282,1,1,1590044366898536,1,19.6748
243,1590044447192828,1787375399383648452,1,1,1590044491789109,1,44.5963
244,1590044547193963,1787375399483649770,1,1,1590044561239470,1,14.0455
245,1590044647194952,1787375399583650898,1,1,1590044682901107,1,35.7062
246,1590044747191998,1787375399683647459,1,1,1590044806154990,1,58.9630
247,1590044847193176,1787375399783648578,1,1,1590044870784397,1,23.5912
248,1590044947192741,1787375399883648339,1,1,1590044993172218,1,45.9795
249,1590045047192615,1787375399983648139,1,1,1590045058181924,1,10.9893
250,1590045147194133,1787375400083649788,1,1,1590045187734807,1,40.5407
251,1590045247201858,1787375400183657592,1,1,1590045259406009,1,12.2042
252,1590045347201930,1787375400283657405,1,1,1590045394651399,1,47.4495
253,1590045447191717,1787375400383647509,1,1,1590045464869470,1,17.6778
254,1590045547195126,1787375400483650731,1,1,1590045598232039,1,51.0369
255,1590045647195063,1787375400583650615,1,1,1590045669464385,1,22.2693
256,1590045747194023,1787375400683649446,1,1,1590045813940752,1,66.7467
257,1590045847197222,1787375400783652688,1,1,1590045883801193,1,36.6040
258,1590045947193965,1787375400883649316,1,1,1590046017720600,1,70.5266
259,1590046047196952,1787375400983652480,1,1,1590046087066155,1,39.8692
260,1590046147191450,1787375401083646791,1,1,1590046229684425,1,82.4930
261,1590046247192330,1787375401183647849,1,1,1590046300023783,1,52.8315
262,1590046347196633,1787375401283652235,1,1,1590046369259581,1,22.0629
263,1590046447192019,1787375401383647633,1,1,1590046501631993,1,54.4400
264,1590046547191921,1787375401483647611,1,1,1590046572557887,1,25.3660
265,1590046647193928,1787375401583649723,1,1,1590046676598100,1,29.4042
266,1590046747194374,1787375401683649807,1,1,1590046811880509,1,64.6861
267,1590046847172277,1787375401783627817,1,1,1590046884848364,1,37.6761
268,1590046947197971,1787375401883653682,1,1,1590046964339539,1,17.1416
269,1590047047196705,1787375401983652445,1,1,1590047100888161,1,53.6915
270,1590047147193939,1787375402083649399,1,1,1590047172836872,1,25.6429
271,1590047247423850,1787375402183879517,1,1,1590047316657014,1,69.2332
272,1590047347196158,1787375402283651688,1,1,1590047406267025,1,59.0709
273,1590047447218449,1787375402383673882,1,1,1590047477253414,1,30.0350
274,1590047547226349,1787375402483681984,1,1,1590047613526147,1,66.2998
275,1590047647199834,1787375402583655825,1,1,1590047685109681,1,37.9098
276,1590047747199637,1787375402683655364,1,1,1590047784843257,1,37.6436
277,1590047847199779,1787375402783655481,1,1,1590047917784658,1,70.5849
278,1590047947197504,1787375402883653043,1,1,1590047987450327,1,40.2528
279,1590048047150569,1787375402983606037,1,1,1590048099402071,1,52.2515
280,1590048147202565,1787375403083658618,1,1,1590048167587740,1,20.3852
281,1590048247161684,1787375403183617200,1,1,1590048303936212,1,56.7745
282,1590048347168621,1787375403283624236,1,1,1590048373477717,1,26.3091
283,1590048447191542,1787375403383647092,1,1,1590048510761035,1,63.5695
284,1590048547191966,1787375403483647398,1,1,1590048580345818,1,33.1539
285,1590048647196642,1787375403583652277,1,1,1590048715689793,1,68.4932
286,1590048747197424,1787375403683652875,1,1,1590048785409135,1,38.2117
287,1590048847201579,1787375403783657434,1,1,1590048920046677,1,72.8451
288,1590048947208492,1787375403883664159,1,1,1590048990125784,1,42.9173
289,1590049047191793,1787375403983647202,1,1,1590049059057305,1,11.8655
290,1590049147193437,1787375404083649109,1,1,1590049218037362,1,70.8439
291,1590049247198718,1787375404183654448,1,1,1590049288181965,1,40.9832
292,1590049347192484,1787375404283647854,1,1,1590049360941037,1,13.7486
293,1590049447198586,1787375404383654312,1,1,1590049495077661,1,47.8791
294,1590049547198904,1787375404483654510,1,1,1590049558961158,1,11.7623
295,1590049647202655,1787375404583658697,1,1,1590049693576919,1,46.3743
296,1590049747198264,1787375404683653982,1,1,1590049765836172,1,18.6379
297,1590049847197774,1787375404783653493,1,1,1590049901127473,1,53.9297
298,1590049947201924,1787375404883657716,1,1,1590049972025035,1,24.8231
299,1590050047192196,1787375404983647685,1,1,1590050061722658,1,14.5305
300,1590050147191878,1787375405083647414,1,1,1590050196585288,1,49.3934
301,1590050247200574,1787375405183656341,1,1,1590050285030560,1,37.8300
302,1590050347192828,1787375405283648601,1,1,1590050407501014,1,60.3082
303,1590050447194242,1787375405383649946,1,1,1590050480119360,1,32.9251
304,1590050547192151,1787375405483647556,1,1,1590050599863563,1,52.6714
305,1590050647196133,1787375405583651801,1,1,1590050674591180,1,27.3950
306,1590050747191602,1787375405683647216,1,1,1590050816317920,1,69.1263
307,1590050847192464,1787375405783647932,1,1,1590050885913285,1,38.7208
308,1590050947191748,1787375405883647407,1,1,1590051017105682,1,69.9139
309,1590051047192082,1787375405983647485,1,1,1590051091471048,1,44.2790
310,1590051147195001,1787375406083650709,1,1,1590051165222342,1,18.0273
311,1590051247192427,1787375406183648076,1,1,1590051307620414,1,60.4280
312,1590051347193429,1787375406283649019,1,1,1590051381390363,1,34.1969
313,1590051447193262,1787375406383648895,1,1,1590051523056853,1,75.8636
314,1590051547167627,1787375406483623168,1,1,1590051598180178,1,51.0126
315,1590051647193696,1787375406583649303,1,1,1590051671569197,1,24.3755
316,1590051747192117,1787375406683647933,1,1,1590051814383601,1,67.1915
317,1590051847192123,1787375406783647662,1,1,1590051888243401,1,41.0513
318,1590051947191849,1787375406883647620,1,1,1590051962773656,1,15.5818
319,1590052047175218,1787375406983630705,1,1,1590052104694250,1,57.5190
320,1590052147200272,1787375407083655693,1,1,1590052179592433,1,32.3922
321,1590052247193977,1787375407183649696,1,1,1590052321135228,1,73.9413
322,1590052347217791,1787375407283673358,1,1,1590052393864247,1,46.6465
323,1590052447192280,1787375407383647862,1,1,1590052469596254,1,22.4040
324,1590052547193532,1787375407483649132,1,1,1590052610633061,1,63.4395
325,1590052647200259,1787375407583656070,1,1,1590052684154566,1,36.9543
326,1590052747194191,1787375407683649806,1,1,1590052824659244,1,77.4651
327,1590052847197345,1787375407783652905,1,1,1590052894536154,1,47.3388
328,1590052947194575,1787375407883650175,1,1,1590052964400948,1,17.2064
329,1590053047196845,1787375407983652289,1,1,1590053090596472,1,43.3996
330,1590053147263881,1787375408083719599,1,1,1590053159703419,1,12.4395
331,1590053247194863,1787375408183650485,1,1,1590053297866994,1,50.6721
332,1590053347195085,1787375408283650723,1,1,1590053366648773,1,19.4537
333,1590053447194761,1787375408383650099,1,1,1590053502278354,1,55.0836
334,1590053547193708,1787375408483649225,1,1,1590053572748055,1,25.5543
335,1590053647193512,1787375408583648835,1,1,1590053717909715,1,70.7162
336,1590053747195479,1787375408683650896,1,1,1590053794303536,1,47.1081
337,1590053847192629,1787375408783648484,1,1,1590053869616057,1,22.4234
338,1590053947194439,1787375408883649979,1,1,1590054013875597,1,66.6812
339,1590054047203790,1787375408983659310,1,1,1590054089190547,1,41.9868
340,1590054147204396,1787375409083660169,1,1,1590054166537337,1,19.3329
341,1590054247198152,1787375409183653824,1,1,1590054315007806,1,67.8097
342,1590054347196050,1787375409283651586,1,1,1590054391522487,1,44.3264
343,1590054447195081,1787375409383650867,1,1,1590054469962560,1,22.7675
344,1590054547195770,1787375409483651368,1,1,1590054607703078,1,60.5073
345,1590054647196792,1787375409583652299,1,1,1590054724131621,1,76.9348
346,1590054747200680,1787375409683656691,1,1,1590054800959076,1,53.7584
347,1590054847200603,1787375409783656838,1,1,1590054879405936,1,32.2053
348,1590054947199729,1787375409883655625,1,1,1590054979886429,1,32.6867
349,1590055047198310,1787375409983653935,1,1,1590055126896942,1,79.6986
350,1590055147273350,1787375410083729300,1,1,1590055202626665,1,55.3533
351,1590055247194304,1787375410183650353,1,1,1590055281166841,1,33.9725
352,1590055347201393,1787375410283656862,1,1,1590055386849960,1,39.6486
353,1590055447194237,1787375410383649675,1,1,1590055516882560,1,69.6883
354,1590055547198833,1787375410483654445,1,1,1590055583493921,1,36.2951
355,1590055647198192,1787375410583653595,1,1,1590055684216501,1,37.0183
356,1590055747213177,1787375410683668934,1,1,1590055817514947,1,70.3018
357,1590055847209713,1787375410783665462,1,1,1590055887581848,1,40.3721
358,1590055947204559,1787375410883660351,1,1,1590055959707355,1,12.5028
359,1590056047347868,1787375410983803714,1,1,1590056100338988,1,52.9911
360,1590056147202009,1787375411083657616,1,1,1590056191950782,1,44.7488
361,1590056247223836,1787375411183680164,1,1,1590056263618828,1,16.3950
362,1590056347193695,1787375411283649216,1,1,1590056413254895,1,66.0612
363,1590056447208851,1787375411383664769,1,1,1590056485014294,1,37.8054
364,1590056547253467,1787375411483709703,1,1,1590056622561681,1,75.3082
365,1590056647202212,1787375411583658511,1,1,1590056692882598,1,45.6804
366,1590056747191375,1787375411683647080,1,1,1590056765878871,1,18.6875
367,1590056847170275,1787375411783626184,1,1,1590056903170685,1,56.0004
368,1590056947209903,1787375411883665887,1,1,1590056975289605,1,28.0797
369,1590057047211499,1787375411983667331,1,1,1590057111249859,1,64.0384
370,1590057147203080,1787375412083659112,1,1,1590057183779507,1,36.5764
371,1590057247201740,1787375412183657698,1,1,1590057287308932,1,40.1072
372,1590057347200215,1787375412283656241,1,1,1590057360972125,1,13.7719
373,1590057447207942,1787375412383663694,1,1,1590057509619973,1,62.4120
374,1590057547195340,1787375412483651044,1,1,1590057579956637,1,32.7613
375,1590057647193572,1787375412583648933,1,1,1590057669383250,1,22.1897
376,1590057747194819,1787375412683650228,1,1,1590057804798456,1,57.6036
377,1590057847193744,1787375412783649201,1,1,1590057906850371,1,59.6566
378,1590057947193710,1787375412883649187,1,1,1590057960676813,1,13.4831
379,1590058047193625,1787375412983649208,1,1,1590058091216332,1,44.0227
380,1590058147262132,1787375413083717827,1,1,1590058160885293,1,13.6232
381,1590058248014955,1787375413184470443,1,1,1590058316731003,1,68.7160
382,1590058347192199,1787375413283647734,1,1,1590058374487494,1,27.2953
383,1590058447193503,1787375413383648946,1,1,1590058525911949,1,78.7184
384,1590058547200077,1787375413483655775,1,1,1590058601840900,1,54.6408
385,1590058647200856,1787375413583656325,1,1,1590058695987804,1,48.7869
386,1590058747200283,1787375413683656347,1,1,1590058769338797,1,22.1385
387,1590058847195885,1787375413783651357,1,1,1590058897135665,1,49.9398
388,1590058947196668,1787375413883652290,1,1,1590058973076431,1,25.8798
389,1590059047196128,1787375413983651759,1,1,1590059113387120,1,66.1910
390,1590059147199693,1787375414083655149,1,1,1590059187345742,1,40.1460
391,1590059247193849,1787375414183649506,1,1,1590059275180109,1,27.9863
392,1590059347193825,1787375414283649323,1,1,1590059418353891,1,71.1601
393,1590059447194891,1787375414383650541,1,1,1590059491071714,1,43.8768
394,1590059547209832,1787375414483666121,1,1,1590059573253040,1,26.0432
395,1590059647194047,1787375414583649662,1,1,1590059717938118,1,70.7441
