1787366053978785526,1580699042331093,connecting to 127.0.0.1:2031
1787366053978819300,1580699042364279,turning ON GNB_MAC_UL_MCS_DECISION
1787366053978821461,1580699042366395,time,rnti,frame,slot,sched_frame,sched_slot,avg_snr_x10,mcs_table,ul_bler_mcs_before,selected_mcs,pre_phr_mcs,post_phr_mcs,final_mcs,estimated_ul_buffer,sched_ul_bytes,B,min_rb,available_rb_before,available_rb_after,ph,pcmax,rb_size_final,tbs_final,force_ul_mcs
1787366055651898426,1580700715443847,19:34:15.651104,54060,73,3,73,9,500,0,28,28,28,28,28,20516,12425,8091,5,106,106,48,20,85,8197,-1
1787366055653987465,1580700717532401,19:34:15.653566,54060,73,11,73,17,500,0,28,28,28,28,28,20516,0,20516,5,106,106,48,20,106,2178,-1
1787366055653990278,1580700717535241,19:34:15.653886,54060,73,12,73,18,500,0,28,28,28,28,28,20516,2178,18338,5,106,106,48,20,106,10247,-1
1787366055655037458,1580700718582515,19:34:15.654215,54060,73,13,73,19,500,0,28,28,28,28,28,20516,12425,8091,5,94,94,48,20,85,8197,-1
1787366055715715372,1580700779260853,19:34:15.715443,54060,83,2,83,8,501,0,28,28,28,28,28,0,0,0,5,5,5,61,20,5,480,-1
1787366055745000732,1580700808546547,19:34:15.744434,54060,87,11,87,17,501,0,28,28,28,28,28,0,0,0,5,5,5,48,20,5,106,-1
1787366055748174045,1580700811719309,19:34:15.747605,54060,88,1,88,7,501,0,28,28,28,28,28,0,106,0,5,5,5,48,20,5,106,-1
1787366055751421070,1580700814966109,19:34:15.750933,54060,88,11,88,17,501,0,28,28,28,28,28,20516,0,20516,5,106,106,48,20,106,2178,-1
1787366055751426387,1580700814971337,19:34:15.751225,54060,88,12,88,18,501,0,28,28,28,28,28,20516,2178,18338,5,106,106,48,20,106,10247,-1
1787366055752542606,1580700816087548,19:34:15.751559,54060,88,13,88,19,501,0,28,28,28,28,28,20516,12425,8091,5,106,106,48,20,85,8197,-1
1787366055754761904,1580700818307033,19:34:15.754029,54060,89,1,89,7,501,0,28,28,28,28,28,20516,0,20516,5,106,106,48,20,106,2178,-1
1787366055754791106,1580700818336086,19:34:15.754431,54060,89,2,89,8,501,0,28,28,28,28,28,20516,2178,18338,5,106,106,48,20,106,10247,-1
1787366055755673031,1580700819217996,19:34:15.754760,54060,89,3,89,9,501,0,28,28,28,28,28,20516,12425,8091,5,106,106,48,20,85,8197,-1
1787366055820446087,1580700883991562,19:34:15.819447,54060,99,2,99,8,501,0,28,28,28,28,28,0,0,0,5,5,5,61,20,5,480,-1
1787366055845760054,1580700909305386,19:34:15.844968,54060,103,1,103,7,501,0,28,28,28,28,28,0,0,0,5,5,5,48,20,5,106,-1
1787366055848907609,1580700912452588,19:34:15.848145,54060,103,11,103,17,501,0,28,28,28,28,28,0,106,0,5,5,5,48,20,5,106,-1
1787366055852115130,1580700915660241,19:34:15.851408,54060,104,1,104,7,501,0,28,28,28,28,28,20516,0,20516,5,106,106,48,20,106,2178,-1
1787366055852118855,1580700915663790,19:34:15.851860,54060,104,2,104,8,501,0,28,28,28,28,28,20516,2178,18338,5,106,106,48,20,106,9222,-1
1787366055853347859,1580700916893026,19:34:15.852183,54060,104,3,104,9,501,0,28,28,28,28,28,20516,11400,9116,5,106,106,48,20,95,9222,-1
1787366055855544067,1580700919105051,19:34:15.854659,54060,104,11,104,17,501,0,28,28,28,28,28,20516,0,20516,5,106,106,48,20,106,2178,-1
1787366055855567488,1580700919112450,19:34:15.855024,54060,104,12,104,18,501,0,28,28,28,28,28,20516,2178,18338,5,106,106,48,20,106,10247,-1
1787366055856474820,1580700920020183,19:34:15.855533,54060,104,13,104,19,501,0,28,28,28,28,28,20516,12425,8091,5,106,106,48,20,85,8197,-1
1787366055916536752,1580700980082836,19:34:15.916033,54060,114,2,114,8,502,0,28,28,28,28,28,0,0,0,5,5,5,61,20,5,480,-1
1787366055946067379,1580701009612802,19:34:15.945501,54060,118,11,118,17,502,0,28,28,28,28,28,0,0,0,5,5,5,48,20,5,106,-1
1787366055949217083,1580701012762114,19:34:15.948505,54060,119,1,119,7,502,0,28,28,28,28,28,0,106,0,5,5,5,48,20,5,106,-1
1787366055952393733,1580701015938701,19:34:15.951727,54060,119,11,119,17,502,0,28,28,28,28,28,20516,0,20516,5,106,106,48,20,106,2178,-1
1787366055952403509,1580701015948473,19:34:15.952304,54060,119,12,119,18,502,0,28,28,28,28,28,20516,2178,18338,5,106,106,48,20,106,10247,-1
1787366055953469934,1580701017015027,19:34:15.952594,54060,119,13,119,19,502,0,28,28,28,28,28,20516,12425,8091,5,94,94,48,20,85,8197,-1
1787366055955620232,1580701019165205,19:34:15.955097,54060,120,1,120,7,502,0,28,28,28,28,28,20516,0,20516,5,106,106,48,20,106,2178,-1
1787366055955629976,1580701019174906,19:34:15.955473,54060,120,2,120,8,502,0,28,28,28,28,28,20516,2178,18338,5,106,106,48,20,106,9222,-1
1787366055956857047,1580701020402116,19:34:15.955903,54060,120,3,120,9,502,0,28,28,28,28,28,20516,11400,9116,5,106,106,48,20,95,9222,-1
1787366056020700699,1580701084246627,19:34:16.019480,54060,130,2,130,8,502,0,28,28,28,28,28,0,0,0,5,5,5,61,20,5,480,-1
1787366056045735964,1580701109281429,19:34:16.044557,54060,134,1,134,7,502,0,28,28,28,28,28,0,0,0,5,5,5,48,20,5,106,-1
1787366056049219265,1580701112764255,19:34:16.047843,54060,134,11,134,17,502,0,28,28,28,28,28,0,106,0,5,5,5,48,20,5,106,-1
1787366056051239812,1580701114784806,19:34:16.051014,54060,135,1,135,7,502,0,28,28,28,28,28,20516,0,20516,5,106,106,48,20,106,2178,-1
1787366056052305773,1580701115850701,19:34:16.051659,54060,135,2,135,8,502,0,28,28,28,28,28,20516,2178,18338,5,106,106,48,20,106,10247,-1
1787366056052330686,1580701115875645,19:34:16.051987,54060,135,3,135,9,502,0,28,28,28,28,28,20516,12425,8091,5,106,106,48,20,85,8197,-1
1787366056054471580,1580701118016639,19:34:16.054164,54060,135,11,135,17,503,0,28,28,28,28,28,20516,0,20516,5,106,106,48,20,106,2178,-1
1787366056055512518,1580701119057598,19:34:16.054575,54060,135,12,135,18,503,0,28,28,28,28,28,20516,2178,18338,5,106,106,48,20,106,10247,-1
1787366056055516279,1580701119061208,19:34:16.054991,54060,135,13,135,19,503,0,28,28,28,28,28,20516,12425,8091,5,94,94,48,20,85,8197,-1
1787366056116581869,1580701180127549,19:34:16.115764,54060,145,2,145,8,503,0,28,28,28,28,28,0,0,0,5,5,5,61,20,5,480,-1
1787366056159315357,1580701222861414,19:34:16.159167,54060,148,11,148,17,503,0,28,28,28,28,28,0,0,0,5,5,5,48,20,5,106,-1
1787366056162433889,1580701225978969,19:34:16.162351,54060,149,1,149,7,503,0,28,28,28,28,28,0,106,0,5,5,5,48,20,5,106,-1
1787366056166662329,1580701230207362,19:34:16.165586,54060,149,11,149,17,503,0,28,28,28,28,28,20516,0,20516,5,106,106,48,20,106,2178,-1
1787366056166695046,1580701230239984,19:34:16.165959,54060,149,12,149,18,503,0,28,28,28,28,28,20516,2178,18338,5,106,106,48,20,106,10247,-1
1787366056166696729,1580701230241640,19:34:16.166249,54060,149,13,149,19,503,0,28,28,28,28,28,20516,12425,8091,5,94,94,48,20,85,8197,-1
1787366056168820742,1580701232365738,19:34:16.168750,54060,150,1,150,7,503,0,28,28,28,28,28,20516,0,20516,5,106,106,48,20,106,2178,-1
1787366056169886700,1580701233431682,19:34:16.169222,54060,150,2,150,8,503,0,28,28,28,28,28,20516,2178,18338,5,106,106,48,20,106,10247,-1
1787366056171001764,1580701234547157,19:34:16.170232,54060,150,3,150,9,503,0,28,28,28,28,28,20516,12425,8091,5,106,106,48,20,85,8197,-1
1787366056234262342,1580701297807807,19:34:16.233187,54060,160,2,160,8,503,0,28,28,28,28,28,0,0,0,5,5,5,61,20,5,437,-1
1787366056243711548,1580701307257559,19:34:16.242569,54060,161,11,161,17,503,0,28,28,28,28,28,0,0,0,5,5,5,48,20,5,106,-1
1787366056246820610,1580701310365582,19:34:16.245931,54060,162,1,162,7,503,0,28,28,28,28,28,0,106,0,5,5,5,48,20,5,106,-1
1787366056250055854,1580701313600885,19:34:16.249288,54060,162,11,162,17,503,0,28,28,28,28,28,20516,0,20516,5,106,106,48,20,106,2178,-1
1787366056250064617,1580701313609545,19:34:16.249774,54060,162,12,162,18,503,0,28,28,28,28,28,20516,2178,18338,5,106,106,48,20,106,10247,-1
1787366056251083907,1580701314628842,19:34:16.250064,54060,162,13,162,19,503,0,28,28,28,28,28,20516,12425,8091,5,106,106,48,20,85,8197,-1
1787366056253200082,1580701316745073,19:34:16.252532,54060,163,1,163,7,503,0,28,28,28,28,28,20516,0,20516,5,106,106,48,20,106,2178,-1
1787366056253205885,1580701316750812,19:34:16.252858,54060,163,2,163,8,503,0,28,28,28,28,28,20516,2178,18338,5,106,106,48,20,106,10247,-1
1787366056254263108,1580701317808067,19:34:16.253371,54060,163,3,163,9,503,0,28,28,28,28,28,20516,12425,8091,5,106,106,48,20,85,8197,-1
1787366056317697938,1580701381243761,19:34:16.317203,54060,173,2,173,8,503,0,28,28,28,28,28,0,0,0,5,5,5,61,20,5,480,-1
1787366056343018754,1580701406563967,19:34:16.342444,54060,177,1,177,7,503,0,28,28,28,28,28,0,0,0,5,5,5,48,20,5,106,-1
1787366056346180553,1580701409725551,19:34:16.345596,54060,177,11,177,17,503,0,28,28,28,28,28,0,106,0,5,5,5,48,20,5,106,-1
1787366056349360706,1580701412905729,19:34:16.348796,54060,178,1,178,7,503,0,28,28,28,28,28,20516,0,20516,5,106,106,48,20,106,2178,-1
1787366056349370158,1580701412915092,19:34:16.349232,54060,178,2,178,8,503,0,28,28,28,28,28,20516,2178,18338,5,106,106,48,20,106,10247,-1
1787366056350419605,1580701413964539,19:34:16.349531,54060,178,3,178,9,503,0,28,28,28,28,28,20516,12425,8091,5,106,106,48,20,85,8197,-1
1787366056352599186,1580701416144729,19:34:16.352018,54060,178,11,178,17,503,0,28,28,28,28,28,20516,0,20516,5,106,106,48,20,106,2178,-1
1787366056353635019,1580701417179972,19:34:16.352591,54060,178,12,178,18,503,0,28,28,28,28,28,20516,2178,18338,5,106,106,48,20,106,10247,-1
1787366056353642383,1580701417187328,19:34:16.353049,54060,178,13,178,19,503,0,28,28,28,28,28,20516,12425,8091,5,106,106,48,20,85,8197,-1
1787366056414193428,1580701477739210,19:34:16.413804,54060,188,2,188,8,503,0,28,28,28,28,28,0,0,0,5,5,5,61,20,5,480,-1
1787366056443948045,1580701507493341,19:34:16.442767,54060,192,11,192,17,503,0,28,28,28,28,28,0,0,0,5,5,5,48,20,5,106,-1
1787366056447105219,1580701510650423,19:34:16.446106,54060,193,1,193,7,503,0,28,28,28,28,28,0,106,0,5,5,5,48,20,5,106,-1
1787366056449357221,1580701512902476,19:34:16.449267,54060,193,11,193,17,503,0,28,28,28,28,28,20516,0,20516,5,106,106,48,20,106,2178,-1
1787366056450937320,1580701514482572,19:34:16.449644,54060,193,12,193,18,503,0,28,28,28,28,28,20516,2178,18338,5,106,106,48,20,106,10247,-1
1787366056450947078,1580701514492059,19:34:16.449936,54060,193,13,193,19,503,0,28,28,28,28,28,20516,12425,8091,5,94,94,48,20,85,8197,-1
1787366056453498631,1580701517043821,19:34:16.452510,54060,194,1,194,7,504,0,28,28,28,28,28,20516,0,20516,5,106,106,48,20,106,2178,-1
1787366056453507143,1580701517052104,19:34:16.453141,54060,194,2,194,8,504,0,28,28,28,28,28,20516,2178,18338,5,106,106,48,20,106,10247,-1
1787366056455274971,1580701518820460,19:34:16.453425,54060,194,3,194,9,504,0,28,28,28,28,28,20516,12425,8091,5,106,106,48,20,85,8197,-1
1787366056518823230,1580701582368982,19:34:16.517724,54060,204,2,204,8,503,0,28,28,28,28,28,0,0,0,5,5,5,61,20,5,480,-1
1787366056543517468,1580701607062891,19:34:16.543012,54060,208,1,208,7,503,0,28,28,28,28,28,0,0,0,5,5,5,48,20,5,106,-1
1787366056546997528,1580701610542765,19:34:16.546388,54060,208,11,208,17,503,0,28,28,28,28,28,0,106,0,5,5,5,48,20,5,106,-1
1787366056550063544,1580701613608817,19:34:16.549715,54060,209,1,209,7,503,0,28,28,28,28,28,20516,0,20516,5,106,106,48,20,106,2178,-1
1787366056551169895,1580701614714890,19:34:16.550337,54060,209,2,209,8,503,0,28,28,28,28,28,20516,2178,18338,5,106,106,48,20,106,10247,-1
1787366056551178446,1580701614723382,19:34:16.550684,54060,209,3,209,9,503,0,28,28,28,28,28,20516,12425,8091,5,106,106,48,20,85,8197,-1
1787366056553271530,1580701616816621,19:34:16.552966,54060,209,11,209,17,503,0,28,28,28,28,28,20516,0,20516,5,106,106,48,20,106,2178,-1
1787366056554227312,1580701617772983,19:34:16.553570,54060,209,12,209,18,503,0,28,28,28,28,28,20516,2178,18338,5,106,106,48,20,106,10247,-1
1787366056554236638,1580701617781633,19:34:16.553905,54060,209,13,209,19,503,0,28,28,28,28,28,20516,12425,8091,5,94,94,48,20,85,8197,-1
1787366056615193885,1580701678740000,19:34:16.614285,54060,219,2,219,8,503,0,28,28,28,28,28,0,0,0,5,5,5,61,20,5,480,-1
1787366056644133019,1580701707678739,19:34:16.642974,54060,223,11,223,17,503,0,28,28,28,28,28,0,0,0,5,5,5,48,20,5,106,-1
1787366056647162859,1580701710708076,19:34:16.646161,54060,224,1,224,7,503,0,28,28,28,28,28,0,106,0,5,5,5,48,20,5,106,-1
1787366056650993733,1580701714538983,19:34:16.649474,54060,224,11,224,17,503,0,28,28,28,28,28,20516,0,20516,5,106,106,48,20,106,2178,-1
1787366056651004962,1580701714549924,19:34:16.649897,54060,224,12,224,18,503,0,28,28,28,28,28,20516,2178,18338,5,106,106,48,20,106,10247,-1
1787366056651006789,1580701714551718,19:34:16.650183,54060,224,13,224,19,503,0,28,28,28,28,28,20516,12425,8091,5,106,106,48,20,85,8197,-1
1787366056653789682,1580701717335363,19:34:16.652695,54060,225,1,225,7,503,0,28,28,28,28,28,20516,0,20516,5,106,106,48,20,106,2178,-1
