time,rnti,ue_id,frame,slot,lcid,lcgid,bytes_in_buffer,bj,pbr,priority
20:23:57.361231,35953,1,4,7,1,0,0,2147483647,-1,1
20:23:57.361232,35953,1,4,7,2,0,0,2147483647,-1,3
20:23:57.361232,35953,1,4,7,4,1,0,770084,8000,13
20:23:57.361444,7659,0,4,7,1,0,0,2147483647,-1,1
20:23:57.361444,7659,0,4,7,2,0,0,2147483647,-1,3
20:23:57.361445,7659,0,4,7,4,1,0,775159,8000,13
20:23:57.361954,35953,1,4,8,1,0,0,2147483647,-1,1
20:23:57.361954,35953,1,4,8,2,0,0,2147483647,-1,3
20:23:57.361955,35953,1,4,8,4,1,0,770116,8000,13
20:23:57.362057,7659,0,4,8,1,0,0,2147483647,-1,1
20:23:57.362057,7659,0,4,8,2,0,0,2147483647,-1,3
20:23:57.362057,7659,0,4,8,4,1,0,775191,8000,13
20:23:57.362328,35953,1,4,9,1,0,0,2147483647,-1,1
20:23:57.362328,35953,1,4,9,2,0,0,2147483647,-1,3
20:23:57.362328,35953,1,4,9,4,1,0,770120,8000,13
20:23:57.362893,7659,0,4,9,1,0,0,2147483647,-1,1
20:23:57.362893,7659,0,4,9,2,0,0,2147483647,-1,3
20:23:57.362893,7659,0,4,9,4,1,0,775195,8000,13
20:23:57.366983,35953,1,4,17,1,0,0,2147483647,-1,1
20:23:57.366983,35953,1,4,17,2,0,0,2147483647,-1,3
20:23:57.366983,35953,1,4,17,4,1,0,770124,8000,13
20:23:57.367264,7659,0,4,17,1,0,0,2147483647,-1,1
20:23:57.367264,7659,0,4,17,2,0,0,2147483647,-1,3
20:23:57.367265,7659,0,4,17,4,1,0,775199,8000,13
20:23:57.367579,35953,1,4,18,1,0,0,2147483647,-1,1
20:23:57.367579,35953,1,4,18,2,0,0,2147483647,-1,3
20:23:57.367579,35953,1,4,18,4,1,0,770156,8000,13
20:23:57.367659,7659,0,4,18,1,0,0,2147483647,-1,1
20:23:57.367659,7659,0,4,18,2,0,0,2147483647,-1,3
20:23:57.367660,7659,0,4,18,4,1,0,775231,8000,13
20:23:57.368043,35953,1,4,19,1,0,0,2147483647,-1,1
