1787375126041074021,1589771104620081,connecting to 127.0.0.1:2031
1787375126041126481,1589771104671818,turning ON GNB_MAC_PUSCH_POWER_CONTROL
1787375126041133744,1589771104678942,time,rnti,frame,slot,snrx10,phr,tpc,tb_size,txpower_calc,rbSize,mcs,rssi
1787375126100246155,1589771163791525,22:05:26.099319,1432,879,8,505,48,0,480,0,5,28,860
1787375126193110906,1589771256656280,22:05:26.192030,1432,889,8,505,48,0,480,0,5,28,860
1787375126257010009,1589771320555441,22:05:26.256587,1432,899,8,505,48,0,480,0,5,28,860
1787375126321312354,1589771384857370,22:05:26.320590,1432,909,8,505,48,1,480,0,5,28,860
1787375126386669139,1589771450214499,22:05:26.385857,1432,919,8,505,48,0,480,0,5,28,860
1787375126452960224,1589771516505523,22:05:26.451817,1432,929,8,505,48,0,480,0,5,28,860
1787375126516151449,1589771579697219,22:05:26.515562,1432,939,8,505,48,0,480,0,5,28,860
1787375126579221999,1589771642767459,22:05:26.578906,1432,949,8,505,48,0,480,0,5,28,860
1787375126643862640,1589771707408038,22:05:26.642293,1432,959,8,505,48,0,480,0,5,28,860
1787375126706503119,1589771770048300,22:05:26.706238,1432,969,8,505,48,0,480,0,5,28,860
1787375126770852593,1589771834397938,22:05:26.769909,1432,979,8,505,48,1,480,0,5,28,860
1787375126833983904,1589771897529556,22:05:26.833790,1432,989,8,505,48,0,480,0,5,28,860
1787375126899140219,1589771962685598,22:05:26.898196,1432,999,8,505,48,0,480,0,5,28,860
1787375126963302970,1589772026848353,22:05:26.962649,1432,1009,8,505,48,0,480,0,5,28,860
1787375127027774222,1589772091319725,22:05:27.026450,1432,1019,8,505,48,0,480,0,5,28,860
1787375127090691727,1589772154237022,22:05:27.090288,1432,5,8,505,48,0,480,0,5,28,860
1787375127184449988,1589772247995270,22:05:27.184352,1432,15,8,505,48,0,480,0,5,28,860
1787375127249526705,1589772313072114,22:05:27.248491,1432,25,8,505,48,1,480,0,5,28,860
1787375127312635700,1589772376180907,22:05:27.311791,1432,35,8,505,48,0,480,0,5,28,860
1787375127379064772,1589772442610116,22:05:27.378235,1432,45,8,505,48,0,480,0,5,28,860
1787375127444225868,1589772507771152,22:05:27.443126,1432,55,8,505,48,0,480,0,5,28,860
1787375127508302204,1589772571847409,22:05:27.507425,1432,65,8,505,48,0,480,0,5,28,860
1787375127570966814,1589772634512138,22:05:27.570813,1432,75,8,505,48,0,480,0,5,28,860
1787375127635385176,1589772698930421,22:05:27.634922,1432,85,8,505,48,1,480,0,5,28,860
1787375127699495892,1589772763041068,22:05:27.698366,1432,95,8,505,48,0,480,0,5,28,860
1787375127763986657,1589772827532121,22:05:27.762867,1432,105,8,505,48,0,480,0,5,28,860
1787375127827742764,1589772891287992,22:05:27.826649,1432,115,8,505,48,0,480,0,5,28,860
1787375127891067937,1589772954613194,22:05:27.890954,1432,125,8,505,48,0,480,0,5,28,860
1787375127956512286,1589773020057821,22:05:27.955729,1432,135,8,505,48,0,480,0,5,28,860
1787375128020834057,1589773084379192,22:05:28.019857,1432,145,8,505,48,0,480,0,5,28,860
1787375128084274916,1589773147820024,22:05:28.083779,1432,155,8,505,48,1,480,0,5,28,860
1787375128163524456,1589773227069670,22:05:28.162811,1432,163,7,505,48,0,106,0,5,28,860
1787375128166616326,1589773230161415,22:05:28.165795,1432,163,17,505,48,1,106,0,5,28,860
1787375128169846207,1589773233391665,22:05:28.169053,1432,164,7,500,48,0,2178,0,106,28,860
1787375128169875562,1589773233420551,22:05:28.169706,1432,164,8,505,61,1,672,0,7,28,860
1787375128173028115,1589773236573077,22:05:28.172290,1432,164,17,500,61,0,2178,0,106,28,860
1787375128173032067,1589773236577002,22:05:28.172623,1432,164,18,505,61,1,672,0,7,28,860
1787375128185679330,1589773249224329,22:05:28.185190,1432,166,17,505,61,0,106,0,5,28,860
1787375128188829897,1589773252374848,22:05:28.188561,1432,167,7,505,48,0,106,0,5,28,860
1787375128250035826,1589773313581177,22:05:28.249593,1432,176,17,505,48,0,106,0,5,28,860
1787375128253227931,1589773316773086,22:05:28.252686,1432,177,7,505,48,0,106,0,5,28,860
1787375128256373357,1589773319918625,22:05:28.255798,1432,177,17,500,48,0,2178,0,106,28,860
1787375128256392667,1589773319937628,22:05:28.256081,1432,177,18,505,61,0,672,0,7,28,860
1787375128259763069,1589773323308559,22:05:28.258998,1432,178,7,500,61,0,2178,0,106,28,860
1787375128259781933,1589773323327019,22:05:28.259250,1432,178,8,505,61,1,672,0,7,28,860
1787375128269064416,1589773332610450,22:05:28.268563,1432,179,17,505,61,0,106,0,5,28,860
1787375128272370926,1589773335916087,22:05:28.271779,1432,180,7,505,48,0,106,0,5,28,860
1787375128334707315,1589773398252518,22:05:28.334407,1432,190,8,505,48,0,480,0,5,28,860
1787375128351397905,1589773414943328,22:05:28.350004,1432,192,17,505,48,0,106,0,5,28,860
1787375128354092371,1589773417637885,22:05:28.353040,1432,193,7,505,48,0,106,0,5,28,860
1787375128357197684,1589773420742805,22:05:28.356155,1432,193,17,500,48,0,2178,0,106,28,860
1787375128357204640,1589773420749578,22:05:28.356464,1432,193,18,505,61,1,672,0,7,28,860
1787375128360434954,1589773423980322,22:05:28.359436,1432,194,7,500,61,0,2178,0,106,28,860
1787375128360466151,1589773424011110,22:05:28.359897,1432,194,8,505,61,1,672,0,7,28,860
1787375128369792222,1589773433337345,22:05:28.368700,1432,195,17,505,61,0,106,0,5,28,860
1787375128373113333,1589773436658361,22:05:28.371885,1432,196,7,505,48,0,106,0,5,28,860
1787375128436201131,1589773499746369,22:05:28.435377,1432,206,8,505,48,0,480,0,5,28,860
1787375128451905118,1589773515450492,22:05:28.451103,1432,208,17,505,48,0,106,0,5,28,860
1787375128455078100,1589773518623357,22:05:28.454241,1432,209,7,505,48,0,106,0,5,28,860
1787375128458290109,1589773521835320,22:05:28.457332,1432,209,17,500,48,0,2178,0,106,28,860
1787375128458297197,1589773521842146,22:05:28.457667,1432,209,18,505,61,1,672,0,7,28,860
1787375128461362855,1589773524907821,22:05:28.460694,1432,210,7,500,61,0,2178,0,106,28,860
1787375128461367807,1589773524912755,22:05:28.461233,1432,210,8,505,61,1,672,0,7,28,860
1787375128471171197,1589773534716416,22:05:28.470101,1432,211,17,505,61,0,106,0,5,28,860
1787375128474216608,1589773537761626,22:05:28.473104,1432,212,7,505,48,0,106,0,5,28,860
1787375128536178155,1589773599723483,22:05:28.535665,1432,222,8,505,48,0,480,0,5,28,860
1787375128552063166,1589773615608301,22:05:28.551066,1432,224,17,505,48,0,106,0,5,28,860
1787375128555075593,1589773618620538,22:05:28.554338,1432,225,7,505,48,0,106,0,5,28,860
1787375128558243144,1589773621788108,22:05:28.557163,1432,225,17,500,48,0,2178,0,106,28,860
1787375128558247059,1589773621791985,22:05:28.557470,1432,225,18,505,61,0,672,0,7,28,860
1787375128562264886,1589773625810044,22:05:28.560582,1432,226,7,500,61,0,2178,0,106,28,860
1787375128562273646,1589773625818614,22:05:28.561282,1432,226,8,505,61,1,672,0,7,28,860
1787375128570964532,1589773634509597,22:05:28.570236,1432,227,17,505,61,0,106,0,5,28,860
1787375128574139161,1589773637684197,22:05:28.573547,1432,228,7,505,48,0,106,0,5,28,860
