1787375126040897516,1589771104448311,connecting to 127.0.0.1:2031
1787375126040933065,1589771104478056,turning ON GNB_MAC_UL_MCS_DECISION
1787375126040942767,1589771104487729,time,rnti,frame,slot,sched_frame,sched_slot,avg_snr_x10,mcs_table,ul_bler_mcs_before,selected_mcs,pre_phr_mcs,post_phr_mcs,final_mcs,estimated_ul_buffer,sched_ul_bytes,B,min_rb,available_rb_before,available_rb_after,ph,pcmax,rb_size_final,tbs_final,force_ul_mcs
1787375126096148154,1589771159693435,22:05:26.094829,1432,879,2,879,8,466,0,28,28,28,28,28,0,0,0,5,5,5,48,20,5,480,-1
1787375126188543921,1589771252089269,22:05:26.187827,1432,889,2,889,8,467,0,28,28,28,28,28,0,0,0,5,5,5,48,20,5,480,-1
1787375126253780896,1589771317326987,22:05:26.252550,1432,899,2,899,8,468,0,28,28,28,28,28,0,0,0,5,5,5,48,20,5,480,-1
1787375126317185179,1589771380730705,22:05:26.316362,1432,909,2,909,8,469,0,28,28,28,28,28,0,0,0,5,5,5,48,20,5,480,-1
1787375126382488913,1589771446034576,22:05:26.381525,1432,919,2,919,8,470,0,28,28,28,28,28,0,0,0,5,5,5,48,20,5,480,-1
1787375126449072412,1589771512618209,22:05:26.447699,1432,929,2,929,8,471,0,28,28,28,28,28,0,0,0,5,5,5,48,20,5,480,-1
1787375126511933941,1589771575479224,22:05:26.511378,1432,939,2,939,8,472,0,28,28,28,28,28,0,0,0,5,5,5,48,20,5,480,-1
1787375126575122905,1589771638668504,22:05:26.574662,1432,949,2,949,8,472,0,28,28,28,28,28,0,0,0,5,5,5,48,20,5,480,-1
1787375126639510549,1589771703056283,22:05:26.638165,1432,959,2,959,8,473,0,28,28,28,28,28,0,0,0,5,5,5,48,20,5,480,-1
1787375126702276818,1589771765822045,22:05:26.701888,1432,969,2,969,8,474,0,28,28,28,28,28,0,0,0,5,5,5,48,20,5,480,-1
1787375126766478489,1589771830024102,22:05:26.765848,1432,979,2,979,8,475,0,28,28,28,28,28,0,0,0,5,5,5,48,20,5,480,-1
1787375126829725840,1589771893271959,22:05:26.829506,1432,989,2,989,8,476,0,28,28,28,28,28,0,0,0,5,5,5,48,20,5,480,-1
1787375126895067056,1589771958613002,22:05:26.893832,1432,999,2,999,8,476,0,28,28,28,28,28,0,0,0,5,5,5,48,20,5,480,-1
1787375126959339372,1589772022885010,22:05:26.958420,1432,1009,2,1009,8,477,0,28,28,28,28,28,0,0,0,5,5,5,48,20,5,480,-1
1787375127023483108,1589772087029210,22:05:27.022205,1432,1019,2,1019,8,478,0,28,28,28,28,28,0,0,0,5,5,5,48,20,5,480,-1
1787375127086485466,1589772150030827,22:05:27.086193,1432,5,2,5,8,478,0,28,28,28,28,28,0,0,0,5,5,5,48,20,5,480,-1
1787375127181509198,1589772245054853,22:05:27.180261,1432,15,2,15,8,479,0,28,28,28,28,28,0,0,0,5,5,5,48,20,5,480,-1
1787375127245436979,1589772308982925,22:05:27.244602,1432,25,2,25,8,480,0,28,28,28,28,28,0,0,0,5,5,5,48,20,5,480,-1
1787375127308529201,1589772372074464,22:05:27.307480,1432,35,2,35,8,480,0,28,28,28,28,28,0,0,0,5,5,5,48,20,5,480,-1
1787375127374864415,1589772438410056,22:05:27.373869,1432,45,2,45,8,481,0,28,28,28,28,28,0,0,0,5,5,5,48,20,5,480,-1
1787375127440137900,1589772503683550,22:05:27.438956,1432,55,2,55,8,481,0,28,28,28,28,28,0,0,0,5,5,5,48,20,5,480,-1
1787375127504181315,1589772567726658,22:05:27.503254,1432,65,2,65,8,482,0,28,28,28,28,28,0,0,0,5,5,5,48,20,5,480,-1
1787375127567897969,1589772631443558,22:05:27.566688,1432,75,2,75,8,483,0,28,28,28,28,28,0,0,0,5,5,5,48,20,5,480,-1
1787375127631233286,1589772694778667,22:05:27.630813,1432,85,2,85,8,483,0,28,28,28,28,28,0,0,0,5,5,5,48,20,5,480,-1
1787375127695346977,1589772758892255,22:05:27.694280,1432,95,2,95,8,484,0,28,28,28,28,28,0,0,0,5,5,5,48,20,5,480,-1
1787375127759773128,1589772823318748,22:05:27.758571,1432,105,2,105,8,484,0,28,28,28,28,28,0,0,0,5,5,5,48,20,5,480,-1
1787375127823624433,1589772887169624,22:05:27.822591,1432,115,2,115,8,485,0,28,28,28,28,28,0,0,0,5,5,5,48,20,5,480,-1
1787375127888040166,1589772951586103,22:05:27.886804,1432,125,2,125,8,485,0,28,28,28,28,28,0,0,0,5,5,5,48,20,5,480,-1
1787375127952298000,1589773015844369,22:05:27.951558,1432,135,2,135,8,486,0,28,28,28,28,28,0,0,0,5,5,5,48,20,5,480,-1
1787375128016687562,1589773080233094,22:05:28.015914,1432,145,2,145,8,486,0,28,28,28,28,28,0,0,0,5,5,5,48,20,5,480,-1
1787375128080743067,1589773144288355,22:05:28.079940,1432,155,2,155,8,487,0,28,28,28,28,28,0,0,0,5,5,5,48,20,5,480,-1
1787375128159328545,1589773222873932,22:05:28.158496,1432,163,1,163,7,487,0,28,28,28,28,28,0,0,0,5,5,5,48,20,5,106,-1
1787375128162427768,1589773225972961,22:05:28.161753,1432,163,11,163,17,487,0,28,28,28,28,28,0,106,0,5,5,5,48,20,5,106,-1
1787375128165735864,1589773229281110,22:05:28.165014,1432,164,1,164,7,487,0,28,28,28,28,28,2806,0,2806,5,106,106,48,20,106,2178,-1
1787375128165745663,1589773229290622,22:05:28.165301,1432,164,2,164,8,487,0,28,28,28,28,28,2806,2178,628,5,106,106,48,20,7,672,-1
1787375128168744331,1589773232289613,22:05:28.168203,1432,164,11,164,17,488,0,28,28,28,28,28,2806,0,2806,5,106,106,48,20,106,2178,-1
1787375128168753324,1589773232298285,22:05:28.168502,1432,164,12,164,18,488,0,28,28,28,28,28,2806,2178,628,5,106,106,48,20,7,672,-1
1787375128181480852,1589773245025890,22:05:28.181369,1432,166,11,166,17,489,0,28,28,28,28,28,0,0,0,5,5,5,61,20,5,106,-1
1787375128184596728,1589773248141938,22:05:28.184448,1432,167,1,167,7,489,0,28,28,28,28,28,0,106,0,5,5,5,61,20,5,106,-1
1787375128245740879,1589773309286541,22:05:28.245411,1432,176,11,176,17,490,0,28,28,28,28,28,0,0,0,5,5,5,48,20,5,106,-1
1787375128248884414,1589773312429497,22:05:28.248628,1432,177,1,177,7,490,0,28,28,28,28,28,0,106,0,5,5,5,48,20,5,106,-1
1787375128252062201,1589773315607293,22:05:28.251841,1432,177,11,177,17,490,0,28,28,28,28,28,2806,0,2806,5,106,106,48,20,106,2178,-1
1787375128253118995,1589773316663930,22:05:28.252149,1432,177,12,177,18,490,0,28,28,28,28,28,2806,2178,628,5,106,106,48,20,7,672,-1
1787375128255244505,1589773318789549,22:05:28.254943,1432,178,1,178,7,491,0,28,28,28,28,28,2806,0,2806,5,106,106,48,20,106,2178,-1
1787375128256328050,1589773319873013,22:05:28.255247,1432,178,2,178,8,491,0,28,28,28,28,28,2806,2178,628,5,106,106,48,20,7,672,-1
1787375128264822286,1589773328367652,22:05:28.264485,1432,179,11,179,17,492,0,28,28,28,28,28,0,0,0,5,5,5,61,20,5,106,-1
1787375128267985635,1589773331530596,22:05:28.267668,1432,180,1,180,7,492,0,28,28,28,28,28,0,106,0,5,5,5,61,20,5,106,-1
1787375128330325720,1589773393871120,22:05:28.330214,1432,190,2,190,8,492,0,28,28,28,28,28,0,0,0,5,5,5,48,20,5,480,-1
1787375128347201769,1589773410746993,22:05:28.346108,1432,192,11,192,17,493,0,28,28,28,28,28,0,0,0,5,5,5,48,20,5,106,-1
1787375128349782643,1589773413327851,22:05:28.349138,1432,193,1,193,7,493,0,28,28,28,28,28,0,106,0,5,5,5,48,20,5,106,-1
1787375128352851729,1589773416396894,22:05:28.352242,1432,193,11,193,17,493,0,28,28,28,28,28,2806,0,2806,5,106,106,48,20,106,2178,-1
1787375128352858398,1589773416403323,22:05:28.352554,1432,193,12,193,18,493,0,28,28,28,28,28,2806,2178,628,5,106,106,48,20,7,672,-1
1787375128356039933,1589773419585036,22:05:28.355311,1432,194,1,194,7,493,0,28,28,28,28,28,2806,0,2806,5,106,106,48,20,106,2178,-1
1787375128356044629,1589773419589554,22:05:28.355625,1432,194,2,194,8,493,0,28,28,28,28,28,2806,2178,628,5,106,106,48,20,7,672,-1
1787375128365589534,1589773429135313,22:05:28.364699,1432,195,11,195,17,494,0,28,28,28,28,28,0,0,0,5,5,5,61,20,5,106,-1
1787375128368721974,1589773432266936,22:05:28.367783,1432,196,1,196,7,494,0,28,28,28,28,28,0,106,0,5,5,5,61,20,5,106,-1
1787375128431789636,1589773495334849,22:05:28.431259,1432,206,2,206,8,495,0,28,28,28,28,28,0,0,0,5,5,5,48,20,5,480,-1
1787375128447730385,1589773511275619,22:05:28.447038,1432,208,11,208,17,495,0,28,28,28,28,28,0,0,0,5,5,5,48,20,5,106,-1
1787375128450756932,1589773514302120,22:05:28.450175,1432,209,1,209,7,495,0,28,28,28,28,28,0,106,0,5,5,5,48,20,5,106,-1
1787375128453933847,1589773517479158,22:05:28.453371,1432,209,11,209,17,495,0,28,28,28,28,28,2806,0,2806,5,106,106,48,20,106,2178,-1
1787375128453945789,1589773517490837,22:05:28.453684,1432,209,12,209,18,495,0,28,28,28,28,28,2806,2178,628,5,106,106,48,20,7,672,-1
1787375128457102008,1589773520647321,22:05:28.456552,1432,210,1,210,7,495,0,28,28,28,28,28,2806,0,2806,5,106,106,48,20,106,2178,-1
1787375128457113912,1589773520658847,22:05:28.456848,1432,210,2,210,8,495,0,28,28,28,28,28,2806,2178,628,5,106,106,48,20,7,672,-1
1787375128466621316,1589773530166412,22:05:28.466029,1432,211,11,211,17,496,0,28,28,28,28,28,0,0,0,5,5,5,61,20,5,106,-1
1787375128469868524,1589773533413487,22:05:28.469240,1432,212,1,212,7,496,0,28,28,28,28,28,0,106,0,5,5,5,61,20,5,106,-1
1787375128531836937,1589773595381990,22:05:28.531735,1432,222,2,222,8,496,0,28,28,28,28,28,0,0,0,5,5,5,48,20,5,480,-1
1787375128547597777,1589773611143150,22:05:28.547230,1432,224,11,224,17,497,0,28,28,28,28,28,0,0,0,5,5,5,48,20,5,106,-1
1787375128550858833,1589773614403964,22:05:28.550243,1432,225,1,225,7,497,0,28,28,28,28,28,0,106,0,5,5,5,48,20,5,106,-1
1787375128553904653,1589773617449799,22:05:28.553287,1432,225,11,225,17,497,0,28,28,28,28,28,2806,0,2806,5,106,106,48,20,106,2178,-1
1787375128553916497,1589773617461439,22:05:28.553571,1432,225,12,225,18,497,0,28,28,28,28,28,2806,2178,628,5,106,106,48,20,7,672,-1
1787375128557080316,1589773620625324,22:05:28.556325,1432,226,1,226,7,497,0,28,28,28,28,28,2806,0,2806,5,106,106,48,20,106,2178,-1
1787375128557175673,1589773620720612,22:05:28.556651,1432,226,2,226,8,497,0,28,28,28,28,28,2806,2178,628,5,106,106,48,20,7,672,-1
1787375128566623950,1589773630169150,22:05:28.566051,1432,227,11,227,17,498,0,28,28,28,28,28,0,0,0,5,5,5,61,20,5,106,-1
1787375128569766061,1589773633311219,22:05:28.569341,1432,228,1,228,7,498,0,28,28,28,28,28,0,106,0,5,5,5,61,20,5,106,-1
1787375128634020881,1589773697566433,22:05:28.633759,1432,238,2,238,8,498,0,28,28,28,28,28,0,0,0,5,5,5,48,20,5,480,-1
1787375128647706319,1589773711251642,22:05:28.646785,1432,240,1,240,7,498,0,28,28,28,28,28,0,0,0,5,5,5,48,20,5,106,-1
1787375128650868123,1589773714413392,22:05:28.650012,1432,240,11,240,17,498,0,28,28,28,28,28,0,106,0,5,5,5,48,20,5,106,-1
1787375128654041032,1589773717586474,22:05:28.653220,1432,241,1,241,7,498,0,28,28,28,28,28,2806,0,2806,5,106,106,48,20,106,2178,-1
1787375128654054057,1589773717599077,22:05:28.653556,1432,241,2,241,8,498,0,28,28,28,28,28,2806,2178,628,5,106,106,48,20,7,672,-1
1787375128657198268,1589773720744913,22:05:28.656438,1432,241,11,241,17,498,0,28,28,28,28,28,2806,0,2806,5,106,106,48,20,106,2178,-1
1787375128657210403,1589773720755367,22:05:28.656779,1432,241,12,241,18,498,0,28,28,28,28,28,2806,2178,628,5,106,106,48,20,7,672,-1
1787375128669884260,1589773733429787,22:05:28.669340,1432,243,11,243,17,499,0,28,28,28,28,28,0,0,0,5,5,5,61,20,5,106,-1
1787375128673041245,1589773736586357,22:05:28.672294,1432,244,1,244,7,499,0,28,28,28,28,28,0,106,0,5,5,5,61,20,5,106,-1
1787375128737248032,1589773800793873,22:05:28.736310,1432,254,2,254,8,499,0,28,28,28,28,28,0,0,0,5,5,5,48,20,5,480,-1
1787375128742546351,1589773806091719,22:05:28.741869,1432,255,1,255,7,499,0,28,28,28,28,28,2806,0,2806,5,106,106,48,20,106,2178,-1
1787375128742556909,1589773806101920,22:05:28.742139,1432,255,2,255,8,499,0,28,28,28,28,28,2806,2178,628,5,106,106,48,20,7,672,-1
1787375128745740109,1589773809285340,22:05:28.744823,1432,255,11,255,17,499,0,28,28,28,28,28,2806,2850,0,5,5,5,48,20,5,106,-1
1787375128754229714,1589773817775462,22:05:28.753335,1432,257,1,257,7,499,0,28,28,28,28,28,0,0,0,5,5,5,49,20,5,106,-1
1787375128756309154,1589773819854255,22:05:28.755967,1432,257,11,257,17,499,0,28,28,28,28,28,0,106,0,5,5,5,49,20,5,106,-1
1787375128809295698,1589773872841396,22:05:28.808818,1432,267,2,267,8,500,0,28,28,28,28,28,0,0,0,5,5,5,48,20,5,480,-1
1787375128846143969,1589773909689298,22:05:28.845853,1432,273,11,273,17,500,0,28,28,28,28,28,0,0,0,5,5,5,48,20,5,106,-1
1787375128850284809,1589773913829836,22:05:28.849182,1432,274,1,274,7,500,0,28,28,28,28,28,0,106,0,5,5,5,48,20,5,106,-1
1787375128853549827,1589773917094876,22:05:28.852413,1432,274,11,274,17,500,0,28,28,28,28,28,2806,0,2806,5,106,106,48,20,106,2178,-1
1787375128853553066,1589773917098017,22:05:28.853123,1432,274,12,274,18,500,0,28,28,28,28,28,2806,2178,628,5,106,106,48,20,7,672,-1
1787375128856669495,1589773920214467,22:05:28.855493,1432,275,1,275,7,500,0,28,28,28,28,28,2806,0,2806,5,106,106,48,20,106,2178,-1
1787375128856672454,1589773920217377,22:05:28.856107,1432,275,2,275,8,500,0,28,28,28,28,28,2806,2178,628,5,106,106,48,20,7,672,-1
1787375128868320332,1589773931865714,22:05:28.867967,1432,277,1,277,7,500,0,28,28,28,28,28,0,0,0,5,5,5,61,20,5,106,-1
1787375128871751355,1589773935296377,22:05:28.871053,1432,277,11,277,17,500,0,28,28,28,28,28,0,106,0,5,5,5,61,20,5,106,-1
1787375128932315894,1589773995860991,22:05:28.931084,1432,287,2,287,8,500,0,28,28,28,28,28,0,0,0,5,5,5,48,20,5,480,-1
1787375128947362711,1589774010907941,22:05:28.946463,1432,289,11,289,17,501,0,28,28,28,28,28,0,0,0,5,5,5,48,20,5,106,-1
1787375128950464265,1589774014009308,22:05:28.949964,1432,290,1,290,7,501,0,28,28,28,28,28,0,106,0,5,5,5,48,20,5,106,-1
1787375128953549560,1589774017094638,22:05:28.952934,1432,290,11,290,17,501,0,28,28,28,28,28,2806,0,2806,5,106,106,48,20,106,2178,-1
1787375128954688781,1589774018233727,22:05:28.953531,1432,290,12,290,18,501,0,28,28,28,28,28,2806,2178,628,5,106,106,48,20,7,672,-1
1787375128956992902,1589774020537940,22:05:28.956138,1432,291,1,291,7,501,0,28,28,28,28,28,2806,0,2806,5,106,106,48,20,106,2178,-1
1787375128957106151,1589774020651100,22:05:28.956591,1432,291,2,291,8,501,0,28,28,28,28,28,2806,2178,628,5,106,106,48,20,7,672,-1
1787375128966918459,1589774030463410,22:05:28.965731,1432,292,11,292,17,501,0,28,28,28,28,28,0,0,0,5,5,5,61,20,5,106,-1
1787375128970247623,1589774033792577,22:05:28.969341,1432,293,1,293,7,501,0,28,28,28,28,28,0,106,0,5,5,5,61,20,5,106,-1
1787375129032755559,1589774096301065,22:05:29.031599,1432,303,2,303,8,501,0,28,28,28,28,28,0,0,0,5,5,5,48,20,5,480,-1
1787375129044742886,1589774108288029,22:05:29.044137,1432,305,1,305,7,501,0,28,28,28,28,28,0,0,0,5,5,5,48,20,5,106,-1
1787375129048023786,1589774111569000,22:05:29.047460,1432,305,11,305,17,501,0,28,28,28,28,28,0,106,0,5,5,5,48,20,5,106,-1
1787375129051440774,1589774114985836,22:05:29.050600,1432,306,1,306,7,501,0,28,28,28,28,28,2806,0,2806,5,106,106,48,20,106,2178,-1
1787375129052314177,1589774115859199,22:05:29.051062,1432,306,2,306,8,501,0,28,28,28,28,28,2806,2178,628,5,106,106,48,20,7,672,-1
1787375129054309461,1589774117854610,22:05:29.053705,1432,306,11,306,17,501,0,28,28,28,28,28,2806,0,2806,5,106,106,48,20,106,2178,-1
1787375129054314545,1589774117859555,22:05:29.054190,1432,306,12,306,18,501,0,28,28,28,28,28,2806,2178,628,5,106,106,48,20,7,672,-1
1787375129064033254,1589774127579106,22:05:29.063266,1432,308,1,308,7,501,0,28,28,28,28,28,0,0,0,5,5,5,61,20,5,106,-1
1787375129067114374,1589774130659504,22:05:29.066483,1432,308,11,308,17,501,0,28,28,28,28,28,0,106,0,5,5,5,61,20,5,106,-1
1787375129127359377,1589774190905132,22:05:29.126404,1432,318,2,318,8,502,0,28,28,28,28,28,0,0,0,5,5,5,48,20,5,480,-1
1787375129146001861,1589774209547121,22:05:29.145199,1432,321,1,321,7,502,0,28,28,28,28,28,0,0,0,5,5,5,48,20,5,106,-1
1787375129149153552,1589774212698570,22:05:29.148361,1432,321,11,321,17,502,0,28,28,28,28,28,0,106,0,5,5,5,48,20,5,106,-1
1787375129152330124,1589774215875084,22:05:29.151508,1432,322,1,322,7,502,0,28,28,28,28,28,2806,0,2806,5,106,106,48,20,106,2178,-1
1787375129152332723,1589774215877637,22:05:29.152142,1432,322,2,322,8,502,0,28,28,28,28,28,2806,2178,628,5,106,106,48,20,7,672,-1
1787375129155507838,1589774219052776,22:05:29.154681,1432,322,11,322,17,502,0,28,28,28,28,28,2806,0,2806,5,106,106,48,20,106,2178,-1
1787375129155510259,1589774219055171,22:05:29.155381,1432,322,12,322,18,502,0,28,28,28,28,28,2806,2178,628,5,106,106,48,20,7,672,-1
1787375129168420933,1589774231966468,22:05:29.167378,1432,324,11,324,17,502,0,28,28,28,28,28,0,0,0,5,5,5,61,20,5,106,-1
1787375129171536753,1589774235082021,22:05:29.170520,1432,325,1,325,7,502,0,28,28,28,28,28,0,106,0,5,5,5,61,20,5,106,-1
1787375129234692527,1589774298237842,22:05:29.234070,1432,335,2,335,8,502,0,28,28,28,28,28,0,0,0,5,5,5,48,20,5,480,-1
1787375129247453781,1589774310999048,22:05:29.246579,1432,337,1,337,7,502,0,28,28,28,28,28,0,0,0,5,5,5,48,20,5,106,-1
1787375129250400670,1589774313945907,22:05:29.249601,1432,337,11,337,17,502,0,28,28,28,28,28,0,106,0,5,5,5,48,20,5,106,-1
1787375129253572511,1589774317117482,22:05:29.252878,1432,338,1,338,7,502,0,28,28,28,28,28,2806,0,2806,5,106,106,48,20,106,2178,-1
