wall_time_iso,frame_id,stream_id,carla_timestamp,result_mode,object_count,uplink_payload_bytes,uplink_payload_bytes_uncompressed,uplink_payload_chunks,result_payload_bytes,result_payload_chunks,edge_receive_queue_depth,edge_receive_queue_dropped,udp_pending_messages,udp_partial_messages_dropped,spatial_publisher_queue,spatial_publisher_dropped,t_capture_perf,t_front_start_perf,t_backbone_input_perf,t_front_model_done_perf,t_front_payload_ready_perf,t_front_send_perf,t_edge_recv_perf,t_tail_start_perf,t_tail_done_perf,t_map_publish_perf,capture_to_backbone_input_ms,sync_world_tick_ms,camera_frame_wait_ms,radar_wait_ms,rgb_convert_ms,camera_inverse_matrix_ms,radar_tensor_build_ms,camera_matrix_ms,camera_transform_payload_ms,pre_model_other_ms,model_preprocess_ms,front_backbone_ms,feature_serialize_ms,backbone_input_to_front_send_ms,front_to_edge_ms,edge_queue_ms,tail_ms,edge_to_map_publish_ms,backbone_input_to_edge_recv_ms,backbone_input_to_tail_done_ms,backbone_input_to_map_publish_ms,capture_to_tail_done_ms,capture_to_map_publish_ms
2026-07-30T00:04:01.082,16052419,Lsweep_fast,192031.76132691506,none,1,0,2903040,0,0,0,1,0,0,0,1,0,212050.779252171,212050.803867343,212050.867975628,212051.513834616,212051.537798489,212051.537798489,212051.546878144,212051.547078769,212051.741692676,212051.741714063,88.72345701092854,34.5277969900053,49.36264400021173,0.007210997864603996,1.0864069918170571,0.026574998628348112,23.4504220134113,0.02387099084444344,0.011162017472088337,0.002095999661833048,64.10828500520438,645.8589879912324,23.963873012689874,669.8228610039223,9.0796549920924,0.20062501425854862,194.6126309921965,194.83591901371256,678.9025159960147,873.7170480017085,873.7384350097273,962.440505012637,962.4618920206558
2026-07-30T00:04:01.104,16052420,Lsweep_fast,192031.86132691655,none,3,0,2903040,0,0,0,0,0,0,0,1,0,212051.628200485,212051.674747551,212051.69484563,212051.703232898,212051.704168477,212051.704168477,212051.712297886,212051.74374002,212051.762958012,212051.762975695,66.64514500880614,39.8754560155794,44.47205501492135,0.011830008588731289,1.0288830089848489,0.019920000340789557,45.438419008860365,0.02473700442351401,0.011727010132744908,0.003371969796717167,20.09807899594307,8.387267997022718,0.9355790098197758,9.322847006842494,8.129408990498632,31.442134000826627,19.217355991713703,50.677808991167694,17.452255997341126,68.11238199588843,68.13006498850882,134.75752700469457,134.77520999731496
2026-07-30T00:04:01.195,16052421,Lsweep_fast,192031.96132691804,none,0,0,2903040,0,0,0,0,0,0,0,1,0,212051.785066997,212051.814752044,212051.836811622,212051.8419751,212051.842602867,212051.842602867,212051.84927264,212051.849309181,212051.854377561,212051.854398538,51.744625001447275,28.759712004102767,47.077302006073296,0.10157201904803514,1.0562250099610537,0.020500010577961802,28.4611220122315,0.022872991394251585,0.011903000995516777,0.00333995558321476,22.059577982872725,5.163477995665744,0.6277670036070049,5.791244999272749,6.669773021712899,0.03654099418781698,5.067441990831867,5.125897994730622,12.461018020985648,17.565938993357122,17.58691601571627,69.3105639948044,69.33154101716354
2026-07-30T00:04:01.323,16052422,Lsweep_fast,192032.06132691953,none,2,0,2903040,0,0,0,0,0,0,0,1,0,212051.919870954,212051.943735308,212051.962489972,212051.964643851,212051.971146546,212051.971146546,212051.977008674,212051.977040601,212051.982407585,212051.982422142,42.61901800055057,32.71407901775092,39.17128499597311,0.011967989848926663,1.054374995874241,0.026335997972637415,22.720858978573233,0.027178000891581178,0.012728996807709336,0.003214023308828473,18.75466399360448,2.153879002435133,6.502695003291592,8.656574005726725,5.862127989530563,0.03192698932252824,5.3662629798054695,5.41346799582243,14.518701995257288,19.91761298268102,19.932169991079718,62.53663098323159,62.551187991630286
2026-07-30T00:04:01.495,16052423,Lsweep_fast,192032.16132692102,none,0,0,2903040,0,0,0,0,0,0,0,1,0,212052.063193669,212052.105268655,212052.133854501,212052.135936705,212052.142628409,212052.142628409,212052.148812874,212052.148847579,212052.154221443,212052.154245138,70.66083201789297,44.10736099816859,43.19422601838596,0.010530988220125437,1.0561560047790408,0.024831999326124787,40.93703901162371,0.026202993467450142,0.010229006875306368,0.002876011421903968,28.585846011992544,2.082203980535269,6.691704009426758,8.773907989962026,6.184464989928529,0.03470500814728439,5.373272986616939,5.43226400623098,14.958372979890555,20.366941986139864,20.390636986121535,91.02777400403284,91.0514690040145
2026-07-30T00:04:01.623,16052424,Lsweep_fast,192032.2613269225,none,2,0,2903040,0,0,0,0,0,0,0,1,0,212052.218125714,212052.242647612,212052.261956765,212052.269910523,212052.270602592,212052.270602592,212052.27656244,212052.276596878,212052.281924221,212052.28193795,43.831051007146016,34.154505003243685,36.45141000743024,0.007808004738762975,1.040592003846541,0.02032599877566099,23.41146901017055,0.01962200622074306,0.011390016879886389,0.0023659667931497097,19.309152994537726,7.953758002258837,0.6920690066181123,8.64582700887695,5.959848000202328,0.03443798050284386,5.326633981894702,5.375509994337335,14.605675009079278,19.96745599899441,19.981185003416613,63.798507006140426,63.81223601056263
2026-07-30T00:04:01.740,16052425,Lsweep_fast,192032.361326924,none,3,0,2903040,0,0,0,0,0,0,0,1,0,212052.33355231,212052.359352815,212052.384787013,212052.386866832,212052.387529097,212052.387529097,212052.394108946,212052.394147464,212052.399591536,212052.399604905,51.23470298713073,30.746639997232705,27.4431639991235,0.007419992471113801,1.0594879859127104,0.0213750172406435,24.667792982654646,0.023300002794712782,0.012167001841589808,0.002268003299832344,25.434198003495112,2.079819008940831,0.6622649962082505,2.7420840051490813,6.579848995897919,0.03851798828691244,5.443319998448715,5.4959589906502515,9.321933001047,14.804523001657799,14.817891991697252,66.03922598878853,66.05259497882798
2026-07-30T00:04:01.850,16052426,Lsweep_fast,192032.4613269255,none,3,0,2903040,0,0,0,0,0,0,0,1,0,212052.449605457,212052.471605584,212052.495290124,212052.497360322,212052.497969129,212052.497969129,212052.504101478,212052.504137569,212052.509746597,212052.509761869,45.684667013119906,29.244511999422684,27.706496010068804,0.01185797736980021,1.0658460087142885,0.023967993911355734,20.853558991802856,0.02204999327659607,0.01153399352915585,0.0033370452001690865,23.68454000679776,2.070198010187596,0.6088069931138307,2.6790050033014268,6.132348993560299,0.03609099076129496,5.608328006928787,5.660391005221754,8.811353996861726,14.456472999881953,14.47174500208348,60.14114001300186,60.15641201520339
2026-07-30T00:04:01.959,16052427,Lsweep_fast,192032.56132692698,none,2,0,2903040,0,0,0,0,0,0,0,1,0,212052.565480375,212052.586967773,212052.602929764,212052.606020517,212052.606642241,212052.606642241,212052.612632685,212052.612668468,212052.618232729,212052.61824789,37.449388997629285,31.410316994879395,31.184246006887406,0.012953998520970345,1.0743199964053929,0.023872999008744955,20.334176981123164,0.01897200127132237,0.011416006600484252,0.0033110263757407665,15.961990982759744,3.0907530162949115,0.6217240006662905,3.712477016961202,5.990443984046578,0.035783014027401805,5.56314698769711,5.615205009235069,9.70292100100778,15.302965010050684,15.31812601024285,52.75235400767997,52.767515007872134
2026-07-30T00:04:02.063,16052428,Lsweep_fast,192032.66132692847,none,1,0,2903040,0,0,0,0,0,0,0,1,0,212052.672172177,212052.693410832,212052.706917003,212052.709019438,212052.709642618,212052.709642618,212052.715899348,212052.715933943,212052.72251514,212052.722529583,34.74482599995099,31.16353999939747,29.5701090071816,0.011121999705210328,1.0691750212572515,0.022716994863003492,20.091095997486264,0.021446991013363004,0.011837022611871362,0.0030749652069061995,13.506171002518386,2.1024350135121495,0.6231799779925495,2.725614991504699,6.256730004679412,0.034594995668157935,6.580323999514803,6.630235002376139,8.98234499618411,15.598136989865452,15.61257999856025,50.34296298981644,50.35740599851124
