ue_id,frame_id,scheduled_raw_ns,scheduled_elapsed_s,demand_rate_mbps,controller,status,decision_raw_ns,send_start_raw_ns,send_end_raw_ns,send_lag_ms,payload_bytes,chunks,onwire_bytes,c_hat_mbps,c1_budget_mbps,admit_reason,local_error
1,200000000,889971453362179,0.05,6.760000000000001,open_loop,sent,889971453577895,889971453579512,889971454480222,0.217333,409600,7,409852,nan,nan,open_loop,
0,100000000,889971703362179,0.3,6.760000000000001,open_loop,sent,889971703439308,889971703439847,889971704088309,0.077668,409600,7,409852,nan,nan,open_loop,
1,200000001,889971953362179,0.55,6.760000000000001,open_loop,sent,889971953438871,889971953439394,889971954148572,0.077215,409600,7,409852,nan,nan,open_loop,
0,100000001,889972153362179,0.75,6.760000000000001,open_loop,sent,889972153449160,889972153449994,889972154164859,0.087815,409600,7,409852,nan,nan,open_loop,
1,200000002,889972403362179,1.0,6.760000000000001,open_loop,sent,889972403441086,889972403441603,889972404184933,0.079424,409600,7,409852,nan,nan,open_loop,
0,100000002,889972653362179,1.25,6.760000000000001,open_loop,sent,889972653543129,889972653544574,889972654282647,0.182395,409600,7,409852,nan,nan,open_loop,
1,200000003,889972903362179,1.5,6.760000000000001,open_loop,sent,889972903441029,889972903441675,889972904164540,0.079496,409600,7,409852,nan,nan,open_loop,
0,100000003,889973153362179,1.75,6.760000000000001,open_loop,sent,889973153512532,889973153513907,889973154260807,0.151728,409600,7,409852,nan,nan,open_loop,
1,200000004,889973403362179,2.0,6.760000000000001,open_loop,sent,889973403548727,889973403550043,889973404297055,0.187864,409600,7,409852,nan,nan,open_loop,
0,100000004,889973603362179,2.2,6.760000000000001,open_loop,sent,889973603440306,889973603440841,889973604169596,0.078662,409600,7,409852,nan,nan,open_loop,
1,200000005,889973853362179,2.45,6.760000000000001,open_loop,sent,889973853436620,889973853437140,889973854171437,0.074961,409600,7,409852,nan,nan,open_loop,
0,100000005,889974103362179,2.7,6.760000000000001,open_loop,sent,889974103550956,889974103552421,889974104268719,0.190242,409600,7,409852,nan,nan,open_loop,
1,200000006,889974353362179,2.95,6.760000000000001,open_loop,sent,889974353542406,889974353544100,889974354355922,0.181921,409600,7,409852,nan,nan,open_loop,
0,100000006,889974603362179,3.2,6.760000000000001,open_loop,sent,889974603436815,889974603437366,889974604165587,0.075187,409600,7,409852,nan,nan,open_loop,
1,200000007,889974853362179,3.45,6.760000000000001,open_loop,sent,889974853461319,889974853462469,889974854234393,0.10029,409600,7,409852,nan,nan,open_loop,
0,100000007,889975103362179,3.7,6.760000000000001,open_loop,sent,889975103437174,889975103437740,889975104180672,0.075561,409600,7,409852,nan,nan,open_loop,
1,200000008,889975303362179,3.9,6.760000000000001,open_loop,sent,889975303565907,889975303567592,889975304312316,0.205413,409600,7,409852,nan,nan,open_loop,
0,100000008,889975553362179,4.15,6.760000000000001,open_loop,sent,889975553444458,889975553445074,889975554187798,0.082895,409600,7,409852,nan,nan,open_loop,
1,200000009,889975803362179,4.4,6.760000000000001,open_loop,sent,889975803664346,889975803665807,889975804391648,0.303628,409600,7,409852,nan,nan,open_loop,
0,100000009,889976053362179,4.65,6.760000000000001,open_loop,sent,889976053525810,889976053527231,889976054253953,0.165052,409600,7,409852,nan,nan,open_loop,
1,200000010,889976303362179,4.9,6.760000000000001,open_loop,sent,889976303525376,889976303526780,889976304220986,0.164601,409600,7,409852,nan,nan,open_loop,
0,100000010,889976553362179,5.15,6.760000000000001,open_loop,sent,889976553445418,889976553445944,889976554170706,0.083765,409600,7,409852,nan,nan,open_loop,
1,200000011,889976803362179,5.4,6.760000000000001,open_loop,sent,889976803498055,889976803498576,889976804220260,0.136397,409600,7,409852,nan,nan,open_loop,
0,100000011,889977003362179,5.6,6.760000000000001,open_loop,sent,889977003441685,889977003442248,889977004149969,0.080069,409600,7,409852,nan,nan,open_loop,
1,200000012,889977253362179,5.85,6.760000000000001,open_loop,sent,889977253522147,889977253523598,889977254248141,0.161419,409600,7,409852,nan,nan,open_loop,
0,100000012,889977503362179,6.1,6.760000000000001,open_loop,sent,889977503443708,889977503444519,889977504190086,0.08234,409600,7,409852,nan,nan,open_loop,
1,200000013,889977753362179,6.35,6.760000000000001,open_loop,sent,889977753438268,889977753438848,889977754229656,0.076669,409600,7,409852,nan,nan,open_loop,
0,100000013,889978003362179,6.6,6.760000000000001,open_loop,sent,889978003435911,889978003436452,889978004150269,0.074273,409600,7,409852,nan,nan,open_loop,
1,200000014,889978253362179,6.85,6.760000000000001,open_loop,sent,889978255139947,889978255141382,889978255913649,1.779203,409600,7,409852,nan,nan,open_loop,
0,100000014,889978453362179,7.05,6.760000000000001,open_loop,sent,889978453516056,889978453517650,889978454321919,0.155471,409600,7,409852,nan,nan,open_loop,
1,200000015,889978703362179,7.3,6.760000000000001,open_loop,sent,889978703523557,889978703524727,889978704391966,0.162548,409600,7,409852,nan,nan,open_loop,
0,100000015,889978953362179,7.55,6.760000000000001,open_loop,sent,889978954151247,889978954152849,889978954908139,0.79067,409600,7,409852,nan,nan,open_loop,
1,200000016,889979203362179,7.8,6.760000000000001,open_loop,sent,889979203545177,889979203546379,889979204257001,0.1842,409600,7,409852,nan,nan,open_loop,
