ue_id,frame_id,message_id,scheduled_raw_ns,first_chunk_raw_ns,complete_raw_ns,complete_latency_ms,payload_bytes,chunks,onwire_bytes,checksum_expected,checksum_actual,checksum_ok,identity_ok,source_ip
1,200000000,736870912,889971453362179,889971454498412,889971454730849,1.36867,409600,7,409852,3346413535,3346413535,1,1,127.0.0.1
0,100000000,368435456,889971703362179,889971704096148,889971704372906,1.010727,409600,7,409852,3512885954,3512885954,1,1,127.0.0.1
1,200000001,736870913,889971953362179,889971954317440,889971954467036,1.104857,409600,7,409852,3346413535,3346413535,1,1,127.0.0.1
0,100000001,368435457,889972153362179,889972154248288,889972154371456,1.009277,409600,7,409852,3512885954,3512885954,1,1,127.0.0.1
1,200000002,736870914,889972403362179,889972404319333,889972404449618,1.087439,409600,7,409852,3346413535,3346413535,1,1,127.0.0.1
0,100000002,368435458,889972653362179,889972654358387,889972654488602,1.126423,409600,7,409852,3512885954,3512885954,1,1,127.0.0.1
1,200000003,736870915,889972903362179,889972904246449,889972904361425,0.999246,409600,7,409852,3346413535,3346413535,1,1,127.0.0.1
0,100000003,368435459,889973153362179,889973154313397,889973154460186,1.098007,409600,7,409852,3512885954,3512885954,1,1,127.0.0.1
1,200000004,736870916,889973403362179,889973404413976,889973404532558,1.170379,409600,7,409852,3346413535,3346413535,1,1,127.0.0.1
0,100000004,368435460,889973603362179,889973604196344,889973604318093,0.955914,409600,7,409852,3512885954,3512885954,1,1,127.0.0.1
1,200000005,736870917,889973853362179,889973854241788,889973854364337,1.002158,409600,7,409852,3346413535,3346413535,1,1,127.0.0.1
0,100000005,368435461,889974103362179,889974112348774,889974112505823,9.143644,409600,7,409852,3512885954,3512885954,1,1,127.0.0.1
1,200000006,736870918,889974353362179,889974354412264,889974354538565,1.176386,409600,7,409852,3346413535,3346413535,1,1,127.0.0.1
0,100000006,368435462,889974603362179,889974604161368,889974604436303,1.074124,409600,7,409852,3512885954,3512885954,1,1,127.0.0.1
1,200000007,736870919,889974853362179,889974854317185,889974854681129,1.31895,409600,7,409852,3346413535,3346413535,1,1,127.0.0.1
0,100000007,368435463,889975103362179,889975104311097,889975104941481,1.579302,409600,7,409852,3512885954,3512885954,1,1,127.0.0.1
1,200000008,736870920,889975303362179,889975304377441,889975304512728,1.150549,409600,7,409852,3346413535,3346413535,1,1,127.0.0.1
0,100000008,368435464,889975553362179,889975554266255,889975554403837,1.041658,409600,7,409852,3512885954,3512885954,1,1,127.0.0.1
1,200000009,736870921,889975803362179,889975804451954,889975804561831,1.199652,409600,7,409852,3346413535,3346413535,1,1,127.0.0.1
0,100000009,368435465,889976053362179,889976054319505,889976054450644,1.088465,409600,7,409852,3512885954,3512885954,1,1,127.0.0.1
1,200000010,736870922,889976303362179,889976304297406,889976304400892,1.038713,409600,7,409852,3346413535,3346413535,1,1,127.0.0.1
0,100000010,368435466,889976553362179,889976554242896,889976554614797,1.252618,409600,7,409852,3512885954,3512885954,1,1,127.0.0.1
1,200000011,736870923,889976803362179,889976804312928,889976804426521,1.064342,409600,7,409852,3346413535,3346413535,1,1,127.0.0.1
0,100000011,368435467,889977003362179,889977004246036,889977004349822,0.987643,409600,7,409852,3512885954,3512885954,1,1,127.0.0.1
1,200000012,736870924,889977253362179,889977254316844,889977254455294,1.093115,409600,7,409852,3346413535,3346413535,1,1,127.0.0.1
0,100000012,368435468,889977503362179,889977504287037,889977504419908,1.057729,409600,7,409852,3512885954,3512885954,1,1,127.0.0.1
1,200000013,736870925,889977753362179,889977754323410,889977754444506,1.082327,409600,7,409852,3346413535,3346413535,1,1,127.0.0.1
0,100000013,368435469,889978003362179,889978004206613,889978004331125,0.968946,409600,7,409852,3512885954,3512885954,1,1,127.0.0.1
1,200000014,736870926,889978253362179,889978255981775,889978256109323,2.747144,409600,7,409852,3346413535,3346413535,1,1,127.0.0.1
0,100000014,368435470,889978453362179,889978454379439,889978454501030,1.138851,409600,7,409852,3512885954,3512885954,1,1,127.0.0.1
1,200000015,736870927,889978703362179,889978704427400,889978704621100,1.258921,409600,7,409852,3346413535,3346413535,1,1,127.0.0.1
0,100000015,368435471,889978953362179,889978954887300,889978954994967,1.632788,409600,7,409852,3512885954,3512885954,1,1,127.0.0.1
1,200000016,736870928,889979203362179,889979204350652,889979204484859,1.12268,409600,7,409852,3346413535,3346413535,1,1,127.0.0.1
