time,frame,slot,rnti,rb_size,rb_start,qam_mod_order,mcs_index,number_of_bits
21:38:54.730611,351,7,45239,23,0,6,28,3840
21:38:54.741150,352,7,45239,23,0,6,28,3840
21:38:54.741816,352,8,35021,5,0,6,28,3496
21:38:54.751379,353,7,35021,21,0,6,28,3496
21:38:54.761698,354,7,35021,21,0,6,28,3496
21:38:54.771837,355,7,35021,21,0,6,28,3496
21:38:54.843864,362,8,45239,5,0,6,28,3840
21:38:54.853318,363,7,45239,23,0,6,28,3840
21:38:54.863788,364,7,45239,23,0,6,28,3840
21:38:54.874315,365,7,45239,23,0,6,28,3840
21:38:54.875070,365,8,35021,5,0,6,28,3840
21:38:54.884779,366,7,35021,23,0,6,28,3840
21:38:54.895413,367,7,35021,23,0,6,28,3840
21:38:54.905953,368,7,35021,23,0,6,28,3840
21:38:54.978850,375,8,45239,5,0,6,28,3840
21:38:54.989011,376,7,45239,23,0,6,28,3840
21:38:54.999143,377,7,45239,23,0,6,28,3840
21:38:55.009196,378,7,45239,23,0,6,28,3840
21:38:55.009747,378,8,35021,5,0,6,28,3840
21:38:55.019403,379,7,35021,23,0,6,28,3840
21:38:55.029725,380,7,35021,23,0,6,28,3840
21:38:55.039519,381,7,35021,23,0,6,28,3840
21:38:55.110289,388,8,45239,5,0,6,28,3840
21:38:55.120143,389,7,45239,23,0,6,28,3840
21:38:55.130039,390,7,45239,23,0,6,28,3840
21:38:55.139962,391,7,45239,23,0,6,28,3840
21:38:55.140763,391,8,35021,5,0,6,28,3840
21:38:55.150555,392,7,35021,23,0,6,28,3840
21:38:55.160360,393,7,35021,23,0,6,28,3840
21:38:55.170554,394,7,35021,23,0,6,28,3840
21:38:55.241124,401,8,45239,5,0,6,28,3840
21:38:55.250621,402,7,45239,23,0,6,28,3840
21:38:55.260692,403,7,45239,23,0,6,28,3840
21:38:55.270780,404,7,45239,23,0,6,28,3840
21:38:55.271568,404,8,35021,5,0,6,28,3840
21:38:55.281105,405,7,35021,23,0,6,28,3840
21:38:55.291087,406,7,35021,23,0,6,28,3840
21:38:55.300876,407,7,35021,23,0,6,28,3840
21:38:55.370904,414,8,45239,5,0,6,28,3840
21:38:55.380358,415,7,45239,23,0,6,28,3840
21:38:55.390500,416,7,45239,23,0,6,28,3840
21:38:55.400585,417,7,45239,23,0,6,28,3840
21:38:55.401331,417,8,35021,5,0,6,28,3840
21:38:55.411008,418,7,35021,23,0,6,28,3840
21:38:55.421263,419,7,35021,23,0,6,28,3840
21:38:55.431122,420,7,35021,23,0,6,28,3840
21:38:55.501452,427,8,45239,5,0,6,28,3840
21:38:55.510700,428,7,45239,23,0,6,28,3840
21:38:55.520595,429,7,45239,23,0,6,28,3840
21:38:55.530549,430,7,45239,23,0,6,28,3840
21:38:55.531281,430,8,35021,5,0,6,28,3840
21:38:55.540918,431,7,35021,23,0,6,28,3840
21:38:55.551000,432,7,35021,23,0,6,28,3840
21:38:55.561076,433,7,35021,23,0,6,28,3840
21:38:55.669020,440,8,45239,5,0,6,27,3368
21:38:55.678528,441,7,45239,21,0,6,27,3368
21:38:55.688464,442,7,45239,21,0,6,27,3368
21:38:55.698429,443,7,45239,21,0,6,27,3368
21:38:55.699170,443,8,35021,5,0,6,27,3752
21:38:55.708718,444,7,35021,23,0,6,27,3752
21:38:55.718816,445,7,35021,23,0,6,27,3752
21:38:55.728921,446,7,35021,23,0,6,27,3752
21:38:55.799199,453,8,45239,5,0,6,27,3752
21:38:55.808845,454,7,45239,23,0,6,27,3752
21:38:55.818978,455,7,45239,23,0,6,27,3752
21:38:55.828882,456,7,45239,23,0,6,27,3752
21:38:55.829703,456,8,35021,5,0,6,27,3368
21:38:55.839432,457,7,35021,21,0,6,27,3368
21:38:55.849280,458,7,35021,21,0,6,27,3368
21:38:55.859673,459,7,35021,21,0,6,27,3368
21:38:55.930069,466,8,45239,5,0,6,25,3368
21:38:55.939703,467,7,45239,23,0,6,25,3368
21:38:55.949896,468,7,45239,23,0,6,25,3368
21:38:55.960102,469,7,45239,23,0,6,25,3368
21:38:55.960873,469,8,35021,5,0,6,25,3368
21:38:55.970600,470,7,35021,23,0,6,25,3368
21:38:55.980858,471,7,35021,23,0,6,25,3368
21:38:55.990915,472,7,35021,23,0,6,25,3368
21:38:56.061885,479,8,45239,5,0,6,23,2976
21:38:56.071423,480,7,45239,23,0,6,23,2976
21:38:56.081694,481,7,45239,23,0,6,23,2976
21:38:56.091690,482,7,45239,23,0,6,23,2976
21:38:56.092420,482,8,35021,5,0,6,23,2976
21:38:56.102763,483,7,35021,23,0,6,23,2976
21:38:56.112626,484,7,35021,23,0,6,23,2976
21:38:56.123040,485,7,35021,23,0,6,23,2976
21:38:56.194239,492,8,45239,5,0,6,22,2728
21:38:56.203623,493,7,45239,23,0,6,22,2728
21:38:56.213736,494,7,45239,23,0,6,22,2728
21:38:56.224028,495,7,45239,23,0,6,22,2728
21:38:56.224753,495,8,35021,5,0,6,22,2728
21:38:56.234622,496,7,35021,23,0,6,22,2728
21:38:56.244235,497,7,35021,23,0,6,22,2728
21:38:56.254413,498,7,35021,23,0,6,22,2728
21:38:56.324832,505,8,45239,5,0,6,20,2280
21:38:56.334276,506,7,45239,23,0,6,20,2280
21:38:56.344257,507,7,45239,23,0,6,20,2280
21:38:56.354360,508,7,45239,23,0,6,20,2280
21:38:56.355058,508,8,35021,5,0,6,20,2280
21:38:56.364543,509,7,35021,23,0,6,20,2280
21:38:56.374685,510,7,35021,23,0,6,20,2280
21:38:56.384742,511,7,35021,23,0,6,20,2280
21:38:56.455180,518,8,45239,5,0,6,19,2088
21:38:56.464711,519,7,45239,23,0,6,19,2088
21:38:56.474802,520,7,45239,23,0,6,19,2088
21:38:56.484830,521,7,45239,23,0,6,19,2088
21:38:56.485689,521,8,35021,5,0,6,19,2088
21:38:56.495254,522,7,35021,23,0,6,19,2088
21:38:56.505697,523,7,35021,23,0,6,19,2088
21:38:56.515223,524,7,35021,23,0,6,19,2088
21:38:56.586490,531,8,45239,5,0,6,18,1928
21:38:56.596135,532,7,45239,23,0,6,18,1928
21:38:56.606184,533,7,45239,23,0,6,18,1928
21:38:56.616393,534,7,45239,23,0,6,18,1928
21:38:56.617223,534,8,35021,5,0,6,18,1928
21:38:56.626901,535,7,35021,23,0,6,18,1928
21:38:56.636835,536,7,35021,23,0,6,18,1928
21:38:56.647033,537,7,35021,23,0,6,18,1928
21:38:56.718625,544,8,45239,5,0,6,17,1672
21:38:56.728198,545,7,45239,21,0,6,17,1672
