time,rnti,ue_id,frame,slot,lcid,lcgid,bytes_in_buffer,bj,pbr,priority
21:38:54.725812,35021,0,350,17,1,0,0,2147483647,-1,1
21:38:54.725813,35021,0,350,17,2,0,0,2147483647,-1,3
21:38:54.725813,35021,0,350,17,4,1,0,158942,8000,13
21:38:54.725954,45239,1,350,17,1,0,0,2147483647,-1,1
21:38:54.725954,45239,1,350,17,2,0,0,2147483647,-1,3
21:38:54.725954,45239,1,350,17,4,1,0,158618,8000,13
21:38:54.726037,45239,1,350,18,1,0,0,2147483647,-1,1
21:38:54.726037,45239,1,350,18,2,0,0,2147483647,-1,3
21:38:54.726037,45239,1,350,18,4,1,0,158650,8000,13
21:38:54.726286,35021,0,350,18,1,0,0,2147483647,-1,1
21:38:54.726287,35021,0,350,18,2,0,0,2147483647,-1,3
21:38:54.726287,35021,0,350,18,4,1,0,158974,8000,13
21:38:54.726711,45239,1,350,19,1,0,0,2147483647,-1,1
21:38:54.726711,45239,1,350,19,2,0,0,2147483647,-1,3
21:38:54.726711,45239,1,350,19,4,1,0,158654,8000,13
21:38:54.726777,35021,0,350,19,1,0,0,2147483647,-1,1
21:38:54.726778,35021,0,350,19,2,0,0,2147483647,-1,3
21:38:54.726778,35021,0,350,19,4,1,0,158978,8000,13
21:38:54.730606,45239,1,351,7,1,0,0,2147483647,-1,1
21:38:54.730607,45239,1,351,7,2,0,0,2147483647,-1,3
21:38:54.730607,45239,1,351,7,4,1,0,158658,8000,13
21:38:54.730981,35021,0,351,7,1,0,0,2147483647,-1,1
21:38:54.730982,35021,0,351,7,2,0,0,2147483647,-1,3
21:38:54.730982,35021,0,351,7,4,1,0,158982,8000,13
21:38:54.731065,45239,1,351,8,1,0,0,2147483647,-1,1
21:38:54.731066,45239,1,351,8,2,0,0,2147483647,-1,3
21:38:54.731066,45239,1,351,8,4,1,0,158690,8000,13
21:38:54.731358,35021,0,351,8,1,0,0,2147483647,-1,1
21:38:54.731358,35021,0,351,8,2,0,0,2147483647,-1,3
21:38:54.731358,35021,0,351,8,4,1,0,159014,8000,13
21:38:54.731621,45239,1,351,9,1,0,0,2147483647,-1,1
21:38:54.731622,45239,1,351,9,2,0,0,2147483647,-1,3
21:38:54.731622,45239,1,351,9,4,1,0,158694,8000,13
21:38:54.732007,35021,0,351,9,1,0,0,2147483647,-1,1
21:38:54.732008,35021,0,351,9,2,0,0,2147483647,-1,3
21:38:54.732008,35021,0,351,9,4,1,0,159018,8000,13
21:38:54.735785,45239,1,351,17,1,0,0,2147483647,-1,1
21:38:54.735785,45239,1,351,17,2,0,0,2147483647,-1,3
21:38:54.735785,45239,1,351,17,4,1,0,158698,8000,13
21:38:54.736044,35021,0,351,17,1,0,0,2147483647,-1,1
21:38:54.736044,35021,0,351,17,2,0,0,2147483647,-1,3
21:38:54.736045,35021,0,351,17,4,1,0,159022,8000,13
21:38:54.736270,45239,1,351,18,1,0,0,2147483647,-1,1
21:38:54.736270,45239,1,351,18,2,0,0,2147483647,-1,3
21:38:54.736270,45239,1,351,18,4,1,0,158730,8000,13
21:38:54.736533,35021,0,351,18,1,0,0,2147483647,-1,1
21:38:54.736533,35021,0,351,18,2,0,0,2147483647,-1,3
21:38:54.736534,35021,0,351,18,4,1,0,159054,8000,13
21:38:54.736819,45239,1,351,19,1,0,0,2147483647,-1,1
21:38:54.736819,45239,1,351,19,2,0,0,2147483647,-1,3
21:38:54.736819,45239,1,351,19,4,1,0,158734,8000,13
21:38:54.737080,35021,0,351,19,1,0,0,2147483647,-1,1
21:38:54.737080,35021,0,351,19,2,0,0,2147483647,-1,3
21:38:54.737080,35021,0,351,19,4,1,0,159058,8000,13
21:38:54.741146,45239,1,352,7,1,0,0,2147483647,-1,1
21:38:54.741146,45239,1,352,7,2,0,0,2147483647,-1,3
21:38:54.741147,45239,1,352,7,4,1,0,158738,8000,13
