time,mono_sec,mono_nsec,ue_id,lcid,pdu_bytes
21:39:05.390152,896990,453697425,1,4,109
21:39:05.400828,896990,464373192,1,4,523
21:39:05.401368,896990,464913459,1,4,885
21:39:05.401369,896990,464914539,1,4,1216
21:39:05.401921,896990,465466410,1,4,296
21:39:05.401922,896990,465466962,1,4,1507
21:39:05.401922,896990,465467587,1,4,427
21:39:05.406528,896990,470073516,1,4,523
21:39:05.407101,896990,470646079,1,4,567
21:39:05.407101,896990,470646791,1,4,1507
21:39:05.407103,896990,470647862,1,4,348
21:39:05.407600,896990,471144996,1,4,1164
21:39:05.407601,896990,471146024,1,4,1261
21:39:05.412194,896990,475738915,1,4,251
21:39:05.412195,896990,475739887,1,4,269
21:39:05.412740,896990,476285774,1,4,1243
21:39:05.412741,896990,476286775,1,4,1179
21:39:05.413293,896990,476838071,1,4,333
21:39:05.413293,896990,476838662,1,4,1507
21:39:05.413294,896990,476839170,1,4,582
21:39:05.418394,896990,481939488,1,4,523
21:39:05.418489,896990,482034268,1,4,412
21:39:05.418490,896990,482034994,1,4,1507
21:39:05.418490,896990,482035716,1,4,503
21:39:05.419051,896990,482595987,1,4,1009
21:39:05.419051,896990,482596673,1,4,1161
21:39:05.423861,896990,487406157,1,4,351
21:39:05.423861,896990,487406658,1,4,170
21:39:05.424403,896990,487947886,1,4,1342
21:39:05.424403,896990,487948695,1,4,1080
21:39:05.424982,896990,488527235,1,4,432
21:39:05.424982,896990,488527815,1,4,1507
21:39:05.424983,896990,488528395,1,4,483
21:39:05.429579,896990,493123853,1,4,523
21:39:05.430161,896990,493706173,1,4,511
21:39:05.430162,896990,493706867,1,4,1507
21:39:05.430162,896990,493707412,1,4,404
21:39:05.430754,896990,494299800,1,4,1108
21:39:05.430755,896990,494300609,1,4,1317
21:39:05.435356,896990,498901640,1,4,195
21:39:05.435357,896990,498902568,1,4,325
21:39:05.435986,896990,499531158,1,4,1187
21:39:05.435988,896990,499532795,1,4,1235
21:39:05.436424,896990,499969144,1,4,277
21:39:05.436425,896990,499969855,1,4,1507
21:39:05.436425,896990,499970506,1,4,638
21:39:05.441071,896990,504616120,1,4,523
21:39:05.441529,896990,505074035,1,4,356
21:39:05.441529,896990,505074765,1,4,1507
21:39:05.441530,896990,505075279,1,4,559
21:39:05.442082,896990,505627756,1,4,953
21:39:05.442083,896990,505628473,1,4,1217
21:39:05.446735,896990,510280118,1,4,295
21:39:05.446735,896990,510280706,1,4,167
21:39:05.447289,896990,510833860,1,4,1345
21:39:05.447289,896990,510834799,1,4,822
21:39:05.447851,896990,511396248,1,4,690
21:39:05.447852,896990,511396878,1,4,1480
21:39:05.453609,896990,517154067,1,4,32
21:39:05.453609,896990,517154552,1,4,1507
21:39:05.453610,896990,517155125,1,4,628
21:39:05.458189,896990,521734189,1,4,464
21:39:05.458723,896990,522267970,1,4,425
21:39:05.458723,896990,522268624,1,4,1507
21:39:05.458724,896990,522269390,1,4,233
21:39:05.459237,896990,522781976,1,4,1279
21:39:05.459237,896990,522782556,1,4,891
21:39:05.464094,896990,527639318,1,4,464
21:39:05.464604,896990,528148980,1,4,162
21:39:05.464604,896990,528149570,1,4,1507
21:39:05.464605,896990,528150433,1,4,498
21:39:05.465180,896990,528724919,1,4,1014
21:39:05.465180,896990,528725643,1,4,867
21:39:05.469966,896990,533511330,1,4,464
21:39:05.470379,896990,533924149,1,4,186
21:39:05.470380,896990,533924866,1,4,1507
21:39:05.470380,896990,533925590,1,4,471
21:39:05.471176,896990,534721190,1,4,369
21:39:05.471176,896990,534721830,1,4,1507
21:39:05.471177,896990,534722672,1,4,291
21:39:05.475599,896990,539144301,1,4,464
21:39:05.476126,896990,539671820,1,4,762
21:39:05.476127,896990,539672648,1,4,1408
21:39:05.476688,896990,540233345,1,4,104
21:39:05.476689,896990,540234009,1,4,1507
21:39:05.476689,896990,540234677,1,4,556
21:39:05.481452,896990,544997186,1,4,464
21:39:05.482039,896990,545583911,1,4,497
21:39:05.482039,896990,545584770,1,4,1507
21:39:05.482040,896990,545585570,1,4,161
21:39:05.482634,896990,546179012,1,4,1351
21:39:05.482634,896990,546179576,1,4,819
21:39:05.487420,896990,550965564,1,4,464
21:39:05.487941,896990,551486097,1,4,234
21:39:05.487942,896990,551487091,1,4,1507
21:39:05.487943,896990,551488113,1,4,426
21:39:05.488511,896990,552056465,1,4,1086
21:39:05.488512,896990,552057280,1,4,795
21:39:05.493208,896990,556753138,1,4,464
21:39:05.493777,896990,557322241,1,4,258
21:39:05.493778,896990,557322868,1,4,1507
21:39:05.493778,896990,557323540,1,4,175
21:39:05.494340,896990,557884950,1,4,1337
21:39:05.494340,896990,557885586,1,4,608
21:39:05.499094,896990,562638950,1,4,464
21:39:05.499774,896990,563319123,1,4,445
21:39:05.499774,896990,563319701,1,4,1507
21:39:05.499775,896990,563320313,1,4,216
21:39:05.500291,896990,563836129,1,4,1296
21:39:05.500291,896990,563836601,1,4,874
21:39:05.505009,896990,568554352,1,4,464
21:39:05.505611,896990,569156008,1,4,179
21:39:05.505612,896990,569156882,1,4,1507
21:39:05.505612,896990,569157546,1,4,478
21:39:05.506212,896990,569757563,1,4,1034
21:39:05.506213,896990,569758168,1,4,1136
21:39:05.511324,896990,574869260,1,4,376
21:39:05.511325,896990,574870523,1,4,86
21:39:05.511363,896990,574908540,1,4,1426
21:39:05.511364,896990,574909238,1,4,744
21:39:05.512110,896990,575654800,1,4,768
21:39:05.512111,896990,575656408,1,4,1113
21:39:05.516753,896990,580298249,1,4,399
21:39:05.516755,896990,580299814,1,4,63
21:39:05.516992,896990,580536995,1,4,1449
21:39:05.516992,896990,580537677,1,4,589
21:39:05.518051,896990,581596765,1,4,923
21:39:05.518052,896990,581597796,1,4,1247
21:39:05.522163,896990,585708286,1,4,265
21:39:05.522164,896990,585709010,1,4,197
21:39:05.522786,896990,586330970,1,4,1315
21:39:05.522786,896990,586331791,1,4,855
21:39:05.523301,896990,586846602,1,4,657
21:39:05.523302,896990,586847165,1,4,1507
21:39:05.523303,896990,586847890,1,4,4
21:39:05.527904,896990,591449264,1,4,464
21:39:05.528453,896990,591998377,1,4,1049
21:39:05.528454,896990,591999322,1,4,1118
21:39:05.529004,896990,592549340,1,4,394
21:39:05.529005,896990,592550223,1,4,1507
21:39:05.529006,896990,592550991,1,4,266
21:39:05.533969,896990,597514144,1,4,464
21:39:05.534180,896990,597724776,1,4,787
21:39:05.534181,896990,597726292,1,4,1383
21:39:05.534715,896990,598260804,1,4,129
21:39:05.534716,896990,598261598,1,4,1507
21:39:05.534717,896990,598262211,1,4,243
21:39:05.539383,896990,602928648,1,4,464
21:39:05.539950,896990,603495224,1,4,810
21:39:05.539951,896990,603496489,1,4,1357
21:39:05.540510,896990,604055257,1,4,155
21:39:05.540511,896990,604055950,1,4,1507
21:39:05.540511,896990,604056565,1,4,505
21:39:05.545312,896990,608857751,1,4,464
21:39:05.545687,896990,609232601,1,4,548
21:39:05.545688,896990,609233282,1,4,1507
21:39:05.545688,896990,609233766,1,4,113
21:39:05.546442,896990,609986876,1,4,727
21:39:05.546443,896990,609988794,1,4,1443
21:39:05.550985,896990,614529824,1,4,69
21:39:05.550986,896990,614531509,1,4,392
21:39:05.551304,896990,614849005,1,4,1120
21:39:05.551304,896990,614849574,1,4,1047
21:39:05.551878,896990,615423228,1,4,465
21:39:05.551878,896990,615423767,1,4,1507
21:39:05.551879,896990,615424170,1,4,196
21:39:05.556454,896990,619999634,1,4,464
21:39:05.557020,896990,620565109,1,4,857
21:39:05.557020,896990,620565769,1,4,1313
21:39:05.557906,896990,621450921,1,4,199
21:39:05.557907,896990,621452169,1,4,1507
21:39:05.557908,896990,621453433,1,4,173
21:39:05.562293,896990,625838260,1,4,464
21:39:05.562714,896990,626259219,1,4,880
21:39:05.562714,896990,626259765,1,4,1287
21:39:05.563534,896990,627079249,1,4,225
21:39:05.563535,896990,627079969,1,4,1507
21:39:05.563536,896990,627080889,1,4,435
21:39:05.568087,896990,631632680,1,4,464
21:39:05.568425,896990,631970005,1,4,618
21:39:05.568425,896990,631970674,1,4,1507
21:39:05.568426,896990,631971067,1,4,43
21:39:05.568936,896990,632481310,1,4,1469
21:39:05.568937,896990,632482182,1,4,701
21:39:05.573654,896990,637199490,1,4,464
21:39:05.574002,896990,637547358,1,4,352
21:39:05.574003,896990,637547991,1,4,1507
21:39:05.574003,896990,637548512,1,4,305
21:39:05.574896,896990,638441036,1,4,1207
21:39:05.574897,896990,638442651,1,4,963
21:39:05.579080,896990,642624802,1,4,464
21:39:05.579634,896990,643179127,1,4,90
21:39:05.579634,896990,643179719,1,4,1507
21:39:05.579635,896990,643180296,1,4,570
21:39:05.580189,896990,643734543,1,4,942
21:39:05.580190,896990,643735281,1,4,939
21:39:05.585022,896990,648567657,1,4,464
21:39:05.585453,896990,648998003,1,4,114
21:39:05.585453,896990,648998683,1,4,1507
21:39:05.585454,896990,648999228,1,4,318
21:39:05.586317,896990,649862648,1,4,1194
21:39:05.586318,896990,649863601,1,4,751
