time,eNB_ID,rnti,rb_id,length
21:29:21.191363,0,3836,1,1504
21:29:21.191858,0,3836,1,1504
21:29:21.191860,0,3836,1,1504
21:29:21.197016,0,3836,1,1504
21:29:21.197613,0,3836,1,1504
21:29:21.197615,0,3836,1,1504
21:29:21.202836,0,3836,1,1504
21:29:21.203209,0,3836,1,1504
21:29:21.203211,0,3836,1,1504
21:29:21.208395,0,3836,1,1504
21:29:21.208985,0,3836,1,1504
21:29:21.208986,0,3836,1,1504
21:29:21.213935,0,3836,1,1504
21:29:21.213937,0,3836,1,1504
21:29:21.214494,0,3836,1,1504
21:29:21.219724,0,3836,1,1504
21:29:21.219725,0,3836,1,1504
21:29:21.220414,0,3836,1,1504
21:29:21.225319,0,3836,1,1504
21:29:21.225320,0,3836,1,1504
21:29:21.225875,0,3836,1,1504
21:29:21.230993,0,3836,1,1504
21:29:21.230994,0,3836,1,1504
21:29:21.231510,0,3836,1,1504
21:29:21.236059,0,3836,1,1504
21:29:21.236508,0,3836,1,1504
21:29:21.237070,0,3836,1,1504
21:29:21.241444,0,3836,1,1504
21:29:21.242210,0,3836,1,1504
21:29:21.242975,0,3836,1,1504
21:29:21.247153,0,3836,1,1504
21:29:21.247842,0,3836,1,1504
21:29:21.248547,0,3836,1,1504
21:29:21.248548,0,3836,1,1504
21:29:21.253630,0,3836,1,1504
21:29:21.254261,0,3836,1,1504
21:29:21.254262,0,3836,1,1504
21:29:21.259279,0,3836,1,1504
21:29:21.259757,0,3836,1,1504
21:29:21.259759,0,3836,1,1504
21:29:21.264293,0,3836,1,832
21:29:21.265007,0,3836,1,1504
21:29:21.265579,0,3836,1,1504
21:29:21.269959,0,3836,1,1504
21:29:21.270506,0,3836,1,1504
21:29:21.271013,0,3836,1,1504
21:29:21.275589,0,3836,1,1504
21:29:21.276314,0,3836,1,1504
21:29:21.276759,0,3836,1,1504
21:29:21.276760,0,3836,1,1504
21:29:21.282083,0,3836,1,1504
21:29:21.282266,0,3836,1,1504
21:29:21.282267,0,3836,1,1504
21:29:21.287534,0,3836,1,1504
21:29:21.287535,0,3836,1,1504
21:29:21.288205,0,3836,1,1504
21:29:21.293164,0,3836,1,1504
21:29:21.293908,0,3836,1,1504
21:29:21.293910,0,3836,1,1504
21:29:21.298822,0,3836,1,1504
21:29:21.299382,0,3836,1,1504
21:29:21.299384,0,3836,1,1504
21:29:21.304467,0,3836,1,1504
21:29:21.304468,0,3836,1,1504
21:29:21.305047,0,3836,1,1504
21:29:21.310130,0,3836,1,1504
21:29:21.310131,0,3836,1,1504
21:29:21.310805,0,3836,1,1504
21:29:21.315681,0,3836,1,1504
21:29:21.315683,0,3836,1,1504
21:29:21.316208,0,3836,1,1504
21:29:21.320678,0,3836,1,1504
21:29:21.321448,0,3836,1,1504
21:29:21.322225,0,3836,1,1504
21:29:21.326537,0,3836,1,1504
21:29:21.327068,0,3836,1,1504
21:29:21.327572,0,3836,1,1504
21:29:21.327573,0,3836,1,1504
21:29:21.332620,0,3836,1,1504
21:29:21.333312,0,3836,1,1504
21:29:21.333313,0,3836,1,1504
21:29:21.338581,0,3836,1,832
21:29:21.338583,0,3836,1,1504
21:29:21.339240,0,3836,1,1504
21:29:21.344632,0,3836,1,1504
21:29:21.344633,0,3836,1,1504
21:29:21.344841,0,3836,1,1504
21:29:21.349032,0,3836,1,1504
21:29:21.349714,0,3836,1,1504
21:29:21.350392,0,3836,1,1504
21:29:21.350393,0,3836,1,1504
21:29:21.355475,0,3836,1,1504
21:29:21.356193,0,3836,1,1504
21:29:21.360538,0,3836,1,1504
21:29:21.361336,0,3836,1,1504
21:29:21.361888,0,3836,1,1504
21:29:21.361889,0,3836,1,1504
21:29:21.366927,0,3836,1,1504
21:29:21.367514,0,3836,1,1504
21:29:21.367515,0,3836,1,1504
21:29:21.372517,0,3836,1,1504
21:29:21.373027,0,3836,1,1504
21:29:21.373028,0,3836,1,1504
21:29:21.378246,0,3836,1,1504
21:29:21.378247,0,3836,1,1504
21:29:21.378977,0,3836,1,1504
21:29:21.384162,0,3836,1,1504
21:29:21.384163,0,3836,1,1504
21:29:21.384905,0,3836,1,1504
21:29:21.389857,0,3836,1,1504
21:29:21.389858,0,3836,1,1504
21:29:21.390383,0,3836,1,1504
21:29:21.395521,0,3836,1,1504
21:29:21.395523,0,3836,1,1504
21:29:21.396054,0,3836,1,1504
21:29:21.401196,0,3836,1,1504
21:29:21.401197,0,3836,1,1504
21:29:21.402179,0,3836,1,1504
21:29:21.406960,0,3836,1,1504
21:29:21.406962,0,3836,1,1504
21:29:21.407677,0,3836,1,1504
21:29:21.411842,0,3836,1,1504
21:29:21.412566,0,3836,1,832
21:29:21.413103,0,3836,1,1504
21:29:21.413104,0,3836,1,1504
21:29:21.418310,0,3836,1,1504
21:29:21.418311,0,3836,1,1504
21:29:21.418851,0,3836,1,1504
21:29:21.424146,0,3836,1,1504
21:29:21.424148,0,3836,1,1504
21:29:21.424866,0,3836,1,1504
21:29:21.429869,0,3836,1,1504
21:29:21.429870,0,3836,1,1504
21:29:21.430387,0,3836,1,1504
21:29:21.434852,0,3836,1,1504
21:29:21.435488,0,3836,1,1504
21:29:21.436143,0,3836,1,1504
21:29:21.440585,0,3836,1,1504
21:29:21.441229,0,3836,1,1504
21:29:21.441797,0,3836,1,1504
21:29:21.441798,0,3836,1,1504
21:29:21.447087,0,3836,1,1504
21:29:21.447741,0,3836,1,1504
21:29:21.447742,0,3836,1,1504
21:29:21.452830,0,3836,1,1504
21:29:21.453293,0,3836,1,1504
21:29:21.453294,0,3836,1,1504
21:29:21.458802,0,3836,1,1504
21:29:21.458803,0,3836,1,1504
21:29:21.459114,0,3836,1,1504
21:29:21.464140,0,3836,1,1504
21:29:21.464141,0,3836,1,1504
21:29:21.464660,0,3836,1,1504
21:29:21.469821,0,3836,1,1504
