time,rnti,frame,slot,snrx10,tpc,rssi
21:29:11.892209,960,530,7,100,1,937
21:29:13.136964,3836,630,7,100,1,937
21:29:21.400417,3836,305,17,100,1,937
21:29:21.976641,960,347,17,100,1,937
21:29:22.071046,960,355,17,100,1,929
21:29:22.077294,960,356,7,100,1,929
21:29:22.106275,960,358,17,100,1,937
21:29:22.562558,3836,397,17,100,1,929
21:29:23.708683,3836,490,7,100,1,937
21:29:24.539771,960,563,7,100,1,937
21:29:25.063018,960,607,7,100,1,937
21:29:25.137796,3836,614,7,100,1,937
21:29:25.191767,960,619,7,100,1,937
21:29:25.455618,960,642,17,100,1,929
21:29:25.772953,3836,670,17,100,1,937
21:29:25.846921,3836,673,7,100,1,937
21:29:26.208553,960,705,7,100,1,937
21:29:27.399314,3836,805,17,100,1,937
21:29:27.529833,960,817,7,100,1,937
21:29:28.033334,3836,852,17,100,1,937
21:29:28.195150,3836,866,17,100,1,937
21:29:28.753545,960,915,7,100,1,937
21:29:29.305946,3836,959,17,100,1,929
21:29:29.430947,960,970,17,100,1,937
21:29:29.488080,3836,975,17,100,1,937
21:29:29.642602,960,989,7,100,1,937
21:29:29.837464,3836,1006,7,100,1,937
21:29:29.963634,960,1009,7,100,1,937
21:29:30.178624,960,3,17,100,1,937
21:29:30.728612,3836,51,17,100,1,937
21:29:31.156482,3836,84,17,100,1,937
21:29:31.260298,960,93,17,100,1,937
21:29:31.356625,3836,102,7,100,1,937
21:29:31.682516,960,130,17,100,1,937
21:29:32.139169,960,166,17,100,1,937
21:29:32.248795,960,176,7,100,1,937
21:29:32.317853,960,182,7,100,1,937
21:29:33.288924,3836,256,17,100,1,937
21:29:33.582620,3836,281,7,100,1,937
21:29:33.833922,3836,302,7,100,1,937
21:29:34.305111,960,341,7,100,1,937
21:29:34.540670,3836,360,17,100,1,937
21:29:34.897412,960,391,7,100,1,937
21:29:34.932194,3836,394,7,100,1,937
21:29:35.636574,3836,450,17,100,1,929
21:29:35.760635,3836,461,17,100,1,937
21:29:35.817234,960,466,17,100,1,937
21:29:36.377394,960,507,17,100,1,929
21:29:36.513555,3836,519,17,100,1,937
21:29:37.053254,3836,567,7,100,1,937
21:29:37.284263,3836,581,7,100,1,937
21:29:37.863766,3836,632,7,100,1,937
21:29:37.960587,3836,640,17,100,1,944
21:29:38.131515,960,655,17,100,1,937
21:29:38.684592,960,704,7,100,1,944
21:29:38.701380,3836,705,17,100,1,937
21:29:38.764435,3836,711,7,100,1,937
21:29:38.792839,3836,713,17,100,1,937
21:29:38.895730,960,722,17,100,1,937
21:29:39.123136,960,739,7,100,1,937
21:29:40.031812,960,812,17,100,1,929
21:29:40.392460,960,840,7,100,1,937
21:29:40.612763,960,859,7,100,1,937
21:29:40.806301,3836,876,7,100,1,937
21:29:40.964707,960,890,7,100,1,937
21:29:41.423141,3836,925,17,100,1,929
21:29:41.595585,3836,940,17,100,1,937
21:29:41.778370,960,956,17,100,1,937
21:29:42.739191,3836,11,7,100,1,937
21:29:42.802725,3836,16,17,100,1,937
21:29:42.912485,3836,26,7,100,1,937
21:29:43.367651,3836,58,7,100,1,937
21:29:43.555949,960,74,17,100,1,937
21:29:43.658044,960,83,17,100,1,937
21:29:43.936054,3836,108,7,100,1,937
21:29:44.428270,960,142,17,100,1,937
21:29:45.364277,3836,218,7,100,1,937
21:29:45.621363,3836,240,17,100,1,937
21:29:46.434721,3836,306,17,100,1,937
21:29:46.826349,3836,340,17,100,1,937
21:29:46.878918,3836,345,7,100,1,937
21:29:47.498976,960,390,7,100,1,937
21:29:47.782342,3836,415,7,100,1,929
21:29:48.057424,960,439,7,100,1,937
21:29:48.251552,3836,456,7,100,1,937
21:29:48.658450,960,484,7,100,1,937
21:29:49.681165,960,574,17,100,1,937
21:29:49.826691,960,589,7,100,1,937
21:29:49.958180,3836,602,7,100,1,937
21:29:50.027030,3836,608,17,100,1,937
21:29:50.908047,960,682,17,100,1,937
21:29:51.022928,960,693,7,100,1,937
21:29:51.206882,960,707,17,100,1,937
21:29:51.342089,3836,720,7,100,1,937
21:29:51.456863,3836,730,17,100,1,937
21:29:51.537716,960,737,17,100,1,937
21:29:51.910174,960,761,17,100,1,937
21:29:52.111080,960,779,7,100,1,929
21:29:52.353084,960,800,7,100,1,929
21:29:53.050454,3836,855,7,100,1,929
21:29:53.340388,960,879,7,100,1,937
21:29:54.395561,3836,964,17,100,1,937
21:29:55.512622,3836,29,7,100,1,937
21:29:55.547126,3836,32,7,100,1,944
21:29:55.547126,960,32,7,100,1,937
21:29:55.838505,3836,55,7,100,1,937
21:29:56.168718,960,83,17,100,1,929
21:29:56.399459,960,103,17,100,1,937
21:29:56.928257,3836,146,17,100,1,937
21:29:57.391071,960,186,17,100,1,937
21:29:57.855415,960,226,7,100,1,937
21:29:57.930314,3836,232,17,100,1,937
21:29:57.937416,960,233,7,100,1,937
21:29:58.096263,3836,245,7,100,1,937
21:29:58.164887,3836,251,7,100,1,937
21:29:58.997391,3836,315,17,100,1,937
21:29:59.680685,960,375,17,100,1,937
21:29:59.708915,960,378,7,100,1,937
