time,frame,slot,rnti,rb_size,rb_start,qam_mod_order,mcs_index,number_of_bits
17:10:23.989091,929,7,35341,23,0,6,28,3840
17:10:24.062161,935,8,59179,5,0,6,28,3840
17:10:24.072638,936,7,59179,23,0,6,28,3840
17:10:24.083930,937,7,59179,23,0,6,28,3840
17:10:24.095661,938,7,59179,23,0,6,28,3840
17:10:24.107870,939,8,35341,5,0,6,28,3840
17:10:24.118487,940,7,35341,23,0,6,28,3840
17:10:24.130144,941,7,35341,23,0,6,28,3840
17:10:24.141578,942,7,35341,23,0,6,28,3840
17:10:24.210329,948,8,59179,5,0,6,28,3840
17:10:24.221714,949,7,59179,23,0,6,28,3840
17:10:24.233212,950,7,59179,23,0,6,28,3840
17:10:24.244134,951,7,59179,23,0,6,28,3840
17:10:24.256517,952,8,35341,5,0,6,28,3496
17:10:24.267074,953,7,35341,21,0,6,28,3496
17:10:24.278911,954,7,35341,21,0,6,28,3496
17:10:24.289997,955,7,35341,21,0,6,28,3496
17:10:24.359745,961,8,59179,5,0,6,28,3840
17:10:24.370860,962,7,59179,23,0,6,28,3840
17:10:24.382104,963,7,59179,23,0,6,28,3840
17:10:24.393653,964,7,59179,23,0,6,28,3840
17:10:24.405871,965,8,35341,5,0,6,28,3840
17:10:24.416465,966,7,35341,23,0,6,28,3840
17:10:24.427871,967,7,35341,23,0,6,28,3840
17:10:24.439348,968,7,35341,23,0,6,28,3840
17:10:24.508848,974,8,59179,5,0,6,28,3840
17:10:24.519765,975,7,59179,23,0,6,28,3840
17:10:24.531050,976,7,59179,23,0,6,28,3840
17:10:24.542680,977,7,59179,23,0,6,28,3840
17:10:24.554625,978,8,35341,5,0,6,28,3840
17:10:24.565465,979,7,35341,23,0,6,28,3840
17:10:24.576898,980,7,35341,23,0,6,28,3840
17:10:24.588059,981,7,35341,23,0,6,28,3840
17:10:24.657306,987,8,59179,5,0,6,28,3840
17:10:24.668170,988,7,59179,23,0,6,28,3840
17:10:24.679486,989,7,59179,23,0,6,28,3840
17:10:24.691260,990,7,59179,23,0,6,28,3840
17:10:24.702930,991,8,35341,5,0,6,28,3840
17:10:24.713821,992,7,35341,23,0,6,28,3840
17:10:24.724951,993,7,35341,23,0,6,28,3840
17:10:24.736385,994,7,35341,23,0,6,28,3840
17:10:24.897515,1000,8,59179,5,0,6,28,3496
17:10:24.908941,1001,7,59179,21,0,6,28,3496
17:10:24.920714,1002,7,59179,21,0,6,28,3496
17:10:24.932239,1003,7,59179,21,0,6,28,3496
17:10:24.945259,1004,8,35341,5,0,6,28,3840
17:10:24.956142,1005,7,35341,23,0,6,28,3840
17:10:24.967681,1006,7,35341,23,0,6,28,3840
17:10:24.979195,1007,7,35341,23,0,6,28,3840
17:10:25.050253,1013,8,59179,5,0,6,28,3840
17:10:25.060942,1014,7,59179,23,0,6,28,3840
17:10:25.071973,1015,7,59179,23,0,6,28,3840
17:10:25.083631,1016,7,59179,23,0,6,28,3840
17:10:25.095778,1017,8,35341,5,0,6,28,3840
17:10:25.106666,1018,7,35341,23,0,6,28,3840
17:10:25.118327,1019,7,35341,23,0,6,28,3840
17:10:25.129286,1020,7,35341,23,0,6,28,3840
17:10:25.199194,2,8,59179,5,0,6,28,3840
17:10:25.209780,3,7,59179,23,0,6,28,3840
17:10:25.220709,4,7,59179,23,0,6,28,3840
17:10:25.231979,5,7,59179,23,0,6,28,3840
17:10:25.244286,6,8,35341,5,0,6,28,3840
17:10:25.255121,7,7,35341,23,0,6,28,3840
17:10:25.266752,8,7,35341,23,0,6,28,3840
17:10:25.278106,9,7,35341,23,0,6,28,3840
17:10:25.348664,15,8,59179,5,0,6,27,3752
17:10:25.359405,16,7,59179,23,0,6,27,3752
17:10:25.371310,17,7,59179,23,0,6,27,3752
17:10:25.382701,18,7,59179,23,0,6,27,3752
17:10:25.394408,19,8,35341,5,0,6,27,3752
17:10:25.405406,20,7,35341,23,0,6,27,3752
17:10:25.417073,21,7,35341,23,0,6,27,3752
17:10:25.428906,22,7,35341,23,0,6,27,3752
17:10:25.498170,28,8,59179,5,0,6,27,3752
17:10:25.509278,29,7,59179,23,0,6,27,3752
17:10:25.520409,30,7,59179,23,0,6,27,3752
17:10:25.532281,31,7,59179,23,0,6,27,3752
17:10:25.544039,32,8,35341,5,0,6,27,3368
17:10:25.555094,33,7,35341,21,0,6,27,3368
17:10:25.565945,34,7,35341,21,0,6,27,3368
17:10:25.577997,35,7,35341,21,0,6,27,3368
17:10:25.648704,41,8,59179,5,0,6,25,3368
17:10:25.659422,42,7,59179,23,0,6,25,3368
17:10:25.671180,43,7,59179,23,0,6,25,3368
17:10:25.682340,44,7,59179,23,0,6,25,3368
17:10:25.694150,45,8,35341,5,0,6,25,3368
17:10:25.704692,46,7,35341,23,0,6,25,3368
17:10:25.715982,47,7,35341,23,0,6,25,3368
17:10:25.727739,48,7,35341,23,0,6,25,3368
17:10:25.796782,54,8,59179,5,0,6,24,3104
17:10:25.807576,55,7,59179,23,0,6,24,3104
17:10:25.819100,56,7,59179,23,0,6,24,3104
17:10:25.830037,57,7,59179,23,0,6,24,3104
17:10:25.842179,58,8,35341,5,0,6,23,2976
17:10:25.853244,59,7,35341,23,0,6,23,2976
17:10:25.864872,60,7,35341,23,0,6,23,2976
17:10:25.923328,61,7,35341,23,0,6,23,2976
17:10:26.037420,67,8,59179,5,0,6,22,2728
17:10:26.048195,68,7,59179,23,0,6,22,2728
17:10:26.059363,69,7,59179,23,0,6,22,2728
17:10:26.070925,70,7,59179,23,0,6,22,2728
17:10:26.083013,71,8,35341,5,0,6,22,2728
17:10:26.093744,72,7,35341,23,0,6,22,2728
17:10:26.104948,73,7,35341,23,0,6,22,2728
17:10:26.116235,74,7,35341,23,0,6,22,2728
17:10:26.184747,80,8,59179,5,0,6,21,2280
