time,rnti,frame,slot,lcid,data_size
17:10:34.963026,35341,794,8,4,872
17:10:34.974859,35341,795,7,4,4184
17:10:34.975400,35341,795,8,4,7080
17:10:34.975400,35341,795,8,4,12056
17:10:34.975400,35341,795,8,4,224
17:10:34.975803,35341,795,9,4,11872
17:10:34.975804,35341,795,9,4,7528
17:10:34.981217,35341,795,18,4,424
17:10:34.981217,35341,795,18,4,12056
17:10:34.981218,35341,795,18,4,6896
17:10:34.981886,35341,795,19,4,5200
17:10:34.981886,35341,795,19,4,12056
17:10:34.981886,35341,795,19,4,88
17:10:34.986002,35341,796,7,4,4184
17:10:34.986871,35341,796,8,4,7864
17:10:34.986871,35341,796,8,4,10480
17:10:34.987212,35341,796,9,4,1616
17:10:34.987212,35341,796,9,4,12056
17:10:34.987212,35341,796,9,4,5704
17:10:34.991618,35341,796,17,4,4184
17:10:34.992333,35341,796,18,4,6392
17:10:34.992333,35341,796,18,4,12056
17:10:34.992333,35341,796,18,4,936
17:10:34.992820,35341,796,19,4,11160
17:10:34.992820,35341,796,19,4,8240
17:10:34.997718,35341,797,7,4,3856
17:10:34.997718,35341,797,7,4,312
17:10:34.998288,35341,797,8,4,11784
17:10:34.998289,35341,797,8,4,7592
17:10:34.999274,35341,797,9,4,4504
17:10:34.999275,35341,797,9,4,12056
17:10:34.999275,35341,797,9,4,2816
17:10:35.003422,35341,797,17,4,4184
17:10:35.004022,35341,797,18,4,5136
17:10:35.004023,35341,797,18,4,12056
17:10:35.004023,35341,797,18,4,2184
17:10:35.004743,35341,797,19,4,9912
17:10:35.004743,35341,797,19,4,7448
17:10:35.009378,35341,798,7,4,4184
17:10:35.010243,35341,798,8,4,504
17:10:35.010243,35341,798,8,4,12056
17:10:35.010244,35341,798,8,4,6792
17:10:35.010749,35341,798,9,4,5304
17:10:35.010750,35341,798,9,4,12056
17:10:35.010750,35341,798,9,4,2024
17:10:35.014981,35341,798,17,4,4184
17:10:35.015620,35341,798,18,4,5928
17:10:35.015620,35341,798,18,4,12056
17:10:35.015620,35341,798,18,4,1400
17:10:35.016210,35341,798,19,4,10696
17:10:35.016210,35341,798,19,4,8704
17:10:35.021004,35341,799,7,4,3392
17:10:35.021004,35341,799,7,4,776
17:10:35.021729,35341,799,8,4,11320
17:10:35.021730,35341,799,8,4,8056
17:10:35.022050,35341,799,9,4,4040
