time,rnti,frame,slot,lcid,data_size,tx_list_occupancy
17:10:35.028009,35341,800,6,1,0,0
17:10:35.028010,35341,800,6,4,3,0
17:10:35.055051,35341,802,14,1,0,0
17:10:35.055052,35341,802,14,4,3,0
17:10:35.083427,35341,805,4,1,0,0
17:10:35.083428,35341,805,4,4,3,0
17:10:35.141034,35341,810,5,1,0,0
17:10:35.141036,35341,810,5,4,3,0
17:10:35.198637,35341,815,7,1,0,0
17:10:35.198638,35341,815,7,4,3,0
17:10:35.225291,35341,817,14,1,0,0
17:10:35.225292,35341,817,14,4,3,0
17:10:35.271366,35341,820,4,1,0,0
17:10:35.271367,35341,820,4,4,3,0
17:10:35.300188,35341,822,14,1,0,0
17:10:35.300190,35341,822,14,4,3,0
17:10:35.409978,59179,832,6,1,0,0
17:10:35.409980,59179,832,6,4,3,0
17:10:35.415521,35341,832,16,1,0,0
17:10:35.415522,35341,832,16,4,3,0
17:10:35.437696,59179,834,15,1,0,0
17:10:35.437697,59179,834,15,4,3,0
17:10:35.465089,59179,837,4,1,0,0
17:10:35.465090,59179,837,4,4,3,0
17:10:35.567471,59179,846,6,1,0,0
17:10:35.567472,59179,846,6,4,3,0
17:10:35.583594,35341,847,15,1,0,0
17:10:35.583595,35341,847,15,4,3,0
17:10:35.611825,35341,850,5,1,0,0
17:10:35.611826,35341,850,5,4,3,0
17:10:35.686142,59179,856,15,1,0,0
17:10:35.686143,59179,856,15,4,3,0
17:10:35.731701,35341,860,14,1,0,0
17:10:35.731702,35341,860,14,4,3,0
17:10:35.760249,35341,863,4,1,0,0
17:10:35.760250,35341,863,4,4,3,0
17:10:35.806550,59179,867,5,1,0,0
17:10:35.806551,59179,867,5,4,3,0
17:10:35.875784,35341,873,5,1,0,0
17:10:35.875785,35341,873,5,4,3,0
17:10:35.904367,35341,875,15,1,0,0
17:10:35.904368,35341,875,15,4,3,0
17:10:35.927464,59179,877,15,1,0,0
17:10:35.927466,59179,877,15,4,3,0
17:10:36.042379,35341,886,5,1,0,0
17:10:36.042380,35341,886,5,4,3,0
17:10:36.059712,59179,887,16,1,0,0
17:10:36.059713,59179,887,16,4,3,0
17:10:36.086974,59179,890,4,1,0,0
17:10:36.086975,59179,890,4,4,3,0
17:10:36.115747,59179,892,15,1,0,0
17:10:36.115748,59179,892,15,4,3,0
17:10:36.160537,35341,896,14,1,0,0
17:10:36.160539,35341,896,14,4,3,0
17:10:36.277091,59179,902,17,1,0,0
17:10:36.277092,59179,902,17,4,3,0
17:10:36.303505,59179,905,4,1,0,0
17:10:36.303506,59179,905,4,4,3,0
17:10:36.321654,35341,906,16,1,0,0
17:10:36.321655,35341,906,16,4,3,0
17:10:36.322196,59179,906,17,1,0,0
17:10:36.322197,59179,906,17,4,3,0
17:10:36.383306,35341,912,4,1,0,0
17:10:36.383308,35341,912,4,4,3,0
17:10:36.412171,35341,914,14,1,0,0
17:10:36.412173,35341,914,14,4,3,0
17:10:36.441138,35341,917,4,1,0,0
17:10:36.441139,35341,917,4,4,3,0
17:10:36.469464,35341,919,14,1,0,0
17:10:36.469465,35341,919,14,4,3,0
17:10:36.528040,35341,924,16,1,0,0
17:10:36.528041,35341,924,16,4,3,0
17:10:36.589126,35341,930,4,1,0,0
17:10:36.589127,35341,930,4,4,3,0
17:10:36.646641,35341,935,5,1,0,0
17:10:36.646642,35341,935,5,4,3,0
17:10:36.703853,35341,940,6,1,0,0
17:10:36.703855,35341,940,6,4,3,0
17:10:36.731216,35341,942,14,1,0,0
17:10:36.731217,35341,942,14,4,3,0
17:10:36.759581,35341,945,4,1,0,0
17:10:36.759582,35341,945,4,4,3,0
17:10:36.817698,35341,950,6,1,0,0
17:10:36.817699,35341,950,6,4,3,0
17:10:36.874709,35341,955,6,1,0,0
17:10:36.874710,35341,955,6,4,3,0
17:10:36.960003,59179,962,15,1,0,0
17:10:36.960004,59179,962,15,4,3,0
17:10:37.017033,59179,967,16,1,0,0
17:10:37.017035,59179,967,16,4,3,0
17:10:37.028353,35341,968,16,1,0,0
17:10:37.028354,35341,968,16,4,3,0
17:10:37.125576,59179,977,6,1,0,0
17:10:37.125578,59179,977,6,4,3,0
17:10:37.148394,35341,979,6,1,0,0
17:10:37.148396,35341,979,6,4,3,0
17:10:37.153036,59179,979,14,1,0,0
