time,rnti,frame,slot,sched_frame,sched_slot,avg_snr_x10,mcs_table,ul_bler_mcs_before,selected_mcs,pre_phr_mcs,post_phr_mcs,final_mcs,estimated_ul_buffer,sched_ul_bytes,B,min_rb,available_rb_before,available_rb_after,ph,pcmax,rb_size_final,tbs_final,force_ul_mcs
17:10:24.054725,59179,935,2,935,8,467,0,28,28,28,28,28,0,0,0,5,5,5,48,20,5,480,-1
17:10:24.100527,35341,939,2,939,8,466,0,28,28,28,28,28,0,0,0,5,5,5,48,20,5,480,-1
17:10:24.203095,59179,948,2,948,8,428,0,28,28,28,28,28,0,0,0,5,5,5,48,20,5,480,-1
17:10:24.248916,35341,952,2,952,8,427,0,28,28,28,28,28,0,0,0,5,5,5,48,20,5,437,-1
17:10:24.352545,59179,961,2,961,8,392,0,28,28,28,28,28,0,0,0,5,5,5,48,20,5,480,-1
17:10:24.398759,35341,965,2,965,8,392,0,28,28,28,28,28,0,0,0,5,5,5,48,20,5,480,-1
17:10:24.501597,59179,974,2,974,8,360,0,28,28,28,28,28,0,0,0,5,5,5,48,20,5,480,-1
17:10:24.547541,35341,978,2,978,8,360,0,28,28,28,28,28,0,0,0,5,5,5,48,20,5,480,-1
17:10:24.650165,59179,987,2,987,8,332,0,28,28,28,28,28,0,0,0,5,5,5,48,20,5,480,-1
17:10:24.695778,35341,991,2,991,8,331,0,28,28,28,28,28,0,0,0,5,5,5,48,20,5,480,-1
17:10:24.890138,59179,1000,2,1000,8,305,0,28,28,28,28,28,0,0,0,5,5,5,48,20,5,437,-1
17:10:24.937488,35341,1004,2,1004,8,305,0,28,28,28,28,28,0,0,0,5,5,5,48,20,5,480,-1
17:10:25.042398,59179,1013,2,1013,8,282,0,28,28,28,28,28,0,0,0,5,5,5,48,20,5,480,-1
17:10:25.088425,35341,1017,2,1017,8,281,0,28,28,28,28,28,0,0,0,5,5,5,48,20,5,480,-1
17:10:25.191230,59179,2,2,2,8,260,0,28,28,28,28,28,0,0,0,5,5,5,48,20,5,480,-1
17:10:25.236790,35341,6,2,6,8,260,0,28,28,28,28,28,0,0,0,5,5,5,48,20,5,480,-1
17:10:25.340863,59179,15,2,15,8,241,0,27,27,27,27,27,0,0,0,5,5,5,48,20,5,469,-1
17:10:25.387255,35341,19,2,19,8,240,0,27,27,27,27,27,0,0,0,5,5,5,48,20,5,469,-1
17:10:25.490597,59179,28,2,28,8,224,0,27,27,27,27,27,0,0,0,5,5,5,48,20,5,469,-1
17:10:25.536557,35341,32,2,32,8,223,0,27,27,27,27,27,0,0,0,5,5,5,48,20,5,421,-1
17:10:25.641584,59179,41,2,41,8,208,0,25,25,25,25,25,0,0,0,5,5,5,48,20,5,421,-1
17:10:25.687021,35341,45,2,45,8,207,0,25,25,25,25,25,0,0,0,5,5,5,48,20,5,421,-1
17:10:25.789514,59179,54,2,54,8,194,0,24,24,24,24,24,0,0,0,5,5,5,48,20,5,388,-1
17:10:25.834865,35341,58,2,58,8,193,0,23,23,23,23,23,0,0,0,5,5,5,48,20,5,372,-1
17:10:26.030185,59179,67,2,67,8,181,0,22,22,22,22,22,0,0,0,5,5,5,48,20,5,341,-1
17:10:26.075571,35341,71,2,71,8,180,0,22,22,22,22,22,0,0,0,5,5,5,48,20,5,341,-1
17:10:26.177773,59179,80,2,80,8,170,0,21,21,21,21,21,0,0,0,5,5,5,48,20,5,285,-1
17:10:26.223870,35341,84,2,84,8,169,0,20,20,20,20,20,0,0,0,5,5,5,48,20,5,285,-1
17:10:26.334182,59179,93,2,93,8,159,0,19,19,19,19,19,0,0,0,5,5,5,48,20,5,261,-1
17:10:26.380720,35341,97,2,97,8,158,0,19,19,19,19,19,0,0,0,5,5,5,48,20,5,261,-1
17:10:26.483206,59179,106,2,106,8,149,0,18,18,18,18,18,0,0,0,5,5,5,48,20,5,241,-1
17:10:26.531318,35341,110,2,110,8,149,0,18,18,18,18,18,0,0,0,5,5,5,48,20,5,241,-1
17:10:26.638578,59179,119,2,119,8,141,0,17,17,17,17,17,0,0,0,5,5,5,48,20,5,225,-1
17:10:26.684248,35341,123,2,123,8,140,0,17,17,17,17,17,0,0,0,5,5,5,48,20,5,225,-1
17:10:26.787271,59179,132,2,132,8,133,0,16,16,16,16,16,0,0,0,5,5,5,48,20,5,225,-1
17:10:26.833269,35341,136,2,136,8,132,0,16,16,16,16,16,0,0,0,5,5,5,48,20,5,209,-1
17:10:26.936897,59179,145,2,145,8,126,0,16,16,16,16,16,0,0,0,5,5,5,48,20,5,225,-1
17:10:27.022860,35341,149,2,149,8,125,0,16,16,16,16,16,0,0,0,5,5,5,48,20,5,225,-1
17:10:27.156998,59179,158,2,158,8,119,0,15,15,15,15,15,0,0,0,5,5,5,48,20,5,209,-1
17:10:27.202364,35341,162,2,162,8,119,0,15,15,15,15,15,0,0,0,5,5,5,48,20,5,209,-1
17:10:27.293231,59179,170,2,170,8,115,0,14,14,14,14,14,0,0,0,5,5,5,55,20,5,193,-1
17:10:27.349974,35341,175,2,175,8,113,0,14,14,14,14,14,0,0,0,5,5,5,55,20,5,193,-1
17:10:27.430631,59179,182,2,182,8,111,0,13,13,13,13,13,0,0,0,5,5,5,55,20,5,165,-1
17:10:27.490195,35341,187,2,187,8,109,0,13,13,13,13,13,0,0,0,5,5,5,55,20,5,165,-1
