ue_id,frame_id,message_id,scheduled_raw_ns,first_chunk_raw_ns,complete_raw_ns,complete_latency_ms,payload_bytes,chunks,onwire_bytes,checksum_expected,checksum_actual,checksum_ok,identity_ok,source_ip
1,200000000,736870912,890129903458189,890130001615514,890130446377729,542.91954,409600,7,409852,3346413535,3346413535,1,1,192.168.70.134
0,100000000,368435456,890130703458189,890130778760055,890131154363358,450.905169,409600,7,409852,3512885954,3512885954,1,1,192.168.70.134
1,200000001,736870913,890131453458189,890131602931560,890131982838152,529.379963,409600,7,409852,3346413535,3346413535,1,1,192.168.70.134
0,100000001,368435457,890132253458189,890132547633909,890132935130020,681.671831,409600,7,409852,3512885954,3512885954,1,1,192.168.70.134
1,200000002,736870914,890133053458189,890133191725030,890133635543285,582.085096,409600,7,409852,3346413535,3346413535,1,1,192.168.70.134
0,100000002,368435458,890133853458189,890133969627873,890134374772495,521.314306,409600,7,409852,3512885954,3512885954,1,1,192.168.70.134
1,200000003,736870915,890134603458189,890134786166837,890135226042124,622.583935,409600,7,409852,3346413535,3346413535,1,1,192.168.70.134
0,100000003,368435459,890135403458189,890135525012735,890135958475428,555.017239,409600,7,409852,3512885954,3512885954,1,1,192.168.70.134
1,200000004,736870916,890136203458189,890136378287549,890136823938592,620.480403,409600,7,409852,3346413535,3346413535,1,1,192.168.70.134
0,100000004,368435460,890137003458189,890137094462186,890137562008342,558.550153,409600,7,409852,3512885954,3512885954,1,1,192.168.70.134
1,200000005,736870917,890137753458189,890137870342047,890138317424837,563.966648,409600,7,409852,3346413535,3346413535,1,1,192.168.70.134
0,100000005,368435461,890138553458189,890138803645915,890139235052948,681.594759,409600,7,409852,3512885954,3512885954,1,1,192.168.70.134
1,200000006,736870918,890139353458189,890139460034995,890139916077094,562.618905,409600,7,409852,3346413535,3346413535,1,1,192.168.70.134
0,100000006,368435462,890140153458189,890140256513716,890140714438924,560.980735,409600,7,409852,3512885954,3512885954,1,1,192.168.70.134
1,200000007,736870919,890140953458189,890141061248907,890141494401380,540.943191,409600,7,409852,3346413535,3346413535,1,1,192.168.70.134
0,100000007,368435463,890141703458189,890141829636165,890142257978883,554.520694,409600,7,409852,3512885954,3512885954,1,1,192.168.70.134
1,200000008,736870920,890142503458189,890142625455735,890143089888665,586.430476,409600,7,409852,3346413535,3346413535,1,1,192.168.70.134
0,100000008,368435464,890143303458189,890143439107932,890143895659567,592.201378,409600,7,409852,3512885954,3512885954,1,1,192.168.70.134
1,200000009,736870921,890144103458189,890144244599942,890144687301745,583.843556,409600,7,409852,3346413535,3346413535,1,1,192.168.70.134
