recv_raw_ns,recv_wall_ns,source_ip,ue_id,message_id,chunk_index,total_chunks,udp_payload_bytes,onwire_bytes,duplicate
890130001615514,1786675493556681961,192.168.70.134,1,736870912,0,7,60000,60028,0
890130068564547,1786675493623605209,192.168.70.134,1,736870912,1,7,60000,60028,0
890130133071101,1786675493688123409,192.168.70.134,1,736870912,2,7,60000,60028,0
890130197566717,1786675493752611132,192.168.70.134,1,736870912,3,7,60000,60028,0
890130263992960,1786675493819044128,192.168.70.134,1,736870912,4,7,60000,60028,0
890130386192450,1786675493941243805,192.168.70.134,1,736870912,5,7,60000,60028,0
890130446377729,1786675494001424540,192.168.70.134,1,736870912,6,7,49656,49684,0
890130778760055,1786675494333810891,192.168.70.134,0,368435456,0,7,60000,60028,0
890130842708461,1786675494397766040,192.168.70.134,0,368435456,1,7,60000,60028,0
890130907299349,1786675494462354704,192.168.70.134,0,368435456,2,7,60000,60028,0
890130972718577,1786675494527771270,192.168.70.134,0,368435456,3,7,60000,60028,0
890131035884662,1786675494590945412,192.168.70.134,0,368435456,4,7,60000,60028,0
890131100163922,1786675494655217526,192.168.70.134,0,368435456,5,7,60000,60028,0
890131154363358,1786675494709419328,192.168.70.134,0,368435456,6,7,49656,49684,0
890131602931560,1786675495157998964,192.168.70.134,1,736870913,0,7,60000,60028,0
890131668635746,1786675495223699378,192.168.70.134,1,736870913,1,7,60000,60028,0
890131732668712,1786675495287728841,192.168.70.134,1,736870913,2,7,60000,60028,0
890131797694931,1786675495352753576,192.168.70.134,1,736870913,3,7,60000,60028,0
890131862583579,1786675495417649619,192.168.70.134,1,736870913,4,7,60000,60028,0
890131927213437,1786675495482278708,192.168.70.134,1,736870913,5,7,60000,60028,0
890131982838152,1786675495537907371,192.168.70.134,1,736870913,6,7,49656,49684,0
890132547633909,1786675496102710420,192.168.70.134,0,368435457,0,7,60000,60028,0
890132622849108,1786675496177922406,192.168.70.134,0,368435457,1,7,60000,60028,0
890132687549665,1786675496242617355,192.168.70.134,0,368435457,2,7,60000,60028,0
890132752845212,1786675496307913799,192.168.70.134,0,368435457,3,7,60000,60028,0
890132816542579,1786675496371611607,192.168.70.134,0,368435457,4,7,60000,60028,0
890132881872417,1786675496436952170,192.168.70.134,0,368435457,5,7,60000,60028,0
890132935130020,1786675496490199357,192.168.70.134,0,368435457,6,7,49656,49684,0
890133191725030,1786675496746801812,192.168.70.134,1,736870914,0,7,60000,60028,0
890133256372491,1786675496811447029,192.168.70.134,1,736870914,1,7,60000,60028,0
890133321235989,1786675496876310561,192.168.70.134,1,736870914,2,7,60000,60028,0
890133410732681,1786675496965814325,192.168.70.134,1,736870914,3,7,60000,60028,0
890133515853539,1786675497070929138,192.168.70.134,1,736870914,4,7,60000,60028,0
890133581142246,1786675497136221530,192.168.70.134,1,736870914,5,7,60000,60028,0
890133635543285,1786675497190623018,192.168.70.134,1,736870914,6,7,49656,49684,0
890133969627873,1786675497524714684,192.168.70.134,0,368435458,0,7,60000,60028,0
890134035221930,1786675497590303948,192.168.70.134,0,368435458,1,7,60000,60028,0
890134099386331,1786675497654472949,192.168.70.134,0,368435458,2,7,60000,60028,0
890134164387003,1786675497719471241,192.168.70.134,0,368435458,3,7,60000,60028,0
890134239508615,1786675497794594396,192.168.70.134,0,368435458,4,7,60000,60028,0
890134312465133,1786675497867550309,192.168.70.134,0,368435458,5,7,60000,60028,0
