run_group,iface,iface_label,samples,duration_s,avg_tx_mbps,p95_tx_mbps,max_tx_mbps,avg_rx_mbps,p95_rx_mbps,max_rx_mbps,tx_bytes_delta,rx_bytes_delta,tx_packets_delta,rx_packets_delta,tx_drops_delta,rx_drops_delta,tx_errors_delta,rx_errors_delta,ping_attempts,ping_success_rate,avg_ping_rtt_ms,p95_ping_rtt_ms
A5,oaitun_ue1,ue0,131,130.001,1.99347,3.32393,6.64617,0,0,0,32394336,0,21840,0,0,0,0,0,0,,,
A5,oaitun_ue2,ue1,131,130.001,1.99351,3.32356,6.64502,0,0,0,32394336,0,21840,0,0,0,0,0,0,,,
