time,rnti,frame,slot,lcid,data_size
20:38:16.151138,61809,521,8,4,752
20:38:16.162103,61809,522,7,4,3712
20:38:16.162844,61809,522,8,4,7672
20:38:16.162844,61809,522,8,4,9664
20:38:16.163305,61809,522,9,4,2432
20:38:16.163305,61809,522,9,4,12056
20:38:16.163305,61809,522,9,4,2848
20:38:16.168003,61809,522,17,4,3712
20:38:16.168830,61809,522,18,4,5576
20:38:16.168830,61809,522,18,4,11784
20:38:16.169404,61809,522,19,4,312
20:38:16.169404,61809,522,19,4,12056
20:38:16.169404,61809,522,19,4,4968
20:38:16.174192,61809,523,7,4,3712
20:38:16.174844,61809,523,8,4,3456
20:38:16.174844,61809,523,8,4,12056
20:38:16.174845,61809,523,8,4,1808
20:38:16.175460,61809,523,9,4,10288
20:38:16.175460,61809,523,9,4,7072
20:38:16.180005,61809,523,17,4,3712
20:38:16.180732,61809,523,18,4,1352
20:38:16.180732,61809,523,18,4,12056
20:38:16.180732,61809,523,18,4,3928
20:38:16.181453,61809,523,19,4,8168
20:38:16.181453,61809,523,19,4,6880
20:38:16.185628,61809,524,7,4,3712
20:38:16.186374,61809,524,8,4,1544
20:38:16.186374,61809,524,8,4,12056
20:38:16.186375,61809,524,8,4,3712
20:38:16.186934,61809,524,9,4,8384
20:38:16.186934,61809,524,9,4,8976
20:38:16.191202,61809,524,17,4,3120
20:38:16.191202,61809,524,17,4,576
20:38:16.192045,61809,524,18,4,11520
20:38:16.192046,61809,524,18,4,5840
20:38:16.192530,61809,524,19,4,6256
20:38:16.192530,61809,524,19,4,11104
20:38:16.197308,61809,525,7,4,992
20:38:16.197308,61809,525,7,4,2696
20:38:16.198007,61809,525,8,4,9400
20:38:16.198008,61809,525,8,4,7936
20:38:16.198578,61809,525,9,4,4160
20:38:16.198578,61809,525,9,4,12056
20:38:16.198578,61809,525,9,4,1128
20:38:16.203290,61809,525,17,4,3712
20:38:16.203888,61809,525,18,4,7296
20:38:16.203888,61809,525,18,4,10064
20:38:16.204623,61809,525,19,4,2032
20:38:16.204623,61809,525,19,4,12056
20:38:16.204624,61809,525,19,4,944
20:38:16.209060,61809,526,7,4,3712
20:38:16.209834,61809,526,8,4,7480
20:38:16.209834,61809,526,8,4,8824
20:38:16.210474,61809,526,9,4,3272
20:38:16.210474,61809,526,9,4,12056
20:38:16.210474,61809,526,9,4,2016
20:38:16.215121,61809,526,17,4,3712
20:38:16.215891,61809,526,18,4,6408
20:38:16.215891,61809,526,18,4,10952
20:38:16.216440,61809,526,19,4,1144
20:38:16.216441,61809,526,19,4,12056
20:38:16.216441,61809,526,19,4,4136
20:38:16.221196,61809,527,7,4,3712
20:38:16.221949,61809,527,8,4,4288
20:38:16.221949,61809,527,8,4,12056
20:38:16.221949,61809,527,8,4,976
20:38:16.222553,61809,527,9,4,11120
20:38:16.222553,61809,527,9,4,6240
20:38:16.227114,61809,527,17,4,3712
20:38:16.227600,61809,527,18,4,2184
20:38:16.227600,61809,527,18,4,12056
20:38:16.227601,61809,527,18,4,3096
20:38:16.228324,61809,527,19,4,9000
20:38:16.228324,61809,527,19,4,6048
20:38:16.232966,61809,528,7,4,3712
20:38:16.233774,61809,528,8,4,2376
20:38:16.233775,61809,528,8,4,12056
20:38:16.233775,61809,528,8,4,1088
20:38:16.234208,61809,528,9,4,11008
20:38:16.234208,61809,528,9,4,4552
20:38:16.238311,61809,528,17,4,2168
20:38:16.238311,61809,528,17,4,1528
20:38:16.238967,61809,528,18,4,10568
20:38:16.238967,61809,528,18,4,6792
20:38:16.239531,61809,528,19,4,5304
20:38:16.239531,61809,528,19,4,12056
20:38:16.244121,61809,529,7,4,3712
20:38:16.244805,61809,529,8,4,8384
20:38:16.244805,61809,529,8,4,8952
20:38:16.245339,61809,529,9,4,3144
20:38:16.245339,61809,529,9,4,12056
20:38:16.245339,61809,529,9,4,2136
20:38:16.249775,61809,529,17,4,3712
20:38:16.250450,61809,529,18,4,6288
20:38:16.250450,61809,529,18,4,11072
20:38:16.251157,61809,529,19,4,1024
20:38:16.251158,61809,529,19,4,12056
20:38:16.251158,61809,529,19,4,1952
20:38:16.255734,61809,530,7,4,3712
20:38:16.256535,61809,530,8,4,6472
20:38:16.256535,61809,530,8,4,10864
20:38:16.257185,61809,530,9,4,1232
20:38:16.257185,61809,530,9,4,12056
20:38:16.257186,61809,530,9,4,4048
20:38:16.261707,61809,530,17,4,3712
20:38:16.262329,61809,530,18,4,4376
20:38:16.262329,61809,530,18,4,12056
20:38:16.262329,61809,530,18,4,912
20:38:16.262894,61809,530,19,4,11184
20:38:16.262894,61809,530,19,4,6176
20:38:16.267593,61809,531,7,4,3712
20:38:16.268243,61809,531,8,4,2248
20:38:16.268243,61809,531,8,4,12056
20:38:16.268243,61809,531,8,4,3008
20:38:16.268693,61809,531,9,4,9088
20:38:16.268693,61809,531,9,4,8272
20:38:16.273297,61809,531,17,4,3712
20:38:16.273966,61809,531,18,4,152
20:38:16.273966,61809,531,18,4,12056
20:38:16.273966,61809,531,18,4,5128
20:38:16.274671,61809,531,19,4,6968
20:38:16.274671,61809,531,19,4,8080
20:38:16.279249,61809,532,7,4,3712
20:38:16.279861,61809,532,8,4,344
20:38:16.279862,61809,532,8,4,12056
20:38:16.279862,61809,532,8,4,4912
20:38:16.280419,61809,532,9,4,7184
20:38:16.280419,61809,532,9,4,10176
20:38:16.284865,61809,532,17,4,1920
20:38:16.284865,61809,532,17,4,1776
20:38:16.285604,61809,532,18,4,10320
20:38:16.285604,61809,532,18,4,7040
20:38:16.286132,61809,532,19,4,5056
20:38:16.286133,61809,532,19,4,12056
20:38:16.286133,61809,532,19,4,232
20:38:16.290678,61809,533,7,4,3712
20:38:16.291536,61809,533,8,4,8192
20:38:16.291536,61809,533,8,4,9144
20:38:16.292012,61809,533,9,4,2952
20:38:16.292013,61809,533,9,4,12056
20:38:16.292013,61809,533,9,4,2328
20:38:16.296528,61809,533,17,4,3712
20:38:16.297237,61809,533,18,4,6096
20:38:16.297237,61809,533,18,4,11264
20:38:16.297956,61809,533,19,4,832
20:38:16.297957,61809,533,19,4,12056
20:38:16.297957,61809,533,19,4,2136
20:38:16.302415,61809,534,7,4,3712
20:38:16.303043,61809,534,8,4,6288
20:38:16.303044,61809,534,8,4,11048
20:38:16.303532,61809,534,9,4,1048
20:38:16.303532,61809,534,9,4,12056
20:38:16.303533,61809,534,9,4,4232
20:38:16.308162,61809,534,17,4,3712
20:38:16.309000,61809,534,18,4,4192
20:38:16.309000,61809,534,18,4,12056
20:38:16.309000,61809,534,18,4,1096
20:38:16.309587,61809,534,19,4,11000
20:38:16.309587,61809,534,19,4,6360
20:38:16.313843,61809,535,7,4,360
20:38:16.313844,61809,535,7,4,3328
20:38:16.314507,61809,535,8,4,8768
20:38:16.314507,61809,535,8,4,8568
20:38:16.315085,61809,535,9,4,3528
20:38:16.315085,61809,535,9,4,12056
20:38:16.315085,61809,535,9,4,1760
20:38:16.319709,61809,535,17,4,3712
20:38:16.320292,61809,535,18,4,6664
20:38:16.320293,61809,535,18,4,10696
20:38:16.320971,61809,535,19,4,1400
20:38:16.320972,61809,535,19,4,12056
20:38:16.320972,61809,535,19,4,1576
20:38:16.325835,61809,536,7,4,3712
20:38:16.326524,61809,536,8,4,6848
20:38:16.326524,61809,536,8,4,7920
20:38:16.327164,61809,536,9,4,4176
20:38:16.327164,61809,536,9,4,11384
20:38:16.331602,61809,536,17,4,712
20:38:16.331602,61809,536,17,4,2976
20:38:16.332292,61809,536,18,4,9120
20:38:16.332292,61809,536,18,4,8240
20:38:16.332787,61809,536,19,4,3856
20:38:16.332787,61809,536,19,4,12056
20:38:16.332788,61809,536,19,4,1432
20:38:16.337775,61809,537,7,4,3712
20:38:16.338293,61809,537,8,4,6992
20:38:16.338293,61809,537,8,4,10344
20:38:16.338533,61809,537,9,4,1752
20:38:16.338533,61809,537,9,4,12056
20:38:16.338533,61809,537,9,4,3528
20:38:16.342975,61809,537,17,4,3712
20:38:16.343840,61809,537,18,4,4896
20:38:16.343840,61809,537,18,4,12056
20:38:16.343840,61809,537,18,4,392
20:38:16.344743,61809,537,19,4,11704
20:38:16.344743,61809,537,19,4,3344
20:38:16.348749,61809,538,7,4,3712
20:38:16.349646,61809,538,8,4,5080
20:38:16.349646,61809,538,8,4,12056
20:38:16.349647,61809,538,8,4,184
20:38:16.349995,61809,538,9,4,11912
20:38:16.349995,61809,538,9,4,5448
20:38:16.354676,61809,538,17,4,3712
20:38:16.355425,61809,538,18,4,2976
20:38:16.355425,61809,538,18,4,12056
20:38:16.355426,61809,538,18,4,2304
20:38:16.356104,61809,538,19,4,9792
20:38:16.356104,61809,538,19,4,7568
20:38:16.360721,61809,539,7,4,3712
20:38:16.361561,61809,539,8,4,856
20:38:16.361561,61809,539,8,4,12056
20:38:16.361562,61809,539,8,4,4400
20:38:16.362182,61809,539,9,4,7696
20:38:16.362182,61809,539,9,4,9664
20:38:16.366923,61809,539,17,4,2432
20:38:16.366923,61809,539,17,4,1264
20:38:16.367605,61809,539,18,4,10832
20:38:16.367605,61809,539,18,4,6528
20:38:16.369071,61809,539,19,4,5568
20:38:16.369071,61809,539,19,4,9480
20:38:16.373719,61809,540,7,4,2616
20:38:16.373719,61809,540,7,4,1080
20:38:16.374942,61809,540,8,4,11016
20:38:16.374942,61809,540,8,4,6320
20:38:16.375545,61809,540,9,4,5776
20:38:16.375545,61809,540,9,4,11584
20:38:16.379930,61809,540,17,4,512
20:38:16.379930,61809,540,17,4,3176
20:38:16.380789,61809,540,18,4,8920
20:38:16.380789,61809,540,18,4,8440
20:38:16.381386,61809,540,19,4,3656
20:38:16.381386,61809,540,19,4,12056
20:38:16.381386,61809,540,19,4,1632
20:38:16.385768,61809,541,7,4,3712
20:38:16.386451,61809,541,8,4,6792
20:38:16.386452,61809,541,8,4,10544
20:38:16.386978,61809,541,9,4,1552
20:38:16.386979,61809,541,9,4,12056
20:38:16.386979,61809,541,9,4,3728
20:38:16.391605,61809,541,17,4,2992
20:38:16.391606,61809,541,17,4,704
20:38:16.392112,61809,541,18,4,11392
20:38:16.392112,61809,541,18,4,5968
20:38:16.392913,61809,541,19,4,6128
20:38:16.392914,61809,541,19,4,8920
20:38:16.397111,61809,542,7,4,3176
20:38:16.397111,61809,542,7,4,520
20:38:16.397882,61809,542,8,4,11576
20:38:16.397883,61809,542,8,4,5760
20:38:16.398480,61809,542,9,4,6336
20:38:16.398480,61809,542,9,4,11024
20:38:16.403387,61809,542,17,4,1072
20:38:16.403387,61809,542,17,4,2616
20:38:16.403841,61809,542,18,4,9480
20:38:16.403841,61809,542,18,4,7880
20:38:16.404229,61809,542,19,4,4216
20:38:16.404229,61809,542,19,4,12056
20:38:16.404230,61809,542,19,4,1072
20:38:16.408907,61809,543,7,4,3712
20:38:16.409553,61809,543,8,4,7352
20:38:16.409553,61809,543,8,4,9984
20:38:16.410138,61809,543,9,4,2112
20:38:16.410138,61809,543,9,4,12056
20:38:16.410139,61809,543,9,4,3168
20:38:16.414713,61809,543,17,4,3712
20:38:16.415507,61809,543,18,4,5256
20:38:16.415507,61809,543,18,4,12056
20:38:16.415507,61809,543,18,4,32
20:38:16.416200,61809,543,19,4,12064
20:38:16.416201,61809,543,19,4,2984
20:38:16.420705,61809,544,7,4,3712
20:38:16.421577,61809,544,8,4,5440
20:38:16.421578,61809,544,8,4,10096
20:38:16.422119,61809,544,9,4,2000
20:38:16.422119,61809,544,9,4,12056
20:38:16.422119,61809,544,9,4,1488
20:38:16.426422,61809,544,17,4,3712
20:38:16.427170,61809,544,18,4,6936
20:38:16.427170,61809,544,18,4,10424
20:38:16.427755,61809,544,19,4,1672
20:38:16.427755,61809,544,19,4,12056
