time,rnti,frame,slot,lcid,data_size,tx_list_occupancy
20:38:16.222196,61809,527,15,1,0,0
20:38:16.222198,61809,527,15,4,3,0
20:38:16.280716,61809,532,16,1,0,0
20:38:16.280718,61809,532,16,4,3,0
20:38:16.308607,61809,535,4,1,0,0
20:38:16.308609,61809,535,4,4,3,0
20:38:16.337929,61809,537,14,1,0,0
20:38:16.337929,61809,537,14,4,3,0
20:38:16.367342,61809,540,4,1,0,0
20:38:16.367343,61809,540,4,4,3,0
20:38:16.427445,61809,545,5,1,0,0
20:38:16.427447,61809,545,5,4,3,0
20:38:16.455879,61809,547,14,1,0,0
20:38:16.455880,61809,547,14,4,3,0
20:38:16.514867,61809,552,15,1,0,0
20:38:16.514868,61809,552,15,4,3,0
20:38:16.543404,61809,555,4,1,0,0
20:38:16.543405,61809,555,4,4,3,0
20:38:16.601807,61809,560,5,1,0,0
20:38:16.601808,61809,560,5,4,3,0
20:38:16.660452,61809,565,6,1,0,0
20:38:16.660453,61809,565,6,4,3,0
20:38:16.682983,61809,567,5,1,0,0
20:38:16.682983,61809,567,5,4,3,0
20:38:17.004528,49395,592,15,1,0,0
20:38:17.004529,49395,592,15,4,3,0
20:38:17.063170,49395,597,16,1,0,0
20:38:17.063171,49395,597,16,4,3,0
20:38:17.124943,49395,603,5,1,0,0
20:38:17.124945,49395,603,5,4,3,0
20:38:17.182816,49395,608,6,1,0,0
20:38:17.182818,49395,608,6,4,3,0
20:38:17.245177,49395,613,14,1,0,0
20:38:17.245179,49395,613,14,4,3,0
20:38:17.273870,49395,616,4,1,0,0
20:38:17.273871,49395,616,4,4,3,0
20:38:17.331249,49395,621,5,1,0,0
20:38:17.331250,49395,621,5,4,3,0
20:38:17.359028,49395,623,14,1,0,0
20:38:17.359029,49395,623,14,4,3,0
20:38:17.416551,49395,628,15,1,0,0
20:38:17.416552,49395,628,15,4,3,0
20:38:17.444293,49395,631,4,1,0,0
20:38:17.444294,49395,631,4,4,3,0
20:38:17.464714,49395,632,17,1,0,0
20:38:17.464715,49395,632,17,4,3,0
20:38:18.067121,61809,683,15,1,0,0
20:38:18.067123,61809,683,15,4,3,0
20:38:18.124835,61809,688,16,1,0,0
20:38:18.124837,61809,688,16,4,3,0
20:38:18.186373,61809,694,4,1,0,0
20:38:18.186374,61809,694,4,4,3,0
20:38:18.215081,61809,696,14,1,0,0
20:38:18.215082,61809,696,14,4,3,0
20:38:18.322979,61809,701,15,1,0,0
20:38:18.322981,61809,701,15,4,3,0
20:38:18.380940,61809,706,16,1,0,0
20:38:18.380942,61809,706,16,4,3,0
20:38:18.407627,61809,709,4,1,0,0
20:38:18.407629,61809,709,4,4,3,0
20:38:18.436069,61809,711,14,1,0,0
20:38:18.436070,61809,711,14,4,3,0
20:38:18.464714,61809,714,4,1,0,0
20:38:18.464715,61809,714,4,4,3,0
20:38:18.493544,61809,716,14,1,0,0
20:38:18.493546,61809,716,14,4,3,0
20:38:18.522682,61809,719,4,1,0,0
20:38:18.522684,61809,719,4,4,3,0
20:38:18.551641,61809,721,14,1,0,0
20:38:18.551642,61809,721,14,4,3,0
20:38:18.570319,61809,723,7,1,0,0
20:38:18.570320,61809,723,7,4,3,0
20:38:18.859606,49395,748,15,1,0,0
20:38:18.859607,49395,748,15,4,3,0
20:38:18.888436,49395,751,5,1,0,0
20:38:18.888437,49395,751,5,4,3,0
20:38:18.947464,49395,756,5,1,0,0
20:38:18.947465,49395,756,5,4,3,0
20:38:18.974987,49395,758,14,1,0,0
20:38:18.974988,49395,758,14,4,3,0
20:38:19.031784,49395,763,15,1,0,0
20:38:19.031785,49395,763,15,4,3,0
20:38:19.059725,49395,766,4,1,0,0
20:38:19.059726,49395,766,4,4,3,0
20:38:19.088045,49395,768,14,1,0,0
