time,rnti,frame,slot,sched_frame,sched_slot,avg_snr_x10,mcs_table,ul_bler_mcs_before,selected_mcs,pre_phr_mcs,post_phr_mcs,final_mcs,estimated_ul_buffer,sched_ul_bytes,B,min_rb,available_rb_before,available_rb_after,ph,pcmax,rb_size_final,tbs_final,force_ul_mcs
20:38:05.464337,61809,655,2,655,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,101,-1
20:38:05.522211,49395,660,2,660,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,101,-1
20:38:05.580479,61809,665,2,665,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,101,-1
20:38:05.637995,49395,670,2,670,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,101,-1
20:38:05.696559,61809,675,2,675,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,101,-1
20:38:05.754175,49395,680,2,680,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,92,-1
20:38:05.811945,61809,685,2,685,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,101,-1
20:38:05.869986,49395,690,2,690,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,101,-1
20:38:05.927580,61809,695,2,695,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,101,-1
20:38:06.006715,49395,700,2,700,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,101,-1
20:38:06.064565,61809,705,2,705,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,101,-1
20:38:06.122206,49395,710,2,710,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,101,-1
20:38:06.180170,61809,715,2,715,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,101,-1
20:38:06.238354,49395,720,2,720,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,92,-1
20:38:06.296048,61809,725,2,725,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,101,-1
20:38:06.353737,49395,730,2,730,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,101,-1
20:38:06.411669,61809,735,2,735,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,101,-1
20:38:06.469460,49395,740,2,740,8,60,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,101,-1
20:38:06.529878,61809,745,2,745,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,101,-1
20:38:06.592421,49395,750,2,750,8,60,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,101,-1
20:38:06.650106,61809,755,2,755,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,101,-1
20:38:06.707272,49395,760,2,760,8,60,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,92,-1
20:38:06.765105,61809,765,2,765,8,59,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,101,-1
20:38:06.822222,49395,770,2,770,8,60,0,8,8,8,8,8,0,0,0,5,5,5,48,20,5,101,-1
