time,mono_sec,mono_nsec,rnti,frame,slot,sdu_bytes
20:38:05.471484,893330,535029588,61809,655,8,101
20:38:05.529215,893330,592760040,49395,660,8,101
20:38:05.587459,893330,651004324,61809,665,8,101
20:38:05.645349,893330,708894515,49395,670,8,101
20:38:05.703863,893330,767407965,61809,675,8,101
20:38:05.761578,893330,825123398,49395,680,8,92
20:38:05.819816,893330,883361668,61809,685,8,101
20:38:05.877082,893330,940626810,49395,690,8,101
20:38:05.934673,893330,998218041,61809,695,8,101
20:38:06.013830,893331,77375093,49395,700,8,101
20:38:06.071828,893331,135373272,61809,705,8,101
20:38:06.129639,893331,193184630,49395,710,8,101
20:38:06.187177,893331,250722710,61809,715,8,101
20:38:06.245511,893331,309056181,49395,720,8,92
20:38:06.303147,893331,366691926,61809,725,8,101
20:38:06.361118,893331,424662341,49395,730,8,101
20:38:06.419032,893331,482577162,61809,735,8,101
20:38:06.476680,893331,540225722,49395,740,8,101
20:38:06.538196,893331,601740962,61809,745,8,101
20:38:06.599979,893331,663523895,49395,750,8,101
20:38:06.657729,893331,721274673,61809,755,8,101
20:38:06.714871,893331,778415989,49395,760,8,92
20:38:06.772217,893331,835761897,61809,765,8,101
20:38:06.829413,893331,892958089,49395,770,8,101
20:38:06.886968,893331,950513048,61809,775,8,101
20:38:06.943636,893332,7181217,49395,780,8,101
20:38:07.011209,893332,74754646,61809,785,8,101
20:38:07.068488,893332,132033219,49395,790,8,101
20:38:07.125687,893332,189232363,61809,795,8,101
20:38:07.183367,893332,246912764,49395,800,8,92
20:38:07.240730,893332,304275009,61809,805,8,101
20:38:07.297763,893332,361307813,49395,810,8,101
20:38:07.354934,893332,418479634,61809,815,8,101
20:38:07.412215,893332,475760469,49395,820,8,101
20:38:07.469965,893332,533510321,61809,825,8,101
20:38:07.527238,893332,590783131,49395,830,8,101
20:38:07.584480,893332,648025112,61809,835,8,101
20:38:07.641272,893332,704817732,49395,840,8,92
20:38:07.698048,893332,761593755,61809,845,8,101
20:38:07.755236,893332,818781628,49395,850,8,101
20:38:07.812248,893332,875793567,61809,855,8,101
20:38:07.869183,893332,932728752,49395,860,8,101
20:38:07.926337,893332,989882688,61809,865,8,101
20:38:08.007872,893333,71417459,49395,870,8,101
20:38:08.064423,893333,127968212,61809,875,8,101
20:38:08.121566,893333,185111497,49395,880,8,92
20:38:08.178276,893333,241821229,61809,885,8,101
20:38:08.234772,893333,298317425,49395,890,8,101
20:38:08.291469,893333,355014129,61809,895,8,101
20:38:08.348628,893333,412173807,49395,900,8,101
20:38:08.405261,893333,468805943,61809,905,8,101
20:38:08.462509,893333,526054503,49395,910,8,101
20:38:08.521109,893333,584654397,61809,915,8,101
