scenario,controller,frames,split_pct,skip_pct,degraded_tier_pct,over_budget_pct,shield_ood_pct,selected_true_safe_pct,selected_matched_true_safe_pct,false_admit_selected_pct,false_admit_selected_matched_pct,false_reject_frame_pct,false_reject_frame_matched_pct,matched_false_admit_count,admitted_send_count,matched_false_admit_conditional_pct,matched_false_admit_ci95_low_pct,matched_false_admit_ci95_high_pct,false_reject_count,true_feasible_frame_count,false_reject_conditional_pct,false_reject_ci95_low_pct,false_reject_ci95_high_pct,matched_false_reject_count,matched_true_feasible_frame_count,matched_false_reject_conditional_pct,matched_false_reject_ci95_low_pct,matched_false_reject_ci95_high_pct,mean_bound_m,mean_risk_sigma_m,max_risk_sigma_m,p95_true_risk_m,p95_matched_true_risk_m,mean_reward,mean_predicted_reward,mean_true_scored_reward,mean_matched_true_scored_reward,mean_matched_true_scored_reward_finite,matched_true_reward_finite_frame_count,mean_prb_cost,mean_oracle_reward_gap_safe_only,oracle_action_set_mismatch_pct,shield_skip_clairvoyant_split_pct,attempts,capture_attempt_pct,delivery_pct_attempted,c1_estimate_miss_count,c1_estimate_miss_pct_attempted,c1_estimate_miss_ci95_low_pct,c1_estimate_miss_ci95_high_pct,truth_objects,observed_objects,unobserved_gt_objects,observation_coverage_pct
policy_corpus_advisor_rich_v5__test__fast__02,fixed,119,11.76470588235294,88.23529411764706,2.5210084033613445,78.99159663865547,0.0,0.0,21.008403361344538,21.008403361344538,0.0,0.0,0.0,0,11,0.0,0.0,25.88329669680317,0,0,,,,0,25,0.0,1.3877787807814457e-15,13.319225093904846,24.954465809627244,1.1195526298741075e-17,8.881784197001252e-16,67.02094977390985,57.60046618068161,0.11838991212639728,0.11838991212639728,0.1021429685233768,0.10316987961722413,0.10316987961722413,119,0.03130120284232701,0.0009300510598707788,9.243697478991598,0.0,8,6.722689075630252,100.0,0,0.0,0.0,32.440756488388026,119,94,25,78.99159663865547
policy_corpus_advisor_rich_v5__test__fast__02,greedy,119,2.5210084033613445,97.47899159663865,2.5210084033613445,78.99159663865547,0.0,0.0,21.008403361344538,21.008403361344538,0.0,0.0,0.0,0,0,,,,0,0,,,,0,25,0.0,1.3877787807814457e-15,13.319225093904846,24.95468852124899,7.463684199160716e-18,4.440892098500626e-16,1000000.0,57.60046618068161,0.12067446905745959,0.12067446905745959,-2310.9099887476223,0.10363480135990011,0.10363480135990011,119,0.006695020031494876,0.0,9.243697478991598,9.243697478991598,3,2.5210084033613445,100.0,0,0.0,5.551115123125783e-15,56.14970317550454,119,94,25,78.99159663865547
policy_corpus_advisor_rich_v5__test__fast__02,linucb,119,2.5210084033613445,97.47899159663865,2.5210084033613445,78.99159663865547,0.0,0.0,21.008403361344538,21.008403361344538,0.0,0.0,0.0,0,0,,,,0,0,,,,0,25,0.0,1.3877787807814457e-15,13.319225093904846,24.952868760776155,1.4927368398321432e-17,8.881784197001252e-16,1000000.0,57.599480925828196,0.1415344433546262,0.1415344433546262,-2310.885642111789,0.12459805693208846,0.12459805693208846,119,0.00856143837484126,0.0011680732388157377,9.243697478991598,9.243697478991598,3,2.5210084033613445,100.0,0,0.0,5.551115123125783e-15,56.14970317550454,119,94,25,78.99159663865547
policy_corpus_advisor_rich_v5__test__fast__02,mpc,119,2.5210084033613445,97.47899159663865,2.5210084033613445,78.99159663865547,0.0,0.0,21.008403361344538,21.008403361344538,0.0,0.0,0.0,0,0,,,,0,0,,,,0,25,0.0,1.3877787807814457e-15,13.319225093904846,24.95468852124899,7.463684199160716e-18,4.440892098500626e-16,1000000.0,57.60046618068161,0.12067446905745959,0.12067446905745959,-2310.9099887476223,0.10363480135990011,0.10363480135990011,119,0.006695020031494876,0.0,9.243697478991598,9.243697478991598,3,2.5210084033613445,100.0,0,0.0,5.551115123125783e-15,56.14970317550454,119,94,25,78.99159663865547
policy_corpus_advisor_rich_v5__test__fast__02,rule,119,2.5210084033613445,97.47899159663865,2.5210084033613445,78.99159663865547,0.0,0.0,21.008403361344538,21.008403361344538,0.0,0.0,0.0,0,0,,,,0,0,,,,0,25,0.0,1.3877787807814457e-15,13.319225093904846,24.95468852124899,7.463684199160716e-18,4.440892098500626e-16,1000000.0,57.60046618068161,0.12067446905745959,0.12067446905745959,-2310.9099887476223,0.10363480135990011,0.10363480135990011,119,0.006695020031494876,0.0,9.243697478991598,9.243697478991598,3,2.5210084033613445,100.0,0,0.0,5.551115123125783e-15,56.14970317550454,119,94,25,78.99159663865547
policy_corpus_advisor_rich_v5__test__mixed__01,fixed,600,52.83333333333333,47.16666666666667,0.33333333333333337,0.33333333333333337,0.0,98.66666666666667,99.83333333333333,1.1666666666666667,0.0,0.33333333333333337,0.33333333333333337,0,315,0.0,0.0,1.2048178536450727,2,600,0.3333333333333333,0.09145966868046472,1.2071359653471396,2,600,0.3333333333333333,0.09145966868046472,1.2071359653471396,0.01725793582631521,0.0,0.0,1.153979250336467,0.0,-0.18372987375997127,-0.18372987375997127,-333.5004890847838,-41.86804223758899,-0.1998814153367116,599,0.18175100915905135,0.16643316365926883,1.5,1.1666666666666667,156,26.0,99.35897435897436,1,0.641025641025641,0.11324653171247909,3.541286443519508,31,2,29,6.451612903225806
policy_corpus_advisor_rich_v5__test__mixed__01,greedy,600,0.5,99.5,0.33333333333333337,0.33333333333333337,0.0,96.0,99.83333333333333,3.833333333333333,0.0,0.33333333333333337,0.33333333333333337,0,1,0.0,0.0,79.34506856227625,2,600,0.3333333333333333,0.09145966868046472,1.2071359653471396,2,600,0.3333333333333333,0.09145966868046472,1.2071359653471396,0.01725793582631521,0.0,0.0,1.1977895077815262,0.0,0.0004630852740198139,0.0004630852740198139,-999.9929833876678,-41.66850107386732,-7.127802491012263e-06,599,0.001891383458393594,0.0,4.166666666666666,3.833333333333333,2,0.33333333333333337,50.0,1,50.0,9.453120573423075,90.54687942657694,31,2,29,6.451612903225806
policy_corpus_advisor_rich_v5__test__mixed__01,linucb,600,9.0,91.0,0.33333333333333337,0.33333333333333337,0.0,95.83333333333334,99.83333333333333,4.0,0.0,0.33333333333333337,0.33333333333333337,0,52,0.0,0.0,6.879223612386235,2,600,0.3333333333333333,0.09145966868046472,1.2071359653471396,2,600,0.3333333333333333,0.09145966868046472,1.2071359653471396,0.01725793582631521,0.0,0.0,1.1977895077815262,0.0,-0.007088518763543391,-0.007088518763543391,-1041.668787902472,-41.676070498804,-0.007589189508682714,599,0.008109654162623464,0.004612499888618139,4.333333333333334,4.666666666666667,2,0.33333333333333337,50.0,1,50.0,9.453120573423075,90.54687942657694,31,2,29,6.451612903225806
policy_corpus_advisor_rich_v5__test__mixed__01,mpc,600,0.33333333333333337,99.66666666666667,0.33333333333333337,0.33333333333333337,0.0,95.83333333333334,99.83333333333333,4.0,0.0,0.33333333333333337,0.33333333333333337,0,0,,,,2,600,0.3333333333333333,0.09145966868046472,1.2071359653471396,2,600,0.3333333333333333,0.09145966868046472,1.2071359653471396,0.01725793582631521,0.0,0.0,1.1977895077815262,0.0,0.0006137507706978534,0.0006137507706978534,-1041.6608855702177,-41.66816816654949,0.0003263352871487814,599,0.0017407179617155543,0.0,4.333333333333334,4.0,2,0.33333333333333337,50.0,1,50.0,9.453120573423075,90.54687942657694,31,2,29,6.451612903225806
policy_corpus_advisor_rich_v5__test__mixed__01,rule,600,0.33333333333333337,99.66666666666667,0.33333333333333337,0.33333333333333337,0.0,95.83333333333334,99.83333333333333,4.0,0.0,0.33333333333333337,0.33333333333333337,0,0,,,,2,600,0.3333333333333333,0.09145966868046472,1.2071359653471396,2,600,0.3333333333333333,0.09145966868046472,1.2071359653471396,0.01725793582631521,0.0,0.0,1.1977895077815262,0.0,0.0006137507706978534,0.0006137507706978534,-1041.6608855702177,-41.66816816654949,0.0003263352871487814,599,0.0017407179617155543,0.0,4.333333333333334,4.0,2,0.33333333333333337,50.0,1,50.0,9.453120573423075,90.54687942657694,31,2,29,6.451612903225806
policy_corpus_advisor_rich_v5__test__mixed__02,fixed,600,89.66666666666666,10.333333333333334,1.6666666666666667,12.0,0.0,91.66666666666666,94.0,2.3333333333333335,0.0,6.0,6.0,0,528,0.0,0.0,0.722293976331251,36,554,6.498194945848375,4.730443468505402,8.865078632169384,36,564,6.382978723404255,4.645921554424996,8.710175934159821,1.0004780349205489,1.4802973661668755e-18,4.440892098500626e-16,2.7261813925951803,2.424740129433162,-0.2628873859464422,-0.2628873859464422,0.006194842856310429,-0.23356031783233347,-0.23356031783233347,600,0.3488794599795015,0.26521384315827906,4.0,0.33333333333333337,273,45.5,100.0,0,0.0,0.0,1.3876024339194724,224,72,152,32.142857142857146
policy_corpus_advisor_rich_v5__test__mixed__02,greedy,600,12.666666666666668,87.33333333333333,1.6666666666666667,12.0,0.0,71.33333333333334,94.0,22.666666666666664,0.0,6.0,6.0,0,66,0.0,0.0,5.500255701354129,36,554,6.498194945848375,4.730443468505402,8.865078632169384,36,564,6.382978723404255,4.645921554424996,8.710175934159821,1.0004959958497035,2.220446049250313e-18,4.440892098500626e-16,1000000.0,2.424740129433162,0.06950301450682195,0.06950301450682195,-5249.877344304228,0.08495746770206951,0.08495746770206951,600,0.016064752776295436,0.00032278617804819645,22.666666666666664,21.333333333333336,16,2.666666666666667,100.0,0,0.0,0.0,19.36076805344365,224,72,152,32.142857142857146
policy_corpus_advisor_rich_v5__test__mixed__02,linucb,600,7.5,92.5,1.6666666666666667,12.0,0.0,71.16666666666667,94.0,22.833333333333332,0.0,6.0,6.0,0,35,0.0,6.938893903907228e-16,9.890099232440402,36,554,6.498194945848375,4.730443468505402,8.865078632169384,36,564,6.382978723404255,4.645921554424996,8.710175934159821,1.00054628633758,2.220446049250313e-18,4.440892098500626e-16,1000000.0,2.424740129433162,0.06970005120832597,0.06970005120832597,-5291.546599024795,0.08418942911863639,0.08418942911863639,600,0.01473460652375858,0.007131449882395703,22.833333333333332,22.166666666666668,12,2.0,100.0,0,0.0,2.7755575615628914e-15,24.249400665524085,224,72,152,32.142857142857146
policy_corpus_advisor_rich_v5__test__mixed__02,mpc,600,1.6666666666666667,98.33333333333333,1.6666666666666667,12.0,0.0,71.16666666666667,94.0,22.833333333333332,0.0,6.0,6.0,0,0,,,,36,554,6.498194945848375,4.730443468505402,8.865078632169384,36,564,6.382978723404255,4.645921554424996,8.710175934159821,1.0004959958497035,2.220446049250313e-18,4.440892098500626e-16,1000000.0,2.424740129433162,0.07731236266768671,0.07731236266768671,-5291.538567991218,0.09251229372418185,0.09251229372418185,600,0.00825540461543067,0.000282079161866724,22.833333333333332,21.5,10,1.6666666666666667,100.0,0,0.0,0.0,27.75327998628892,224,72,152,32.142857142857146
policy_corpus_advisor_rich_v5__test__mixed__02,rule,600,1.6666666666666667,98.33333333333333,1.6666666666666667,12.0,0.0,71.16666666666667,94.0,22.833333333333332,0.0,6.0,6.0,0,0,,,,36,554,6.498194945848375,4.730443468505402,8.865078632169384,36,564,6.382978723404255,4.645921554424996,8.710175934159821,1.0004959958497035,2.220446049250313e-18,4.440892098500626e-16,1000000.0,2.424740129433162,0.07731236266768671,0.07731236266768671,-5291.538567991218,0.09251229372418185,0.09251229372418185,600,0.00825540461543067,0.000282079161866724,22.833333333333332,21.5,10,1.6666666666666667,100.0,0,0.0,0.0,27.75327998628892,224,72,152,32.142857142857146
policy_corpus_advisor_rich_v5__test__ped__01,fixed,600,53.0,47.0,1.3333333333333335,42.5,0.0,90.33333333333333,98.16666666666667,7.833333333333334,0.0,40.666666666666664,40.666666666666664,0,310,0.0,0.0,1.2240125428708422,244,547,44.60694698354662,40.49328203742763,48.79583208874687,244,589,41.426146010186756,37.51608692476017,45.447317793777316,5.0735532212041905,1.4802973661668755e-18,4.440892098500626e-16,3.256687617413231,1.5912142459786978,0.16021130459503566,0.16021130459503566,-416.25146100567923,0.23215191847457647,0.23215191847457647,600,0.17713740821946,0.13631894150581006,9.166666666666666,2.5,159,26.5,100.0,0,0.0,0.0,2.359017690282413,443,267,176,60.270880361173816
policy_corpus_advisor_rich_v5__test__ped__01,greedy,600,1.8333333333333333,98.16666666666667,1.3333333333333335,42.5,0.0,77.66666666666666,98.16666666666667,20.5,0.0,40.666666666666664,40.666666666666664,0,3,0.0,5.551115123125783e-15,56.14970317550454,244,547,44.60694698354662,40.49328203742763,48.79583208874687,244,589,41.426146010186756,37.51608692476017,45.447317793777316,5.0735532212041905,1.4802973661668755e-18,4.440892098500626e-16,1000000.0,1.5912142459786978,0.330846546502736,0.330846546502736,-3874.540386320207,0.4062346422334526,0.4062346422334526,600,0.009002166311759666,0.0027847309820239153,16.833333333333332,16.0,9,1.5,100.0,0,0.0,0.0,29.914504841954408,443,267,176,60.270880361173816
policy_corpus_advisor_rich_v5__test__ped__01,linucb,600,6.0,94.0,1.6666666666666667,41.66666666666667,0.0,78.16666666666666,98.16666666666667,20.0,0.0,39.83333333333333,39.83333333333333,0,28,0.0,1.3877787807814457e-15,12.064330476584564,239,547,43.692870201096895,39.59451005057662,47.87919969020373,239,589,40.57724957555178,36.685111063063516,44.59150204344796,4.847033610235898,1.4802973661668755e-18,4.440892098500626e-16,1000000.0,1.4912422892337436,0.31056457160327766,0.31056457160327766,-3749.559604095887,0.38221818869011026,0.38221818869011026,600,0.015400399191279734,0.006698940065122121,16.666666666666664,15.833333333333332,11,1.8333333333333333,100.0,0,0.0,0.0,25.88329669680317,443,267,176,60.270880361173816
policy_corpus_advisor_rich_v5__test__ped__01,mpc,600,1.8333333333333333,98.16666666666667,1.3333333333333335,42.5,0.0,77.66666666666666,98.16666666666667,20.5,0.0,40.666666666666664,40.666666666666664,0,3,0.0,5.551115123125783e-15,56.14970317550454,244,547,44.60694698354662,40.49328203742763,48.79583208874687,244,589,41.426146010186756,37.51608692476017,45.447317793777316,5.0735532212041905,1.4802973661668755e-18,4.440892098500626e-16,1000000.0,1.5912142459786978,0.330846546502736,0.330846546502736,-3874.540386320207,0.4062346422334526,0.4062346422334526,600,0.009002166311759666,0.0027847309820239153,16.833333333333332,16.0,9,1.5,100.0,0,0.0,0.0,29.914504841954408,443,267,176,60.270880361173816
policy_corpus_advisor_rich_v5__test__ped__01,rule,600,2.166666666666667,97.83333333333334,1.6666666666666667,41.66666666666667,0.0,77.66666666666666,98.16666666666667,20.5,0.0,39.83333333333333,39.83333333333333,0,5,0.0,0.0,43.44824647831748,239,547,43.692870201096895,39.59451005057662,47.87919969020373,239,589,40.57724957555178,36.685111063063516,44.59150204344796,4.847011952555541,2.220446049250313e-18,4.440892098500626e-16,1000000.0,1.4912422892337436,0.30589764977448314,0.30589764977448314,-3874.5692082194223,0.37766276929228365,0.37766276929228365,600,0.011687635012744977,0.004087057525739635,17.166666666666668,16.0,11,1.8333333333333333,100.0,0,0.0,0.0,25.88329669680317,443,267,176,60.270880361173816
policy_corpus_advisor_rich_v5__test__ped__02,fixed,600,34.0,66.0,0.5,35.0,0.0,94.5,100.0,5.5,0.0,35.0,35.0,0,203,0.0,1.734723475976807e-16,1.8571996361832828,210,600,35.0,31.28990638700219,38.900944643408835,210,600,35.0,31.28990638700219,38.900944643408835,4.425079229735568,7.401486830834377e-19,2.220446049250313e-16,1000000.0,1.131038117615637,0.12647738548830514,0.12647738548830514,-1374.7556746604002,0.17612967984867717,0.17612967984867717,600,0.1341562479862726,0.12756743747264604,6.0,5.666666666666666,99,16.5,100.0,0,0.0,0.0,3.7353212067827393,292,216,76,73.97260273972603
policy_corpus_advisor_rich_v5__test__ped__02,greedy,600,0.6666666666666667,99.33333333333333,0.5,35.0,0.0,87.33333333333333,100.0,12.666666666666668,0.0,35.0,35.0,0,3,0.0,5.551115123125783e-15,56.14970317550454,210,600,35.0,31.28990638700219,38.900944643408835,210,600,35.0,31.28990638700219,38.900944643408835,4.428218616847025,7.401486830834377e-19,2.220446049250313e-16,1000000.0,1.1753184728629666,0.25019944096145147,0.25019944096145147,-3166.354767050316,0.3118996163509669,0.3118996163509669,600,0.003368314054931556,0.0008190837850965027,13.166666666666666,12.833333333333332,3,0.5,100.0,0,0.0,5.551115123125783e-15,56.14970317550454,292,216,76,73.97260273972603
policy_corpus_advisor_rich_v5__test__ped__02,linucb,600,1.6666666666666667,98.33333333333333,0.5,35.0,0.0,87.33333333333333,100.0,12.666666666666668,0.0,35.0,35.0,0,9,0.0,0.0,29.914504841954408,210,600,35.0,31.28990638700219,38.900944643408835,210,600,35.0,31.28990638700219,38.900944643408835,4.428227481521835,1.4802973661668755e-18,4.440892098500626e-16,1000000.0,1.1753245283058156,0.24900543605109612,0.24900543605109612,-3166.355993843604,0.31067282306302163,0.31067282306302163,600,0.004274161553134086,0.0015767129950818978,13.166666666666666,13.0,3,0.5,100.0,0,0.0,5.551115123125783e-15,56.14970317550454,292,216,76,73.97260273972603
policy_corpus_advisor_rich_v5__test__ped__02,mpc,600,0.6666666666666667,99.33333333333333,0.5,35.0,0.0,87.33333333333333,100.0,12.666666666666668,0.0,35.0,35.0,0,3,0.0,5.551115123125783e-15,56.14970317550454,210,600,35.0,31.28990638700219,38.900944643408835,210,600,35.0,31.28990638700219,38.900944643408835,4.428218616847025,7.401486830834377e-19,2.220446049250313e-16,1000000.0,1.1753184728629666,0.25019944096145147,0.25019944096145147,-3166.354767050316,0.3118996163509669,0.3118996163509669,600,0.003368314054931556,0.0008190837850965027,13.166666666666666,12.833333333333332,3,0.5,100.0,0,0.0,5.551115123125783e-15,56.14970317550454,292,216,76,73.97260273972603
policy_corpus_advisor_rich_v5__test__ped__02,rule,600,0.6666666666666667,99.33333333333333,0.5,35.0,0.0,87.33333333333333,100.0,12.666666666666668,0.0,35.0,35.0,0,3,0.0,5.551115123125783e-15,56.14970317550454,210,600,35.0,31.28990638700219,38.900944643408835,210,600,35.0,31.28990638700219,38.900944643408835,4.428218616847025,7.401486830834377e-19,2.220446049250313e-16,1000000.0,1.1753184728629666,0.24980161673802015,0.24980161673802015,-3166.3551319330786,0.31153473358819395,0.31153473358819395,600,0.003766138278362865,0.0012392942604589066,13.166666666666666,12.833333333333332,3,0.5,100.0,0,0.0,5.551115123125783e-15,56.14970317550454,292,216,76,73.97260273972603
