time,eNB_ID,frame,subframe,rsrp,rssi,snr,rx_power,noise_power,w_cqi,freq_offset
21:39:48.830151,0,936,0,-2147483648,-183,-90,-90,0,-90,4
21:39:48.899039,0,942,0,-2147483648,-183,-93,-90,3,-93,5
21:39:49.997211,0,12,0,-2147483648,-183,-95,-90,5,-95,4
21:39:50.064408,0,18,0,-2147483648,-183,-95,-90,5,-95,5
21:39:51.119404,0,112,0,-2147483648,-183,-95,-90,5,-95,4
21:39:51.182628,0,118,0,-2147483648,-183,-93,-90,3,-93,5
21:39:52.206014,0,212,0,-2147483648,-183,-95,-90,5,-95,4
21:39:52.269534,0,218,0,-2147483648,-183,-93,-90,3,-93,5
21:39:53.303381,0,312,0,-2147483648,-183,-95,-90,5,-95,4
21:39:53.367591,0,318,0,-2147483648,-183,-95,-90,5,-95,5
21:39:54.411859,0,412,0,-2147483648,-183,-93,-90,3,-93,4
21:39:54.475432,0,418,0,-2147483648,-183,-93,-90,3,-93,5
21:39:55.483895,0,512,0,-2147483648,-183,-95,-90,5,-95,4
21:39:55.547326,0,518,0,-2147483648,-183,-93,-90,3,-93,5
21:39:56.566865,0,612,0,-2147483648,-183,-93,-90,3,-93,4
21:39:56.632329,0,618,0,-2147483648,-183,-93,-90,3,-93,5
21:39:57.654710,0,712,0,-2147483648,-183,-95,-90,5,-95,4
21:39:57.718430,0,718,0,-2147483648,-183,-95,-90,5,-95,5
21:39:58.767435,0,812,0,-2147483648,-183,-95,-90,5,-95,4
21:39:58.827250,0,818,0,-2147483648,-183,-93,-90,3,-93,5
21:39:59.876111,0,912,0,-2147483648,-183,-95,-90,5,-95,4
21:39:59.943905,0,918,0,-2147483648,-183,-95,-90,5,-95,5
21:40:01.050196,0,1012,0,-2147483648,-183,-95,-90,5,-95,4
21:40:01.119977,0,1018,0,-2147483648,-183,-95,-90,5,-95,5
21:40:02.216793,0,88,0,-2147483648,-183,-93,-90,3,-93,4
21:40:02.284326,0,94,0,-2147483648,-183,-95,-90,5,-95,5
21:40:03.419849,0,188,0,-2147483648,-183,-93,-90,3,-93,4
21:40:03.487137,0,194,0,-2147483648,-183,-93,-90,3,-93,5
21:40:04.652763,0,288,0,-2147483648,-183,-93,-90,3,-93,4
21:40:04.720440,0,294,0,-2147483648,-183,-93,-90,3,-93,5
21:40:05.817725,0,388,0,-2147483648,-183,-95,-90,5,-95,4
21:40:05.885524,0,394,0,-2147483648,-183,-90,-90,0,-90,5
21:40:06.980937,0,488,0,-2147483648,-183,-93,-90,3,-93,4
21:40:07.048815,0,494,0,-2147483648,-183,-93,-90,3,-93,5
21:40:08.147681,0,588,0,-2147483648,-183,-95,-90,5,-95,4
21:40:08.208237,0,594,0,-2147483648,-183,-95,-90,5,-95,5
21:40:09.248434,0,688,0,-2147483648,-183,-93,-90,3,-93,4
21:40:09.307943,0,694,0,-2147483648,-183,-93,-90,3,-93,5
21:40:10.353751,0,788,0,-2147483648,-183,-93,-90,3,-93,4
21:40:10.416907,0,794,0,-2147483648,-183,-95,-90,5,-95,5
21:40:11.463306,0,888,0,-2147483648,-183,-93,-90,3,-93,4
21:40:11.578743,0,894,0,-2147483648,-183,-95,-90,5,-95,5
21:40:12.680773,0,988,0,-2147483648,-183,-90,-90,0,-90,4
21:40:12.740533,0,994,0,-2147483648,-183,-95,-90,5,-95,5
21:40:13.740503,0,64,0,-2147483648,-183,-93,-90,3,-93,4
21:40:13.800812,0,70,0,-2147483648,-183,-93,-90,3,-93,5
21:40:14.807639,0,164,0,-2147483648,-183,-90,-90,0,-90,4
21:40:14.867511,0,170,0,-2147483648,-183,-95,-90,5,-95,5
21:40:15.818217,0,264,0,-2147483648,-183,-90,-90,0,-90,4
21:40:15.879307,0,270,0,-2147483648,-183,-95,-90,5,-95,5
21:40:16.915490,0,364,0,-2147483648,-183,-93,-90,3,-93,4
21:40:16.982947,0,370,0,-2147483648,-183,-95,-90,5,-95,5
