time,rnti,ue_id,frame,slot,lcid,lcgid,bytes_in_buffer,bj,pbr,priority
20:42:30.455888,49395,1,520,7,1,0,0,2147483647,-1,1
20:42:30.455888,49395,1,520,7,2,0,0,2147483647,-1,3
20:42:30.455888,49395,1,520,7,4,1,0,778492,8000,13
20:42:30.456150,61809,0,520,7,1,0,0,2147483647,-1,1
20:42:30.456150,61809,0,520,7,2,0,0,2147483647,-1,3
20:42:30.456150,61809,0,520,7,4,1,0,785728,8000,13
20:42:30.456599,49395,1,520,8,1,0,0,2147483647,-1,1
20:42:30.456599,49395,1,520,8,2,0,0,2147483647,-1,3
20:42:30.456599,49395,1,520,8,4,1,0,778524,8000,13
20:42:30.456784,61809,0,520,8,1,0,0,2147483647,-1,1
20:42:30.456784,61809,0,520,8,2,0,0,2147483647,-1,3
20:42:30.456784,61809,0,520,8,4,1,0,785760,8000,13
20:42:30.457165,49395,1,520,9,1,0,0,2147483647,-1,1
20:42:30.457165,49395,1,520,9,2,0,0,2147483647,-1,3
20:42:30.457165,49395,1,520,9,4,1,0,778528,8000,13
20:42:30.457344,61809,0,520,9,1,0,0,2147483647,-1,1
20:42:30.457345,61809,0,520,9,2,0,0,2147483647,-1,3
20:42:30.457345,61809,0,520,9,4,1,0,785764,8000,13
20:42:30.461847,49395,1,520,17,1,0,0,2147483647,-1,1
20:42:30.461847,49395,1,520,17,2,0,0,2147483647,-1,3
20:42:30.461848,49395,1,520,17,4,1,0,778532,8000,13
20:42:30.461938,61809,0,520,17,1,0,0,2147483647,-1,1
20:42:30.461938,61809,0,520,17,2,0,0,2147483647,-1,3
20:42:30.461938,61809,0,520,17,4,1,0,785768,8000,13
20:42:30.462381,49395,1,520,18,1,0,0,2147483647,-1,1
20:42:30.462382,49395,1,520,18,2,0,0,2147483647,-1,3
20:42:30.462382,49395,1,520,18,4,1,0,778564,8000,13
20:42:30.462474,61809,0,520,18,1,0,0,2147483647,-1,1
20:42:30.462475,61809,0,520,18,2,0,0,2147483647,-1,3
20:42:30.462475,61809,0,520,18,4,1,0,785800,8000,13
20:42:30.462905,49395,1,520,19,1,0,0,2147483647,-1,1
20:42:30.462906,49395,1,520,19,2,0,0,2147483647,-1,3
20:42:30.462906,49395,1,520,19,4,1,0,778568,8000,13
20:42:30.463034,61809,0,520,19,1,0,0,2147483647,-1,1
20:42:30.463035,61809,0,520,19,2,0,0,2147483647,-1,3
20:42:30.463035,61809,0,520,19,4,1,0,785804,8000,13
20:42:30.467377,49395,1,521,7,1,0,0,2147483647,-1,1
20:42:30.467377,49395,1,521,7,2,0,0,2147483647,-1,3
20:42:30.467377,49395,1,521,7,4,1,0,778572,8000,13
20:42:30.467669,61809,0,521,7,1,0,0,2147483647,-1,1
20:42:30.467670,61809,0,521,7,2,0,0,2147483647,-1,3
20:42:30.467670,61809,0,521,7,4,1,0,785808,8000,13
20:42:30.468146,49395,1,521,8,1,0,0,2147483647,-1,1
20:42:30.468146,49395,1,521,8,2,0,0,2147483647,-1,3
20:42:30.468146,49395,1,521,8,4,1,0,778604,8000,13
20:42:30.468315,61809,0,521,8,1,0,0,2147483647,-1,1
20:42:30.468315,61809,0,521,8,2,0,0,2147483647,-1,3
20:42:30.468315,61809,0,521,8,4,1,0,785840,8000,13
20:42:30.468528,49395,1,521,9,1,0,0,2147483647,-1,1
20:42:30.468529,49395,1,521,9,2,0,0,2147483647,-1,3
20:42:30.468529,49395,1,521,9,4,1,0,778608,8000,13
20:42:30.468812,61809,0,521,9,1,0,0,2147483647,-1,1
20:42:30.468812,61809,0,521,9,2,0,0,2147483647,-1,3
20:42:30.468812,61809,0,521,9,4,1,0,785844,8000,13
20:42:30.473262,49395,1,521,17,1,0,0,2147483647,-1,1
20:42:30.473263,49395,1,521,17,2,0,0,2147483647,-1,3
20:42:30.473263,49395,1,521,17,4,1,0,778612,8000,13
20:42:30.473585,61809,0,521,17,1,0,0,2147483647,-1,1
20:42:30.473586,61809,0,521,17,2,0,0,2147483647,-1,3
20:42:30.473586,61809,0,521,17,4,1,0,785848,8000,13
20:42:30.473854,49395,1,521,18,1,0,0,2147483647,-1,1
20:42:30.473855,49395,1,521,18,2,0,0,2147483647,-1,3
20:42:30.473855,49395,1,521,18,4,1,0,778644,8000,13
20:42:30.474111,61809,0,521,18,1,0,0,2147483647,-1,1
20:42:30.474111,61809,0,521,18,2,0,0,2147483647,-1,3
20:42:30.474112,61809,0,521,18,4,1,0,785880,8000,13
