time,direction,dci_format,rnti_type,rnti,dci_frame,dci_slot,sched_frame,sched_slot,mcs,mcs_table,rb_start,rb_size,start_symbol,nr_symbols,tbs,harq_pid,ndi,rv,round,qam_mod_order,target_code_rate,tpc,n_cce,N_cce
20:42:30.454857,1,7,0,61809,520,2,520,8,8,0,0,5,0,12,92,14,1,0,0,2,6020,2,4,2
20:42:30.548552,1,7,0,49395,528,2,528,8,8,0,0,5,0,12,92,5,1,0,0,2,6020,1,4,2
20:42:30.572033,1,7,0,61809,530,2,530,8,8,0,0,5,0,13,101,15,1,0,0,2,6020,1,4,2
20:42:30.664539,1,7,0,49395,538,2,538,8,8,0,0,5,0,13,101,6,1,0,0,2,6020,1,4,2
20:42:30.688054,1,7,0,61809,540,2,540,8,8,0,0,5,0,13,101,0,1,0,0,2,6020,1,4,2
20:42:30.776244,1,7,0,49395,548,2,548,8,8,0,0,5,0,13,101,7,1,0,0,2,6020,1,4,2
20:42:30.799403,1,7,0,61809,550,2,550,8,8,0,0,5,0,13,101,1,1,0,0,2,6020,1,4,2
20:42:30.886523,1,7,0,49395,558,2,558,8,8,0,0,5,0,13,101,8,1,0,0,2,6020,1,4,2
20:42:30.907615,1,7,0,61809,560,2,560,8,8,0,0,5,0,12,92,13,1,0,0,2,6020,2,4,2
20:42:30.991161,1,7,0,49395,568,2,568,8,8,0,0,5,0,12,92,9,1,0,0,2,6020,2,4,2
20:42:31.012188,1,7,0,61809,570,2,570,8,8,0,0,5,0,13,101,3,1,0,0,2,6020,1,4,2
20:42:31.096771,1,7,0,49395,578,2,578,8,8,0,0,5,0,13,101,10,1,0,0,2,6020,1,4,2
20:42:31.118356,1,7,0,61809,580,2,580,8,8,0,0,5,0,13,101,4,1,0,0,2,6020,1,4,2
20:42:31.202445,1,7,0,49395,588,2,588,8,8,0,0,5,0,13,101,11,1,0,0,2,6020,1,4,2
20:42:31.223771,1,7,0,61809,590,2,590,8,8,0,0,5,0,13,101,2,1,0,0,2,6020,1,4,2
20:42:31.308090,1,7,0,49395,598,2,598,8,8,0,0,5,0,13,101,12,1,0,0,2,6020,1,4,2
20:42:31.327882,0,1,0,49395,600,0,600,0,0,0,5,5,1,12,152,2,1,0,0,2,1200,2,2,2
20:42:31.328072,0,1,0,61809,600,0,600,0,0,0,0,5,1,12,152,6,1,0,0,2,1200,2,12,2
