time,direction,dci_format,rnti_type,rnti,dci_frame,dci_slot,sched_frame,sched_slot,mcs,mcs_table,rb_start,rb_size,start_symbol,nr_symbols,tbs,harq_pid,ndi,rv,round,qam_mod_order,target_code_rate,tpc,n_cce,N_cce
20:41:16.518649,1,7,0,61809,391,2,391,8,8,0,0,5,0,13,101,5,1,0,0,2,6020,1,4,2
20:41:16.598651,1,7,0,49395,398,2,398,8,8,0,0,5,0,13,101,4,1,0,0,2,6020,1,4,2
20:41:16.633108,1,7,0,61809,401,2,401,8,8,0,0,5,0,13,101,6,1,0,0,2,6020,1,4,2
20:41:16.714124,1,7,0,49395,408,2,408,8,8,0,0,5,0,12,92,5,1,0,0,2,6020,1,4,2
20:41:16.748757,1,7,0,61809,411,2,411,8,8,0,0,5,0,13,101,7,1,0,0,2,6020,2,4,2
20:41:16.829251,1,7,0,49395,418,2,418,8,8,0,0,5,0,13,101,6,1,0,0,2,6020,1,4,2
20:41:16.863175,1,7,0,61809,421,2,421,8,8,0,0,5,0,13,101,8,1,0,0,2,6020,1,4,2
20:41:16.968697,1,7,0,49395,428,2,428,8,8,0,0,5,0,13,101,7,1,0,0,2,6020,2,4,2
20:41:17.007734,1,7,0,61809,431,2,431,8,8,0,0,5,0,13,101,9,1,0,0,2,6020,1,4,2
20:41:17.087315,1,7,0,49395,438,2,438,8,8,0,0,5,0,13,101,8,1,0,0,2,6020,1,4,2
20:41:17.121471,1,7,0,61809,441,2,441,8,8,0,0,5,0,13,101,10,1,0,0,2,6020,1,4,2
20:41:17.154111,0,1,0,49395,444,0,444,0,0,0,5,5,1,13,168,7,1,0,0,2,1200,2,2,2
20:41:17.154225,0,1,0,61809,444,0,444,0,0,0,0,5,1,13,168,13,1,0,0,2,1200,2,12,2
20:41:17.162144,0,1,0,49395,444,14,444,14,0,0,5,5,1,13,168,7,0,2,1,2,1200,2,6,2
20:41:17.162250,0,1,0,61809,444,14,444,14,0,0,0,5,1,13,168,13,0,2,1,2,1200,2,8,2
20:41:17.173280,0,1,0,49395,445,14,445,14,0,0,5,5,1,13,168,7,0,3,2,2,1200,2,6,2
20:41:17.173562,0,1,0,61809,445,14,445,14,0,0,0,5,1,13,168,13,0,3,2,2,1200,2,8,2
20:41:17.185032,0,1,0,49395,446,14,446,14,0,0,5,5,1,13,168,7,0,1,3,2,1200,2,6,2
20:41:17.185288,0,1,0,61809,446,14,446,14,0,0,0,5,1,13,168,13,0,1,3,2,1200,2,8,2
20:41:17.200451,1,7,0,49395,448,2,448,8,8,0,0,5,0,12,92,9,1,0,0,2,6020,1,4,2
20:41:17.234649,1,7,0,61809,451,2,451,8,8,0,0,5,0,13,101,11,1,0,0,2,6020,1,4,2
20:41:17.313954,1,7,0,49395,458,2,458,8,8,0,0,5,0,13,101,10,1,0,0,2,6020,1,4,2
20:41:17.347744,1,7,0,61809,461,2,461,8,8,0,0,5,0,13,101,12,1,0,0,2,6020,2,4,2
20:41:17.426555,1,7,0,49395,468,2,468,8,8,0,0,5,0,13,101,11,1,0,0,2,6020,2,4,2
20:41:17.461297,1,7,0,61809,471,2,471,8,8,0,0,5,0,13,101,14,1,0,0,2,6020,1,4,2
20:41:17.540412,1,7,0,49395,478,2,478,8,8,0,0,5,0,13,101,12,1,0,0,2,6020,1,4,2
20:41:17.574432,1,7,0,61809,481,2,481,8,8,0,0,5,0,13,101,15,1,0,0,2,6020,1,4,2
20:41:17.653417,1,7,0,49395,488,2,488,8,8,0,0,5,0,12,92,13,1,0,0,2,6020,1,4,2
20:41:17.687693,1,7,0,61809,491,2,491,8,8,0,0,5,0,13,101,0,1,0,0,2,6020,1,4,2
20:41:17.813216,1,7,0,49395,498,2,498,8,8,0,0,5,0,13,101,14,1,0,0,2,6020,1,4,2
20:41:17.847063,1,7,0,61809,501,2,501,8,8,0,0,5,0,13,101,1,1,0,0,2,6020,1,4,2
20:41:17.926061,1,7,0,49395,508,2,508,8,8,0,0,5,0,13,101,0,1,0,0,2,6020,1,4,2
20:41:17.960261,1,7,0,61809,511,2,511,8,8,0,0,5,0,13,101,13,1,0,0,2,6020,2,4,2
20:41:18.041487,1,7,0,49395,518,2,518,8,8,0,0,5,0,13,101,1,1,0,0,2,6020,2,4,2
20:41:18.077486,1,7,0,61809,521,2,521,8,8,0,0,5,0,13,101,3,1,0,0,2,6020,1,4,2
20:41:18.155995,1,7,0,49395,528,2,528,8,8,0,0,5,0,12,92,2,1,0,0,2,6020,1,4,2
20:41:18.190287,1,7,0,61809,531,2,531,8,8,0,0,5,0,13,101,4,1,0,0,2,6020,1,4,2
20:41:18.269534,1,7,0,49395,538,2,538,8,8,0,0,5,0,13,101,15,1,0,0,2,6020,1,4,2
20:41:18.303654,1,7,0,61809,541,2,541,8,8,0,0,5,0,13,101,2,1,0,0,2,6020,1,4,2
20:41:18.336123,0,1,0,49395,544,0,544,0,0,0,5,5,1,12,152,8,1,0,0,2,1200,2,2,2
20:41:18.336245,0,1,0,61809,544,0,544,0,0,0,0,5,1,12,152,14,1,0,0,2,1200,2,12,2
20:41:18.344074,0,1,0,49395,544,14,544,14,0,0,5,5,1,12,152,8,0,2,1,2,1200,2,6,2
20:41:18.344351,0,1,0,61809,544,14,544,14,0,0,0,5,1,12,152,14,0,2,1,2,1200,2,8,2
20:41:18.355612,0,1,0,49395,545,14,545,14,0,0,5,5,1,12,152,8,0,3,2,2,1200,2,6,2
