time,eNB_ID,frame,subframe,rsrp,rssi,snr,rx_power,noise_power,w_cqi,freq_offset
20:41:17.154186,0,444,0,-2147483648,-183,-93,-90,3,-93,4
20:41:17.154298,0,444,0,-2147483648,-183,-93,-90,3,-93,4
20:41:18.336203,0,544,0,-2147483648,-183,-93,-90,3,-93,4
20:41:18.336320,0,544,0,-2147483648,-183,-93,-90,3,-93,4
20:41:19.524889,0,644,0,-2147483648,-183,-95,-90,5,-95,4
20:41:19.525088,0,644,0,-2147483648,-183,-95,-90,5,-95,4
20:41:20.684096,0,744,0,-2147483648,-183,-93,-90,3,-93,4
20:41:20.684323,0,744,0,-2147483648,-183,-93,-90,3,-93,4
20:41:21.965699,0,844,0,-2147483648,-183,-95,-90,5,-95,4
20:41:21.965943,0,844,0,-2147483648,-183,-95,-90,5,-95,4
20:41:23.289542,0,944,0,-2147483648,-183,-95,-90,5,-95,4
20:41:23.289764,0,944,0,-2147483648,-183,-96,-90,6,-96,4
20:41:24.568958,0,20,0,-2147483648,-183,-93,-90,3,-93,4
20:41:24.569241,0,20,0,-2147483648,-183,-93,-90,3,-93,4
20:41:25.802773,0,120,0,-2147483648,-183,-95,-90,5,-95,4
20:41:25.802950,0,120,0,-2147483648,-183,-95,-90,5,-95,4
20:41:26.989438,0,220,0,-2147483648,-183,-93,-90,3,-93,4
20:41:26.989692,0,220,0,-2147483648,-183,-93,-90,3,-93,4
20:41:28.263512,0,320,0,-2147483648,-183,-93,-90,3,-93,4
20:41:28.263934,0,320,0,-2147483648,-183,-90,-90,0,-90,4
20:41:29.524370,0,420,0,-2147483648,-183,-93,-90,3,-93,4
20:41:29.524754,0,420,0,-2147483648,-183,-93,-90,3,-93,4
20:41:30.669827,0,520,0,-2147483648,-183,-93,-90,3,-93,4
20:41:30.670103,0,520,0,-2147483648,-183,-93,-90,3,-93,4
20:41:30.801097,0,531,0,-2147483648,-183,-93,-90,3,-93,4
20:41:31.839984,0,620,0,-2147483648,-183,-93,-90,3,-93,4
20:41:31.840181,0,620,0,-2147483648,-183,-93,-90,3,-93,4
20:41:33.086140,0,720,0,-2147483648,-183,-95,-90,5,-95,4
20:41:33.086435,0,720,0,-2147483648,-183,-93,-90,3,-93,4
20:41:33.948779,0,790,0,-2147483648,-183,-95,-90,5,-95,4
20:41:34.296998,0,820,0,-2147483648,-183,-93,-90,3,-93,4
20:41:34.297237,0,820,0,-2147483648,-183,-93,-90,3,-93,4
20:41:35.081299,0,884,0,-2147483648,-183,-93,-90,3,-93,4
20:41:35.491834,0,920,0,-2147483648,-183,-95,-90,5,-95,4
20:41:35.492022,0,920,0,-2147483648,-183,-95,-90,5,-95,4
20:41:36.705004,0,1020,0,-2147483648,-183,-90,-90,0,-90,4
20:41:36.705540,0,1020,0,-2147483648,-183,-90,-90,0,-90,4
20:41:38.013933,0,96,0,-2147483648,-183,-95,-90,5,-95,4
20:41:38.014196,0,96,0,-2147483648,-183,-93,-90,3,-93,4
