time,direction,dci_format,rnti_type,rnti,dci_frame,dci_slot,sched_frame,sched_slot,mcs,mcs_table,rb_start,rb_size,start_symbol,nr_symbols,tbs,harq_pid,ndi,rv,round,qam_mod_order,target_code_rate,tpc,n_cce,N_cce
19:58:20.997614,1,7,0,749,425,2,425,8,28,0,0,5,0,13,480,9,1,0,0,6,9480,1,2,2
19:58:21.009053,1,7,0,749,426,1,426,7,28,0,0,23,10,3,480,9,0,2,1,6,9480,1,4,2
19:58:21.020460,1,7,0,749,427,1,427,7,28,0,0,23,10,3,480,9,0,3,2,6,9480,1,4,2
19:58:21.032234,1,7,0,749,428,1,428,7,28,0,0,23,10,3,480,9,0,1,3,6,9480,1,4,2
19:58:21.054377,0,1,0,28730,430,0,430,0,0,0,0,5,1,13,168,5,1,0,0,2,1200,1,12,2
19:58:21.055493,1,7,0,28730,430,2,430,8,28,0,0,5,0,13,480,11,1,0,0,6,9480,1,14,2
19:58:21.062510,0,1,0,28730,430,14,430,14,0,0,0,5,1,13,168,5,0,2,1,2,1200,0,10,2
19:58:21.066439,1,7,0,28730,431,1,431,7,28,0,0,23,10,3,480,11,0,2,1,6,9480,1,12,2
19:58:21.074748,0,1,0,28730,431,15,431,15,0,0,0,5,1,13,168,5,0,3,2,2,1200,0,10,2
19:58:21.078124,0,1,0,749,432,0,432,0,0,0,0,5,1,12,152,6,1,0,0,2,1200,1,12,2
19:58:21.078442,1,7,0,28730,432,1,432,7,28,0,0,23,10,3,480,11,0,3,2,6,9480,1,12,2
19:58:21.085807,0,1,0,28730,432,14,432,14,0,0,0,5,1,13,168,5,0,1,3,2,1200,0,10,2
19:58:21.086125,0,1,0,749,432,14,432,14,0,0,5,5,1,12,152,6,0,2,1,2,1200,0,8,2
19:58:21.090034,1,7,0,28730,433,1,433,7,28,0,0,23,10,3,480,11,0,1,3,6,9480,1,12,2
19:58:21.097984,0,1,0,749,433,14,433,14,0,0,0,5,1,12,152,6,0,3,2,2,1200,0,8,2
19:58:21.109558,0,1,0,749,434,14,434,14,0,0,0,5,1,12,152,6,0,1,3,2,1200,0,8,2
19:58:21.148981,1,7,0,749,438,2,438,8,28,0,0,5,0,13,480,10,1,0,0,6,9480,2,2,2
19:58:21.159954,1,7,0,749,439,1,439,7,28,0,0,23,10,3,480,10,0,2,1,6,9480,1,4,2
19:58:21.171089,1,7,0,749,440,1,440,7,28,0,0,23,10,3,480,10,0,3,2,6,9480,1,4,2
