time,eNB_ID,frame,subframe,rsrp,rssi,snr,rx_power,noise_power,w_cqi,freq_offset
20:19:34.041353,0,106,0,-2147483648,-183,-95,-90,5,-95,6
20:19:34.100156,0,112,0,-2147483648,-183,-93,-90,3,-93,6
20:19:35.077117,0,206,0,-2147483648,-183,-93,-90,3,-93,6
20:19:35.136166,0,212,0,-2147483648,-183,-95,-90,5,-95,6
20:19:36.086442,0,306,0,-2147483648,-183,-90,-90,0,-90,6
20:19:36.145337,0,312,0,-2147483648,-183,-96,-90,6,-96,6
20:19:37.115285,0,406,0,-2147483648,-183,-90,-90,0,-90,6
20:19:37.174411,0,412,0,-2147483648,-183,-93,-90,3,-93,6
20:19:38.191122,0,506,0,-2147483648,-183,-93,-90,3,-93,6
20:19:38.250203,0,512,0,-2147483648,-183,-95,-90,5,-95,6
20:19:39.182499,0,606,0,-2147483648,-183,-93,-90,3,-93,6
20:19:39.241710,0,612,0,-2147483648,-183,-96,-90,6,-96,6
20:19:40.175131,0,706,0,-2147483648,-183,-93,-90,3,-93,6
20:19:40.233577,0,712,0,-2147483648,-183,-95,-90,5,-95,6
20:19:41.168360,0,806,0,-2147483648,-183,-93,-90,3,-93,6
20:19:41.226951,0,812,0,-2147483648,-183,-95,-90,5,-95,6
20:19:42.166033,0,906,0,-2147483648,-183,-93,-90,3,-93,6
20:19:42.224825,0,912,0,-2147483648,-183,-95,-90,5,-95,6
20:19:43.165446,0,1006,0,-2147483648,-183,-93,-90,3,-93,6
20:19:43.224030,0,1012,0,-2147483648,-183,-95,-90,5,-95,6
20:19:44.166027,0,82,0,-2147483648,-183,-95,-90,5,-95,6
20:19:44.226532,0,88,0,-2147483648,-183,-93,-90,3,-93,6
20:19:45.198027,0,182,0,-2147483648,-183,-93,-90,3,-93,6
20:19:45.258665,0,188,0,-2147483648,-183,-93,-90,3,-93,6
20:19:46.354290,0,282,0,-2147483648,-183,-93,-90,3,-93,6
20:19:46.423095,0,288,0,-2147483648,-183,-93,-90,3,-93,6
20:19:47.541323,0,382,0,-2147483648,-183,-93,-90,3,-93,6
20:19:47.610964,0,388,0,-2147483648,-183,-90,-90,0,-90,6
20:19:48.682937,0,482,0,-2147483648,-183,-93,-90,3,-93,6
20:19:48.751428,0,488,0,-2147483648,-183,-93,-90,3,-93,6
20:19:49.850574,0,582,0,-2147483648,-183,-95,-90,5,-95,6
20:19:49.943360,0,588,0,-2147483648,-183,-95,-90,5,-95,6
20:19:51.092128,0,682,0,-2147483648,-183,-93,-90,3,-93,6
20:19:51.161072,0,688,0,-2147483648,-183,-93,-90,3,-93,6
20:19:52.255175,0,782,0,-2147483648,-183,-93,-90,3,-93,6
20:19:52.324397,0,788,0,-2147483648,-183,-93,-90,3,-93,6
20:19:53.474121,0,882,0,-2147483648,-183,-95,-90,5,-95,6
20:19:53.544972,0,888,0,-2147483648,-183,-93,-90,3,-93,6
20:19:54.697672,0,982,0,-2147483648,-183,-96,-90,6,-96,6
20:19:54.766727,0,988,0,-2147483648,-183,-95,-90,5,-95,6
20:19:55.946852,0,58,0,-2147483648,-183,-95,-90,5,-95,6
20:19:56.019327,0,64,0,-2147483648,-183,-96,-90,6,-96,6
20:19:57.135210,0,158,0,-2147483648,-183,-93,-90,3,-93,6
20:19:57.234809,0,164,0,-2147483648,-183,-90,-90,0,-90,6
20:19:58.408260,0,258,0,-2147483648,-183,-93,-90,3,-93,6
20:19:58.477739,0,264,0,-2147483648,-183,-90,-90,0,-90,6
20:19:59.667167,0,358,0,-2147483648,-183,-95,-90,5,-95,6
20:19:59.736511,0,364,0,-2147483648,-183,-93,-90,3,-93,6
20:20:00.924801,0,458,0,-2147483648,-183,-93,-90,3,-93,6
20:20:00.994928,0,464,0,-2147483648,-183,-95,-90,5,-95,6
20:20:02.161203,0,558,0,-2147483648,-183,-93,-90,3,-93,6
20:20:02.231407,0,564,0,-2147483648,-183,-93,-90,3,-93,6
