time,direction,dci_format,rnti_type,rnti,dci_frame,dci_slot,sched_frame,sched_slot,mcs,mcs_table,rb_start,rb_size,start_symbol,nr_symbols,tbs,harq_pid,ndi,rv,round,qam_mod_order,target_code_rate,tpc,n_cce,N_cce
20:19:33.413270,1,7,0,7659,47,2,47,8,8,0,0,5,0,13,101,14,1,0,0,2,6020,1,8,2
20:19:33.432506,1,7,0,35953,49,2,49,8,8,0,0,5,0,13,101,14,1,0,0,2,6020,1,14,2
20:19:33.552236,1,7,0,7659,57,2,57,8,8,0,0,5,0,13,101,15,1,0,0,2,6020,2,8,2
20:19:33.571507,1,7,0,35953,59,2,59,8,8,0,0,5,0,13,101,15,1,0,0,2,6020,1,14,2
20:19:33.651112,1,7,0,7659,67,2,67,8,8,0,0,5,0,13,101,0,1,0,0,2,6020,1,8,2
20:19:33.678941,1,7,0,35953,69,2,69,8,8,0,0,5,0,13,101,0,1,0,0,2,6020,1,14,2
20:19:33.759341,1,7,0,7659,77,2,77,8,8,0,0,5,0,13,101,1,1,0,0,2,6020,1,8,2
20:19:33.778611,1,7,0,35953,79,2,79,8,8,0,0,5,0,13,101,1,1,0,0,2,6020,1,14,2
20:19:33.857042,1,7,0,7659,87,2,87,8,8,0,0,5,0,13,101,2,1,0,0,2,6020,1,8,2
20:19:33.876056,1,7,0,35953,89,2,89,8,8,0,0,5,0,13,101,3,1,0,0,2,6020,2,14,2
20:19:33.954779,1,7,0,7659,97,2,97,8,8,0,0,5,0,13,101,3,1,0,0,2,6020,1,8,2
20:19:33.973635,1,7,0,35953,99,2,99,8,8,0,0,5,0,13,101,5,1,0,0,2,6020,1,14,2
20:19:34.041246,0,1,0,35953,106,0,106,0,0,0,0,5,1,13,168,5,1,0,0,2,1200,0,0,2
20:19:34.047735,0,1,0,35953,106,14,106,14,0,0,0,5,1,13,168,5,0,2,1,2,1200,0,14,2
20:19:34.052444,1,7,0,7659,107,2,107,8,8,0,0,5,0,13,101,4,1,0,0,2,6020,2,8,2
20:19:34.058375,0,1,0,35953,107,14,107,14,0,0,0,5,1,13,168,5,0,3,2,2,1200,0,14,2
20:19:34.067300,0,1,0,35953,108,14,108,14,0,0,0,5,1,13,168,5,0,1,3,2,1200,0,14,2
20:19:34.071236,1,7,0,35953,109,2,109,8,8,0,0,5,0,13,101,6,1,0,0,2,6020,1,14,2
20:19:34.100084,0,1,0,7659,112,0,112,0,0,0,0,5,1,12,152,13,1,0,0,2,1200,1,2,2
20:19:34.107110,0,1,0,7659,112,14,112,14,0,0,0,5,1,12,152,13,0,2,1,2,1200,1,10,2
20:19:34.116664,0,1,0,7659,113,14,113,14,0,0,0,5,1,12,152,13,0,3,2,2,1200,1,10,2
20:19:34.126497,0,1,0,7659,114,14,114,14,0,0,0,5,1,12,152,13,0,1,3,2,1200,1,10,2
20:19:34.149916,1,7,0,7659,117,2,117,8,8,0,0,5,0,13,101,5,1,0,0,2,6020,1,8,2
20:19:34.169176,1,7,0,35953,119,2,119,8,8,0,0,5,0,13,101,2,1,0,0,2,6020,1,14,2
20:19:34.247454,1,7,0,7659,127,2,127,8,8,0,0,5,0,13,101,6,1,0,0,2,6020,1,8,2
20:19:34.266939,1,7,0,35953,129,2,129,8,8,0,0,5,0,13,101,7,1,0,0,2,6020,2,14,2
20:19:34.345261,1,7,0,7659,137,2,137,8,8,0,0,5,0,13,101,7,1,0,0,2,6020,1,8,2
20:19:34.364302,1,7,0,35953,139,2,139,8,8,0,0,5,0,13,101,8,1,0,0,2,6020,1,14,2
20:19:34.442801,1,7,0,7659,147,2,147,8,8,0,0,5,0,13,101,8,1,0,0,2,6020,2,8,2
20:19:34.462201,1,7,0,35953,149,2,149,8,8,0,0,5,0,13,101,4,1,0,0,2,6020,1,14,2
20:19:34.590579,1,7,0,7659,157,2,157,8,8,0,0,5,0,13,101,10,1,0,0,2,6020,1,8,2
20:19:34.612656,1,7,0,35953,159,2,159,8,8,0,0,5,0,13,101,9,1,0,0,2,6020,1,14,2
20:19:34.695775,1,7,0,7659,167,2,167,8,8,0,0,5,0,13,101,11,1,0,0,2,6020,1,8,2
20:19:34.715125,1,7,0,35953,169,2,169,8,8,0,0,5,0,13,101,10,1,0,0,2,6020,1,14,2
20:19:34.794214,1,7,0,7659,177,2,177,8,8,0,0,5,0,13,101,12,1,0,0,2,6020,1,8,2
20:19:34.813172,1,7,0,35953,179,2,179,8,8,0,0,5,0,13,101,11,1,0,0,2,6020,2,14,2
20:19:34.891902,1,7,0,7659,187,2,187,8,8,0,0,5,0,13,101,9,1,0,0,2,6020,1,8,2
20:19:34.911189,1,7,0,35953,189,2,189,8,8,0,0,5,0,13,101,12,1,0,0,2,6020,1,14,2
20:19:34.989998,1,7,0,7659,197,2,197,8,8,0,0,5,0,13,101,13,1,0,0,2,6020,2,8,2
20:19:35.009199,1,7,0,35953,199,2,199,8,8,0,0,5,0,13,101,13,1,0,0,2,6020,1,14,2
20:19:35.076916,0,1,0,35953,206,0,206,0,0,0,0,5,1,13,168,7,1,0,0,2,1200,0,0,2
20:19:35.084034,0,1,0,35953,206,14,206,14,0,0,0,5,1,13,168,7,0,2,1,2,1200,0,14,2
20:19:35.088017,1,7,0,7659,207,2,207,8,8,0,0,5,0,13,101,14,1,0,0,2,6020,1,8,2
20:19:35.093682,0,1,0,35953,207,14,207,14,0,0,0,5,1,13,168,7,0,3,2,2,1200,0,14,2
20:19:35.103415,0,1,0,35953,208,14,208,14,0,0,0,5,1,13,168,7,0,1,3,2,1200,0,14,2
20:19:35.107291,1,7,0,35953,209,2,209,8,8,0,0,5,0,13,101,14,1,0,0,2,6020,1,14,2
20:19:35.136097,0,1,0,7659,212,0,212,0,0,0,0,5,1,13,168,14,1,0,0,2,1200,1,2,2
20:19:35.142944,0,1,0,7659,212,14,212,14,0,0,0,5,1,13,168,14,0,2,1,2,1200,1,10,2
20:19:35.153014,0,1,0,7659,213,14,213,14,0,0,0,5,1,13,168,14,0,3,2,2,1200,1,10,2
20:19:35.163027,0,1,0,7659,214,14,214,14,0,0,0,5,1,13,168,14,0,1,3,2,1200,1,10,2
20:19:35.186076,1,7,0,7659,217,2,217,8,8,0,0,5,0,13,101,15,1,0,0,2,6020,1,8,2
20:19:35.205228,1,7,0,35953,219,2,219,8,8,0,0,5,0,13,101,15,1,0,0,2,6020,1,14,2
20:19:35.283627,1,7,0,7659,227,2,227,8,8,0,0,5,0,13,101,0,1,0,0,2,6020,1,8,2
20:19:35.303099,1,7,0,35953,229,2,229,8,8,0,0,5,0,13,101,0,1,0,0,2,6020,2,14,2
20:19:35.381464,1,7,0,7659,237,2,237,8,8,0,0,5,0,13,101,1,1,0,0,2,6020,1,8,2
20:19:35.400997,1,7,0,35953,239,2,239,8,8,0,0,5,0,13,101,1,1,0,0,2,6020,1,14,2
20:19:35.479151,1,7,0,7659,247,2,247,8,8,0,0,5,0,13,101,2,1,0,0,2,6020,2,8,2
20:19:35.498468,1,7,0,35953,249,2,249,8,8,0,0,5,0,13,101,3,1,0,0,2,6020,1,14,2
20:19:35.576925,1,7,0,7659,257,2,257,8,8,0,0,5,0,13,101,3,1,0,0,2,6020,1,8,2
20:19:35.596355,1,7,0,35953,259,2,259,8,8,0,0,5,0,13,101,5,1,0,0,2,6020,1,14,2
20:19:35.675074,1,7,0,7659,267,2,267,8,8,0,0,5,0,13,101,4,1,0,0,2,6020,1,8,2
20:19:35.694146,1,7,0,35953,269,2,269,8,8,0,0,5,0,13,101,6,1,0,0,2,6020,2,14,2
20:19:35.772762,1,7,0,7659,277,2,277,8,8,0,0,5,0,13,101,5,1,0,0,2,6020,1,8,2
20:19:35.792144,1,7,0,35953,279,2,279,8,8,0,0,5,0,13,101,2,1,0,0,2,6020,1,14,2
20:19:35.886016,1,7,0,7659,287,2,287,8,8,0,0,5,0,13,101,6,1,0,0,2,6020,1,8,2
20:19:35.905294,1,7,0,35953,289,2,289,8,8,0,0,5,0,13,101,7,1,0,0,2,6020,1,14,2
20:19:35.999868,1,7,0,7659,297,2,297,8,8,0,0,5,0,13,101,7,1,0,0,2,6020,2,8,2
20:19:36.018978,1,7,0,35953,299,2,299,8,8,0,0,5,0,13,101,8,1,0,0,2,6020,1,14,2
20:19:36.086369,0,1,0,35953,306,0,306,0,0,0,0,5,1,13,168,6,1,0,0,2,1200,0,0,2
20:19:36.093172,0,1,0,35953,306,14,306,14,0,0,0,5,1,13,168,6,0,2,1,2,1200,0,14,2
20:19:36.097381,1,7,0,7659,307,2,307,8,8,0,0,5,0,13,101,8,1,0,0,2,6020,1,8,2
20:19:36.103048,0,1,0,35953,307,14,307,14,0,0,0,5,1,13,168,6,0,3,2,2,1200,0,14,2
20:19:36.112711,0,1,0,35953,308,14,308,14,0,0,0,5,1,13,168,6,0,1,3,2,1200,0,14,2
20:19:36.116755,1,7,0,35953,309,2,309,8,8,0,0,5,0,13,101,4,1,0,0,2,6020,1,14,2
20:19:36.145265,0,1,0,7659,312,0,312,0,0,0,0,5,1,12,152,15,1,0,0,2,1200,1,2,2
20:19:36.152068,0,1,0,7659,312,14,312,14,0,0,0,5,1,12,152,15,0,2,1,2,1200,1,10,2
20:19:36.161806,0,1,0,7659,313,14,313,14,0,0,0,5,1,12,152,15,0,3,2,2,1200,1,10,2
20:19:36.171628,0,1,0,7659,314,14,314,14,0,0,0,5,1,12,152,15,0,1,3,2,1200,1,10,2
20:19:36.195092,1,7,0,7659,317,2,317,8,8,0,0,5,0,13,101,10,1,0,0,2,6020,1,8,2
20:19:36.214828,1,7,0,35953,319,2,319,8,8,0,0,5,0,13,101,9,1,0,0,2,6020,2,14,2
20:19:36.294624,1,7,0,7659,327,2,327,8,8,0,0,5,0,13,101,11,1,0,0,2,6020,1,8,2
20:19:36.315315,1,7,0,35953,329,2,329,8,8,0,0,5,0,13,101,10,1,0,0,2,6020,1,14,2
20:19:36.395466,1,7,0,7659,337,2,337,8,8,0,0,5,0,13,101,12,1,0,0,2,6020,2,8,2
20:19:36.415396,1,7,0,35953,339,2,339,8,8,0,0,5,0,13,101,11,1,0,0,2,6020,1,14,2
20:19:36.496404,1,7,0,7659,347,2,347,8,8,0,0,5,0,13,101,9,1,0,0,2,6020,1,8,2
20:19:36.516269,1,7,0,35953,349,2,349,8,8,0,0,5,0,13,101,12,1,0,0,2,6020,1,14,2
20:19:36.595922,1,7,0,7659,357,2,357,8,8,0,0,5,0,13,101,13,1,0,0,2,6020,1,8,2
20:19:36.615794,1,7,0,35953,359,2,359,8,8,0,0,5,0,13,101,13,1,0,0,2,6020,1,14,2
20:19:36.695769,1,7,0,7659,367,2,367,8,8,0,0,5,0,13,101,14,1,0,0,2,6020,1,8,2
20:19:36.715365,1,7,0,35953,369,2,369,8,8,0,0,5,0,13,101,14,1,0,0,2,6020,2,14,2
20:19:36.795423,1,7,0,7659,377,2,377,8,8,0,0,5,0,13,101,15,1,0,0,2,6020,1,8,2
20:19:36.815190,1,7,0,35953,379,2,379,8,8,0,0,5,0,13,101,15,1,0,0,2,6020,1,14,2
20:19:36.895487,1,7,0,7659,387,2,387,8,8,0,0,5,0,13,101,0,1,0,0,2,6020,2,8,2
20:19:36.915280,1,7,0,35953,389,2,389,8,8,0,0,5,0,13,101,0,1,0,0,2,6020,1,14,2
20:19:37.026692,1,7,0,7659,397,2,397,8,8,0,0,5,0,13,101,1,1,0,0,2,6020,1,8,2
20:19:37.046468,1,7,0,35953,399,2,399,8,8,0,0,5,0,13,101,1,1,0,0,2,6020,1,14,2
20:19:37.115006,0,1,0,35953,406,0,406,0,0,0,0,5,1,13,168,0,1,0,0,2,1200,0,0,2
20:19:37.122078,0,1,0,35953,406,14,406,14,0,0,0,5,1,13,168,0,0,2,1,2,1200,0,14,2
20:19:37.126002,1,7,0,7659,407,2,407,8,8,0,0,5,0,13,101,2,1,0,0,2,6020,1,8,2
20:19:37.131792,0,1,0,35953,407,14,407,14,0,0,0,5,1,13,168,0,0,3,2,2,1200,0,14,2
20:19:37.141445,0,1,0,35953,408,14,408,14,0,0,0,5,1,13,168,0,0,1,3,2,1200,0,14,2
20:19:37.145382,1,7,0,35953,409,2,409,8,8,0,0,5,0,13,101,3,1,0,0,2,6020,2,14,2
20:19:37.174221,0,1,0,7659,412,0,412,0,0,0,0,5,1,13,168,1,1,0,0,2,1200,1,2,2
20:19:37.181098,0,1,0,7659,412,14,412,14,0,0,0,5,1,13,168,1,0,2,1,2,1200,1,10,2
20:19:37.190890,0,1,0,7659,413,14,413,14,0,0,0,5,1,13,168,1,0,3,2,2,1200,1,10,2
20:19:37.200735,0,1,0,7659,414,14,414,14,0,0,0,5,1,13,168,1,0,1,3,2,1200,1,10,2
20:19:37.224311,1,7,0,7659,417,2,417,8,8,0,0,5,0,13,101,3,1,0,0,2,6020,1,8,2
20:19:37.243696,1,7,0,35953,419,2,419,8,8,0,0,5,0,13,101,5,1,0,0,2,6020,1,14,2
20:19:37.322471,1,7,0,7659,427,2,427,8,8,0,0,5,0,13,101,4,1,0,0,2,6020,1,8,2
20:19:37.341971,1,7,0,35953,429,2,429,8,8,0,0,5,0,13,101,6,1,0,0,2,6020,1,14,2
20:19:37.421140,1,7,0,7659,437,2,437,8,8,0,0,5,0,13,101,5,1,0,0,2,6020,2,8,2
20:19:37.440437,1,7,0,35953,439,2,439,8,8,0,0,5,0,13,101,2,1,0,0,2,6020,1,14,2
20:19:37.520191,1,7,0,7659,447,2,447,8,8,0,0,5,0,13,101,6,1,0,0,2,6020,1,8,2
20:19:37.539488,1,7,0,35953,449,2,449,8,8,0,0,5,0,13,101,7,1,0,0,2,6020,1,14,2
20:19:37.618475,1,7,0,7659,457,2,457,8,8,0,0,5,0,13,101,7,1,0,0,2,6020,1,8,2
20:19:37.637992,1,7,0,35953,459,2,459,8,8,0,0,5,0,13,101,8,1,0,0,2,6020,2,14,2
20:19:37.775353,1,7,0,7659,467,2,467,8,8,0,0,5,0,13,101,8,1,0,0,2,6020,1,8,2
20:19:37.794900,1,7,0,35953,469,2,469,8,8,0,0,5,0,13,101,4,1,0,0,2,6020,1,14,2
20:19:37.874712,1,7,0,7659,477,2,477,8,8,0,0,5,0,13,101,10,1,0,0,2,6020,2,8,2
20:19:37.894092,1,7,0,35953,479,2,479,8,8,0,0,5,0,13,101,9,1,0,0,2,6020,1,14,2
20:19:37.972951,1,7,0,7659,487,2,487,8,8,0,0,5,0,13,101,11,1,0,0,2,6020,1,8,2
20:19:37.992303,1,7,0,35953,489,2,489,8,8,0,0,5,0,13,101,10,1,0,0,2,6020,1,14,2
20:19:38.092426,1,7,0,7659,497,2,497,8,8,0,0,5,0,13,101,12,1,0,0,2,6020,1,8,2
20:19:38.116110,1,7,0,35953,499,2,499,8,8,0,0,5,0,13,101,11,1,0,0,2,6020,1,14,2
20:19:38.191009,0,1,0,35953,506,0,506,0,0,0,0,5,1,13,168,8,1,0,0,2,1200,0,0,2
20:19:38.198028,0,1,0,35953,506,14,506,14,0,0,0,5,1,13,168,8,0,2,1,2,1200,0,14,2
20:19:38.201949,1,7,0,7659,507,2,507,8,8,0,0,5,0,13,101,9,1,0,0,2,6020,1,8,2
20:19:38.207821,0,1,0,35953,507,14,507,14,0,0,0,5,1,13,168,8,0,3,2,2,1200,0,14,2
20:19:38.217442,0,1,0,35953,508,14,508,14,0,0,0,5,1,13,168,8,0,1,3,2,1200,0,14,2
20:19:38.221261,1,7,0,35953,509,2,509,8,8,0,0,5,0,13,101,12,1,0,0,2,6020,2,14,2
20:19:38.250125,0,1,0,7659,512,0,512,0,0,0,0,5,1,12,152,2,1,0,0,2,1200,1,2,2
20:19:38.256833,0,1,0,7659,512,14,512,14,0,0,0,5,1,12,152,2,0,2,1,2,1200,1,10,2
20:19:38.266586,0,1,0,7659,513,14,513,14,0,0,0,5,1,12,152,2,0,3,2,2,1200,1,10,2
20:19:38.276361,0,1,0,7659,514,14,514,14,0,0,0,5,1,12,152,2,0,1,3,2,1200,1,10,2
20:19:38.299818,1,7,0,7659,517,2,517,8,8,0,0,5,0,13,101,13,1,0,0,2,6020,1,8,2
20:19:38.319112,1,7,0,35953,519,2,519,8,8,0,0,5,0,13,101,13,1,0,0,2,6020,1,14,2
20:19:38.398013,1,7,0,7659,527,2,527,8,8,0,0,5,0,13,101,14,1,0,0,2,6020,2,8,2
20:19:38.417384,1,7,0,35953,529,2,529,8,8,0,0,5,0,13,101,14,1,0,0,2,6020,1,14,2
20:19:38.496008,1,7,0,7659,537,2,537,8,8,0,0,5,0,13,101,15,1,0,0,2,6020,1,8,2
20:19:38.515233,1,7,0,35953,539,2,539,8,8,0,0,5,0,13,101,15,1,0,0,2,6020,1,14,2
20:19:38.594004,1,7,0,7659,547,2,547,8,8,0,0,5,0,13,101,0,1,0,0,2,6020,1,8,2
20:19:38.613119,1,7,0,35953,549,2,549,8,8,0,0,5,0,13,101,0,1,0,0,2,6020,1,14,2
20:19:38.691618,1,7,0,7659,557,2,557,8,8,0,0,5,0,13,101,1,1,0,0,2,6020,1,8,2
20:19:38.711048,1,7,0,35953,559,2,559,8,8,0,0,5,0,13,101,1,1,0,0,2,6020,2,14,2
