time,direction,rnti,frame,diff,old_mcs,new_mcs,max_mcs_input,max_mcs_applied,min_mcs,opt_max_mcs,num_sched,num_retx,bler_window_ppm,bler_before_ppm,bler_after_ppm,lower_ppm,upper_ppm,branch,updated
19:23:47.582411,0,44027,900,59,0,0,28,28,0,28,2,0,0,43046,38742,50000,150000,3,1
19:23:48.226733,0,44027,1000,100,0,0,28,28,0,28,1,0,0,38742,34867,50000,150000,3,1
19:23:48.545915,0,44027,26,50,0,0,28,28,0,28,1,0,0,34867,31381,50000,150000,3,1
19:23:48.647740,0,44027,42,16,0,0,28,28,0,28,1,0,0,31381,28242,50000,150000,3,1
19:23:48.745850,0,44027,57,15,0,0,28,28,0,28,1,0,0,28242,25418,50000,150000,3,1
19:23:48.847022,0,44027,73,16,0,0,28,28,0,28,1,0,0,25418,22876,50000,150000,3,1
19:23:48.860971,0,44027,76,3,0,0,28,28,0,28,-1,-1,-1,22876,22876,50000,150000,0,0
19:23:48.947045,0,44027,89,16,0,0,28,28,0,28,2,0,0,22876,20589,50000,150000,3,1
19:23:49.049591,0,44027,104,15,0,0,28,28,0,28,1,0,0,20589,18530,50000,150000,3,1
19:23:49.172143,0,44027,118,14,0,0,28,28,0,28,1,0,0,18530,16677,50000,150000,3,1
19:23:49.248556,0,44027,129,11,0,0,28,28,0,28,1,0,0,16677,15009,50000,150000,3,1
19:23:49.347713,0,44027,144,15,0,0,28,28,0,28,1,0,0,15009,13508,50000,150000,3,1
19:23:49.447047,0,44027,159,15,0,0,28,28,0,28,1,0,0,13508,12157,50000,150000,3,1
19:23:49.549910,0,44027,176,17,0,0,28,28,0,28,1,0,0,12157,10941,50000,150000,3,1
19:23:49.648037,0,44027,191,15,0,0,28,28,0,28,1,0,0,10941,9847,50000,150000,3,1
19:23:49.748103,0,44027,206,15,0,0,28,28,0,28,1,0,0,9847,8862,50000,150000,3,1
19:23:49.852987,0,44027,222,16,0,0,28,28,0,28,1,0,0,8862,7976,50000,150000,3,1
19:23:49.950719,0,44027,236,14,0,0,28,28,0,28,1,0,0,7976,7178,50000,150000,3,1
19:23:50.049174,0,44027,251,15,0,0,28,28,0,28,1,0,0,7178,6461,50000,150000,3,1
19:23:50.147954,0,44027,267,16,0,0,28,28,0,28,1,0,0,6461,5814,50000,150000,3,1
19:23:50.203123,0,44027,276,9,0,0,28,28,0,28,-1,-1,-1,5814,5814,50000,150000,0,0
19:23:50.246731,0,44027,282,15,0,0,28,28,0,28,2,0,0,5814,5233,50000,150000,3,1
19:23:50.349106,0,44027,298,16,0,0,28,28,0,28,1,0,0,5233,4710,50000,150000,3,1
19:23:50.448245,0,44027,314,16,0,0,28,28,0,28,1,0,0,4710,4239,50000,150000,3,1
19:23:50.548241,0,44027,329,15,0,0,28,28,0,28,1,0,0,4239,3815,50000,150000,3,1
19:23:50.648058,0,44027,345,16,0,0,28,28,0,28,1,0,0,3815,3433,50000,150000,3,1
19:23:50.747712,0,44027,360,15,0,0,28,28,0,28,1,0,0,3433,3090,50000,150000,3,1
19:23:50.842800,0,44027,376,16,0,0,28,28,0,28,1,0,0,3090,2781,50000,150000,3,1
19:23:50.847956,0,44027,376,0,0,0,28,28,0,28,-1,-1,-1,2781,2781,50000,150000,0,0
19:23:50.948639,0,44027,393,17,0,0,28,28,0,28,2,0,0,2781,2503,50000,150000,3,1
19:23:51.046885,0,44027,409,16,0,0,28,28,0,28,1,0,0,2503,2252,50000,150000,3,1
19:23:51.147517,0,44027,425,16,0,0,28,28,0,28,1,0,0,2252,2027,50000,150000,3,1
19:23:51.248690,0,44027,441,16,0,0,28,28,0,28,1,0,0,2027,1824,50000,150000,3,1
19:23:51.348703,0,44027,457,16,0,0,28,28,0,28,1,0,0,1824,1642,50000,150000,3,1
19:23:51.446840,0,44027,473,16,0,0,28,28,0,28,1,0,0,1642,1478,50000,150000,3,1
19:23:51.460078,0,44027,476,3,0,0,28,28,0,28,-1,-1,-1,1478,1478,50000,150000,0,0
19:23:51.547266,0,44027,490,17,0,0,28,28,0,28,2,0,0,1478,1330,50000,150000,3,1
19:23:51.647661,0,44027,506,16,0,0,28,28,0,28,1,0,0,1330,1197,50000,150000,3,1
19:23:51.746294,0,44027,521,15,0,0,28,28,0,28,1,0,0,1197,1077,50000,150000,3,1
19:23:51.848019,0,44027,537,16,0,0,28,28,0,28,1,0,0,1077,969,50000,150000,3,1
19:23:51.945583,0,44027,552,15,0,0,28,28,0,28,1,0,0,969,872,50000,150000,3,1
19:23:52.046534,0,44027,568,16,0,0,28,28,0,28,1,0,0,872,785,50000,150000,3,1
19:23:52.095363,0,44027,576,8,0,0,28,28,0,28,-1,-1,-1,785,785,50000,150000,0,0
19:23:52.146155,0,44027,583,15,0,0,28,28,0,28,2,0,0,785,706,50000,150000,3,1
