time,rnti,frame,slot,sched_frame,sched_slot,avg_snr_x10,mcs_table,ul_bler_mcs_before,selected_mcs,pre_phr_mcs,post_phr_mcs,final_mcs,estimated_ul_buffer,sched_ul_bytes,B,min_rb,available_rb_before,available_rb_after,ph,pcmax,rb_size_final,tbs_final,force_ul_mcs
19:23:47.544712,44027,894,2,894,8,475,0,28,28,28,28,28,0,0,0,5,5,5,48,20,5,480,-1
19:23:47.608537,44027,904,2,904,8,476,0,28,28,28,28,28,0,0,0,5,5,5,48,20,5,437,-1
19:23:47.672255,44027,914,2,914,8,477,0,28,28,28,28,28,0,0,0,5,5,5,48,20,5,480,-1
19:23:47.735548,44027,924,2,924,8,478,0,28,28,28,28,28,0,0,0,5,5,5,48,20,5,480,-1
19:23:47.799460,44027,934,2,934,8,478,0,28,28,28,28,28,0,0,0,5,5,5,48,20,5,480,-1
19:23:47.863397,44027,944,2,944,8,479,0,28,28,28,28,28,0,0,0,5,5,5,48,20,5,437,-1
19:23:47.928206,44027,954,2,954,8,480,0,28,28,28,28,28,0,0,0,5,5,5,48,20,5,480,-1
19:23:47.998674,44027,964,2,964,8,481,0,28,28,28,28,28,0,0,0,5,5,5,48,20,5,480,-1
19:23:48.062121,44027,974,2,974,8,481,0,28,28,28,28,28,0,0,0,5,5,5,48,20,5,480,-1
19:23:48.126041,44027,984,2,984,8,482,0,28,28,28,28,28,0,0,0,5,5,5,48,20,5,437,-1
19:23:48.190132,44027,994,2,994,8,483,0,28,28,28,28,28,0,0,0,5,5,5,48,20,5,480,-1
19:23:48.252909,44027,1004,2,1004,8,483,0,28,28,28,28,28,0,0,0,5,5,5,48,20,5,480,-1
19:23:48.316100,44027,1014,2,1014,8,484,0,28,28,28,28,28,0,0,0,5,5,5,48,20,5,480,-1
19:23:48.379526,44027,0,2,0,8,485,0,28,28,28,28,28,0,0,0,5,5,5,48,20,5,437,-1
19:23:48.442461,44027,10,2,10,8,485,0,28,28,28,28,28,0,0,0,5,5,5,48,20,5,480,-1
19:23:48.506520,44027,20,2,20,8,486,0,28,28,28,28,28,0,0,0,5,5,5,48,20,5,480,-1
19:23:48.534269,44027,24,11,24,17,487,0,28,28,28,28,28,0,0,0,5,5,5,48,20,5,106,-1
19:23:48.537544,44027,25,1,25,7,487,0,28,28,28,28,28,0,106,0,5,5,5,48,20,5,106,-1
19:23:48.540825,44027,25,11,25,17,487,0,28,28,28,28,28,20516,0,20516,5,106,106,48,20,106,2178,-1
19:23:48.541144,44027,25,12,25,18,487,0,28,28,28,28,28,20516,2178,18338,5,106,106,48,20,106,10247,-1
19:23:48.541482,44027,25,13,25,19,487,0,28,28,28,28,28,20516,12425,8091,5,94,94,48,20,85,8197,-1
19:23:48.543911,44027,26,1,26,7,488,0,28,28,28,28,28,20516,0,20516,5,106,106,48,20,106,2178,-1
19:23:48.544197,44027,26,2,26,8,488,0,28,28,28,28,28,20516,2178,18338,5,106,106,48,20,106,10247,-1
19:23:48.544523,44027,26,3,26,9,488,0,28,28,28,28,28,20516,12425,8091,5,106,106,48,20,85,8197,-1
19:23:48.608036,44027,36,2,36,8,490,0,28,28,28,28,28,0,0,0,5,5,5,61,20,5,480,-1
19:23:48.636363,44027,40,11,40,17,490,0,28,28,28,28,28,0,0,0,5,5,5,48,20,5,106,-1
19:23:48.639498,44027,41,1,41,7,490,0,28,28,28,28,28,0,106,0,5,5,5,48,20,5,106,-1
19:23:48.642601,44027,41,11,41,17,491,0,28,28,28,28,28,20516,0,20516,5,106,106,48,20,106,2178,-1
19:23:48.642924,44027,41,12,41,18,491,0,28,28,28,28,28,20516,2178,18338,5,106,106,48,20,106,10247,-1
19:23:48.643256,44027,41,13,41,19,491,0,28,28,28,28,28,20516,12425,8091,5,94,94,48,20,85,8197,-1
19:23:48.645782,44027,42,1,42,7,491,0,28,28,28,28,28,20516,0,20516,5,106,106,48,20,106,2178,-1
19:23:48.646072,44027,42,2,42,8,491,0,28,28,28,28,28,20516,2178,18338,5,106,106,48,20,106,10247,-1
19:23:48.646400,44027,42,3,42,9,491,0,28,28,28,28,28,20516,12425,8091,5,106,106,48,20,85,8197,-1
19:23:48.709392,44027,52,2,52,8,493,0,28,28,28,28,28,0,0,0,5,5,5,61,20,5,480,-1
19:23:48.734637,44027,56,1,56,7,493,0,28,28,28,28,28,0,0,0,5,5,5,48,20,5,106,-1
19:23:48.737782,44027,56,11,56,17,493,0,28,28,28,28,28,0,106,0,5,5,5,48,20,5,106,-1
19:23:48.740978,44027,57,1,57,7,494,0,28,28,28,28,28,20516,0,20516,5,106,106,48,20,106,2178,-1
19:23:48.741304,44027,57,2,57,8,494,0,28,28,28,28,28,20516,2178,18338,5,106,106,48,20,106,10247,-1
19:23:48.741639,44027,57,3,57,9,494,0,28,28,28,28,28,20516,12425,8091,5,106,106,48,20,85,8197,-1
19:23:48.744168,44027,57,11,57,17,494,0,28,28,28,28,28,20516,0,20516,5,106,106,48,20,106,2178,-1
19:23:48.744489,44027,57,12,57,18,494,0,28,28,28,28,28,20516,2178,18338,5,106,106,48,20,106,10247,-1
19:23:48.744815,44027,57,13,57,19,494,0,28,28,28,28,28,20516,12425,8091,5,94,94,48,20,85,8197,-1
19:23:48.804980,44027,67,2,67,8,495,0,28,28,28,28,28,0,0,0,5,5,5,61,20,5,480,-1
19:23:48.835790,44027,72,1,72,7,496,0,28,28,28,28,28,0,0,0,5,5,5,48,20,5,106,-1
19:23:48.838917,44027,72,11,72,17,496,0,28,28,28,28,28,0,106,0,5,5,5,48,20,5,106,-1
19:23:48.842146,44027,73,1,73,7,496,0,28,28,28,28,28,20516,0,20516,5,106,106,48,20,106,2178,-1
19:23:48.842388,44027,73,2,73,8,496,0,28,28,28,28,28,20516,2178,18338,5,106,106,48,20,106,10247,-1
19:23:48.842827,44027,73,3,73,9,496,0,28,28,28,28,28,20516,12425,8091,5,106,106,48,20,85,8197,-1
19:23:48.845192,44027,73,11,73,17,496,0,28,28,28,28,28,20516,0,20516,5,106,106,48,20,106,2178,-1
19:23:48.845629,44027,73,12,73,18,496,0,28,28,28,28,28,20516,2178,18338,5,106,106,48,20,106,10247,-1
19:23:48.846031,44027,73,13,73,19,496,0,28,28,28,28,28,20516,12425,8091,5,94,94,48,20,85,8197,-1
19:23:48.906632,44027,83,2,83,8,497,0,28,28,28,28,28,0,0,0,5,5,5,61,20,5,480,-1
19:23:48.935584,44027,87,11,87,17,498,0,28,28,28,28,28,0,0,0,5,5,5,48,20,5,106,-1
19:23:48.938923,44027,88,1,88,7,498,0,28,28,28,28,28,0,106,0,5,5,5,48,20,5,106,-1
19:23:48.941959,44027,88,11,88,17,498,0,28,28,28,28,28,20516,0,20516,5,106,106,48,20,106,2178,-1
19:23:48.942314,44027,88,12,88,18,498,0,28,28,28,28,28,20516,2178,18338,5,106,106,48,20,106,10247,-1
19:23:48.942766,44027,88,13,88,19,498,0,28,28,28,28,28,20516,12425,8091,5,106,106,48,20,85,8197,-1
19:23:48.945124,44027,89,1,89,7,498,0,28,28,28,28,28,20516,0,20516,5,106,106,48,20,106,2178,-1
19:23:48.945543,44027,89,2,89,8,498,0,28,28,28,28,28,20516,2178,18338,5,106,106,48,20,106,10247,-1
19:23:48.946035,44027,89,3,89,9,498,0,28,28,28,28,28,20516,12425,8091,5,106,106,48,20,85,8197,-1
19:23:49.013199,44027,99,2,99,8,499,0,28,28,28,28,28,0,0,0,5,5,5,61,20,5,480,-1
19:23:49.036853,44027,102,11,102,17,499,0,28,28,28,28,28,0,0,0,5,5,5,48,20,5,106,-1
19:23:49.040277,44027,103,1,103,7,499,0,28,28,28,28,28,0,106,0,5,5,5,48,20,5,106,-1
19:23:49.043706,44027,103,11,103,17,499,0,28,28,28,28,28,20516,0,20516,5,106,106,48,20,106,2178,-1
19:23:49.044108,44027,103,12,103,18,499,0,28,28,28,28,28,20516,2178,18338,5,106,106,48,20,106,10247,-1
19:23:49.044452,44027,103,13,103,19,499,0,28,28,28,28,28,20516,12425,8091,5,94,94,48,20,85,8197,-1
19:23:49.047103,44027,104,1,104,7,500,0,28,28,28,28,28,20516,0,20516,5,106,106,48,20,106,2178,-1
19:23:49.047601,44027,104,2,104,8,500,0,28,28,28,28,28,20516,2178,18338,5,106,106,48,20,106,9222,-1
19:23:49.048179,44027,104,3,104,9,500,0,28,28,28,28,28,20516,11400,9116,5,106,106,48,20,95,9222,-1
19:23:49.116576,44027,114,2,114,8,500,0,28,28,28,28,28,0,0,0,5,5,5,61,20,5,480,-1
