1787368099527263859,1582744590809696,connecting to 127.0.0.1:2031
1787368099527293205,1582744590838205,turning ON GNB_MAC_UL_MCS_DECISION
1787368099527306946,1582744590851916,time,rnti,frame,slot,sched_frame,sched_slot,avg_snr_x10,mcs_table,ul_bler_mcs_before,selected_mcs,pre_phr_mcs,post_phr_mcs,final_mcs,estimated_ul_buffer,sched_ul_bytes,B,min_rb,available_rb_before,available_rb_after,ph,pcmax,rb_size_final,tbs_final,force_ul_mcs
1787368099578938686,1582744642483844,20:08:19.578661,10844,882,2,882,8,471,0,28,28,28,28,28,0,0,0,5,5,5,48,20,5,480,-1
1787368099643039391,1582744706584812,20:08:19.642190,10844,892,2,892,8,472,0,28,28,28,28,28,0,0,0,5,5,5,48,20,5,480,-1
1787368099707786663,1582744771332062,20:08:19.707231,10844,902,2,902,8,473,0,28,28,28,28,28,0,0,0,5,5,5,48,20,5,480,-1
1787368099772247750,1582744835793037,20:08:19.772001,10844,912,2,912,8,474,0,28,28,28,28,28,0,0,0,5,5,5,48,20,5,437,-1
1787368099836700250,1582744900245407,20:08:19.835793,10844,922,2,922,8,475,0,28,28,28,28,28,0,0,0,5,5,5,48,20,5,480,-1
1787368099901308770,1582744964854023,20:08:19.900816,10844,932,2,932,8,476,0,28,28,28,28,28,0,0,0,5,5,5,48,20,5,480,-1
1787368099966876291,1582745030422149,20:08:19.965782,10844,942,2,942,8,477,0,28,28,28,28,28,0,0,0,5,5,5,48,20,5,480,-1
1787368100031501726,1582745095047397,20:08:20.030361,10844,952,2,952,8,478,0,28,28,28,28,28,0,0,0,5,5,5,48,20,5,437,-1
1787368100094966350,1582745158511426,20:08:20.094000,10844,962,2,962,8,478,0,28,28,28,28,28,0,0,0,5,5,5,48,20,5,480,-1
1787368100189814849,1582745253360030,20:08:20.188633,10844,972,2,972,8,479,0,28,28,28,28,28,0,0,0,5,5,5,48,20,5,480,-1
1787368100253366351,1582745316911798,20:08:20.252539,10844,982,2,982,8,480,0,28,28,28,28,28,0,0,0,5,5,5,48,20,5,480,-1
1787368100320866815,1582745384411951,20:08:20.319844,10844,992,2,992,8,481,0,28,28,28,28,28,0,0,0,5,5,5,48,20,5,437,-1
1787368100384922094,1582745448467261,20:08:20.384157,10844,1002,2,1002,8,481,0,28,28,28,28,28,0,0,0,5,5,5,48,20,5,480,-1
1787368100394391945,1582745457936941,20:08:20.393554,10844,1003,11,1003,17,482,0,28,28,28,28,28,0,0,0,5,5,5,48,20,5,106,-1
1787368100397511913,1582745461056969,20:08:20.397006,10844,1004,1,1004,7,482,0,28,28,28,28,28,0,106,0,5,5,5,48,20,5,106,-1
1787368100400696905,1582745464241947,20:08:20.400247,10844,1004,11,1004,17,483,0,28,28,28,28,28,20516,0,20516,5,106,106,48,20,106,2178,-1
1787368100400700960,1582745464245886,20:08:20.400554,10844,1004,12,1004,18,483,0,28,28,28,28,28,20516,2178,18338,5,106,106,48,20,106,10247,-1
1787368100401752679,1582745465297604,20:08:20.400952,10844,1004,13,1004,19,483,0,28,28,28,28,28,20516,12425,8091,5,106,106,48,20,85,8197,-1
1787368100403925773,1582745467470804,20:08:20.403492,10844,1005,1,1005,7,483,0,28,28,28,28,28,20516,0,20516,5,106,106,48,20,106,2178,-1
1787368100403929753,1582745467474681,20:08:20.403786,10844,1005,2,1005,8,483,0,28,28,28,28,28,20516,2178,18338,5,106,106,48,20,106,10247,-1
1787368100405004312,1582745468549236,20:08:20.404171,10844,1005,3,1005,9,483,0,28,28,28,28,28,20516,12425,8091,5,106,106,48,20,85,8197,-1
1787368100473525253,1582745537070566,20:08:20.472981,10844,1015,2,1015,8,486,0,28,28,28,28,28,0,0,0,5,5,5,61,20,5,480,-1
1787368100496360670,1582745559905726,20:08:20.495448,10844,1018,11,1018,17,487,0,28,28,28,28,28,0,0,0,5,5,5,48,20,5,106,-1
1787368100499592731,1582745563137730,20:08:20.498596,10844,1019,1,1019,7,487,0,28,28,28,28,28,0,106,0,5,5,5,48,20,5,106,-1
1787368100502716504,1582745566261492,20:08:20.501668,10844,1019,11,1019,17,487,0,28,28,28,28,28,20516,0,20516,5,106,106,48,20,106,2178,-1
1787368100502720728,1582745566265649,20:08:20.501979,10844,1019,12,1019,18,487,0,28,28,28,28,28,20516,2178,18338,5,106,106,48,20,106,10247,-1
1787368100502723081,1582745566268001,20:08:20.502330,10844,1019,13,1019,19,487,0,28,28,28,28,28,20516,12425,8091,5,94,94,48,20,85,8197,-1
1787368100506266625,1582745569811666,20:08:20.504777,10844,1020,1,1020,7,488,0,28,28,28,28,28,20516,0,20516,5,106,106,48,20,106,2178,-1
1787368100506272156,1582745569817085,20:08:20.505059,10844,1020,2,1020,8,488,0,28,28,28,28,28,20516,2178,18338,5,106,106,48,20,106,10247,-1
1787368100506280110,1582745569825036,20:08:20.505384,10844,1020,3,1020,9,488,0,28,28,28,28,28,20516,12425,8091,5,106,106,48,20,85,8197,-1
1787368100570374216,1582745633919341,20:08:20.569454,10844,6,2,6,8,490,0,28,28,28,28,28,0,0,0,5,5,5,61,20,5,480,-1
1787368100595625717,1582745659170729,20:08:20.595224,10844,10,1,10,7,490,0,28,28,28,28,28,0,0,0,5,5,5,48,20,5,106,-1
1787368100600046463,1582745663591430,20:08:20.598526,10844,10,11,10,17,490,0,28,28,28,28,28,0,106,0,5,5,5,48,20,5,106,-1
1787368100601926872,1582745665477167,20:08:20.601557,10844,11,1,11,7,491,0,28,28,28,28,28,20516,0,20516,5,106,106,48,20,106,2178,-1
1787368100603187944,1582745666732880,20:08:20.601844,10844,11,2,11,8,491,0,28,28,28,28,28,20516,2178,18338,5,106,106,48,20,106,10247,-1
1787368100603193769,1582745666738700,20:08:20.602229,10844,11,3,11,9,491,0,28,28,28,28,28,20516,12425,8091,5,106,106,48,20,85,8197,-1
1787368100605047127,1582745668592378,20:08:20.604602,10844,11,11,11,17,491,0,28,28,28,28,28,20516,0,20516,5,106,106,48,20,106,2178,-1
1787368100605052328,1582745668597252,20:08:20.604884,10844,11,12,11,18,491,0,28,28,28,28,28,20516,2178,18338,5,106,106,48,20,106,10247,-1
1787368100606842019,1582745670387394,20:08:20.605240,10844,11,13,11,19,491,0,28,28,28,28,28,20516,12425,8091,5,94,94,48,20,85,8197,-1
1787368100666702617,1582745730248193,20:08:20.665340,10844,21,2,21,8,493,0,28,28,28,28,28,0,0,0,5,5,5,61,20,5,480,-1
1787368100696877583,1582745760422885,20:08:20.695878,10844,25,11,25,17,493,0,28,28,28,28,28,0,0,0,5,5,5,48,20,5,106,-1
1787368100700027974,1582745763573044,20:08:20.699318,10844,26,1,26,7,493,0,28,28,28,28,28,0,106,0,5,5,5,48,20,5,106,-1
1787368100703212696,1582745766757817,20:08:20.702635,10844,26,11,26,17,494,0,28,28,28,28,28,20516,0,20516,5,106,106,48,20,106,2178,-1
1787368100703217995,1582745766763001,20:08:20.702921,10844,26,12,26,18,494,0,28,28,28,28,28,20516,2178,18338,5,106,106,48,20,106,10247,-1
1787368100704549872,1582745768094864,20:08:20.703262,10844,26,13,26,19,494,0,28,28,28,28,28,20516,12425,8091,5,106,106,48,20,85,8197,-1
1787368100706679488,1582745770224666,20:08:20.705754,10844,27,1,27,7,494,0,28,28,28,28,28,20516,0,20516,5,106,106,48,20,106,2178,-1
1787368100706686305,1582745770231294,20:08:20.706037,10844,27,2,27,8,494,0,28,28,28,28,28,20516,2178,18338,5,106,106,48,20,106,10247,-1
1787368100707757432,1582745771302368,20:08:20.706440,10844,27,3,27,9,494,0,28,28,28,28,28,20516,12425,8091,5,106,106,48,20,85,8197,-1
1787368100770972914,1582745834519070,20:08:20.770371,10844,37,2,37,8,495,0,28,28,28,28,28,0,0,0,5,5,5,61,20,5,480,-1
1787368100797588173,1582745861133744,20:08:20.796565,10844,41,1,41,7,496,0,28,28,28,28,28,0,0,0,5,5,5,48,20,5,106,-1
1787368100800814516,1582745864360104,20:08:20.799659,10844,41,11,41,17,496,0,28,28,28,28,28,0,106,0,5,5,5,48,20,5,106,-1
1787368100803822769,1582745867368874,20:08:20.802856,10844,42,1,42,7,496,0,28,28,28,28,28,20516,0,20516,5,106,106,48,20,106,2178,-1
1787368100803850926,1582745867396128,20:08:20.803162,10844,42,2,42,8,496,0,28,28,28,28,28,20516,2178,18338,5,106,106,48,20,106,10247,-1
1787368100804857562,1582745868402784,20:08:20.803540,10844,42,3,42,9,496,0,28,28,28,28,28,20516,12425,8091,5,106,106,48,20,85,8197,-1
1787368100806885159,1582745870430753,20:08:20.806031,10844,42,11,42,17,496,0,28,28,28,28,28,20516,0,20516,5,106,106,48,20,106,2178,-1
1787368100806907539,1582745870452673,20:08:20.806340,10844,42,12,42,18,496,0,28,28,28,28,28,20516,2178,18338,5,106,106,48,20,106,10247,-1
1787368100808243080,1582745871788779,20:08:20.806726,10844,42,13,42,19,496,0,28,28,28,28,28,20516,12425,8091,5,106,106,48,20,85,8197,-1
1787368100869286957,1582745932832480,20:08:20.868016,10844,52,2,52,8,497,0,28,28,28,28,28,0,0,0,5,5,5,61,20,5,480,-1
1787368100897783325,1582745961328513,20:08:20.896912,10844,56,11,56,17,497,0,28,28,28,28,28,0,0,0,5,5,5,48,20,5,106,-1
1787368100901076421,1582745964621620,20:08:20.899997,10844,57,1,57,7,497,0,28,28,28,28,28,0,106,0,5,5,5,48,20,5,106,-1
1787368100904166989,1582745967712106,20:08:20.903059,10844,57,11,57,17,498,0,28,28,28,28,28,20516,0,20516,5,106,106,48,20,106,2178,-1
1787368100904185993,1582745967730999,20:08:20.903346,10844,57,12,57,18,498,0,28,28,28,28,28,20516,2178,18338,5,106,106,48,20,106,10247,-1
1787368100904189093,1582745967734085,20:08:20.903741,10844,57,13,57,19,498,0,28,28,28,28,28,20516,12425,8091,5,94,94,48,20,85,8197,-1
1787368100907631514,1582745971176999,20:08:20.906200,10844,58,1,58,7,498,0,28,28,28,28,28,20516,0,20516,5,106,106,48,20,106,2178,-1
1787368100907650607,1582745971195657,20:08:20.906488,10844,58,2,58,8,498,0,28,28,28,28,28,20516,2178,18338,5,106,106,48,20,106,10247,-1
1787368100907655919,1582745971200933,20:08:20.906864,10844,58,3,58,9,498,0,28,28,28,28,28,20516,12425,8091,5,106,106,48,20,85,8197,-1
1787368100971954344,1582746035499857,20:08:20.970681,10844,68,2,68,8,499,0,28,28,28,28,28,0,0,0,5,5,5,61,20,5,480,-1
1787368100997214030,1582746060759292,20:08:20.995943,10844,72,1,72,7,499,0,28,28,28,28,28,0,0,0,5,5,5,48,20,5,106,-1
1787368101000289992,1582746063835193,20:08:20.999004,10844,72,11,72,17,499,0,28,28,28,28,28,0,106,0,5,5,5,48,20,5,106,-1
1787368101003436060,1582746066981343,20:08:21.002359,10844,73,1,73,7,499,0,28,28,28,28,28,20516,0,20516,5,106,106,48,20,106,2178,-1
1787368101003452376,1582746066997380,20:08:21.002645,10844,73,2,73,8,499,0,28,28,28,28,28,20516,2178,18338,5,106,106,48,20,106,10247,-1
1787368101003454439,1582746066999372,20:08:21.002971,10844,73,3,73,9,499,0,28,28,28,28,28,20516,12425,8091,5,106,106,48,20,85,8197,-1
1787368101006298788,1582746069843767,20:08:21.005388,10844,73,11,73,17,499,0,28,28,28,28,28,20516,0,20516,5,106,106,48,20,106,2178,-1
1787368101006302140,1582746069847077,20:08:21.005675,10844,73,12,73,18,499,0,28,28,28,28,28,20516,2178,18338,5,106,106,48,20,106,10247,-1
1787368101006303267,1582746069848172,20:08:21.006069,10844,73,13,73,19,499,0,28,28,28,28,28,20516,12425,8091,5,94,94,48,20,85,8197,-1
1787368101068797123,1582746132342518,20:08:21.068077,10844,83,2,83,8,500,0,28,28,28,28,28,0,0,0,5,5,5,61,20,5,480,-1
1787368101097306559,1582746160851863,20:08:21.096538,10844,87,11,87,17,500,0,28,28,28,28,28,0,0,0,5,5,5,48,20,5,106,-1
1787368101100431090,1582746163976291,20:08:21.099722,10844,88,1,88,7,500,0,28,28,28,28,28,0,106,0,5,5,5,48,20,5,106,-1
1787368101103512566,1582746167057698,20:08:21.102818,10844,88,11,88,17,500,0,28,28,28,28,28,20516,0,20516,5,106,106,48,20,106,2178,-1
1787368101103519296,1582746167064231,20:08:21.103103,10844,88,12,88,18,500,0,28,28,28,28,28,20516,2178,18338,5,106,106,48,20,106,10247,-1
1787368101104378499,1582746167923418,20:08:21.103479,10844,88,13,88,19,500,0,28,28,28,28,28,20516,12425,8091,5,106,106,48,20,85,8197,-1
1787368101106671056,1582746170216050,20:08:21.105934,10844,89,1,89,7,501,0,28,28,28,28,28,20516,0,20516,5,106,106,48,20,106,2178,-1
1787368101106674306,1582746170219219,20:08:21.106224,10844,89,2,89,8,501,0,28,28,28,28,28,20516,2178,18338,5,106,106,48,20,106,10247,-1
1787368101107832847,1582746171377777,20:08:21.106613,10844,89,3,89,9,501,0,28,28,28,28,28,20516,12425,8091,5,106,106,48,20,85,8197,-1
