time,rnti,frame,slot,snrx10,tpc,rssi
20:49:05.058903,61809,109,7,100,1,937
20:49:06.222617,49395,208,7,100,1,937
20:49:10.901377,61809,608,7,100,1,937
20:49:11.988681,61809,698,17,100,1,937
20:49:12.752685,61809,765,17,100,1,937
20:49:12.821496,61809,771,17,100,1,937
20:49:13.027711,61809,789,17,110,1,937
20:49:13.340196,61809,817,7,100,1,937
20:49:14.324692,61809,895,7,100,1,929
20:49:14.370679,61809,899,7,100,1,937
20:49:14.524267,61809,912,17,100,1,937
20:49:15.233675,49395,975,7,100,1,937
20:49:15.408103,61809,990,17,100,1,937
20:49:15.609236,49395,1008,7,100,1,937
20:49:15.615158,61809,1008,17,100,1,937
20:49:16.004127,61809,17,7,100,1,929
20:49:16.734486,61809,75,7,100,1,937
20:49:16.807654,61809,82,7,100,1,937
20:49:16.946649,61809,95,17,100,1,929
20:49:17.314139,61809,130,17,100,1,937
20:49:17.393644,61809,137,17,100,1,937
20:49:17.580719,49395,154,7,100,1,937
20:49:17.684073,49395,163,7,100,1,937
20:49:17.845799,61809,177,7,100,1,937
20:49:17.962123,61809,187,7,100,1,937
20:49:18.123324,49395,201,7,100,1,944
20:49:18.610666,61809,243,17,100,1,929
20:49:18.753492,61809,256,7,100,1,937
20:49:18.770241,61809,257,17,100,1,937
20:49:20.528688,49395,414,7,100,1,937
20:49:20.656524,61809,426,7,100,1,937
20:49:20.811889,61809,440,17,100,1,929
20:49:20.817134,61809,441,7,100,1,929
20:49:20.902952,49395,449,7,100,1,937
20:49:20.970836,61809,453,17,100,1,937
20:49:21.080058,61809,463,7,100,1,944
20:49:21.305968,49395,484,7,100,1,937
20:49:22.776246,61809,609,7,100,1,937
20:49:22.859421,61809,617,7,100,1,929
20:49:23.647300,61809,687,17,100,1,937
20:49:23.822221,61809,703,17,100,1,937
20:49:23.891749,49395,709,17,100,1,937
20:49:24.284244,61809,737,17,100,1,937
20:49:25.174697,61809,806,7,100,1,937
20:49:25.650564,61809,846,17,100,1,944
20:49:25.995929,61809,876,7,100,1,937
20:49:26.180815,49395,884,7,100,1,937
20:49:26.819300,49395,938,7,100,1,929
20:49:26.948283,61809,949,7,100,1,937
20:49:27.751863,61809,1010,17,100,1,937
20:49:28.307573,61809,33,7,100,1,937
20:49:28.880990,49395,83,7,100,1,937
20:49:29.426284,61809,129,17,100,1,937
20:49:29.500965,49395,135,17,100,1,937
20:49:29.787461,61809,160,7,100,1,937
20:49:29.787462,49395,160,7,100,1,937
20:49:30.547641,61809,224,7,100,1,937
20:49:30.638331,61809,232,7,100,1,937
20:49:30.953533,61809,259,17,100,1,937
20:49:30.970167,61809,261,7,100,1,937
20:49:32.081874,49395,350,7,100,1,929
20:49:32.087607,49395,350,17,100,1,929
20:49:33.583107,61809,470,7,100,1,937
20:49:34.101903,61809,515,17,100,1,937
20:49:34.362922,61809,538,17,100,1,937
20:49:34.661470,61809,558,17,100,1,937
20:49:34.793753,49395,570,7,100,1,937
20:49:35.720268,61809,642,7,100,1,937
20:49:36.415034,61809,703,7,100,1,929
20:49:36.636004,61809,718,7,100,1,937
20:49:36.868137,61809,734,7,100,1,937
20:49:37.230156,49395,764,17,100,1,937
20:49:37.413720,61809,780,17,100,1,937
20:49:37.545052,61809,792,7,100,1,944
20:49:38.280945,61809,854,7,100,1,937
20:49:38.462568,61809,872,7,100,1,937
20:49:38.896116,61809,905,7,100,1,937
20:49:39.222024,61809,936,17,100,1,937
20:49:39.293728,61809,943,7,100,1,929
20:49:40.102320,61809,1007,7,100,1,937
20:49:40.189924,49395,1014,7,100,1,937
20:49:40.285044,49395,1021,17,100,1,937
20:49:40.588462,61809,22,7,100,1,937
20:49:40.692454,49395,30,17,100,1,937
20:49:40.753141,49395,35,17,100,1,937
20:49:40.941834,61809,43,7,100,1,937
20:49:41.906688,61809,119,17,100,1,937
20:49:42.327897,61809,154,7,100,1,937
20:49:42.395416,61809,159,17,100,1,937
20:49:43.112162,61809,216,7,100,1,937
20:49:43.383353,49395,239,17,100,1,937
20:49:43.752182,61809,272,7,100,1,937
20:49:44.199757,61809,311,7,100,1,937
20:49:44.636034,61809,348,17,100,1,937
20:49:44.838933,61809,366,7,100,1,937
20:49:45.477811,49395,413,7,100,1,937
20:49:46.107806,49395,459,7,100,1,937
20:49:46.211439,49395,468,7,100,1,937
20:49:46.222586,61809,469,7,100,1,929
20:49:46.517944,61809,494,17,100,1,937
20:49:46.752961,61809,515,7,100,1,937
20:49:46.782663,61809,517,17,100,1,937
20:49:47.312236,61809,562,17,100,1,937
20:49:47.329083,61809,564,7,100,1,937
20:49:47.564345,61809,584,17,100,1,937
20:49:47.655063,61809,592,17,100,1,937
20:49:47.989768,61809,619,17,100,1,937
20:49:48.232933,61809,637,7,100,1,929
20:49:48.290382,49395,642,7,100,1,937
20:49:48.341773,61809,646,17,100,1,937
20:49:48.507142,49395,661,7,100,1,937
20:49:48.672814,49395,675,17,100,1,937
20:49:48.820767,61809,688,17,100,1,937
20:49:48.832212,49395,689,17,100,1,937
20:49:49.267543,61809,727,7,100,1,937
20:49:49.308232,61809,730,17,100,1,937
20:49:49.314181,61809,731,7,100,1,937
20:49:49.470578,61809,744,17,100,1,937
20:49:49.739571,61809,767,17,100,1,929
20:49:49.773819,61809,770,17,100,1,929
20:49:49.802761,61809,773,7,100,1,929
20:49:50.389505,61809,814,17,100,1,937
20:49:51.143294,49395,880,7,100,1,937
20:49:51.432278,61809,901,7,100,1,937
20:49:51.443126,49395,902,7,100,1,929
20:49:51.460262,61809,903,17,100,1,937
20:49:51.696293,61809,924,7,100,1,937
20:49:51.857552,61809,938,7,100,1,937
20:49:53.209656,61809,27,7,100,1,937
20:49:53.405197,61809,39,17,100,1,937
20:49:53.610562,61809,57,17,100,1,937
20:49:53.805070,61809,74,17,100,1,937
20:49:53.925447,61809,85,7,100,1,937
20:49:55.210379,61809,190,17,100,1,929
20:49:55.365723,61809,205,7,100,1,937
20:49:55.696406,61809,230,7,100,1,937
20:49:56.314624,61809,284,7,100,1,929
20:49:56.790580,49395,321,17,100,1,937
20:49:56.912416,61809,332,7,100,1,937
20:49:56.948958,61809,334,17,100,1,929
20:49:56.989415,61809,338,7,100,1,937
20:49:57.112115,49395,348,17,100,1,937
20:49:57.214951,61809,357,17,100,1,937
20:49:58.743492,61809,481,7,100,1,937
20:49:59.337568,49395,532,7,100,1,937
20:49:59.585620,49395,545,7,100,1,937
20:49:59.958109,61809,576,17,100,1,937
20:50:01.547780,61809,703,17,100,1,929
20:50:01.599541,61809,708,7,100,1,929
20:50:01.686242,61809,715,17,100,1,944
20:50:02.060659,61809,749,7,100,1,937
20:50:02.586494,49395,792,7,100,1,937
20:50:02.977877,49395,826,17,100,1,937
20:50:03.000674,61809,828,17,100,1,937
20:50:03.328217,61809,857,7,110,1,937
20:50:03.385489,61809,862,7,100,1,937
20:50:03.432057,61809,866,7,100,1,937
20:50:03.831154,61809,897,17,100,1,937
20:50:03.910468,61809,905,7,100,1,944
20:50:04.346704,61809,946,7,100,1,937
20:50:04.774620,61809,976,17,100,1,937
20:50:04.986291,61809,995,7,100,1,937
20:50:05.158318,49395,1010,7,100,1,929
20:50:05.216586,49395,1015,7,100,1,937
20:50:05.239281,61809,1017,7,100,1,937
20:50:05.791379,61809,39,17,100,1,937
20:50:05.839040,61809,43,17,100,1,929
20:50:06.380182,61809,89,7,100,1,937
20:50:06.801568,61809,122,7,100,1,937
20:50:07.512711,61809,182,17,100,1,929
20:50:07.800505,61809,204,17,100,1,929
20:50:08.511867,61809,266,7,100,1,937
20:50:09.014198,61809,306,17,100,1,937
20:50:09.381224,61809,338,17,100,1,929
20:50:10.060321,61809,392,7,100,1,929
20:50:10.082842,61809,394,7,100,1,937
20:50:10.621296,49395,441,7,100,1,937
20:50:11.128125,61809,481,7,100,1,937
20:50:11.253036,61809,492,7,100,1,937
20:50:11.362428,49395,501,17,100,1,937
20:50:11.459024,61809,510,7,100,1,937
20:50:13.185185,61809,648,17,100,1,937
20:50:13.907643,61809,712,7,100,1,937
20:50:14.221539,61809,737,17,100,1,937
20:50:14.502264,61809,764,17,100,1,937
20:50:15.767258,61809,864,17,100,1,937
20:50:15.934689,61809,874,7,100,1,937
20:50:16.024352,61809,881,17,100,1,937
20:50:16.133538,49395,891,7,100,1,937
20:50:17.304436,61809,989,7,100,1,937
20:50:18.553779,61809,65,7,100,1,937
20:50:21.198288,61809,264,7,100,1,937
