time,rnti,ue_id,frame,slot,lcid,lcgid,bytes_in_buffer,bj,pbr,priority
21:19:05.914739,3836,1,576,17,1,0,0,2147483647,-1,1
21:19:05.914740,3836,1,576,17,2,0,0,2147483647,-1,3
21:19:05.914740,3836,1,576,17,4,1,0,177214,8000,13
21:19:05.914914,960,0,576,17,1,0,0,2147483647,-1,1
21:19:05.914914,960,0,576,17,2,0,0,2147483647,-1,3
21:19:05.914915,960,0,576,17,4,1,0,177258,8000,13
21:19:05.915235,3836,1,576,18,1,0,0,2147483647,-1,1
21:19:05.915236,3836,1,576,18,2,0,0,2147483647,-1,3
21:19:05.915236,3836,1,576,18,4,1,0,177246,8000,13
21:19:05.915446,960,0,576,18,1,0,0,2147483647,-1,1
21:19:05.915446,960,0,576,18,2,0,0,2147483647,-1,3
21:19:05.915446,960,0,576,18,4,1,0,177290,8000,13
21:19:05.915761,3836,1,576,19,1,0,0,2147483647,-1,1
21:19:05.915761,3836,1,576,19,2,0,0,2147483647,-1,3
21:19:05.915761,3836,1,576,19,4,1,0,177250,8000,13
21:19:05.915963,960,0,576,19,1,0,0,2147483647,-1,1
21:19:05.915964,960,0,576,19,2,0,0,2147483647,-1,3
21:19:05.915964,960,0,576,19,4,1,0,177294,8000,13
21:19:05.919937,3836,1,577,7,1,0,0,2147483647,-1,1
21:19:05.919938,3836,1,577,7,2,0,0,2147483647,-1,3
21:19:05.919938,3836,1,577,7,4,1,0,177254,8000,13
21:19:05.920118,960,0,577,7,1,0,0,2147483647,-1,1
21:19:05.920118,960,0,577,7,2,0,0,2147483647,-1,3
21:19:05.920118,960,0,577,7,4,1,0,177298,8000,13
21:19:05.920437,3836,1,577,8,1,0,0,2147483647,-1,1
21:19:05.920438,3836,1,577,8,2,0,0,2147483647,-1,3
21:19:05.920438,3836,1,577,8,4,1,0,177286,8000,13
21:19:05.920651,960,0,577,8,1,0,0,2147483647,-1,1
21:19:05.920651,960,0,577,8,2,0,0,2147483647,-1,3
21:19:05.920651,960,0,577,8,4,1,0,177330,8000,13
21:19:05.921046,3836,1,577,9,1,0,0,2147483647,-1,1
21:19:05.921046,3836,1,577,9,2,0,0,2147483647,-1,3
21:19:05.921047,3836,1,577,9,4,1,0,177290,8000,13
21:19:05.921138,960,0,577,9,1,0,0,2147483647,-1,1
21:19:05.921138,960,0,577,9,2,0,0,2147483647,-1,3
21:19:05.921138,960,0,577,9,4,1,0,177334,8000,13
21:19:05.925253,3836,1,577,17,1,0,0,2147483647,-1,1
21:19:05.925254,3836,1,577,17,2,0,0,2147483647,-1,3
21:19:05.925254,3836,1,577,17,4,1,0,177294,8000,13
21:19:05.925453,960,0,577,17,1,0,0,2147483647,-1,1
21:19:05.925453,960,0,577,17,2,0,0,2147483647,-1,3
21:19:05.925454,960,0,577,17,4,1,0,177338,8000,13
21:19:05.925758,3836,1,577,18,1,0,0,2147483647,-1,1
21:19:05.925758,3836,1,577,18,2,0,0,2147483647,-1,3
21:19:05.925759,3836,1,577,18,4,1,0,177326,8000,13
21:19:05.925966,960,0,577,18,1,0,0,2147483647,-1,1
21:19:05.925966,960,0,577,18,2,0,0,2147483647,-1,3
21:19:05.925966,960,0,577,18,4,1,0,177370,8000,13
21:19:05.926274,3836,1,577,19,1,0,0,2147483647,-1,1
21:19:05.926274,3836,1,577,19,2,0,0,2147483647,-1,3
21:19:05.926275,3836,1,577,19,4,1,0,177330,8000,13
21:19:05.926450,960,0,577,19,1,0,0,2147483647,-1,1
21:19:05.926450,960,0,577,19,2,0,0,2147483647,-1,3
21:19:05.926450,960,0,577,19,4,1,0,177374,8000,13
21:19:05.930414,3836,1,578,7,1,0,0,2147483647,-1,1
21:19:05.930415,3836,1,578,7,2,0,0,2147483647,-1,3
21:19:05.930415,3836,1,578,7,4,1,0,177334,8000,13
21:19:05.930667,960,0,578,7,1,0,0,2147483647,-1,1
21:19:05.930667,960,0,578,7,2,0,0,2147483647,-1,3
21:19:05.930667,960,0,578,7,4,1,0,177378,8000,13
21:19:05.930779,3836,1,578,8,1,0,0,2147483647,-1,1
21:19:05.930779,3836,1,578,8,2,0,0,2147483647,-1,3
21:19:05.930779,3836,1,578,8,4,1,0,177366,8000,13
21:19:05.930991,960,0,578,8,1,0,0,2147483647,-1,1
21:19:05.930991,960,0,578,8,2,0,0,2147483647,-1,3
21:19:05.930992,960,0,578,8,4,1,0,177410,8000,13
21:19:05.931368,3836,1,578,9,1,0,0,2147483647,-1,1
21:19:05.931368,3836,1,578,9,2,0,0,2147483647,-1,3
21:19:05.931368,3836,1,578,9,4,1,0,177370,8000,13
21:19:05.931460,960,0,578,9,1,0,0,2147483647,-1,1
21:19:05.931460,960,0,578,9,2,0,0,2147483647,-1,3
21:19:05.931460,960,0,578,9,4,1,0,177414,8000,13
21:19:05.935256,3836,1,578,17,1,0,0,2147483647,-1,1
21:19:05.935257,3836,1,578,17,2,0,0,2147483647,-1,3
21:19:05.935257,3836,1,578,17,4,1,0,177374,8000,13
21:19:05.935367,960,0,578,17,1,0,0,2147483647,-1,1
21:19:05.935367,960,0,578,17,2,0,0,2147483647,-1,3
21:19:05.935367,960,0,578,17,4,1,0,177418,8000,13
21:19:05.935622,3836,1,578,18,1,0,0,2147483647,-1,1
21:19:05.935623,3836,1,578,18,2,0,0,2147483647,-1,3
21:19:05.935623,3836,1,578,18,4,1,0,177406,8000,13
21:19:05.935855,960,0,578,18,1,0,0,2147483647,-1,1
21:19:05.935856,960,0,578,18,2,0,0,2147483647,-1,3
21:19:05.935856,960,0,578,18,4,1,0,177450,8000,13
21:19:05.936369,960,0,578,19,1,0,0,2147483647,-1,1
21:19:05.936369,960,0,578,19,2,0,0,2147483647,-1,3
21:19:05.936369,960,0,578,19,4,1,0,177454,8000,13
21:19:05.936465,3836,1,578,19,1,0,0,2147483647,-1,1
21:19:05.936465,3836,1,578,19,2,0,0,2147483647,-1,3
21:19:05.936466,3836,1,578,19,4,1,0,177410,8000,13
21:19:05.940173,3836,1,579,7,1,0,0,2147483647,-1,1
21:19:05.940173,3836,1,579,7,2,0,0,2147483647,-1,3
21:19:05.940173,3836,1,579,7,4,1,0,177414,8000,13
21:19:05.940321,960,0,579,7,1,0,0,2147483647,-1,1
21:19:05.940321,960,0,579,7,2,0,0,2147483647,-1,3
21:19:05.940321,960,0,579,7,4,1,0,177458,8000,13
21:19:05.940488,3836,1,579,8,1,0,0,2147483647,-1,1
21:19:05.940488,3836,1,579,8,2,0,0,2147483647,-1,3
21:19:05.940488,3836,1,579,8,4,1,0,177446,8000,13
21:19:05.940705,960,0,579,8,1,0,0,2147483647,-1,1
21:19:05.940705,960,0,579,8,2,0,0,2147483647,-1,3
21:19:05.940706,960,0,579,8,4,1,0,177490,8000,13
21:19:05.941199,960,0,579,9,1,0,0,2147483647,-1,1
21:19:05.941200,960,0,579,9,2,0,0,2147483647,-1,3
21:19:05.941200,960,0,579,9,4,1,0,177494,8000,13
21:19:05.941217,3836,1,579,9,1,0,0,2147483647,-1,1
21:19:05.941217,3836,1,579,9,2,0,0,2147483647,-1,3
21:19:05.941217,3836,1,579,9,4,1,0,177450,8000,13
21:19:05.945087,3836,1,579,17,1,0,0,2147483647,-1,1
21:19:05.945087,3836,1,579,17,2,0,0,2147483647,-1,3
