time,eNB_ID,frame,subframe,rsrp,rssi,snr,rx_power,noise_power,w_cqi,freq_offset
21:19:06.428014,0,628,0,-2147483648,-183,-96,-90,6,-96,5
21:19:06.447873,0,630,0,-2147483648,-183,-90,-90,0,-90,5
21:19:07.450708,0,728,0,-2147483648,-183,-93,-90,3,-93,5
21:19:07.471495,0,730,0,-2147483648,-183,-93,-90,3,-93,5
21:19:08.478504,0,828,0,-2147483648,-183,-90,-90,0,-90,5
21:19:08.528400,0,830,0,-2147483648,-183,-93,-90,3,-93,5
21:19:09.516382,0,928,0,-2147483648,-183,-93,-90,3,-93,5
21:19:09.536625,0,930,0,-2147483648,-183,-93,-90,3,-93,5
21:19:10.557531,0,4,0,-2147483648,-183,-93,-90,3,-93,5
21:19:10.577485,0,6,0,-2147483648,-183,-95,-90,5,-95,5
21:19:11.663714,0,104,0,-2147483648,-183,-93,-90,3,-93,5
21:19:11.687478,0,106,0,-2147483648,-183,-95,-90,5,-95,5
21:19:12.872210,0,204,0,-2147483648,-183,-93,-90,3,-93,5
21:19:12.895846,0,206,0,-2147483648,-183,-90,-90,0,-90,5
21:19:14.050758,0,304,0,-2147483648,-183,-90,-90,0,-90,5
21:19:14.073546,0,306,0,-2147483648,-183,-93,-90,3,-93,5
21:19:15.227446,0,404,0,-2147483648,-183,-93,-90,3,-93,5
21:19:15.250385,0,406,0,-2147483648,-183,-90,-90,0,-90,5
21:19:16.386598,0,504,0,-2147483648,-183,-93,-90,3,-93,5
21:19:16.409476,0,506,0,-2147483648,-183,-90,-90,0,-90,5
21:19:17.519922,0,604,0,-2147483648,-183,-95,-90,5,-95,5
21:19:17.542699,0,606,0,-2147483648,-183,-90,-90,0,-90,5
21:19:18.679155,0,704,0,-2147483648,-183,-96,-90,6,-96,5
21:19:18.702129,0,706,0,-2147483648,-183,-90,-90,0,-90,5
21:19:19.934222,0,804,0,-2147483648,-183,-95,-90,5,-95,5
21:19:19.957541,0,806,0,-2147483648,-183,-95,-90,5,-95,5
21:19:21.147169,0,904,0,-2147483648,-183,-93,-90,3,-93,5
21:19:21.170210,0,906,0,-2147483648,-183,-95,-90,5,-95,5
21:19:22.395133,0,1004,0,-2147483648,-183,-93,-90,3,-93,5
21:19:22.418368,0,1006,0,-2147483648,-183,-93,-90,3,-93,5
21:19:23.623464,0,80,0,-2147483648,-183,-95,-90,5,-95,5
21:19:23.647020,0,82,0,-2147483648,-183,-95,-90,5,-95,5
21:19:24.794616,0,180,0,-2147483648,-183,-93,-90,3,-93,5
21:19:24.817680,0,182,0,-2147483648,-183,-90,-90,0,-90,5
21:19:25.981459,0,280,0,-2147483648,-183,-95,-90,5,-95,5
21:19:26.004566,0,282,0,-2147483648,-183,-93,-90,3,-93,5
21:19:26.198850,0,299,0,-2147483648,-183,-95,-90,5,-95,5
21:19:27.207341,0,380,0,-2147483648,-183,-93,-90,3,-93,5
21:19:27.231223,0,382,0,-2147483648,-183,-93,-90,3,-93,5
21:19:28.552483,0,480,0,-2147483648,-183,-93,-90,3,-93,5
21:19:28.575717,0,482,0,-2147483648,-183,-90,-90,0,-90,5
21:19:29.798094,0,580,0,-2147483648,-183,-95,-90,5,-95,5
21:19:29.821354,0,582,0,-2147483648,-183,-93,-90,3,-93,5
21:19:30.992149,0,680,0,-2147483648,-183,-93,-90,3,-93,5
21:19:31.015608,0,682,0,-2147483648,-183,-95,-90,5,-95,5
21:19:32.076238,0,780,0,-2147483648,-183,-93,-90,3,-93,5
21:19:32.097749,0,782,0,-2147483648,-183,-93,-90,3,-93,5
21:19:33.204453,0,880,0,-2147483648,-183,-93,-90,3,-93,5
21:19:33.227374,0,882,0,-2147483648,-183,-93,-90,3,-93,5
21:19:34.474967,0,980,0,-2147483648,-183,-93,-90,3,-93,5
21:19:34.498222,0,982,0,-2147483648,-183,-95,-90,5,-95,5
21:19:35.839964,0,56,0,-2147483648,-183,-93,-90,3,-93,5
21:19:35.863406,0,58,0,-2147483648,-183,-93,-90,3,-93,5
21:19:37.093044,0,156,0,-2147483648,-183,-93,-90,3,-93,5
21:19:37.116471,0,158,0,-2147483648,-183,-93,-90,3,-93,5
21:19:38.361239,0,256,0,-2147483648,-183,-93,-90,3,-93,5
21:19:38.384194,0,258,0,-2147483648,-183,-93,-90,3,-93,5
21:19:39.533171,0,356,0,-2147483648,-183,-95,-90,5,-95,5
21:19:39.556178,0,358,0,-2147483648,-183,-93,-90,3,-93,5
21:19:40.688825,0,456,0,-2147483648,-183,-95,-90,5,-95,5
21:19:40.710292,0,458,0,-2147483648,-183,-93,-90,3,-93,5
21:19:41.799695,0,556,0,-2147483648,-183,-93,-90,3,-93,5
21:19:41.823294,0,558,0,-2147483648,-183,-95,-90,5,-95,5
