time,eNB_ID,frame,subframe,rsrp,rssi,snr,rx_power,noise_power,w_cqi,freq_offset
17:09:32.711547,0,428,0,-2147483648,-183,-93,-90,3,-93,4
17:09:32.711771,0,428,0,-2147483648,-183,-93,-90,3,-93,4
17:09:33.804003,0,528,0,-2147483648,-183,-95,-90,5,-95,4
17:09:33.804056,0,528,0,-2147483648,-183,-95,-90,5,-95,4
17:09:34.947597,0,628,0,-2147483648,-183,-95,-90,5,-95,4
17:09:34.947719,0,628,0,-2147483648,-183,-95,-90,5,-95,4
17:09:36.039528,0,728,0,-2147483648,-183,-93,-90,3,-93,4
17:09:36.039719,0,728,0,-2147483648,-183,-93,-90,3,-93,4
17:09:37.160418,0,828,0,-2147483648,-183,-95,-90,5,-95,4
17:09:37.160700,0,828,0,-2147483648,-183,-95,-90,5,-95,4
17:09:38.211786,0,928,0,-2147483648,-183,-93,-90,3,-93,4
17:09:38.212249,0,928,0,-2147483648,-183,-93,-90,3,-93,4
17:09:39.305900,0,4,0,-2147483648,-183,-93,-90,3,-93,4
17:09:39.306177,0,4,0,-2147483648,-183,-93,-90,3,-93,4
17:09:40.399939,0,104,0,-2147483648,-183,-90,-90,0,-90,4
17:09:40.400165,0,104,0,-2147483648,-183,-90,-90,0,-90,4
17:09:41.540237,0,204,0,-2147483648,-183,-90,-90,0,-90,4
17:09:41.540516,0,204,0,-2147483648,-183,-90,-90,0,-90,4
17:09:42.528079,0,304,0,-2147483648,-183,-90,-90,0,-90,4
17:09:42.528355,0,304,0,-2147483648,-183,-90,-90,0,-90,4
17:09:43.515285,0,403,0,-2147483648,-183,-95,-90,5,-95,4
17:09:43.525221,0,404,0,-2147483648,-183,-95,-90,5,-95,4
17:09:43.525856,0,404,0,-2147483648,-183,-93,-90,3,-93,4
17:09:44.523616,0,504,0,-2147483648,-183,-90,-90,0,-90,4
17:09:44.523892,0,504,0,-2147483648,-183,-90,-90,0,-90,4
17:09:45.112794,0,563,0,-2147483648,-183,-95,-90,5,-95,4
17:09:45.511421,0,604,0,-2147483648,-183,-93,-90,3,-93,4
17:09:45.511843,0,604,0,-2147483648,-183,-93,-90,3,-93,4
17:09:46.503878,0,704,0,-2147483648,-183,-93,-90,3,-93,4
17:09:46.504167,0,704,0,-2147483648,-183,-95,-90,5,-95,4
17:09:47.485973,0,802,0,-2147483648,-183,-95,-90,5,-95,4
17:09:47.505208,0,804,0,-2147483648,-183,-95,-90,5,-95,4
17:09:47.505767,0,804,0,-2147483648,-183,-95,-90,5,-95,4
17:09:48.587158,0,904,0,-2147483648,-183,-93,-90,3,-93,4
17:09:48.587869,0,904,0,-2147483648,-183,-93,-90,3,-93,4
17:09:49.065068,0,952,0,-2147483648,-183,-93,-90,3,-93,4
17:09:49.572243,0,1004,0,-2147483648,-183,-93,-90,3,-93,4
17:09:49.572539,0,1004,0,-2147483648,-183,-93,-90,3,-93,4
17:09:49.904236,0,4,0,-2147483648,-183,-93,-90,3,-93,4
17:09:50.671561,0,80,0,-2147483648,-183,-95,-90,5,-95,4
17:09:50.671777,0,80,0,-2147483648,-183,-95,-90,5,-95,4
17:09:51.420184,0,150,0,-2147483648,-183,-95,-90,5,-95,4
17:09:51.747903,0,180,0,-2147483648,-183,-93,-90,3,-93,4
17:09:51.793946,0,180,0,-2147483648,-183,-93,-90,3,-93,4
17:09:52.858408,0,280,0,-2147483648,-183,-95,-90,5,-95,4
17:09:52.866921,0,280,0,-2147483648,-183,-95,-90,5,-95,4
17:09:52.977997,0,290,0,-2147483648,-183,-95,-90,5,-95,4
17:09:53.840215,0,364,0,-2147483648,-183,-93,-90,3,-93,4
17:09:54.024608,0,380,0,-2147483648,-183,-95,-90,5,-95,4
