time,rnti,ue_id,frame,slot,lcid,lcgid,bytes_in_buffer,bj,pbr,priority
17:09:32.185638,59179,1,378,17,1,0,0,2147483647,-1,1
17:09:32.185639,59179,1,378,17,2,0,0,2147483647,-1,3
17:09:32.185639,59179,1,378,17,4,1,0,161462,8000,13
17:09:32.185847,35341,0,378,17,1,0,0,2147483647,-1,1
17:09:32.185847,35341,0,378,17,2,0,0,2147483647,-1,3
17:09:32.185848,35341,0,378,17,4,1,0,161502,8000,13
17:09:32.186239,59179,1,378,18,1,0,0,2147483647,-1,1
17:09:32.186240,59179,1,378,18,2,0,0,2147483647,-1,3
17:09:32.186240,59179,1,378,18,4,1,0,161494,8000,13
17:09:32.186396,35341,0,378,18,1,0,0,2147483647,-1,1
17:09:32.186397,35341,0,378,18,2,0,0,2147483647,-1,3
17:09:32.186397,35341,0,378,18,4,1,0,161534,8000,13
17:09:32.186765,59179,1,378,19,1,0,0,2147483647,-1,1
17:09:32.186765,59179,1,378,19,2,0,0,2147483647,-1,3
17:09:32.186766,59179,1,378,19,4,1,0,161498,8000,13
17:09:32.187003,35341,0,378,19,1,0,0,2147483647,-1,1
17:09:32.187003,35341,0,378,19,2,0,0,2147483647,-1,3
17:09:32.187004,35341,0,378,19,4,1,0,161538,8000,13
17:09:32.191062,59179,1,379,7,1,0,0,2147483647,-1,1
17:09:32.191062,59179,1,379,7,2,0,0,2147483647,-1,3
17:09:32.191063,59179,1,379,7,4,1,0,161502,8000,13
17:09:32.191179,35341,0,379,7,1,0,0,2147483647,-1,1
17:09:32.191179,35341,0,379,7,2,0,0,2147483647,-1,3
17:09:32.191179,35341,0,379,7,4,1,0,161542,8000,13
17:09:32.191489,59179,1,379,8,1,0,0,2147483647,-1,1
17:09:32.191489,59179,1,379,8,2,0,0,2147483647,-1,3
17:09:32.191489,59179,1,379,8,4,1,0,161534,8000,13
17:09:32.191716,35341,0,379,8,1,0,0,2147483647,-1,1
17:09:32.191716,35341,0,379,8,2,0,0,2147483647,-1,3
17:09:32.191716,35341,0,379,8,4,1,0,161574,8000,13
17:09:32.192053,59179,1,379,9,1,0,0,2147483647,-1,1
17:09:32.192053,59179,1,379,9,2,0,0,2147483647,-1,3
17:09:32.192053,59179,1,379,9,4,1,0,161538,8000,13
17:09:32.192262,35341,0,379,9,1,0,0,2147483647,-1,1
17:09:32.192262,35341,0,379,9,2,0,0,2147483647,-1,3
17:09:32.192262,35341,0,379,9,4,1,0,161578,8000,13
17:09:32.196419,59179,1,379,17,1,0,0,2147483647,-1,1
17:09:32.196419,59179,1,379,17,2,0,0,2147483647,-1,3
17:09:32.196420,59179,1,379,17,4,1,0,161542,8000,13
17:09:32.196628,35341,0,379,17,1,0,0,2147483647,-1,1
17:09:32.196628,35341,0,379,17,2,0,0,2147483647,-1,3
17:09:32.196629,35341,0,379,17,4,1,0,161582,8000,13
17:09:32.196934,59179,1,379,18,1,0,0,2147483647,-1,1
17:09:32.196935,59179,1,379,18,2,0,0,2147483647,-1,3
17:09:32.196935,59179,1,379,18,4,1,0,161574,8000,13
17:09:32.197151,35341,0,379,18,1,0,0,2147483647,-1,1
17:09:32.197152,35341,0,379,18,2,0,0,2147483647,-1,3
17:09:32.197152,35341,0,379,18,4,1,0,161614,8000,13
17:09:32.197534,59179,1,379,19,1,0,0,2147483647,-1,1
17:09:32.197535,59179,1,379,19,2,0,0,2147483647,-1,3
17:09:32.197535,59179,1,379,19,4,1,0,161578,8000,13
17:09:32.197673,35341,0,379,19,1,0,0,2147483647,-1,1
17:09:32.197674,35341,0,379,19,2,0,0,2147483647,-1,3
17:09:32.197674,35341,0,379,19,4,1,0,161618,8000,13
17:09:32.201866,59179,1,380,7,1,0,0,2147483647,-1,1
17:09:32.201866,59179,1,380,7,2,0,0,2147483647,-1,3
