wall_time_iso,elapsed_s,run_id,run_group,stream_id,transport_label,role,frame_id,carla_timestamp,result_received,front_ms,back_ms,round_trip_ms,transport_round_trip_ms_estimate,total_pipeline_ms_estimate,feature_payload_bytes,feature_payload_bytes_uncompressed,feature_payload_chunks,result_payload_bytes_estimate,result_payload_chunks_estimate,mask_present,segmentation_class_count,gt_camera_available,miou_binary,miou_3class_macro,miou_vehicle_iou,miou_person_iou,gt_vehicle_pixels,gt_person_pixels,object_count,radar_projected_points,spatial_map_enabled,spatial_map_dropped_packets,bind_host,remote_host,camera_source_port,remote_port,remote_source_port,camera_result_port,camera_width,camera_height,model_input_width,model_input_height,quantization_mode,entropy_coder
2026-07-14T23:30:10.928,5.860633287928067,20260714_233005_front_fusion_tl_14,fps_30,fusion_tl_14,front,front,1009215,9913.008379275794,True,782.6479949289933,6.001009023748338,39.861714001744986,33.86070497799665,822.5097089307383,1156650,2903040,20,9491,1,True,2,0,nan,nan,nan,nan,0,0,5,166,False,0,127.0.0.1,127.0.0.1,51001,51002,51003,51004,854,480,768,432,per_channel_uint8,zlib
2026-07-14T23:30:11.073,6.005690661026165,20260714_233005_front_fusion_tl_14,fps_30,fusion_tl_14,front,front,1009216,9913.041712610866,True,44.18403608724475,6.530278013087809,40.75803700834513,34.22775899525732,84.94207309558988,1154578,2903040,20,9814,1,True,2,0,nan,nan,nan,nan,0,0,5,166,False,0,127.0.0.1,127.0.0.1,51001,51002,51003,51004,854,480,768,432,per_channel_uint8,zlib
2026-07-14T23:30:11.188,6.121032565948553,20260714_233005_front_fusion_tl_14,fps_30,fusion_tl_14,front,front,1009217,9913.075045945938,True,43.989385943859816,6.166802952066064,39.810225018300116,33.64342206623405,83.79961096215993,1152461,2903040,20,9891,1,True,2,0,nan,nan,nan,nan,0,0,6,166,False,0,127.0.0.1,127.0.0.1,51001,51002,51003,51004,854,480,768,432,per_channel_uint8,zlib
2026-07-14T23:30:11.299,6.231918124947697,20260714_233005_front_fusion_tl_14,fps_30,fusion_tl_14,front,front,1009218,9913.10837928101,True,42.87576396018267,6.455798982642591,40.80925497692078,34.35345599427819,83.68501893710345,1152173,2903040,20,9682,1,True,2,0,nan,nan,nan,nan,0,0,5,166,False,0,127.0.0.1,127.0.0.1,51001,51002,51003,51004,854,480,768,432,per_channel_uint8,zlib
2026-07-14T23:30:11.409,6.342783911968581,20260714_233005_front_fusion_tl_14,fps_30,fusion_tl_14,front,front,1009219,9913.141712616081,True,47.64629597775638,6.191459018737078,39.93798804003745,33.746529021300375,87.58428401779383,1150832,2903040,20,9922,1,True,2,0,nan,nan,nan,nan,0,0,6,166,False,0,127.0.0.1,127.0.0.1,51001,51002,51003,51004,854,480,768,432,per_channel_uint8,zlib
2026-07-14T23:30:11.520,6.452984258998185,20260714_233005_front_fusion_tl_14,fps_30,fusion_tl_14,front,front,1009220,9913.175045951153,True,45.71877501439303,6.23382197227329,38.72951294761151,32.49569097533822,84.44828796200454,1151741,2903040,20,10216,1,True,2,0,nan,nan,nan,nan,0,0,7,166,False,0,127.0.0.1,127.0.0.1,51001,51002,51003,51004,854,480,768,432,per_channel_uint8,zlib
2026-07-14T23:30:11.630,6.563601073925383,20260714_233005_front_fusion_tl_14,fps_30,fusion_tl_14,front,front,1009221,9913.208379286225,True,50.97682494670153,6.335348938591778,39.58887094631791,33.25352200772613,90.56569589301944,1151299,2903040,20,10487,1,True,2,0,nan,nan,nan,nan,0,0,8,166,False,0,127.0.0.1,127.0.0.1,51001,51002,51003,51004,854,480,768,432,per_channel_uint8,zlib
2026-07-14T23:30:11.734,6.666910129948519,20260714_233005_front_fusion_tl_14,fps_30,fusion_tl_14,front,front,1009222,9913.241712621297,True,44.92209397722036,6.24946306925267,39.5534549606964,33.30399189144373,84.47554893791676,1148418,2903040,20,10005,1,True,2,0,nan,nan,nan,nan,0,0,7,166,False,0,127.0.0.1,127.0.0.1,51001,51002,51003,51004,854,480,768,432,per_channel_uint8,zlib
2026-07-14T23:30:11.869,6.801944394945167,20260714_233005_front_fusion_tl_14,fps_30,fusion_tl_14,front,front,1009223,9913.275045956369,True,64.80747100431472,10.222646058537066,48.396643018350005,38.17399695981294,113.20411402266473,1146097,2903040,20,9528,1,True,3,0,nan,nan,nan,nan,0,0,5,166,False,0,127.0.0.1,127.0.0.1,51001,51002,51003,51004,854,480,768,432,per_channel_uint8,zlib
2026-07-14T23:30:11.973,6.906617698958144,20260714_233005_front_fusion_tl_14,fps_30,fusion_tl_14,front,front,1009224,9913.30837929144,True,45.80135003197938,6.095160963013768,38.83312502875924,32.73796406574547,84.63447506073862,1146148,2903040,20,9923,1,True,3,0,nan,nan,nan,nan,0,0,7,166,False,0,127.0.0.1,127.0.0.1,51001,51002,51003,51004,854,480,768,432,per_channel_uint8,zlib
2026-07-14T23:30:12.074,7.007185624912381,20260714_233005_front_fusion_tl_14,fps_30,fusion_tl_14,front,front,1009225,9913.341712626512,True,41.44819697830826,6.10317406244576,40.04657897166908,33.94340490922332,81.49477594997734,1144122,2903040,20,9812,1,True,3,0,nan,nan,nan,nan,0,0,6,166,False,0,127.0.0.1,127.0.0.1,51001,51002,51003,51004,854,480,768,432,per_channel_uint8,zlib
2026-07-14T23:30:12.175,7.108192267012782,20260714_233005_front_fusion_tl_14,fps_30,fusion_tl_14,front,front,1009226,9913.375045961584,True,40.783601929433644,6.258770939894021,39.33742200024426,33.07865106035024,80.1210239296779,1144190,2903040,20,9607,1,True,3,0,nan,nan,nan,nan,0,0,7,166,False,0,127.0.0.1,127.0.0.1,51001,51002,51003,51004,854,480,768,432,per_channel_uint8,zlib
2026-07-14T23:30:12.282,7.21546485600993,20260714_233005_front_fusion_tl_14,fps_30,fusion_tl_14,front,front,1009227,9913.408379296656,True,42.90510306600481,6.71621598303318,39.2279279185459,32.51171193551272,82.13303098455071,1143594,2903040,20,10031,1,True,3,0,nan,nan,nan,nan,0,0,7,166,False,0,127.0.0.1,127.0.0.1,51001,51002,51003,51004,854,480,768,432,per_channel_uint8,zlib
2026-07-14T23:30:12.390,7.323350843973458,20260714_233005_front_fusion_tl_14,fps_30,fusion_tl_14,front,front,1009228,9913.441712631728,True,45.7587419077754,6.486236932687461,39.28648494184017,32.80024800915271,85.04522684961557,1141888,2903040,20,9692,1,True,3,0,nan,nan,nan,nan,0,0,6,166,False,0,127.0.0.1,127.0.0.1,51001,51002,51003,51004,854,480,768,432,per_channel_uint8,zlib
2026-07-14T23:30:12.494,7.427775388932787,20260714_233005_front_fusion_tl_14,fps_30,fusion_tl_14,front,front,1009229,9913.4750459668,True,41.71492892783135,6.4218390034511685,38.91027404461056,32.48843504115939,80.62520297244191,1141333,2903040,20,10291,1,True,3,0,nan,nan,nan,nan,0,0,8,166,False,0,127.0.0.1,127.0.0.1,51001,51002,51003,51004,854,480,768,432,per_channel_uint8,zlib
2026-07-14T23:30:12.609,7.542544640949927,20260714_233005_front_fusion_tl_14,fps_30,fusion_tl_14,front,front,1009230,9913.508379301871,True,49.22865598928183,7.331746048294008,39.81614101212472,32.48439496383071,89.04479700140655,1141725,2903040,20,9753,1,True,3,0,nan,nan,nan,nan,0,0,6,166,False,0,127.0.0.1,127.0.0.1,51001,51002,51003,51004,854,480,768,432,per_channel_uint8,zlib
2026-07-14T23:30:12.715,7.6483737049857154,20260714_233005_front_fusion_tl_14,fps_30,fusion_tl_14,front,front,1009231,9913.541712636943,True,45.620216988027096,6.133301998488605,38.678860059008,32.5455580605194,84.2990770470351,1143058,2903040,20,9974,1,True,3,0,nan,nan,nan,nan,0,0,7,166,False,0,127.0.0.1,127.0.0.1,51001,51002,51003,51004,854,480,768,432,per_channel_uint8,zlib
2026-07-14T23:30:12.818,7.751594758941792,20260714_233005_front_fusion_tl_14,fps_30,fusion_tl_14,front,front,1009232,9913.575045972015,True,42.99167194403708,6.08720991294831,38.944210042245686,32.857000129297376,81.93588198628277,1141488,2903040,20,9911,1,True,3,0,nan,nan,nan,nan,0,0,7,166,False,0,127.0.0.1,127.0.0.1,51001,51002,51003,51004,854,480,768,432,per_channel_uint8,zlib
2026-07-14T23:30:12.943,7.876831613946706,20260714_233005_front_fusion_tl_14,fps_30,fusion_tl_14,front,front,1009233,9913.608379307087,True,44.400488026440144,6.089381058700383,40.279322071000934,34.18994101230055,84.67981009744108,1143312,2903040,20,9711,1,True,2,0,nan,nan,nan,nan,0,0,6,166,False,0,127.0.0.1,127.0.0.1,51001,51002,51003,51004,854,480,768,432,per_channel_uint8,zlib
2026-07-14T23:30:13.051,7.984252267982811,20260714_233005_front_fusion_tl_14,fps_30,fusion_tl_14,front,front,1009234,9913.641712642158,True,48.62457700073719,6.1676648911088705,39.052611915394664,32.88494702428579,87.67718891613185,1143108,2903040,20,10337,1,True,3,0,nan,nan,nan,nan,0,0,7,166,False,0,127.0.0.1,127.0.0.1,51001,51002,51003,51004,854,480,768,432,per_channel_uint8,zlib
2026-07-14T23:30:13.161,8.094599628006108,20260714_233005_front_fusion_tl_14,fps_30,fusion_tl_14,front,front,1009235,9913.67504597723,True,54.498255951330066,6.264168070629239,39.3686929019168,33.10452483128756,93.86694885324687,1143316,2903040,20,10031,1,True,3,0,nan,nan,nan,nan,0,0,7,166,False,0,127.0.0.1,127.0.0.1,51001,51002,51003,51004,854,480,768,432,per_channel_uint8,zlib
2026-07-14T23:30:13.271,8.204395047971047,20260714_233005_front_fusion_tl_14,fps_30,fusion_tl_14,front,front,1009236,9913.708379312302,True,44.989390997216105,6.037364015355706,39.14683999028057,33.10947597492486,84.13623098749667,1143564,2903040,20,9797,1,True,3,0,nan,nan,nan,nan,0,0,5,166,False,0,127.0.0.1,127.0.0.1,51001,51002,51003,51004,854,480,768,432,per_channel_uint8,zlib
2026-07-14T23:30:13.381,8.31442468392197,20260714_233005_front_fusion_tl_14,fps_30,fusion_tl_14,front,front,1009237,9913.741712647374,True,47.82418196555227,6.202250951901078,40.056354948319495,33.85410399641842,87.88053691387177,1144612,2903040,20,10283,1,True,3,0,nan,nan,nan,nan,0,0,9,166,False,0,127.0.0.1,127.0.0.1,51001,51002,51003,51004,854,480,768,432,per_channel_uint8,zlib
2026-07-14T23:30:13.489,8.422762602916919,20260714_233005_front_fusion_tl_14,fps_30,fusion_tl_14,front,front,1009238,9913.775045982446,True,46.92835093010217,6.798981106840074,39.66359596233815,32.864614855498075,86.59194689244032,1144691,2903040,20,9843,1,True,3,0,nan,nan,nan,nan,0,0,7,166,False,0,127.0.0.1,127.0.0.1,51001,51002,51003,51004,854,480,768,432,per_channel_uint8,zlib
2026-07-14T23:30:13.603,8.536345812957734,20260714_233005_front_fusion_tl_14,fps_30,fusion_tl_14,front,front,1009239,9913.808379317517,True,50.961003988049924,6.883330992422998,40.74415401555598,33.86082302313298,91.7051580036059,1145759,2903040,20,9970,1,True,3,0,nan,nan,nan,nan,0,0,7,166,False,0,127.0.0.1,127.0.0.1,51001,51002,51003,51004,854,480,768,432,per_channel_uint8,zlib
2026-07-14T23:30:13.713,8.646158850984648,20260714_233005_front_fusion_tl_14,fps_30,fusion_tl_14,front,front,1009240,9913.84171265259,True,49.79432001709938,7.074028952047229,40.690918918699026,33.6168899666518,90.4852389357984,1147951,2903040,20,10016,1,True,2,0,nan,nan,nan,nan,0,0,7,166,False,0,127.0.0.1,127.0.0.1,51001,51002,51003,51004,854,480,768,432,per_channel_uint8,zlib
2026-07-14T23:30:13.830,8.763307353015989,20260714_233005_front_fusion_tl_14,fps_30,fusion_tl_14,front,front,1009241,9913.875045987661,True,50.426146015524864,6.18685397785157,47.15612204745412,40.96926806960255,97.58226806297898,1145836,2903040,20,10001,1,True,2,0,nan,nan,nan,nan,0,0,8,166,False,0,127.0.0.1,127.0.0.1,51001,51002,51003,51004,854,480,768,432,per_channel_uint8,zlib
2026-07-14T23:30:13.947,8.880337035981938,20260714_233005_front_fusion_tl_14,fps_30,fusion_tl_14,front,front,1009242,9913.908379322733,True,49.77483791299164,6.285908981226385,40.22596694994718,33.940057968720794,90.00080486293882,1143836,2903040,20,10123,1,True,2,0,nan,nan,nan,nan,0,0,9,166,False,0,127.0.0.1,127.0.0.1,51001,51002,51003,51004,854,480,768,432,per_channel_uint8,zlib
2026-07-14T23:30:14.060,8.993217717972584,20260714_233005_front_fusion_tl_14,fps_30,fusion_tl_14,front,front,1009243,9913.941712657805,True,53.90978301875293,6.200958974659443,38.91279303934425,32.71183406468481,92.82257605809718,1140715,2903040,20,9924,1,True,2,0,nan,nan,nan,nan,0,0,9,166,False,0,127.0.0.1,127.0.0.1,51001,51002,51003,51004,854,480,768,432,per_channel_uint8,zlib
2026-07-14T23:30:14.170,9.103350993944332,20260714_233005_front_fusion_tl_14,fps_30,fusion_tl_14,front,front,1009244,9913.975045992876,True,52.30155505705625,6.13361899740994,38.51301898248494,32.379399985075,90.81457403954118,1141047,2903040,20,9966,1,True,2,0,nan,nan,nan,nan,0,0,8,166,False,0,127.0.0.1,127.0.0.1,51001,51002,51003,51004,854,480,768,432,per_channel_uint8,zlib
2026-07-14T23:30:14.283,9.21596307202708,20260714_233005_front_fusion_tl_14,fps_30,fusion_tl_14,front,front,1009245,9914.008379327948,True,50.24215404409915,6.1343900160863996,39.39161403104663,33.25722401496023,89.63376807514578,1139937,2903040,20,9990,1,True,3,0,nan,nan,nan,nan,0,0,8,166,False,0,127.0.0.1,127.0.0.1,51001,51002,51003,51004,854,480,768,432,per_channel_uint8,zlib
2026-07-14T23:30:14.402,9.335259175975807,20260714_233005_front_fusion_tl_14,fps_30,fusion_tl_14,front,front,1009246,9914.04171266302,True,56.44755100365728,6.084947963245213,38.86895393952727,32.78400597628206,95.31650494318455,1137455,2903040,19,8935,1,True,2,0,nan,nan,nan,nan,0,0,4,166,False,0,127.0.0.1,127.0.0.1,51001,51002,51003,51004,854,480,768,432,per_channel_uint8,zlib
2026-07-14T23:30:14.511,9.444684516987763,20260714_233005_front_fusion_tl_14,fps_30,fusion_tl_14,front,front,1009247,9914.075045998092,True,49.19176490511745,6.043933914043009,39.04287691693753,32.99894300289452,88.23464182205498,1136082,2903040,19,9110,1,True,3,0,nan,nan,nan,nan,0,0,5,166,False,0,127.0.0.1,127.0.0.1,51001,51002,51003,51004,854,480,768,432,per_channel_uint8,zlib
2026-07-14T23:30:14.622,9.55529879394453,20260714_233005_front_fusion_tl_14,fps_30,fusion_tl_14,front,front,1009248,9914.108379333164,True,53.268200950697064,6.188843050040305,41.89587908331305,35.70703603327274,95.16408003401011,1136441,2903040,19,8905,1,True,2,0,nan,nan,nan,nan,0,0,5,166,False,0,127.0.0.1,127.0.0.1,51001,51002,51003,51004,854,480,768,432,per_channel_uint8,zlib
2026-07-14T23:30:14.740,9.672913638991304,20260714_233005_front_fusion_tl_14,fps_30,fusion_tl_14,front,front,1009249,9914.141712668235,True,52.667999058030546,9.19768400490284,41.66148300282657,32.46379899792373,94.32948206085712,1133447,2903040,19,9444,1,True,2,0,nan,nan,nan,nan,0,0,8,166,False,0,127.0.0.1,127.0.0.1,51001,51002,51003,51004,854,480,768,432,per_channel_uint8,zlib
2026-07-14T23:30:14.848,9.781565391924232,20260714_233005_front_fusion_tl_14,fps_30,fusion_tl_14,front,front,1009250,9914.175046003307,True,47.919281059876084,5.9269380290061235,38.5749019915238,32.64796396251768,86.49418305139989,1133342,2903040,19,8594,1,True,3,0,nan,nan,nan,nan,0,0,4,166,False,0,127.0.0.1,127.0.0.1,51001,51002,51003,51004,854,480,768,432,per_channel_uint8,zlib
2026-07-14T23:30:14.956,9.889265756006353,20260714_233005_front_fusion_tl_14,fps_30,fusion_tl_14,front,front,1009251,9914.208379338379,True,48.63655602093786,6.143747013993561,38.78532606177032,32.64157904777676,87.42188208270818,1134295,2903040,19,9045,1,True,2,0,nan,nan,nan,nan,0,0,6,166,False,0,127.0.0.1,127.0.0.1,51001,51002,51003,51004,854,480,768,432,per_channel_uint8,zlib
2026-07-14T23:30:15.056,9.988973758998327,20260714_233005_front_fusion_tl_14,fps_30,fusion_tl_14,front,front,1009252,9914.24171267345,True,41.26822098623961,6.138353957794607,39.56248098984361,33.424127032049,80.83070197608322,1132406,2903040,19,8931,1,True,2,0,nan,nan,nan,nan,0,0,5,166,False,0,127.0.0.1,127.0.0.1,51001,51002,51003,51004,854,480,768,432,per_channel_uint8,zlib
2026-07-14T23:30:15.164,10.097784205921926,20260714_233005_front_fusion_tl_14,fps_30,fusion_tl_14,front,front,1009253,9914.275046008523,True,46.19210003875196,6.092869094572961,40.84280098322779,34.74993188865483,87.03490102197975,1132889,2903040,19,8793,1,True,2,0,nan,nan,nan,nan,0,0,5,166,False,0,127.0.0.1,127.0.0.1,51001,51002,51003,51004,854,480,768,432,per_channel_uint8,zlib
2026-07-14T23:30:15.267,10.200196866993792,20260714_233005_front_fusion_tl_14,fps_30,fusion_tl_14,front,front,1009254,9914.308379343594,True,40.629222989082336,6.239737966097891,41.66391596663743,35.42417800053954,82.29313895571977,1134295,2903040,19,9350,1,True,3,0,nan,nan,nan,nan,0,0,7,166,False,0,127.0.0.1,127.0.0.1,51001,51002,51003,51004,854,480,768,432,per_channel_uint8,zlib
2026-07-14T23:30:15.370,10.303345480933785,20260714_233005_front_fusion_tl_14,fps_30,fusion_tl_14,front,front,1009255,9914.341712678666,True,40.42647895403206,6.168327992781997,38.10030606109649,31.931978068314493,78.52678501512855,1132019,2903040,19,9292,1,True,3,0,nan,nan,nan,nan,0,0,7,166,False,0,127.0.0.1,127.0.0.1,51001,51002,51003,51004,854,480,768,432,per_channel_uint8,zlib
2026-07-14T23:30:15.473,10.406507823965512,20260714_233005_front_fusion_tl_14,fps_30,fusion_tl_14,front,front,1009256,9914.375046013738,True,39.505380904302,6.22254703193903,38.165181991644204,31.942634959705174,77.6705628959462,1133338,2903040,19,9534,1,True,3,0,nan,nan,nan,nan,0,0,7,166,False,0,127.0.0.1,127.0.0.1,51001,51002,51003,51004,854,480,768,432,per_channel_uint8,zlib
2026-07-14T23:30:15.584,10.517250200966373,20260714_233005_front_fusion_tl_14,fps_30,fusion_tl_14,front,front,1009257,9914.40837934881,True,44.65366993099451,6.014122045598924,38.29039400443435,32.27627195883542,82.94406393542886,1133285,2903040,19,9004,1,True,3,0,nan,nan,nan,nan,0,0,5,166,False,0,127.0.0.1,127.0.0.1,51001,51002,51003,51004,854,480,768,432,per_channel_uint8,zlib
2026-07-14T23:30:15.692,10.625617033918388,20260714_233005_front_fusion_tl_14,fps_30,fusion_tl_14,front,front,1009258,9914.441712683882,True,48.837168025784194,5.786977941170335,37.77287306729704,31.985895126126707,86.61004109308124,1135110,2903040,19,8334,1,True,2,0,nan,nan,nan,nan,0,0,3,166,False,0,127.0.0.1,127.0.0.1,51001,51002,51003,51004,854,480,768,432,per_channel_uint8,zlib
2026-07-14T23:30:15.798,10.731917746015824,20260714_233005_front_fusion_tl_14,fps_30,fusion_tl_14,front,front,1009259,9914.475046018953,True,44.92401808965951,5.979251931421459,39.44879595655948,33.46954402513802,84.37281404621899,1135549,2903040,19,8709,1,True,2,0,nan,nan,nan,nan,0,0,4,166,False,0,127.0.0.1,127.0.0.1,51001,51002,51003,51004,854,480,768,432,per_channel_uint8,zlib
2026-07-14T23:30:15.911,10.844080472947098,20260714_233005_front_fusion_tl_14,fps_30,fusion_tl_14,front,front,1009260,9914.508379354025,True,51.39607400633395,6.125787040218711,39.721806067973375,33.596019027754664,91.11788007430732,1135351,2903040,19,9608,1,True,2,0,nan,nan,nan,nan,0,0,7,166,False,0,127.0.0.1,127.0.0.1,51001,51002,51003,51004,854,480,768,432,per_channel_uint8,zlib
2026-07-14T23:30:16.022,10.955037966021337,20260714_233005_front_fusion_tl_14,fps_30,fusion_tl_14,front,front,1009261,9914.541712689097,True,50.01344997435808,6.497327936813235,39.32771901600063,32.83039107918739,89.34116899035871,1136550,2903040,19,9244,1,True,2,0,nan,nan,nan,nan,0,0,5,166,False,0,127.0.0.1,127.0.0.1,51001,51002,51003,51004,854,480,768,432,per_channel_uint8,zlib
