scenario,controller,frames,split_pct,skip_pct,degraded_tier_pct,over_budget_pct,shield_ood_pct,selected_true_safe_pct,selected_matched_true_safe_pct,false_admit_selected_pct,false_admit_selected_matched_pct,false_reject_frame_pct,mean_bound_m,p95_true_risk_m,p95_matched_true_risk_m,mean_reward,mean_prb_cost,mean_oracle_reward_gap_safe_only,oracle_action_set_mismatch_pct,attempts,capture_attempt_pct,delivery_pct_attempted,truth_objects,observed_objects,unobserved_gt_objects,observation_coverage_pct
ALL_REAL_REPLAY,clairvoyant,1699,22.778104767510303,77.2218952324897,2.530900529723367,39.49381989405533,0.0,60.50618010594467,70.51206592113007,0.0,0.0,0.0,3.975165244533009,16.138090347807058,12.838646150360276,0.5822244071241026,0.03680012468404892,0.0,0.0,97,5.709240729841083,100.0,3185,1439,1746,45.18053375196232
ALL_REAL_REPLAY,shielded,1699,5.356091818716893,94.64390818128311,3.825779870512066,56.73925838728664,0.0,49.205414949970574,68.68746321365509,11.418481459682166,0.0,6.474396703943497,9.89778463398729,1000000.0,20.75720089791892,0.28399663978363976,0.02577883020725888,0.005126243924755566,16.89228958210712,73,4.29664508534432,97.26027397260275,3185,1439,1746,45.18053375196232
ctrl_busylight_200k,clairvoyant,600,29.833333333333336,70.16666666666667,1.5,33.0,0.0,67.0,83.33333333333334,0.0,0.0,0.0,3.913798199433101,15.535352777408436,6.625530018739548,0.79393850085203,0.04156888988054315,0.0,0.0,32,5.333333333333334,100.0,1590,466,1124,29.30817610062893
ctrl_busylight_200k,shielded,600,5.833333333333333,94.16666666666667,4.0,58.333333333333336,0.0,52.5,80.33333333333333,20.5,0.0,5.666666666666666,13.539483142759458,1000000.0,56.61505487239827,0.2212028976832811,0.02994255047295585,0.00379171998098476,21.166666666666668,22,3.6666666666666665,90.9090909090909,1590,466,1124,29.30817610062893
ctrl_obeylight_200k,clairvoyant,600,29.5,70.5,2.3333333333333335,51.33333333333333,0.0,48.66666666666667,53.5,0.0,0.0,0.0,5.6327813435130185,21.03592344636366,21.03592344636366,0.6481625482233271,0.04229098201239769,0.0,0.0,40,6.666666666666667,100.0,1355,808,547,59.6309963099631
ctrl_obeylight_200k,shielded,600,5.5,94.5,4.0,79.83333333333333,0.0,31.5,51.66666666666667,4.666666666666667,0.0,12.666666666666668,12.947708236815885,1000000.0,23.515379284489782,0.4399032631264826,0.025636975511373013,0.0072829252979858235,23.5,30,5.0,100.0,1355,808,547,59.6309963099631
oppwin_fast_test,clairvoyant,499,6.212424849699398,93.78757515030061,4.008016032064128,33.06613226452906,0.0,66.93386773547094,75.55110220440882,0.0,0.0,0.0,2.055827704797416,9.973188091943744,7.147803052384825,0.2483740245664047,0.02446390521529982,0.0,0.0,25,5.01002004008016,100.0,240,165,75,68.75
oppwin_fast_test,shielded,499,4.609218436873747,95.39078156312625,3.406813627254509,27.054108216432866,0.0,66.53306613226452,75.1503006012024,8.617234468937877,0.0,0.0,1.8517460228440887,11.437621894579861,6.783368315865538,0.1720372635401718,0.020942919702475984,0.004378979497861613,3.807615230460922,21,4.208416833667335,100.0,240,165,75,68.75
