time,direction,dci_format,rnti_type,rnti,dci_frame,dci_slot,sched_frame,sched_slot,mcs,mcs_table,rb_start,rb_size,start_symbol,nr_symbols,tbs,harq_pid,ndi,rv,round,qam_mod_order,target_code_rate,tpc,n_cce,N_cce
19:59:13.554246,1,7,0,28730,767,2,767,8,8,0,0,5,0,13,101,12,1,0,0,2,6020,1,14,2
19:59:13.554405,1,7,0,749,767,2,767,8,8,0,5,5,0,13,101,1,1,0,0,2,6020,1,2,2
19:59:13.660977,1,7,0,28730,777,2,777,8,8,0,0,5,0,13,101,13,1,0,0,2,6020,1,14,2
19:59:13.661225,1,7,0,749,777,2,777,8,8,0,5,5,0,13,101,2,1,0,0,2,6020,2,2,2
19:59:13.767033,1,7,0,28730,787,2,787,8,8,0,0,5,0,13,101,14,1,0,0,2,6020,1,14,2
19:59:13.767211,1,7,0,749,787,2,787,8,8,0,5,5,0,13,101,4,1,0,0,2,6020,1,2,2
19:59:13.873329,1,7,0,28730,797,2,797,8,8,0,0,5,0,13,101,15,1,0,0,2,6020,2,14,2
19:59:13.873584,1,7,0,749,797,2,797,8,8,0,5,5,0,13,101,5,1,0,0,2,6020,1,2,2
19:59:13.979199,1,7,0,28730,807,2,807,8,8,0,0,5,0,13,101,0,1,0,0,2,6020,1,14,2
19:59:13.979368,1,7,0,749,807,2,807,8,8,0,5,5,0,13,101,6,1,0,0,2,6020,1,2,2
19:59:14.137682,1,7,0,28730,817,2,817,8,8,0,0,5,0,13,101,1,1,0,0,2,6020,1,14,2
19:59:14.137934,1,7,0,749,817,2,817,8,8,0,5,5,0,13,101,7,1,0,0,2,6020,1,2,2
19:59:14.243283,1,7,0,28730,827,2,827,8,8,0,0,5,0,13,101,2,1,0,0,2,6020,1,14,2
19:59:14.243533,1,7,0,749,827,2,827,8,8,0,5,5,0,13,101,8,1,0,0,2,6020,2,2,2
19:59:14.316431,0,1,0,28730,834,0,834,0,0,0,0,5,1,13,168,1,1,0,0,2,1200,1,12,2
19:59:14.323811,0,1,0,28730,834,14,834,14,0,0,0,5,1,13,168,1,0,2,1,2,1200,1,10,2
19:59:14.334279,0,1,0,28730,835,14,835,14,0,0,0,5,1,13,168,1,0,3,2,2,1200,1,10,2
19:59:14.337812,0,1,0,749,836,0,836,0,0,0,0,5,1,13,168,14,1,0,0,2,1200,0,12,2
