time,rnti,ue_id,frame,slot,lcid,lcgid,bytes_in_buffer,bj,pbr,priority
19:59:13.498330,28730,1,761,19,1,0,0,2147483647,-1,1
19:59:13.498331,28730,1,761,19,2,0,0,2147483647,-1,3
19:59:13.498331,28730,1,761,19,4,1,0,339399,8000,13
19:59:13.498600,749,0,761,19,1,0,0,2147483647,-1,1
19:59:13.498600,749,0,761,19,2,0,0,2147483647,-1,3
19:59:13.498600,749,0,761,19,4,1,0,755139,8000,13
19:59:13.502526,28730,1,762,7,1,0,0,2147483647,-1,1
19:59:13.502526,28730,1,762,7,2,0,0,2147483647,-1,3
19:59:13.502526,28730,1,762,7,4,1,0,339403,8000,13
19:59:13.503014,28730,1,762,8,1,0,0,2147483647,-1,1
19:59:13.503014,28730,1,762,8,2,0,0,2147483647,-1,3
19:59:13.503014,28730,1,762,8,4,1,0,339435,8000,13
19:59:13.503023,749,0,762,7,1,0,0,2147483647,-1,1
19:59:13.503023,749,0,762,7,2,0,0,2147483647,-1,3
19:59:13.503024,749,0,762,7,4,1,0,755143,8000,13
19:59:13.503517,28730,1,762,9,1,0,0,2147483647,-1,1
19:59:13.503517,28730,1,762,9,2,0,0,2147483647,-1,3
19:59:13.503517,28730,1,762,9,4,1,0,339439,8000,13
19:59:13.503570,749,0,762,8,1,0,0,2147483647,-1,1
19:59:13.503570,749,0,762,8,2,0,0,2147483647,-1,3
19:59:13.503570,749,0,762,8,4,1,0,755175,8000,13
19:59:13.504136,749,0,762,9,1,0,0,2147483647,-1,1
19:59:13.504137,749,0,762,9,2,0,0,2147483647,-1,3
19:59:13.504137,749,0,762,9,4,1,0,755179,8000,13
19:59:13.507864,28730,1,762,17,1,0,0,2147483647,-1,1
19:59:13.507864,28730,1,762,17,2,0,0,2147483647,-1,3
19:59:13.507864,28730,1,762,17,4,1,0,339443,8000,13
19:59:13.508115,749,0,762,17,1,0,0,2147483647,-1,1
19:59:13.508115,749,0,762,17,2,0,0,2147483647,-1,3
19:59:13.508116,749,0,762,17,4,1,0,755183,8000,13
19:59:13.508325,28730,1,762,18,1,0,0,2147483647,-1,1
19:59:13.508326,28730,1,762,18,2,0,0,2147483647,-1,3
19:59:13.508326,28730,1,762,18,4,1,0,339475,8000,13
19:59:13.508583,749,0,762,18,1,0,0,2147483647,-1,1
19:59:13.508583,749,0,762,18,2,0,0,2147483647,-1,3
19:59:13.508584,749,0,762,18,4,1,0,755215,8000,13
19:59:13.508843,28730,1,762,19,1,0,0,2147483647,-1,1
19:59:13.508843,28730,1,762,19,2,0,0,2147483647,-1,3
19:59:13.508844,28730,1,762,19,4,1,0,339479,8000,13
19:59:13.509096,749,0,762,19,1,0,0,2147483647,-1,1
19:59:13.509096,749,0,762,19,2,0,0,2147483647,-1,3
19:59:13.509097,749,0,762,19,4,1,0,755219,8000,13
