time,eNB_ID,frame,subframe,rsrp,rssi,snr,rx_power,noise_power,w_cqi,freq_offset
19:59:14.316511,0,834,0,-2147483648,-183,-93,-90,3,-93,6
19:59:14.338049,0,836,0,-2147483648,-183,-95,-90,5,-95,6
19:59:15.414151,0,934,0,-2147483648,-183,-93,-90,3,-93,6
19:59:15.435391,0,936,0,-2147483648,-183,-93,-90,3,-93,6
19:59:16.522136,0,10,0,-2147483648,-183,-90,-90,0,-90,6
19:59:16.543318,0,12,0,-2147483648,-183,-93,-90,3,-93,6
19:59:17.682471,0,110,0,-2147483648,-183,-90,-90,0,-90,6
19:59:17.704040,0,112,0,-2147483648,-183,-93,-90,3,-93,6
19:59:18.794615,0,210,0,-2147483648,-183,-93,-90,3,-93,6
19:59:18.816026,0,212,0,-2147483648,-183,-93,-90,3,-93,6
19:59:19.910401,0,310,0,-2147483648,-183,-93,-90,3,-93,6
19:59:19.932454,0,312,0,-2147483648,-183,-93,-90,3,-93,6
19:59:20.994203,0,410,0,-2147483648,-183,-95,-90,5,-95,6
19:59:21.015424,0,412,0,-2147483648,-183,-93,-90,3,-93,6
19:59:22.063418,0,510,0,-2147483648,-183,-93,-90,3,-93,6
19:59:22.084585,0,512,0,-2147483648,-183,-93,-90,3,-93,6
19:59:23.175702,0,610,0,-2147483648,-183,-90,-90,0,-90,6
19:59:23.196656,0,612,0,-2147483648,-183,-90,-90,0,-90,6
19:59:24.326171,0,710,0,-2147483648,-183,-93,-90,3,-93,6
19:59:24.347317,0,712,0,-2147483648,-183,-93,-90,3,-93,6
19:59:25.443510,0,810,0,-2147483648,-183,-90,-90,0,-90,6
19:59:25.464620,0,812,0,-2147483648,-183,-95,-90,5,-95,6
19:59:26.635247,0,910,0,-2147483648,-183,-93,-90,3,-93,6
19:59:26.656941,0,912,0,-2147483648,-183,-95,-90,5,-95,6
19:59:27.155236,0,954,0,-2147483648,-183,-95,-90,5,-95,6
19:59:27.775197,0,1010,0,-2147483648,-183,-95,-90,5,-95,6
19:59:27.797188,0,1012,0,-2147483648,-183,-93,-90,3,-93,6
19:59:28.828903,0,86,0,-2147483648,-183,-93,-90,3,-93,6
19:59:28.849817,0,88,0,-2147483648,-183,-93,-90,3,-93,6
19:59:29.915218,0,186,0,-2147483648,-183,-95,-90,5,-95,6
19:59:29.936869,0,188,0,-2147483648,-183,-93,-90,3,-93,6
19:59:30.994813,0,286,0,-2147483648,-183,-93,-90,3,-93,6
19:59:31.016564,0,288,0,-2147483648,-183,-93,-90,3,-93,6
19:59:32.099969,0,386,0,-2147483648,-183,-93,-90,3,-93,6
19:59:32.121119,0,388,0,-2147483648,-183,-93,-90,3,-93,6
19:59:33.197679,0,486,0,-2147483648,-183,-93,-90,3,-93,6
19:59:33.218451,0,488,0,-2147483648,-183,-95,-90,5,-95,6
19:59:34.283724,0,586,0,-2147483648,-183,-95,-90,5,-95,6
19:59:34.306450,0,588,0,-2147483648,-183,-95,-90,5,-95,6
19:59:35.433569,0,686,0,-2147483648,-183,-93,-90,3,-93,6
19:59:35.456471,0,688,0,-2147483648,-183,-93,-90,3,-93,6
19:59:36.579186,0,786,0,-2147483648,-183,-93,-90,3,-93,6
19:59:36.601833,0,788,0,-2147483648,-183,-93,-90,3,-93,6
19:59:37.767528,0,886,0,-2147483648,-183,-95,-90,5,-95,6
19:59:37.790439,0,888,0,-2147483648,-183,-93,-90,3,-93,6
19:59:38.901716,0,986,0,-2147483648,-183,-93,-90,3,-93,6
19:59:38.924306,0,988,0,-2147483648,-183,-93,-90,3,-93,6
19:59:40.100276,0,62,0,-2147483648,-183,-93,-90,3,-93,6
19:59:40.123232,0,64,0,-2147483648,-183,-96,-90,6,-96,6
19:59:41.256357,0,162,0,-2147483648,-183,-93,-90,3,-93,6
19:59:41.279031,0,164,0,-2147483648,-183,-93,-90,3,-93,6
