ue_id,frame_id,scheduled_raw_ns,scheduled_elapsed_s,demand_rate_mbps,controller,status,decision_raw_ns,send_start_raw_ns,send_end_raw_ns,send_lag_ms,payload_bytes,chunks,onwire_bytes,c_hat_mbps,c1_budget_mbps,admit_reason,local_error
1,200000000,893395302455565,0.05,1.04,open_loop,sent,893395302544395,893395302545116,893395302886892,0.089551,92160,2,92232,nan,nan,open_loop,
0,100000000,893395702455565,0.45,1.04,open_loop,sent,893395702736275,893395702736941,893395702940592,0.281376,92160,2,92232,nan,nan,open_loop,
1,200000001,893396052455565,0.8,1.04,open_loop,sent,893396052583154,893396052584635,893396052861294,0.12907,92160,2,92232,nan,nan,open_loop,
0,100000001,893396402455565,1.15,1.04,open_loop,sent,893396402542751,893396402543517,893396402761574,0.087952,92160,2,92232,nan,nan,open_loop,
1,200000002,893396752455565,1.5,1.04,open_loop,sent,893396752556364,893396752557331,893396752755380,0.101766,92160,2,92232,nan,nan,open_loop,
0,100000002,893397102455565,1.85,1.04,open_loop,sent,893397102653429,893397102655005,893397102908469,0.19944,92160,2,92232,nan,nan,open_loop,
1,200000003,893397452455565,2.2,1.04,open_loop,sent,893397452675248,893397452676108,893397452902869,0.220543,92160,2,92232,nan,nan,open_loop,
0,100000003,893397802455565,2.55,1.04,open_loop,sent,893397802555226,893397802556038,893397802777012,0.100473,92160,2,92232,nan,nan,open_loop,
1,200000004,893398152455565,2.9,1.04,open_loop,sent,893398152690051,893398152691395,893398152937986,0.23583,92160,2,92232,nan,nan,open_loop,
0,100000004,893398502455565,3.25,1.04,open_loop,sent,893398502788375,893398502789906,893398503051911,0.334341,92160,2,92232,nan,nan,open_loop,
1,200000005,893398852455565,3.6,1.04,open_loop,sent,893398852568277,893398852569820,893398852811052,0.114255,92160,2,92232,nan,nan,open_loop,
0,100000005,893399202455565,3.95,1.04,open_loop,sent,893399202581509,893399202582586,893399202973589,0.127021,92160,2,92232,nan,nan,open_loop,
1,200000006,893399602455565,4.35,1.04,open_loop,sent,893399602753621,893399602754255,893399602979092,0.29869,92160,2,92232,nan,nan,open_loop,
0,100000006,893399952455565,4.7,1.04,open_loop,sent,893399952745671,893399952747113,893399953010995,0.291548,92160,2,92232,nan,nan,open_loop,
1,200000007,893400302455565,5.05,1.04,open_loop,sent,893400302695419,893400302696329,893400302926668,0.240764,92160,2,92232,nan,nan,open_loop,
0,100000007,893400652455565,5.4,1.04,open_loop,sent,893400652568961,893400652570847,893400652795950,0.115282,92160,2,92232,nan,nan,open_loop,
1,200000008,893401002455565,5.75,1.04,open_loop,sent,893401002558396,893401002559894,893401002816516,0.104329,92160,2,92232,nan,nan,open_loop,
0,100000008,893401352455565,6.1,1.04,open_loop,sent,893401352556625,893401352558035,893401352802189,0.10247,92160,2,92232,nan,nan,open_loop,
1,200000009,893401702455565,6.45,1.04,open_loop,sent,893401702683993,893401702685642,893401702934197,0.230077,92160,2,92232,nan,nan,open_loop,
0,100000009,893402052455565,6.8,1.04,open_loop,sent,893402052541231,893402052542042,893402052759690,0.086477,92160,2,92232,nan,nan,open_loop,
1,200000010,893402402455565,7.15,1.04,open_loop,sent,893402402537555,893402402538554,893402402880106,0.082989,92160,2,92232,nan,nan,open_loop,
0,100000010,893402752455565,7.5,1.04,open_loop,sent,893402752554427,893402752555828,893402752772864,0.100263,92160,2,92232,nan,nan,open_loop,
1,200000011,893403152455565,7.9,1.04,open_loop,sent,893403152678870,893403152679464,893403153178922,0.223899,92160,2,92232,nan,nan,open_loop,
0,100000011,893403502455565,8.25,1.04,open_loop,sent,893403502516190,893403502517027,893403502999838,0.061462,92160,2,92232,nan,nan,open_loop,
1,200000012,893403852455565,8.6,1.04,open_loop,sent,893403852528351,893403852529643,893403852795214,0.074078,92160,2,92232,nan,nan,open_loop,
0,100000012,893404202455565,8.95,1.04,open_loop,sent,893404202531051,893404202532479,893404202781643,0.076914,92160,2,92232,nan,nan,open_loop,
1,200000013,893404552455565,9.3,1.04,open_loop,sent,893404552635290,893404552636956,893404552869426,0.181391,92160,2,92232,nan,nan,open_loop,
0,100000013,893404902455565,9.65,1.04,open_loop,sent,893404904745721,893404904746598,893404904953296,2.291033,92160,2,92232,nan,nan,open_loop,
1,200000014,893405252455565,10.0,1.04,open_loop,sent,893405252518335,893405252519671,893405252773985,0.064106,92160,2,92232,nan,nan,open_loop,
0,100000014,893405602455565,10.35,1.04,open_loop,sent,893405602493956,893405602494435,893405602750489,0.03887,92160,2,92232,nan,nan,open_loop,
1,200000015,893405952455565,10.7,1.04,open_loop,sent,893405952520579,893405952521885,893405952824653,0.06632,92160,2,92232,nan,nan,open_loop,
0,100000015,893406302455565,11.05,1.04,open_loop,sent,893406302913303,893406302915032,893406303144248,0.459467,92160,2,92232,nan,nan,open_loop,
1,200000016,893406652455565,11.4,1.04,open_loop,sent,893406652580123,893406652581569,893406652844452,0.126004,92160,2,92232,nan,nan,open_loop,
0,100000016,893407052455565,11.8,1.04,open_loop,sent,893407052620666,893407052622276,893407052864524,0.166711,92160,2,92232,nan,nan,open_loop,
1,200000017,893407402455565,12.15,1.04,open_loop,sent,893407402546772,893407402547726,893407402767485,0.092161,92160,2,92232,nan,nan,open_loop,
0,100000017,893407752455565,12.5,1.04,open_loop,sent,893407752606339,893407752607188,893407752839540,0.151623,92160,2,92232,nan,nan,open_loop,
1,200000018,893408102455565,12.85,1.04,open_loop,sent,893408102558316,893408102559635,893408102789904,0.10407,92160,2,92232,nan,nan,open_loop,
0,100000018,893408452455565,13.2,1.04,open_loop,sent,893408452542967,893408452543863,893408452759511,0.088298,92160,2,92232,nan,nan,open_loop,
1,200000019,893408802455565,13.55,1.04,open_loop,sent,893408802542048,893408802542434,893408802745234,0.086869,92160,2,92232,nan,nan,open_loop,
0,100000019,893409152455565,13.9,1.04,open_loop,sent,893409152548337,893409152549012,893409152752793,0.093447,92160,2,92232,nan,nan,open_loop,
1,200000020,893409502455565,14.25,1.04,open_loop,sent,893409502708571,893409502709441,893409502923893,0.253876,92160,2,92232,nan,nan,open_loop,
0,100000020,893409852455565,14.6,1.04,open_loop,sent,893409852538178,893409852539038,893409852757739,0.083473,92160,2,92232,nan,nan,open_loop,
1,200000021,893410202455565,14.95,1.04,open_loop,sent,893410202554724,893410202555775,893410202767576,0.10021,92160,2,92232,nan,nan,open_loop,
0,100000021,893410602455565,15.35,1.04,open_loop,sent,893410602543035,893410602543826,893410602755801,0.088261,92160,2,92232,nan,nan,open_loop,
1,200000022,893410952455565,15.7,1.04,open_loop,sent,893410952574917,893410952575513,893410952788026,0.119948,92160,2,92232,nan,nan,open_loop,
0,100000022,893411302455565,16.05,1.04,open_loop,sent,893411302563226,893411302564465,893411303040250,0.1089,92160,2,92232,nan,nan,open_loop,
1,200000023,893411652455565,16.4,1.04,open_loop,sent,893411652542514,893411652543210,893411652761203,0.087645,92160,2,92232,nan,nan,open_loop,
0,100000023,893412002455565,16.75,1.04,open_loop,sent,893412002544052,893412002544866,893412002843324,0.089301,92160,2,92232,nan,nan,open_loop,
1,200000024,893412352455565,17.1,1.04,open_loop,sent,893412352559093,893412352560292,893412352791073,0.104727,92160,2,92232,nan,nan,open_loop,
0,100000024,893412702455565,17.45,1.04,open_loop,sent,893412702659280,893412702660890,893412703005147,0.205325,92160,2,92232,nan,nan,open_loop,
1,200000025,893413052455565,17.8,1.04,open_loop,sent,893413052682989,893413052683649,893413052892986,0.228084,92160,2,92232,nan,nan,open_loop,
0,100000025,893413402455565,18.15,1.04,open_loop,sent,893413402601519,893413402602955,893413402850070,0.14739,92160,2,92232,nan,nan,open_loop,
1,200000026,893413752455565,18.5,1.04,open_loop,sent,893413752544302,893413752544822,893413752769481,0.089257,92160,2,92232,nan,nan,open_loop,
0,100000026,893414102455565,18.85,1.04,open_loop,sent,893414102562471,893414102574084,893414102810684,0.118519,92160,2,92232,nan,nan,open_loop,
1,200000027,893414502455565,19.25,1.04,open_loop,sent,893414502598191,893414502599392,893414502825513,0.143827,92160,2,92232,nan,nan,open_loop,
