ue_id,frame_id,message_id,scheduled_raw_ns,first_chunk_raw_ns,complete_raw_ns,complete_latency_ms,payload_bytes,chunks,onwire_bytes,checksum_expected,checksum_actual,checksum_ok,identity_ok,source_ip
1,200000000,736870912,893395302455565,893395470188895,893395602664800,300.209235,92160,2,92232,2412895735,2412895735,1,1,192.168.70.134
0,100000000,368435456,893395702455565,893395876795324,893395921276932,218.821367,92160,2,92232,367084809,367084809,1,1,192.168.70.134
1,200000001,736870913,893396052455565,893396148180226,893396188967331,136.511766,92160,2,92232,2412895735,2412895735,1,1,192.168.70.134
0,100000001,368435457,893396402455565,893396643089877,893396722155836,319.700271,92160,2,92232,367084809,367084809,1,1,192.168.70.134
1,200000002,736870914,893396752455565,893396953571843,893396993680037,241.224472,92160,2,92232,2412895735,2412895735,1,1,192.168.70.134
0,100000002,368435458,893397102455565,893397269043254,893397313719560,211.263995,92160,2,92232,367084809,367084809,1,1,192.168.70.134
1,200000003,736870915,893397452455565,893397665911302,893397718197391,265.741826,92160,2,92232,2412895735,2412895735,1,1,192.168.70.134
0,100000003,368435459,893397802455565,893397997491613,893398037310666,234.855101,92160,2,92232,367084809,367084809,1,1,192.168.70.134
1,200000004,736870916,893398152455565,893398257477416,893398297064369,144.608804,92160,2,92232,2412895735,2412895735,1,1,192.168.70.134
0,100000004,368435460,893398502455565,893398683602993,893398722667177,220.211612,92160,2,92232,367084809,367084809,1,1,192.168.70.134
1,200000005,736870917,893398852455565,893398944566567,893398984012958,131.557393,92160,2,92232,2412895735,2412895735,1,1,192.168.70.134
0,100000005,368435461,893399202455565,893399340427960,893399380371863,177.916298,92160,2,92232,367084809,367084809,1,1,192.168.70.134
1,200000006,736870918,893399602455565,893399753137230,893399797294940,194.839375,92160,2,92232,2412895735,2412895735,1,1,192.168.70.134
0,100000006,368435462,893399952455565,893400043612643,893400083922976,131.467411,92160,2,92232,367084809,367084809,1,1,192.168.70.134
1,200000007,736870919,893400302455565,893400468707866,893400507519531,205.063966,92160,2,92232,2412895735,2412895735,1,1,192.168.70.134
0,100000007,368435463,893400652455565,893400751216167,893400791648471,139.192906,92160,2,92232,367084809,367084809,1,1,192.168.70.134
1,200000008,736870920,893401002455565,893401132384503,893401176244382,173.788817,92160,2,92232,2412895735,2412895735,1,1,192.168.70.134
0,100000008,368435464,893401352455565,893401522166644,893401557570847,205.115282,92160,2,92232,367084809,367084809,1,1,192.168.70.134
1,200000009,736870921,893401702455565,893401864607318,893401900642393,198.186828,92160,2,92232,2412895735,2412895735,1,1,192.168.70.134
0,100000009,368435465,893402052455565,893402172973463,893402212404058,159.948493,92160,2,92232,367084809,367084809,1,1,192.168.70.134
1,200000010,736870922,893402402455565,893402555931204,893402595178130,192.722565,92160,2,92232,2412895735,2412895735,1,1,192.168.70.134
0,100000010,368435466,893402752455565,893402860934734,893402902056709,149.601144,92160,2,92232,367084809,367084809,1,1,192.168.70.134
1,200000011,736870923,893403152455565,893403250055351,893403289303565,136.848,92160,2,92232,2412895735,2412895735,1,1,192.168.70.134
0,100000011,368435467,893403502455565,893403693260715,893403733701193,231.245628,92160,2,92232,367084809,367084809,1,1,192.168.70.134
1,200000012,736870924,893403852455565,893404007805088,893404047466115,195.01055,92160,2,92232,2412895735,2412895735,1,1,192.168.70.134
0,100000012,368435468,893404202455565,893404312764392,893404347260987,144.805422,92160,2,92232,367084809,367084809,1,1,192.168.70.134
1,200000013,736870925,893404552455565,893404657870427,893404697625533,145.169968,92160,2,92232,2412895735,2412895735,1,1,192.168.70.134
0,100000013,368435469,893404902455565,893405069290103,893405112739637,210.284072,92160,2,92232,367084809,367084809,1,1,192.168.70.134
1,200000014,736870926,893405252455565,893405340012346,893405385199656,132.744091,92160,2,92232,2412895735,2412895735,1,1,192.168.70.134
0,100000014,368435470,893405602455565,893405762263459,893405802482979,200.027414,92160,2,92232,367084809,367084809,1,1,192.168.70.134
1,200000015,736870927,893405952455565,893406143483651,893406183729006,231.273441,92160,2,92232,2412895735,2412895735,1,1,192.168.70.134
0,100000015,368435471,893406302455565,893406424060469,893406462058288,159.602723,92160,2,92232,367084809,367084809,1,1,192.168.70.134
1,200000016,736870928,893406652455565,893406787926412,893406824684379,172.228814,92160,2,92232,2412895735,2412895735,1,1,192.168.70.134
0,100000016,368435472,893407052455565,893407185712191,893407224528987,172.073422,92160,2,92232,367084809,367084809,1,1,192.168.70.134
1,200000017,736870929,893407402455565,893407594862026,893407634860118,232.404553,92160,2,92232,2412895735,2412895735,1,1,192.168.70.134
