time,direction,dci_format,rnti_type,rnti,dci_frame,dci_slot,sched_frame,sched_slot,mcs,mcs_table,rb_start,rb_size,start_symbol,nr_symbols,tbs,harq_pid,ndi,rv,round,qam_mod_order,target_code_rate,tpc,n_cce,N_cce
20:21:33.177255,1,7,0,35953,159,2,159,8,8,0,0,5,0,13,101,1,1,0,0,2,6020,1,14,2
20:21:33.188983,1,7,0,7659,160,2,160,8,8,0,0,5,0,12,92,15,1,0,0,2,6020,1,8,2
20:21:33.255445,0,1,0,35953,166,0,166,0,0,0,0,5,1,13,168,5,1,0,0,2,1200,2,0,2
20:21:33.263235,0,1,0,35953,166,14,166,14,0,0,0,5,1,13,168,5,0,2,1,2,1200,2,14,2
20:21:33.274328,0,1,0,35953,167,14,167,14,0,0,0,5,1,13,168,5,0,3,2,2,1200,2,14,2
20:21:33.286087,0,1,0,35953,168,14,168,14,0,0,0,5,1,13,168,5,0,1,3,2,1200,2,14,2
20:21:33.290116,1,7,0,35953,169,2,169,8,8,0,0,5,0,13,101,3,1,0,0,2,6020,1,14,2
20:21:33.301682,1,7,0,7659,170,2,170,8,8,0,0,5,0,13,101,0,1,0,0,2,6020,2,8,2
20:21:33.323725,0,1,0,7659,172,0,172,0,0,0,0,5,1,13,168,10,1,0,0,2,1200,2,2,2
20:21:33.331408,0,1,0,7659,172,14,172,14,0,0,0,5,1,13,168,10,0,2,1,2,1200,2,10,2
20:21:33.342790,0,1,0,7659,173,14,173,14,0,0,0,5,1,13,168,10,0,3,2,2,1200,2,10,2
20:21:33.354232,0,1,0,7659,174,14,174,14,0,0,0,5,1,13,168,10,0,1,3,2,1200,2,10,2
20:21:33.402940,1,7,0,35953,179,2,179,8,8,0,0,5,0,13,101,5,1,0,0,2,6020,2,14,2
20:21:33.414321,1,7,0,7659,180,2,180,8,8,0,0,5,0,13,101,1,1,0,0,2,6020,1,8,2
20:21:33.515793,1,7,0,35953,189,2,189,8,8,0,0,5,0,13,101,6,1,0,0,2,6020,1,14,2
20:21:33.527161,1,7,0,7659,190,2,190,8,8,0,0,5,0,13,101,2,1,0,0,2,6020,1,8,2
20:21:33.628928,1,7,0,35953,199,2,199,8,8,0,0,5,0,13,101,2,1,0,0,2,6020,1,14,2
20:21:33.640742,1,7,0,7659,200,2,200,8,8,0,0,5,0,12,92,3,1,0,0,2,6020,1,8,2
20:21:33.741432,1,7,0,35953,209,2,209,8,8,0,0,5,0,13,101,7,1,0,0,2,6020,1,14,2
20:21:33.753054,1,7,0,7659,210,2,210,8,8,0,0,5,0,13,101,4,1,0,0,2,6020,1,8,2
20:21:33.853500,1,7,0,35953,219,2,219,8,8,0,0,5,0,13,101,8,1,0,0,2,6020,1,14,2
20:21:33.865243,1,7,0,7659,220,2,220,8,8,0,0,5,0,13,101,5,1,0,0,2,6020,2,8,2
20:21:34.002227,1,7,0,35953,229,2,229,8,8,0,0,5,0,13,101,4,1,0,0,2,6020,2,14,2
20:21:34.013459,1,7,0,7659,230,2,230,8,8,0,0,5,0,13,101,6,1,0,0,2,6020,1,8,2
20:21:34.114517,1,7,0,35953,239,2,239,8,8,0,0,5,0,13,101,9,1,0,0,2,6020,1,14,2
20:21:34.126381,1,7,0,7659,240,2,240,8,8,0,0,5,0,12,92,7,1,0,0,2,6020,1,8,2
20:21:34.227332,1,7,0,35953,249,2,249,8,8,0,0,5,0,13,101,10,1,0,0,2,6020,1,14,2
20:21:34.238934,1,7,0,7659,250,2,250,8,8,0,0,5,0,13,101,8,1,0,0,2,6020,1,8,2
20:21:34.339506,1,7,0,35953,259,2,259,8,8,0,0,5,0,13,101,11,1,0,0,2,6020,1,14,2
20:21:34.351035,1,7,0,7659,260,2,260,8,8,0,0,5,0,13,101,10,1,0,0,2,6020,1,8,2
20:21:34.416881,0,1,0,35953,266,0,266,0,0,0,0,5,1,13,168,7,1,0,0,2,1200,2,0,2
20:21:34.425191,0,1,0,35953,266,14,266,14,0,0,0,5,1,13,168,7,0,2,1,2,1200,2,14,2
20:21:34.436088,0,1,0,35953,267,14,267,14,0,0,0,5,1,13,168,7,0,3,2,2,1200,2,14,2
20:21:34.447670,0,1,0,35953,268,14,268,14,0,0,0,5,1,13,168,7,0,1,3,2,1200,2,14,2
20:21:34.452249,1,7,0,35953,269,2,269,8,8,0,0,5,0,13,101,12,1,0,0,2,6020,2,14,2
20:21:34.463760,1,7,0,7659,270,2,270,8,8,0,0,5,0,13,101,11,1,0,0,2,6020,2,8,2
20:21:34.485436,0,1,0,7659,272,0,272,0,0,0,0,5,1,12,152,9,1,0,0,2,1200,2,2,2
20:21:34.493228,0,1,0,7659,272,14,272,14,0,0,0,5,1,12,152,9,0,2,1,2,1200,2,10,2
20:21:34.504586,0,1,0,7659,273,14,273,14,0,0,0,5,1,12,152,9,0,3,2,2,1200,2,10,2
20:21:34.515637,0,1,0,7659,274,14,274,14,0,0,0,5,1,12,152,9,0,1,3,2,1200,2,10,2
20:21:34.565213,1,7,0,35953,279,2,279,8,8,0,0,5,0,13,101,13,1,0,0,2,6020,1,14,2
20:21:34.576929,1,7,0,7659,280,2,280,8,8,0,0,5,0,12,92,12,1,0,0,2,6020,1,8,2
20:21:34.679246,1,7,0,35953,289,2,289,8,8,0,0,5,0,13,101,14,1,0,0,2,6020,1,14,2
20:21:34.690601,1,7,0,7659,290,2,290,8,8,0,0,5,0,13,101,9,1,0,0,2,6020,1,8,2
20:21:34.793178,1,7,0,35953,299,2,299,8,8,0,0,5,0,13,101,15,1,0,0,2,6020,1,14,2
20:21:34.804914,1,7,0,7659,300,2,300,8,8,0,0,5,0,13,101,13,1,0,0,2,6020,1,8,2
