time,rnti,frame,slot,lcid,data_size
20:24:07.907956,35953,902,8,4,752
20:24:07.917983,35953,903,7,4,3712
20:24:07.918817,35953,903,8,4,7672
20:24:07.918817,35953,903,8,4,9664
20:24:07.919216,35953,903,9,4,2432
20:24:07.919217,35953,903,9,4,12056
20:24:07.919217,35953,903,9,4,2848
20:24:07.923630,35953,903,17,4,3712
20:24:07.924331,35953,903,18,4,5576
20:24:07.924332,35953,903,18,4,11784
20:24:07.924934,35953,903,19,4,312
20:24:07.924935,35953,903,19,4,12056
20:24:07.924935,35953,903,19,4,2656
20:24:07.929021,35953,904,7,4,3712
20:24:07.929872,35953,904,8,4,5768
20:24:07.929872,35953,904,8,4,9768
20:24:07.930736,35953,904,9,4,2328
20:24:07.930736,35953,904,9,4,12056
20:24:07.930737,35953,904,9,4,1160
20:24:07.934412,35953,904,17,4,3712
20:24:07.935161,35953,904,18,4,7264
20:24:07.935161,35953,904,18,4,10096
20:24:07.935688,35953,904,19,4,2000
20:24:07.935688,35953,904,19,4,12056
20:24:07.935689,35953,904,19,4,3280
20:24:07.939969,35953,905,7,4,3712
20:24:07.940376,35953,905,8,4,5144
20:24:07.940377,35953,905,8,4,12056
20:24:07.940378,35953,905,8,4,120
20:24:07.940991,35953,905,9,4,11976
20:24:07.940992,35953,905,9,4,5384
20:24:07.944959,35953,905,17,4,3712
20:24:07.945645,35953,905,18,4,3040
20:24:07.945645,35953,905,18,4,12056
20:24:07.945646,35953,905,18,4,2240
20:24:07.946317,35953,905,19,4,9856
20:24:07.946318,35953,905,19,4,5192
20:24:07.950769,35953,906,7,4,3712
20:24:07.951068,35953,906,8,4,3232
20:24:07.951069,35953,906,8,4,12056
20:24:07.951069,35953,906,8,4,2024
20:24:07.951492,35953,906,9,4,10072
20:24:07.951492,35953,906,9,4,7288
20:24:07.955736,35953,906,17,4,3712
20:24:07.956467,35953,906,18,4,1136
20:24:07.956467,35953,906,18,4,12056
20:24:07.956468,35953,906,18,4,4144
20:24:07.957047,35953,906,19,4,7952
20:24:07.957047,35953,906,19,4,9408
20:24:07.960933,35953,907,7,4,2688
20:24:07.960934,35953,907,7,4,1008
20:24:07.961600,35953,907,8,4,11088
20:24:07.961600,35953,907,8,4,6248
20:24:07.962016,35953,907,9,4,5848
20:24:07.962017,35953,907,9,4,11512
20:24:07.966466,35953,907,17,4,584
20:24:07.966466,35953,907,17,4,3104
20:24:07.967115,35953,907,18,4,8992
20:24:07.967116,35953,907,18,4,8368
20:24:07.967630,35953,907,19,4,3728
20:24:07.967631,35953,907,19,4,11320
20:24:07.971655,35953,908,7,4,776
20:24:07.971655,35953,908,7,4,2912
20:24:07.972321,35953,908,8,4,9184
20:24:07.972321,35953,908,8,4,7120
20:24:07.972794,35953,908,9,4,4976
20:24:07.972794,35953,908,9,4,12056
20:24:07.972794,35953,908,9,4,312
20:24:07.976863,35953,908,17,4,3712
20:24:07.977525,35953,908,18,4,8112
20:24:07.977525,35953,908,18,4,9248
20:24:07.977964,35953,908,19,4,2848
20:24:07.977964,35953,908,19,4,12056
20:24:07.977964,35953,908,19,4,2432
20:24:07.981991,35953,909,7,4,3712
20:24:07.982654,35953,909,8,4,5992
20:24:07.982655,35953,909,8,4,11344
20:24:07.983135,35953,909,9,4,752
20:24:07.983135,35953,909,9,4,12056
20:24:07.983135,35953,909,9,4,4528
20:24:07.987612,35953,909,17,4,2192
20:24:07.987612,35953,909,17,4,1504
20:24:07.988418,35953,909,18,4,10592
20:24:07.988418,35953,909,18,4,6768
20:24:07.989212,35953,909,19,4,5328
20:24:07.989212,35953,909,19,4,9720
20:24:07.992868,35953,910,7,4,2376
20:24:07.992869,35953,910,7,4,1320
20:24:07.993427,35953,910,8,4,10776
20:24:07.993427,35953,910,8,4,6560
20:24:07.993942,35953,910,9,4,5536
20:24:07.993942,35953,910,9,4,11824
20:24:07.998098,35953,910,17,4,272
20:24:07.998098,35953,910,17,4,3416
20:24:07.998763,35953,910,18,4,8680
20:24:07.998763,35953,910,18,4,8680
20:24:07.999355,35953,910,19,4,3416
20:24:07.999355,35953,910,19,4,12056
20:24:07.999355,35953,910,19,4,1872
20:24:08.004111,35953,911,7,4,3712
20:24:08.004777,35953,911,8,4,6552
20:24:08.004777,35953,911,8,4,10784
20:24:08.005347,35953,911,9,4,1312
20:24:08.005347,35953,911,9,4,12056
20:24:08.005347,35953,911,9,4,3968
20:24:08.009397,35953,911,17,4,3712
20:24:08.009987,35953,911,18,4,4456
20:24:08.009987,35953,911,18,4,12056
20:24:08.009987,35953,911,18,4,832
20:24:08.010653,35953,911,19,4,11264
20:24:08.010654,35953,911,19,4,3784
20:24:08.014764,35953,912,7,4,3712
20:24:08.015382,35953,912,8,4,4640
20:24:08.015382,35953,912,8,4,10896
20:24:08.015882,35953,912,9,4,1200
20:24:08.015883,35953,912,9,4,12056
20:24:08.015883,35953,912,9,4,2280
20:24:08.020274,35953,912,17,4,3712
20:24:08.020926,35953,912,18,4,6144
20:24:08.020926,35953,912,18,4,11216
20:24:08.021369,35953,912,19,4,880
20:24:08.021370,35953,912,19,4,12056
20:24:08.021370,35953,912,19,4,4400
20:24:08.025524,35953,913,7,4,3712
20:24:08.026171,35953,913,8,4,4024
20:24:08.026172,35953,913,8,4,12056
20:24:08.026172,35953,913,8,4,1240
20:24:08.026613,35953,913,9,4,10856
20:24:08.026613,35953,913,9,4,6504
20:24:08.032052,35953,913,17,4,3712
20:24:08.083589,35953,913,18,4,1920
20:24:08.083590,35953,913,18,4,12056
20:24:08.083590,35953,913,18,4,3360
20:24:08.084164,35953,913,19,4,8736
20:24:08.084164,35953,913,19,4,6312
20:24:08.085307,35953,914,7,4,3712
20:24:08.085905,35953,914,8,4,2112
20:24:08.085905,35953,914,8,4,12056
20:24:08.085905,35953,914,8,4,3144
20:24:08.087324,35953,914,9,4,8952
20:24:08.087325,35953,914,9,4,8408
20:24:08.091040,35953,914,17,4,3688
20:24:08.091700,35953,914,18,4,12056
20:24:08.091700,35953,914,18,4,5304
20:24:08.092044,35953,914,19,4,6792
20:24:08.092045,35953,914,19,4,10568
20:24:08.095802,35953,915,7,4,1528
20:24:08.095802,35953,915,7,4,2160
20:24:08.140437,35953,915,8,4,9936
20:24:08.140437,35953,915,8,4,7400
20:24:08.140755,35953,915,9,4,4696
20:24:08.140756,35953,915,9,4,12056
20:24:08.140756,35953,915,9,4,592
20:24:08.144612,35953,915,17,4,3712
20:24:08.145328,35953,915,18,4,7832
20:24:08.145328,35953,915,18,4,9528
20:24:08.146047,35953,915,19,4,2568
20:24:08.146048,35953,915,19,4,12056
20:24:08.146048,35953,915,19,4,408
20:24:08.149939,35953,916,7,4,3712
20:24:08.151141,35953,916,8,4,2640
20:24:08.151141,35953,916,8,4,12056
20:24:08.151141,35953,916,8,4,2616
20:24:08.151736,35953,916,9,4,9480
20:24:08.151737,35953,916,9,4,7880
20:24:08.156111,35953,916,17,4,3712
20:24:08.156945,35953,916,18,4,544
20:24:08.156945,35953,916,18,4,12056
20:24:08.156946,35953,916,18,4,4736
20:24:08.157339,35953,916,19,4,7360
20:24:08.157339,35953,916,19,4,10000
20:24:08.162246,35953,917,7,4,2096
20:24:08.162247,35953,917,7,4,1600
20:24:08.162603,35953,917,8,4,10496
20:24:08.162604,35953,917,8,4,6840
20:24:08.162912,35953,917,9,4,5256
20:24:08.162912,35953,917,9,4,12056
20:24:08.162912,35953,917,9,4,32
20:24:08.167397,35953,917,17,4,3712
20:24:08.168075,35953,917,18,4,8392
20:24:08.168076,35953,917,18,4,8968
20:24:08.168621,35953,917,19,4,3128
20:24:08.168621,35953,917,19,4,11920
20:24:08.172903,35953,918,7,4,176
20:24:08.172904,35953,918,7,4,3512
20:24:08.173497,7659,918,8,4,752
20:24:08.173500,35953,918,8,4,8584
20:24:08.173500,35953,918,8,4,7720
20:24:08.173815,35953,918,9,4,4376
20:24:08.173816,35953,918,9,4,12056
20:24:08.173816,35953,918,9,4,912
20:24:08.178211,35953,918,17,4,3712
20:24:08.178620,35953,918,18,4,7512
20:24:08.178621,35953,918,18,4,9848
20:24:08.179298,35953,918,19,4,2248
20:24:08.179298,35953,918,19,4,12056
20:24:08.179299,35953,918,19,4,3032
20:24:08.183382,7659,919,7,4,3712
20:24:08.184037,7659,919,8,4,7672
20:24:08.184037,7659,919,8,4,9664
20:24:08.184532,7659,919,9,4,2432
20:24:08.184532,7659,919,9,4,12056
20:24:08.184532,7659,919,9,4,2848
20:24:08.188681,7659,919,17,4,3712
20:24:08.189415,7659,919,18,4,5576
20:24:08.189415,7659,919,18,4,11784
20:24:08.189930,7659,919,19,4,312
20:24:08.189930,7659,919,19,4,12056
20:24:08.189931,7659,919,19,4,2656
20:24:08.193891,7659,920,7,4,3712
20:24:08.194802,7659,920,8,4,5768
20:24:08.194802,7659,920,8,4,9768
20:24:08.195221,7659,920,9,4,2328
20:24:08.195222,7659,920,9,4,12056
20:24:08.195222,7659,920,9,4,1160
20:24:08.199070,7659,920,17,4,3712
20:24:08.199683,7659,920,18,4,7264
20:24:08.199683,7659,920,18,4,10096
20:24:08.200182,7659,920,19,4,2000
20:24:08.200183,7659,920,19,4,12056
20:24:08.200183,7659,920,19,4,3280
20:24:08.204643,7659,921,7,4,3712
20:24:08.205281,7659,921,8,4,5144
20:24:08.205282,7659,921,8,4,12056
20:24:08.205282,7659,921,8,4,120
20:24:08.205752,7659,921,9,4,11976
20:24:08.205752,7659,921,9,4,5384
20:24:08.210000,7659,921,17,4,3712
20:24:08.210368,7659,921,18,4,3040
20:24:08.210368,7659,921,18,4,12056
20:24:08.210368,7659,921,18,4,2240
20:24:08.211176,7659,921,19,4,9856
20:24:08.211176,7659,921,19,4,5192
20:24:08.214999,7659,922,7,4,3712
20:24:08.215589,7659,922,8,4,3232
20:24:08.215590,7659,922,8,4,12056
20:24:08.215590,7659,922,8,4,2024
20:24:08.216141,7659,922,9,4,10072
20:24:08.216142,7659,922,9,4,7288
20:24:08.220577,7659,922,17,4,3712
20:24:08.221148,7659,922,18,4,1136
20:24:08.221148,7659,922,18,4,12056
20:24:08.221148,7659,922,18,4,4144
20:24:08.221629,7659,922,19,4,7952
20:24:08.221629,7659,922,19,4,9408
20:24:08.225718,7659,923,7,4,2688
20:24:08.225718,7659,923,7,4,1008
20:24:08.226395,7659,923,8,4,11088
20:24:08.226395,7659,923,8,4,6248
20:24:08.226816,7659,923,9,4,5848
20:24:08.226816,7659,923,9,4,11512
20:24:08.230858,7659,923,17,4,584
20:24:08.230858,7659,923,17,4,3104
20:24:08.231500,7659,923,18,4,8992
20:24:08.231501,7659,923,18,4,8368
20:24:08.232204,7659,923,19,4,3728
20:24:08.232204,7659,923,19,4,11320
20:24:08.236853,7659,924,7,4,776
20:24:08.236853,7659,924,7,4,2912
20:24:08.237168,7659,924,8,4,9184
20:24:08.237168,7659,924,8,4,8152
20:24:08.237553,7659,924,9,4,3944
20:24:08.237553,7659,924,9,4,12056
20:24:08.237553,7659,924,9,4,1344
20:24:08.241700,7659,924,17,4,3712
20:24:08.242111,7659,924,18,4,7080
20:24:08.242111,7659,924,18,4,10280
20:24:08.242585,7659,924,19,4,1816
20:24:08.242586,7659,924,19,4,12056
20:24:08.242586,7659,924,19,4,3464
20:24:08.246908,7659,925,7,4,3712
20:24:08.247540,7659,925,8,4,4960
20:24:08.247540,7659,925,8,4,12056
20:24:08.247540,7659,925,8,4,304
20:24:08.247841,7659,925,9,4,11792
20:24:08.247841,7659,925,9,4,5568
20:24:08.251993,7659,925,17,4,1152
20:24:08.251993,7659,925,17,4,2536
20:24:08.252836,7659,925,18,4,9560
20:24:08.252836,7659,925,18,4,7800
20:24:08.253413,7659,925,19,4,4296
