time,rnti,frame,slot,snrx10,phr,tpc,tb_size,txpower_calc,rbSize,mcs,rssi
20:23:57.343689,35953,2,8,60,48,1,101,0,5,8,890
20:23:57.412270,7659,8,8,60,48,1,92,0,5,8,890
20:23:57.460665,35953,12,8,60,48,1,101,0,5,8,890
20:23:57.529699,7659,18,8,60,48,1,101,0,5,8,890
20:23:57.575146,35953,22,8,60,48,1,101,0,5,8,890
20:23:57.644662,7659,28,8,55,48,2,101,0,5,8,890
20:23:57.691646,35953,32,8,60,48,1,92,0,5,8,890
20:23:57.762160,7659,38,8,60,48,1,101,0,5,8,890
20:23:57.808833,35953,42,8,60,48,2,101,0,5,8,890
20:23:57.878873,7659,48,8,60,48,1,92,0,5,8,890
20:23:57.924517,35953,52,8,60,48,1,101,0,5,8,890
20:23:57.993681,7659,58,8,60,48,1,101,0,5,8,890
20:23:58.040370,35953,62,8,60,48,1,101,0,5,8,890
20:23:58.109697,7659,68,8,60,48,1,101,0,5,8,890
20:23:58.155279,35953,72,8,60,48,1,92,0,5,8,890
20:23:58.226035,7659,78,8,60,48,2,101,0,5,8,890
20:23:58.272887,35953,82,8,55,48,2,101,0,5,8,890
20:23:58.340379,7659,88,8,60,48,1,92,0,5,8,890
20:23:58.385700,35953,92,8,60,48,1,101,0,5,8,890
20:23:58.453444,7659,98,8,60,48,1,101,0,5,8,890
20:23:58.499160,35953,102,8,60,48,1,101,0,5,8,890
20:23:58.568053,7659,108,8,60,48,1,101,0,5,8,890
20:23:58.613656,35953,112,8,55,48,1,92,0,5,8,890
20:23:58.724661,7659,118,8,60,48,1,101,0,5,8,890
20:23:58.780460,35953,122,8,60,48,1,101,0,5,8,890
20:23:58.845069,7659,128,8,60,48,2,92,0,5,8,890
20:23:58.890151,35953,132,8,60,48,2,101,0,5,8,890
20:23:58.959043,7659,138,8,60,48,1,101,0,5,8,890
20:23:59.005118,35953,142,8,60,48,1,101,0,5,8,890
20:23:59.074552,7659,148,8,60,48,1,101,0,5,8,890
20:23:59.119866,35953,152,8,60,48,1,92,0,5,8,890
20:23:59.187994,7659,158,8,60,48,1,101,0,5,8,890
20:23:59.233552,35953,162,8,60,48,1,101,0,5,8,890
20:23:59.303764,7659,168,8,60,48,2,92,0,5,8,890
20:23:59.350314,35953,172,8,60,48,1,101,0,5,8,890
20:23:59.418411,7659,178,8,60,48,1,101,0,5,8,890
20:23:59.463955,35953,182,8,60,48,2,101,0,5,8,890
20:23:59.532356,7659,188,8,65,48,1,101,0,5,8,890
20:23:59.578436,35953,192,8,60,48,1,92,0,5,8,890
20:23:59.646710,7659,198,8,60,48,1,101,0,5,8,890
20:23:59.691723,35953,202,8,60,48,1,101,0,5,8,890
20:23:59.759760,7659,208,8,60,48,1,92,0,5,8,890
20:23:59.805021,35953,212,8,60,48,1,101,0,5,8,890
20:23:59.873312,7659,218,8,60,48,2,101,0,5,8,890
20:23:59.918494,35953,222,8,60,48,2,101,0,5,8,890
20:24:00.011881,7659,228,8,60,48,1,101,0,5,8,890
20:24:00.057035,35953,232,8,60,48,1,92,0,5,8,890
20:24:00.125962,7659,238,8,60,48,1,101,0,5,8,890
20:24:00.171271,35953,242,8,60,48,1,101,0,5,8,890
20:24:00.239752,7659,248,8,60,48,1,92,0,5,8,890
20:24:00.284624,35953,252,8,60,48,1,101,0,5,8,890
20:24:00.352568,7659,258,8,60,48,1,101,0,5,8,890
20:24:00.397935,35953,262,8,60,48,1,101,0,5,8,890
20:24:00.465456,7659,268,8,60,48,2,101,0,5,8,890
20:24:00.511540,35953,272,8,60,48,2,92,0,5,8,890
20:24:00.580019,7659,278,8,60,48,1,101,0,5,8,890
20:24:00.625682,35953,282,8,60,48,1,101,0,5,8,890
20:24:00.694524,7659,288,8,60,48,1,92,0,5,8,890
20:24:00.740417,35953,292,8,60,48,1,101,0,5,8,890
20:24:00.809730,7659,298,8,60,48,1,101,0,5,8,890
20:24:00.855724,35953,302,8,60,48,1,101,0,5,8,890
20:24:00.924306,7659,308,8,60,48,1,101,0,5,8,890
20:24:00.999880,35953,312,8,60,48,1,92,0,5,8,890
20:24:01.070254,7659,318,8,60,48,2,101,0,5,8,890
20:24:01.116370,35953,322,8,60,48,2,101,0,5,8,890
20:24:01.184837,7659,328,8,60,48,1,92,0,5,8,890
20:24:01.230453,35953,332,8,60,48,1,101,0,5,8,890
20:24:01.298407,7659,338,8,60,48,1,101,0,5,8,890
20:24:01.345479,35953,342,8,60,48,1,101,0,5,8,890
20:24:01.414654,7659,348,8,60,48,1,101,0,5,8,890
20:24:01.460243,35953,352,8,60,48,1,92,0,5,8,890
