1787367764901092975,1582409964638147,connecting to 127.0.0.1:2031
1787367764901119781,1582409964664780,turning ON GNB_MAC_UL_MCS_DECISION
1787367764901137772,1582409964682704,time,rnti,frame,slot,sched_frame,sched_slot,avg_snr_x10,mcs_table,ul_bler_mcs_before,selected_mcs,pre_phr_mcs,post_phr_mcs,final_mcs,estimated_ul_buffer,sched_ul_bytes,B,min_rb,available_rb_before,available_rb_after,ph,pcmax,rb_size_final,tbs_final,force_ul_mcs
1787367764947073394,1582410010619494,20:02:44.945785,20070,860,2,860,8,470,0,28,28,28,28,28,0,0,0,5,5,5,48,20,5,480,-1
1787367765010046315,1582410073592419,20:02:45.008979,20070,870,2,870,8,471,0,28,28,28,28,28,0,0,0,5,5,5,48,20,5,480,-1
1787367765072201266,1582410135747163,20:02:45.071626,20070,880,2,880,8,472,0,28,28,28,28,28,0,0,0,5,5,5,48,20,5,437,-1
1787367765135463650,1582410199009728,20:02:45.134939,20070,890,2,890,8,472,0,28,28,28,28,28,0,0,0,5,5,5,48,20,5,480,-1
1787367765199393129,1582410262939088,20:02:45.197996,20070,900,2,900,8,473,0,28,28,28,28,28,0,0,0,5,5,5,48,20,5,480,-1
1787367765262319364,1582410325865536,20:02:45.261139,20070,910,2,910,8,474,0,28,28,28,28,28,0,0,0,5,5,5,48,20,5,480,-1
1787367765324564107,1582410388110082,20:02:45.324424,20070,920,2,920,8,475,0,28,28,28,28,28,0,0,0,5,5,5,48,20,5,437,-1
1787367765389502692,1582410453048783,20:02:45.388752,20070,930,2,930,8,476,0,28,28,28,28,28,0,0,0,5,5,5,48,20,5,480,-1
1787367765453565416,1582410517111288,20:02:45.452529,20070,940,2,940,8,477,0,28,28,28,28,28,0,0,0,5,5,5,48,20,5,480,-1
1787367765517689227,1582410581235400,20:02:45.517086,20070,950,2,950,8,477,0,28,28,28,28,28,0,0,0,5,5,5,48,20,5,480,-1
1787367765582860814,1582410646406696,20:02:45.582010,20070,960,2,960,8,478,0,28,28,28,28,28,0,0,0,5,5,5,48,20,5,437,-1
1787367765648257417,1582410711802691,20:02:45.646904,20070,970,2,970,8,479,0,28,28,28,28,28,0,0,0,5,5,5,48,20,5,480,-1
1787367765711984571,1582410775530669,20:02:45.711251,20070,980,2,980,8,480,0,28,28,28,28,28,0,0,0,5,5,5,48,20,5,480,-1
1787367765766020879,1582410829566756,20:02:45.765429,20070,988,11,988,17,480,0,28,28,28,28,28,0,0,0,5,5,5,48,20,5,106,-1
1787367765769757362,1582410833302431,20:02:45.768762,20070,989,1,989,7,480,0,28,28,28,28,28,0,106,0,5,5,5,48,20,5,106,-1
1787367765772901758,1582410836446955,20:02:45.771909,20070,989,11,989,17,481,0,28,28,28,28,28,20516,0,20516,5,106,106,48,20,106,2178,-1
1787367765772913524,1582410836458479,20:02:45.772186,20070,989,12,989,18,481,0,28,28,28,28,28,20516,2178,18338,5,106,106,48,20,106,10247,-1
1787367765772933594,1582410836479255,20:02:45.772600,20070,989,13,989,19,481,0,28,28,28,28,28,20516,12425,8091,5,94,94,48,20,85,8197,-1
1787367765776214987,1582410839760293,20:02:45.775129,20070,990,1,990,7,482,0,28,28,28,28,28,20516,0,20516,5,106,106,48,20,106,2178,-1
