1787367764899790697,1582409963336868,connecting to 127.0.0.1:2031
1787367764899833190,1582409963378635,turning ON GNB_MAC_PUSCH_POWER_CONTROL
1787367764899840423,1582409963385397,time,rnti,frame,slot,snrx10,phr,tpc,tb_size,txpower_calc,rbSize,mcs,rssi
1787367764951450953,1582410014996320,20:02:44.950016,20070,860,8,510,48,0,480,0,5,28,890
1787367765014311935,1582410077857375,20:02:45.012908,20070,870,8,510,48,0,480,0,5,28,890
1787367765078500942,1582410142046382,20:02:45.076193,20070,880,8,505,48,0,437,0,5,28,860
1787367765140179536,1582410203724849,20:02:45.139189,20070,890,8,510,48,0,480,0,5,28,890
1787367765203569826,1582410267115353,20:02:45.202103,20070,900,8,510,48,0,480,0,5,28,890
1787367765266103021,1582410329648746,20:02:45.265112,20070,910,8,510,48,0,480,0,5,28,890
1787367765329856383,1582410393402684,20:02:45.328922,20070,920,8,505,48,0,437,0,5,28,860
1787367765393946385,1582410457492232,20:02:45.392829,20070,930,8,510,48,1,480,0,5,28,890
1787367765457030342,1582410520575829,20:02:45.456601,20070,940,8,510,48,0,480,0,5,28,890
1787367765522092609,1582410585638048,20:02:45.521330,20070,950,8,510,48,0,480,0,5,28,890
1787367765587109637,1582410650655066,20:02:45.586000,20070,960,8,505,48,0,437,0,5,28,860
1787367765652092218,1582410715637686,20:02:45.651626,20070,970,8,510,48,0,480,0,5,28,890
1787367765716202787,1582410779748415,20:02:45.715522,20070,980,8,510,48,0,480,0,5,28,890
1787367765770119622,1582410833665241,20:02:45.769551,20070,988,17,510,48,0,106,0,5,28,860
1787367765773996971,1582410837542123,20:02:45.772880,20070,989,7,505,48,1,106,0,5,28,860
1787367765776585110,1582410840130207,20:02:45.776008,20070,989,17,500,48,1,2178,0,106,28,860
1787367765777345319,1582410840890359,20:02:45.776559,20070,989,18,505,61,1,10247,0,106,28,860
1787367765777348394,1582410840893317,20:02:45.776893,20070,989,19,505,61,1,8197,0,85,28,860
1787367765781535724,1582410845081391,20:02:45.779474,20070,990,7,500,61,0,2178,0,106,28,860
1787367765781558080,1582410845103170,20:02:45.779757,20070,990,8,505,61,1,10247,0,106,28,860
1787367765781562862,1582410845107883,20:02:45.780023,20070,990,9,505,61,1,8197,0,85,28,860
1787367765845688176,1582410909233557,20:02:45.844647,20070,1000,8,505,61,0,437,0,5,28,860
1787367765870109979,1582410933655792,20:02:45.869839,20070,1004,7,510,48,0,106,0,5,28,890
1787367765874029100,1582410937574375,20:02:45.873206,20070,1004,17,505,48,0,106,0,5,28,860
1787367765877542834,1582410941087994,20:02:45.876513,20070,1005,7,500,48,0,2178,0,106,28,860
1787367765877567463,1582410941112428,20:02:45.876971,20070,1005,8,505,61,0,10247,0,106,28,860
1787367765877570216,1582410941115151,20:02:45.877290,20070,1005,9,505,61,0,8197,0,85,28,860
1787367765879851437,1582410943396394,20:02:45.879800,20070,1005,17,500,61,0,2178,0,106,28,860
1787367765880918822,1582410944463759,20:02:45.880294,20070,1005,18,505,61,1,10247,0,106,28,860
1787367765880924989,1582410944469906,20:02:45.880732,20070,1005,19,505,61,1,8197,0,85,28,860
1787367765943005958,1582411006551567,20:02:45.941973,20070,1015,8,510,61,0,480,0,5,28,890
1787367765971230554,1582411034775839,20:02:45.970841,20070,1019,17,505,48,0,106,0,5,28,860
1787367765975615327,1582411039160544,20:02:45.974409,20070,1020,7,510,48,0,106,0,5,28,890
1787367765978719839,1582411042264981,20:02:45.977662,20070,1020,17,500,48,0,2178,0,106,28,860
1787367765978730168,1582411042275114,20:02:45.978180,20070,1020,18,505,61,0,10247,0,106,28,860
1787367765979835805,1582411043380751,20:02:45.978652,20070,1020,19,505,61,0,8197,0,85,28,860
1787367765981793416,1582411045338386,20:02:45.981015,20070,1021,7,500,61,0,2178,0,106,28,860
1787367765981798089,1582411045343004,20:02:45.981443,20070,1021,8,505,61,1,10247,0,106,28,860
1787367765982805762,1582411046350731,20:02:45.981840,20070,1021,9,505,61,1,8197,0,85,28,860
1787367766047940265,1582411111485685,20:02:46.046403,20070,7,8,510,61,0,480,0,5,28,890
1787367766072319669,1582411135864927,20:02:46.071938,20070,11,7,510,48,0,106,0,5,28,890
1787367766076556673,1582411140101816,20:02:46.075444,20070,11,17,510,48,0,106,0,5,28,890
1787367766079087425,1582411142632624,20:02:46.078487,20070,12,7,500,48,0,2178,0,106,28,860
1787367766080227251,1582411143772223,20:02:46.079112,20070,12,8,505,61,0,10247,0,106,28,860
1787367766080258379,1582411143803320,20:02:46.079280,20070,12,9,505,61,0,8197,0,85,28,860
1787367766082934789,1582411146479731,20:02:46.081834,20070,12,17,500,61,0,2178,0,106,28,860
1787367766082959788,1582411146504714,20:02:46.082487,20070,12,18,505,61,0,10247,0,106,28,860
1787367766082970479,1582411146515404,20:02:46.082734,20070,12,19,505,61,1,8197,0,85,28,860
1787367766172792416,1582411236337648,20:02:46.171642,20070,20,17,510,61,0,106,0,5,28,860
1787367766176143089,1582411239688258,20:02:46.174951,20070,21,7,505,48,0,106,0,5,28,860
1787367766179236431,1582411242781833,20:02:46.178144,20070,21,17,500,48,0,2178,0,106,28,860
1787367766180257445,1582411243802417,20:02:46.178800,20070,21,18,505,61,0,10247,0,106,28,860
1787367766180261251,1582411243806168,20:02:46.179174,20070,21,19,505,61,0,8197,0,85,28,860
1787367766182045687,1582411245590700,20:02:46.181463,20070,22,7,500,61,0,2178,0,106,28,860
1787367766182053309,1582411245598256,20:02:46.181925,20070,22,8,505,61,1,10247,0,106,28,860
1787367766183125745,1582411246670715,20:02:46.182280,20070,22,9,505,61,1,8197,0,85,28,860
1787367766246562381,1582411310107760,20:02:46.245362,20070,32,8,505,61,0,437,0,5,28,860
1787367766270814821,1582411334360045,20:02:46.270248,20070,36,7,510,48,0,106,0,5,28,890
1787367766273921169,1582411337467440,20:02:46.273671,20070,36,17,510,48,0,106,0,5,28,890
1787367766277588298,1582411341133596,20:02:46.276786,20070,37,7,500,48,0,2178,0,106,28,860
1787367766278345051,1582411341890022,20:02:46.277234,20070,37,8,505,61,0,10247,0,106,28,860
1787367766278348413,1582411341893327,20:02:46.277515,20070,37,9,505,61,0,8197,0,85,28,860
1787367766281262474,1582411344807526,20:02:46.280497,20070,37,17,500,61,0,2178,0,106,28,860
1787367766281265720,1582411344810645,20:02:46.280770,20070,37,18,505,61,1,10247,0,106,28,860
1787367766281301324,1582411344846249,20:02:46.281064,20070,37,19,505,61,1,8197,0,85,28,860
1787367766341497623,1582411405042875,20:02:46.341092,20070,47,8,510,61,0,480,0,5,28,890
1787367766371001899,1582411434547240,20:02:46.369764,20070,51,17,505,48,0,106,0,5,28,860
1787367766374253146,1582411437798274,20:02:46.372976,20070,52,7,510,48,0,106,0,5,28,860
1787367766377313870,1582411440859129,20:02:46.376382,20070,52,17,500,48,0,2178,0,106,28,860
1787367766377350361,1582411440895319,20:02:46.376807,20070,52,18,505,61,0,10247,0,106,28,860
1787367766377383452,1582411440928422,20:02:46.377136,20070,52,19,505,61,0,8197,0,85,28,860
1787367766380776644,1582411444321571,20:02:46.379540,20070,53,7,500,61,0,2178,0,106,28,860
1787367766380780939,1582411444325875,20:02:46.379979,20070,53,8,505,61,1,10247,0,106,28,860
1787367766380801123,1582411444346199,20:02:46.380304,20070,53,9,505,61,1,8197,0,85,28,860
1787367766444775241,1582411508321283,20:02:46.444243,20070,63,8,510,61,0,480,0,5,28,890
1787367766473118989,1582411536664064,20:02:46.472306,20070,67,17,510,48,0,106,0,5,28,860
1787367766476448959,1582411539993962,20:02:46.475575,20070,68,7,510,48,0,106,0,5,28,890
1787367766479989605,1582411543534647,20:02:46.478784,20070,68,17,500,48,0,2178,0,106,28,860
1787367766480001228,1582411543546163,20:02:46.479217,20070,68,18,505,61,0,10247,0,106,28,860
1787367766480846584,1582411544391547,20:02:46.479651,20070,68,19,505,61,0,8197,0,85,28,860
1787367766483290135,1582411546835429,20:02:46.482029,20070,69,7,500,61,0,2178,0,106,28,860
1787367766483304470,1582411546849396,20:02:46.482621,20070,69,8,505,61,1,10247,0,106,28,860
1787367766484028454,1582411547573387,20:02:46.482964,20070,69,9,505,61,1,8197,0,85,28,860
1787367766547363648,1582411610909126,20:02:46.546393,20070,79,8,510,61,0,480,0,5,28,890
1787367766572171491,1582411635716758,20:02:46.571896,20070,83,7,510,48,0,106,0,5,28,860
1787367766575687996,1582411639233130,20:02:46.574925,20070,83,17,510,48,0,106,0,5,28,890
1787367766579086445,1582411642631562,20:02:46.578192,20070,84,7,500,48,0,2178,0,106,28,860
1787367766579111468,1582411642656424,20:02:46.578602,20070,84,8,505,61,0,10247,0,106,28,860
1787367766580172260,1582411643717273,20:02:46.578949,20070,84,9,505,61,0,8197,0,85,28,860
1787367766582541087,1582411646086417,20:02:46.581284,20070,84,17,500,61,0,2178,0,106,28,860
1787367766582551540,1582411646096469,20:02:46.581820,20070,84,18,505,61,0,10247,0,106,28,860
1787367766583820626,1582411647365597,20:02:46.582130,20070,84,19,505,61,1,8197,0,85,28,860
1787367766643469902,1582411707015232,20:02:46.642792,20070,94,8,510,61,0,480,0,5,28,890
1787367766672784576,1582411736329543,20:02:46.671765,20070,98,17,510,48,0,106,0,5,28,860
1787367766674724296,1582411738269242,20:02:46.674585,20070,99,7,510,48,0,106,0,5,28,890
1787367766677933310,1582411741478315,20:02:46.677849,20070,99,17,500,48,0,2178,0,106,28,860
1787367766678991576,1582411742536530,20:02:46.678315,20070,99,18,505,61,0,10247,0,106,28,860
1787367766679035988,1582411742580918,20:02:46.678740,20070,99,19,505,61,0,8197,0,85,28,860
1787367766682204425,1582411745749371,20:02:46.681172,20070,100,7,500,61,0,2178,0,106,28,860
1787367766682209015,1582411745753936,20:02:46.681684,20070,100,8,505,61,1,10247,0,106,28,860
1787367766682213944,1582411745758882,20:02:46.681905,20070,100,9,505,61,1,8197,0,85,28,860
