time,rnti,frame,slot,snrx10,tpc,rssi
20:54:51.245893,49395,338,7,100,1,937
20:54:55.944822,49395,738,7,100,1,937
20:54:59.899426,61809,45,7,100,1,937
20:55:00.679712,61809,114,7,100,1,937
20:55:02.682785,49395,271,17,100,1,937
20:55:03.809102,61809,370,17,100,1,937
20:55:04.870224,61809,453,17,100,1,929
20:55:05.023931,61809,467,17,100,1,937
20:55:09.026683,49395,812,7,100,1,937
20:55:13.833206,49395,188,7,100,1,937
20:55:15.073079,61809,291,7,100,1,937
20:55:18.578860,61809,591,7,100,1,937
20:55:20.921854,49395,789,7,100,1,937
20:55:23.299279,49395,990,7,100,1,937
20:55:40.241995,49395,341,7,100,1,937
20:55:42.625925,49395,541,7,100,1,937
20:55:46.030210,61809,843,7,100,1,937
20:55:49.127432,49395,117,7,100,1,937
20:55:53.248427,49395,516,7,100,1,937
20:55:59.218384,61809,1016,7,100,1,937
20:56:00.373975,61809,94,7,100,1,937
