time,rnti,frame,slot,lcid,data_size,tx_list_occupancy
21:25:56.922371,3836,437,15,1,0,0
21:25:56.922373,3836,437,15,4,3,0
21:25:56.951236,3836,440,4,1,0,0
21:25:56.951237,3836,440,4,4,3,0
21:25:56.979959,3836,442,14,1,0,0
21:25:56.979960,3836,442,14,4,3,0
21:25:57.090304,3836,445,13,1,0,0
21:25:57.090305,3836,445,13,4,3,0
21:25:57.149518,3836,450,5,1,0,0
21:25:57.149520,3836,450,5,4,3,0
21:25:57.207429,3836,455,6,1,0,0
21:25:57.207431,3836,455,6,4,3,0
21:25:57.269247,960,460,15,1,0,0
21:25:57.269249,960,460,15,4,3,0
21:25:57.342916,960,467,4,1,0,0
21:25:57.342917,960,467,4,4,3,0
21:25:57.371403,960,469,14,1,0,0
21:25:57.371404,960,469,14,4,3,0
21:25:57.429897,3836,474,16,1,0,0
21:25:57.429900,3836,474,16,4,3,0
21:25:57.491548,960,480,4,1,0,0
21:25:57.491550,960,480,4,4,3,0
21:25:57.549965,3836,485,6,1,0,0
21:25:57.549967,3836,485,6,4,3,0
21:25:57.606868,960,490,5,1,0,0
21:25:57.606870,960,490,5,4,3,0
21:25:57.634831,960,492,14,1,0,0
21:25:57.634832,960,492,14,4,3,0
21:25:57.663512,960,495,4,1,0,0
21:25:57.663513,960,495,4,4,3,0
21:25:57.670358,3836,495,16,1,0,0
21:25:57.670360,3836,495,16,4,3,0
21:25:57.778975,960,505,5,1,0,0
21:25:57.778977,960,505,5,4,3,0
21:25:57.791020,3836,506,6,1,0,0
21:25:57.791021,3836,506,6,4,3,0
21:25:57.807603,960,507,15,1,0,0
21:25:57.807604,960,507,15,4,3,0
21:25:57.911345,3836,516,15,1,0,0
21:25:57.911346,3836,516,15,4,3,0
21:25:57.923408,960,517,16,1,0,0
21:25:57.923409,960,517,16,4,3,0
21:25:57.950814,960,520,4,1,0,0
21:25:57.950815,960,520,4,4,3,0
21:25:57.980430,960,522,15,1,0,0
21:25:57.980431,960,522,15,4,3,0
21:25:58.031783,3836,527,5,1,0,0
21:25:58.031785,3836,527,5,4,3,0
21:25:58.199048,960,532,16,1,0,0
21:25:58.199050,960,532,16,4,3,0
21:25:58.226619,960,535,4,1,0,0
21:25:58.226621,960,535,4,4,3,0
21:25:58.255762,960,537,14,1,0,0
21:25:58.255764,960,537,14,4,3,0
21:25:58.256358,3836,537,15,1,0,0
21:25:58.256358,3836,537,15,4,3,0
21:25:58.283995,960,540,4,1,0,0
