time,rnti,frame,slot,snrx10,tpc,rssi
21:25:48.010199,960,741,7,100,1,937
21:25:52.834902,960,114,7,100,1,937
21:25:57.451002,3836,476,7,100,1,937
21:25:57.898691,3836,515,7,100,1,937
21:25:59.017475,3836,603,17,110,1,937
21:25:59.335403,3836,623,17,100,1,937
21:25:59.341141,960,624,7,100,1,929
21:25:59.572627,960,644,7,100,1,937
21:25:59.887948,3836,672,17,100,1,929
21:26:00.041980,960,687,7,100,1,937
21:26:00.465472,960,724,7,100,1,937
21:26:00.533970,3836,730,17,100,1,937
21:26:00.720251,3836,748,7,100,1,937
21:26:01.097625,960,783,7,100,1,937
21:26:01.375054,960,802,7,100,1,937
21:26:01.510107,960,814,17,100,1,937
21:26:01.810530,3836,842,17,100,1,929
21:26:01.816149,3836,843,7,100,1,929
21:26:02.278360,3836,885,7,100,1,929
21:26:02.555472,960,909,7,100,1,937
21:26:02.858880,960,935,17,100,1,937
21:26:03.073864,3836,954,17,100,1,937
21:26:03.544125,3836,989,7,100,1,937
21:26:03.895764,3836,1019,17,100,1,937
21:26:04.169727,3836,19,17,100,1,937
21:26:04.547720,960,52,7,100,1,937
21:26:05.069507,3836,94,7,100,1,937
21:26:05.217431,3836,106,17,100,1,937
21:26:05.900535,3836,156,17,100,1,937
21:26:06.310515,3836,191,17,100,1,937
21:26:06.422019,960,201,7,100,1,937
21:26:06.550380,960,212,7,100,1,937
21:26:06.976919,960,250,17,100,1,937
21:26:07.023803,960,255,7,100,1,929
21:26:07.212021,960,273,7,100,1,937
21:26:07.966206,3836,337,17,100,1,937
21:26:08.903671,960,413,7,100,1,937
21:26:09.154330,3836,434,17,100,1,937
21:26:10.145322,3836,511,7,100,1,937
21:26:10.291966,960,523,17,100,1,937
21:26:10.647025,3836,546,7,100,1,929
21:26:10.764039,960,556,7,100,1,944
21:26:11.253274,960,597,7,100,1,937
21:26:11.545199,960,619,17,100,1,937
21:26:12.276134,3836,682,17,100,1,929
21:26:12.293624,3836,684,7,100,1,929
21:26:12.498009,960,693,17,100,1,937
21:26:12.828606,960,722,7,100,1,937
21:26:12.924237,960,730,7,100,1,937
21:26:13.001698,3836,736,17,100,1,937
21:26:13.007476,960,737,7,100,1,937
21:26:13.218000,960,755,7,100,1,937
21:26:13.241474,3836,757,7,110,1,937
21:26:14.207385,960,831,7,100,1,929
21:26:14.417295,960,849,7,100,1,937
21:26:14.542871,3836,860,7,100,1,937
21:26:14.885704,3836,890,7,100,1,937
21:26:15.017895,960,901,17,100,1,944
21:26:15.505319,3836,944,17,100,1,937
21:26:16.439136,960,1017,7,100,1,929
21:26:16.498512,960,1022,7,100,1,937
21:26:16.581534,3836,5,7,100,1,929
21:26:17.229655,3836,57,17,100,1,929
21:26:17.259748,3836,60,7,100,1,929
21:26:17.313886,3836,64,17,100,1,937
21:26:17.422387,3836,73,17,100,1,937
21:26:17.440710,960,75,7,100,1,937
21:26:17.750398,3836,93,17,100,1,937
21:26:17.898273,3836,106,7,100,1,937
21:26:17.952464,960,110,17,100,1,929
21:26:18.012182,960,115,17,100,1,937
21:26:18.410283,960,148,7,100,1,937
21:26:19.646287,960,244,7,100,1,937
21:26:20.171876,3836,283,7,100,1,937
21:26:20.879501,3836,338,17,100,1,937
21:26:21.288693,3836,373,17,100,1,937
21:26:22.429311,960,469,17,100,1,937
21:26:22.470308,3836,473,7,100,1,937
21:26:22.529011,3836,478,7,100,1,937
21:26:22.793923,960,500,17,100,1,929
21:26:22.811794,960,502,7,100,1,937
21:26:23.019609,960,516,7,100,1,937
21:26:23.377419,960,547,7,100,1,937
21:26:23.992988,960,595,7,100,1,929
21:26:23.997952,960,595,17,100,1,937
21:26:24.123429,3836,608,7,100,1,937
21:26:24.436569,3836,635,17,100,1,929
21:26:25.255064,960,698,7,100,1,937
21:26:25.614324,3836,729,7,100,1,937
21:26:25.637176,960,731,7,100,1,937
21:26:25.902727,3836,754,7,100,1,937
21:26:26.116543,3836,768,17,100,1,929
21:26:26.127883,960,769,17,100,1,937
21:26:26.594891,3836,810,17,100,1,937
21:26:26.691075,3836,819,7,100,1,937
21:26:26.810753,3836,829,17,100,1,929
21:26:26.920364,3836,839,7,100,1,937
21:26:27.557155,960,894,17,100,1,937
21:26:28.267083,960,949,7,100,1,937
21:26:28.307818,3836,952,17,100,1,937
21:26:28.766824,960,993,7,100,1,937
21:26:28.930110,3836,1007,17,100,1,937
21:26:29.236428,960,1,17,100,1,937
21:26:29.315910,3836,8,17,100,1,937
21:26:29.468429,3836,22,7,100,1,929
21:26:30.271391,3836,87,17,100,1,937
21:26:30.427513,960,101,7,100,1,929
21:26:30.818449,960,135,7,100,1,929
21:26:30.909611,960,143,7,100,1,937
21:26:31.075750,960,157,17,100,1,929
21:26:31.533216,960,189,7,100,1,937
21:26:31.556337,3836,191,7,100,1,937
21:26:32.116396,3836,240,7,100,1,937
21:26:32.406118,3836,262,7,100,1,937
21:26:32.763145,960,293,17,100,1,937
21:26:32.968319,3836,311,17,100,1,937
21:26:33.663154,3836,371,7,100,1,937
21:26:34.539712,3836,441,7,100,1,937
21:26:34.551522,960,442,7,110,1,937
21:26:35.119580,960,494,7,100,1,929
21:26:35.466680,960,519,7,100,1,929
21:26:35.874040,3836,558,17,100,1,937
21:26:37.734782,960,715,17,100,1,937
21:26:37.809132,3836,722,7,100,1,929
21:26:38.202515,3836,756,17,100,1,937
21:26:38.902254,3836,814,7,100,1,937
21:26:39.279795,3836,846,17,100,1,937
21:26:39.411929,960,858,7,100,1,937
21:26:39.492639,3836,865,7,100,1,937
21:26:39.705037,960,883,17,100,1,937
21:26:39.847891,960,896,7,100,1,937
21:26:39.871046,960,898,7,100,1,937
21:26:40.014604,3836,908,7,100,1,937
21:26:40.307042,960,933,17,100,1,929
21:26:40.711466,3836,960,17,100,1,929
21:26:41.097332,3836,993,17,100,1,937
21:26:41.255212,3836,1007,7,100,1,937
21:26:41.648769,3836,13,7,100,1,937
21:26:41.992882,960,43,17,100,1,937
21:26:42.388894,3836,82,7,100,1,937
21:26:42.680965,960,106,17,100,1,937
21:26:42.686224,3836,107,7,100,1,937
21:26:42.961927,960,134,7,100,1,937
21:26:43.128568,3836,150,7,100,1,937
21:26:43.307320,960,167,17,100,1,937
21:26:43.491998,3836,185,17,100,1,937
21:26:43.645873,3836,200,7,100,1,929
21:26:43.965407,960,229,17,100,1,929
21:26:44.120338,3836,244,17,100,1,929
21:26:44.316353,960,263,7,100,1,937
21:26:44.594138,960,287,7,100,1,937
21:26:44.833233,960,305,7,100,1,937
21:26:44.984539,3836,318,7,100,1,937
21:26:45.348342,3836,349,17,100,1,929
21:26:45.897404,960,389,7,100,1,937
21:26:46.144767,960,410,7,100,1,937
21:26:46.330022,960,426,7,100,1,929
21:26:46.466630,3836,438,7,100,1,937
21:26:46.534884,960,444,7,100,1,937
21:26:46.758189,3836,455,17,100,1,937
21:26:46.815556,960,460,17,100,1,937
21:26:47.488241,960,519,17,100,1,937
21:26:47.534008,3836,523,17,100,1,937
21:26:47.879552,960,550,7,100,1,937
21:26:47.938948,960,555,7,100,1,937
21:26:48.423777,960,597,7,100,1,937
21:26:48.591635,3836,611,17,100,1,937
21:26:48.626223,3836,614,17,100,1,937
21:26:48.839183,3836,629,7,100,1,937
21:26:49.780249,3836,702,17,100,1,937
21:26:49.832568,960,707,7,100,1,937
21:26:50.437413,960,759,17,100,1,929
21:26:50.603794,960,774,7,100,1,937
21:26:50.637538,3836,777,7,100,1,937
21:26:50.874580,960,794,7,100,1,929
21:26:50.880184,960,794,17,110,1,937
21:26:51.110389,3836,813,17,100,1,937
21:26:51.179408,960,819,7,100,1,937
21:26:51.241899,3836,824,7,100,1,937
21:26:51.299048,960,828,17,100,1,937
21:26:51.480854,3836,843,7,100,1,929
21:26:51.687269,3836,859,17,100,1,937
21:26:52.454746,960,920,7,100,1,937
21:26:52.859730,3836,953,17,100,1,937
21:26:53.168747,960,980,7,100,1,937
21:26:54.448524,3836,65,7,100,1,937
21:26:54.877409,3836,102,17,100,1,937
21:26:55.309331,3836,144,7,100,1,937
21:26:55.608719,960,173,7,100,1,937
21:26:55.719253,960,183,17,100,1,937
21:26:56.135150,960,221,7,100,1,937
21:26:56.267924,3836,233,17,100,1,937
21:26:56.518109,3836,257,7,100,1,937
21:26:56.533835,3836,258,17,100,1,937
21:26:56.595940,3836,264,7,100,1,937
21:26:56.838791,960,287,7,100,1,937
21:26:57.576513,3836,343,17,100,1,937
21:26:58.369020,3836,404,7,100,1,937
21:26:58.405956,960,407,7,100,1,937
21:26:58.552931,3836,419,7,100,1,937
21:26:58.714360,3836,431,17,100,1,937
21:26:58.745413,3836,434,7,100,1,937
21:26:58.887062,3836,445,17,100,1,929
21:26:59.086453,960,461,17,100,1,937
21:26:59.400373,3836,484,7,100,1,937
21:26:59.460946,960,489,7,100,1,937
21:26:59.696150,960,511,7,100,1,937
21:26:59.853374,960,525,17,100,1,937
21:26:59.976458,960,537,7,100,1,937
21:27:00.782281,960,603,17,100,1,937
21:27:01.576911,3836,671,7,100,1,937
21:27:01.673979,3836,679,17,100,1,937
21:27:01.691281,3836,681,7,100,1,937
21:27:02.073375,3836,714,7,100,1,937
21:27:02.079081,3836,714,17,100,1,937
21:27:02.292074,3836,728,17,100,1,937
21:27:02.783463,960,771,17,100,1,937
21:27:02.879457,960,780,7,100,1,937
21:27:03.492421,3836,830,17,100,1,929
21:27:03.777380,960,855,17,100,1,937
21:27:03.989123,3836,874,7,100,1,929
